Id,DisplayName,GivenName,FamilyName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr_Line1,BillAddr_City,BillAddr_CountrySubDivisionCode,BillAddr_PostalCode,Balance,Active,Job,Notes
60003,Jess Reyes,Jess,Reyes,,jess.reyes@gmail.com-e006,,412 Chestnut St,West Reading,PA,19611,0.00,true,false,Lapsed-friend comp - no charge - Amanda MOH for wedding 2026-10-16
60004,Diane Petrenko,Diane,Petrenko,,diane.petrenko@gmail.com-e006,,,Wyomissing,PA,19610,0.00,true,false,PayPal payer - monthly Intermediate class dues
60005,Carla Reyes,Carla,Reyes,,carla.reyes@gmail.com-e006,,,Reading,PA,19601,120.00,true,false,Private lesson - Jess wedding party choreography prep - one session outstanding
60006,Amanda Foster,Amanda,Foster,,amanda.foster@example.com-e006,,,West Reading,PA,19611,0.00,true,false,Beginner Monday student - autopay via Stripe
60007,Rachel Goldberg,Rachel,Goldberg,,rachel.goldberg@example.com-e006,,,Reading,PA,19601,0.00,true,false,Halloween Social 2026-10-31 block-of-3 ticket buyer
60008,Elena Vasquez,Elena,Vasquez,,elena.vasquez@example.com-e006,,,Reading,PA,19601,0.00,true,false,Halloween Social 2026-10-31 block-of-3 ticket buyer
60009,Anastasia Reilly,Anastasia,Reilly,,anastasia.reilly@example.com-e006,,,Wyomissing,PA,19610,0.00,true,false,Halloween Social 2026-10-31 block-of-3 ticket buyer
60010,Fall Showcase Ticket Buyers,,,,,,,Reading,PA,19601,0.00,true,false,Aggregate customer for Fall Showcase 2026-11-14 ticket sales
70001,Class Income Aggregate,,,,,,,West Reading,PA,19611,0.00,true,false,Aggregate customer for batched class income entries where individual invoicing is not maintained
70002,Private Lesson Aggregate,,,,,,,West Reading,PA,19611,0.00,true,false,Aggregate customer for private lesson income entries
70003,Jess Reyes,Jess,Reyes,,jess.reyes@gmail.com-e007,,412 Chestnut St,West Reading,PA,19611,0.00,true,false,Lapsed-friend comp - no charge - Amanda MOH for wedding 2026-10-16
70004,Diane Petrenko,Diane,Petrenko,,diane.petrenko@gmail.com-e007,,,Wyomissing,PA,19610,0.00,true,false,PayPal payer - monthly Intermediate class dues
70005,Carla Reyes,Carla,Reyes,,carla.reyes@gmail.com-e007,,,Reading,PA,19601,120.00,true,false,Private lesson - Jess wedding party choreography prep - one session outstanding
70006,Amanda Foster,Amanda,Foster,,amanda.foster@example.com-e007,,,West Reading,PA,19611,0.00,true,false,Beginner Monday student - autopay via Stripe
70007,Rachel Goldberg,Rachel,Goldberg,,rachel.goldberg@example.com-e007,,,Reading,PA,19601,0.00,true,false,Halloween Social 2026-10-31 block-of-3 ticket buyer
70008,Elena Vasquez,Elena,Vasquez,,elena.vasquez@example.com-e007,,,Reading,PA,19601,0.00,true,false,Halloween Social 2026-10-31 block-of-3 ticket buyer
70009,Anastasia Reilly,Anastasia,Reilly,,anastasia.reilly@example.com-e007,,,Wyomissing,PA,19610,0.00,true,false,Halloween Social 2026-10-31 block-of-3 ticket buyer
70010,Fall Showcase Ticket Buyers,,,,,,,Reading,PA,19601,0.00,true,false,Aggregate customer for Fall Showcase 2026-11-14 ticket sales
