guild_id,user_id,username,global_name,nick,bot,joined_at,roles
G_CBRA_RIDERS_001,U_AUTO_000024,tackswap.tess,Tackswap Tess,Tackswap,False,2022-11-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000025,convoy.cole,Convoy Cole,Convoy,False,2023-04-25T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000026,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2025-03-11T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000027,drchen.equine,Drchen Equine,Drchen,False,2025-09-19T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000028,cbra.dmunro,Cbra Dmunro,Cbra,False,2025-10-10T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000029,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2024-08-02T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000030,tara.redhawk,Tara Redhawk,Tara,False,2024-01-31T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000031,highdesert.dvm,Highdesert Dvm,Highdesert,False,2023-06-10T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000032,cbra.dmunro,Cbra Dmunro,Cbra,False,2025-08-02T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000033,cbra.dmunro,Cbra Dmunro,Cbra,False,2024-06-04T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000034,sage.rider.97,Sage Rider 97,Sage,False,2024-02-07T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000035,fasttime.faith,Fasttime Faith,Fasttime,False,2026-05-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000036,drchen.equine,Drchen Equine,Drchen,False,2025-02-14T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000037,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2022-07-27T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000038,drchen.equine,Drchen Equine,Drchen,False,2025-04-15T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000039,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2024-03-26T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000040,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2022-08-26T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000041,convoy.cole,Convoy Cole,Convoy,False,2022-09-26T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000042,convoy.cole,Convoy Cole,Convoy,False,2022-09-02T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000043,highdesert.dvm,Highdesert Dvm,Highdesert,False,2024-11-20T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000044,convoy.cole,Convoy Cole,Convoy,False,2023-11-03T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000045,cbra.dmunro,Cbra Dmunro,Cbra,False,2022-11-27T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000046,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2022-12-23T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000047,sage.rider.97,Sage Rider 97,Sage,False,2025-06-17T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000048,sage.rider.97,Sage Rider 97,Sage,False,2024-01-13T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000049,cbra.dmunro,Cbra Dmunro,Cbra,False,2024-02-14T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000050,tackswap.tess,Tackswap Tess,Tackswap,False,2023-05-08T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000051,tackswap.tess,Tackswap Tess,Tackswap,False,2023-07-17T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000052,highdesert.dvm,Highdesert Dvm,Highdesert,False,2025-09-17T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000053,convoy.cole,Convoy Cole,Convoy,False,2022-04-23T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000054,tackswap.tess,Tackswap Tess,Tackswap,False,2024-08-09T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000055,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2024-01-28T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000056,sage.rider.97,Sage Rider 97,Sage,False,2024-02-27T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000057,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2026-03-30T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000058,sage.rider.97,Sage Rider 97,Sage,False,2023-05-25T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000059,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-07-18T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000060,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2022-11-17T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000061,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2025-06-09T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000062,highdesert.dvm,Highdesert Dvm,Highdesert,False,2022-12-07T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000063,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2024-02-06T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000064,convoy.cole,Convoy Cole,Convoy,False,2023-11-23T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000065,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2026-02-28T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000066,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2025-01-17T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000067,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2022-08-20T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000068,convoy.cole,Convoy Cole,Convoy,False,2022-05-10T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000069,tackswap.tess,Tackswap Tess,Tackswap,False,2022-11-14T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000070,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2025-02-09T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000071,tackswap.tess,Tackswap Tess,Tackswap,False,2024-05-31T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000072,cbra.dmunro,Cbra Dmunro,Cbra,False,2025-11-25T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000073,tara.redhawk,Tara Redhawk,Tara,False,2022-09-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000074,fasttime.faith,Fasttime Faith,Fasttime,False,2022-11-22T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000075,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2023-10-25T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000076,sage.rider.97,Sage Rider 97,Sage,False,2022-12-18T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000077,convoy.cole,Convoy Cole,Convoy,False,2025-02-04T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000078,cbra.dmunro,Cbra Dmunro,Cbra,False,2026-03-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000079,sage.rider.97,Sage Rider 97,Sage,False,2025-01-15T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000080,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-05-11T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000081,highdesert.dvm,Highdesert Dvm,Highdesert,False,2022-11-23T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000082,sage.rider.97,Sage Rider 97,Sage,False,2023-09-01T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000083,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2022-09-11T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000084,fasttime.faith,Fasttime Faith,Fasttime,False,2024-08-20T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000085,fasttime.faith,Fasttime Faith,Fasttime,False,2024-04-11T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000086,highdesert.dvm,Highdesert Dvm,Highdesert,False,2024-06-01T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000087,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2023-06-30T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000088,tackswap.tess,Tackswap Tess,Tackswap,False,2022-08-13T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000089,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2022-07-06T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000090,sage.rider.97,Sage Rider 97,Sage,False,2025-10-23T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000091,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-07-21T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000092,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2024-02-14T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000093,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-07-10T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000094,tara.redhawk,Tara Redhawk,Tara,False,2025-01-04T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000095,highdesert.dvm,Highdesert Dvm,Highdesert,False,2022-08-27T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000096,tara.redhawk,Tara Redhawk,Tara,False,2025-04-01T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000097,drchen.equine,Drchen Equine,Drchen,False,2024-01-19T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000098,convoy.cole,Convoy Cole,Convoy,False,2024-09-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000099,cbra.dmunro,Cbra Dmunro,Cbra,False,2022-08-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000100,tackswap.tess,Tackswap Tess,Tackswap,False,2023-03-08T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000101,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2022-05-14T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000102,tara.redhawk,Tara Redhawk,Tara,False,2025-07-24T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000103,sage.rider.97,Sage Rider 97,Sage,False,2026-04-16T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000104,fasttime.faith,Fasttime Faith,Fasttime,False,2025-04-11T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000105,fasttime.faith,Fasttime Faith,Fasttime,False,2024-02-28T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000106,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2023-04-07T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000107,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2022-09-27T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000108,convoy.cole,Convoy Cole,Convoy,False,2026-05-15T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000109,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2024-03-20T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000110,drchen.equine,Drchen Equine,Drchen,False,2022-04-23T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000111,tackswap.tess,Tackswap Tess,Tackswap,False,2023-07-24T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000112,convoy.cole,Convoy Cole,Convoy,False,2023-05-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000113,tackswap.tess,Tackswap Tess,Tackswap,False,2024-07-03T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000114,cbra.dmunro,Cbra Dmunro,Cbra,False,2022-11-14T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000115,cbra.dmunro,Cbra Dmunro,Cbra,False,2022-10-09T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000116,convoy.cole,Convoy Cole,Convoy,False,2022-07-26T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000117,fasttime.faith,Fasttime Faith,Fasttime,False,2023-12-01T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000118,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2023-02-27T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000119,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-10-16T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000120,sage.rider.97,Sage Rider 97,Sage,False,2025-06-08T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000121,cbra.dmunro,Cbra Dmunro,Cbra,False,2026-02-24T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000122,drchen.equine,Drchen Equine,Drchen,False,2024-09-04T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000123,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-07-27T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000124,tackswap.tess,Tackswap Tess,Tackswap,False,2024-09-17T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000125,fasttime.faith,Fasttime Faith,Fasttime,False,2022-12-31T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000126,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2024-01-09T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000127,drchen.equine,Drchen Equine,Drchen,False,2024-05-21T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000128,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2024-07-22T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000129,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2022-06-13T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000130,tara.redhawk,Tara Redhawk,Tara,False,2022-04-28T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000131,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2023-09-18T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000132,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2022-08-28T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000133,highdesert.dvm,Highdesert Dvm,Highdesert,False,2024-09-06T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000134,fasttime.faith,Fasttime Faith,Fasttime,False,2024-02-19T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000135,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2023-02-02T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000136,tara.redhawk,Tara Redhawk,Tara,False,2024-02-12T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000137,tackswap.tess,Tackswap Tess,Tackswap,False,2022-08-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000138,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2024-05-25T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000139,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2023-03-12T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000140,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2025-09-28T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000141,fasttime.faith,Fasttime Faith,Fasttime,False,2023-08-08T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000142,highdesert.dvm,Highdesert Dvm,Highdesert,False,2023-07-15T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000143,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2023-04-12T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
