id,display_name,given_name,surname,email,job_title,company,mobile_phone
c-0021,Lucas Adeyemi,Lucas,Adeyemi,lucas.adeyemi1021@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553021
c-0022,Hassan Thompson,Hassan,Thompson,hassan.thompson1022@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553022
c-0023,Diego Wallace,Diego,Wallace,diego.wallace1023@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553023
c-0024,Emma Petrov,Emma,Petrov,emma.petrov1024@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553024
c-0025,Talia Chen,Talia,Chen,talia.chen1025@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553025
c-0026,Lucia Serrano,Lucia,Serrano,lucia.serrano1026@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553026
c-0027,Marcus Antoine,Marcus,Antoine,marcus.antoine1027@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553027
c-0028,Leah Dupont,Leah,Dupont,leah.dupont1028@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553028
c-0029,Ethan Boateng,Ethan,Boateng,ethan.boateng1029@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553029
c-0030,Diego Ivanov,Diego,Ivanov,diego.ivanov1030@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553030
c-0031,Lucia Dubois,Lucia,Dubois,lucia.dubois1031@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553031
c-0032,James Silva,James,Silva,james.silva1032@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553032
c-0033,Nina Wallace,Nina,Wallace,nina.wallace1033@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553033
c-0034,Ravi Adeyemi,Ravi,Adeyemi,ravi.adeyemi1034@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553034
c-0035,Lucas Patel,Lucas,Patel,lucas.patel1035@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553035
c-0036,Daniel Mbeki,Daniel,Mbeki,daniel.mbeki1036@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553036
c-0037,Elena Thompson,Elena,Thompson,elena.thompson1037@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553037
c-0038,Kofi Santos,Kofi,Santos,kofi.santos1038@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553038
c-0039,Tariq Fernandez,Tariq,Fernandez,tariq.fernandez1039@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553039
c-0040,Diego Haddad,Diego,Haddad,diego.haddad1040@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553040
c-0041,Lena Ali,Lena,Ali,lena.ali1041@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553041
c-0042,Ingrid Bauer,Ingrid,Bauer,ingrid.bauer1042@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553042
c-0043,Grace Osei,Grace,Osei,grace.osei1043@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553043
c-0044,Sofia Bello,Sofia,Bello,sofia.bello1044@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553044
c-0045,Bianca Petrov,Bianca,Petrov,bianca.petrov1045@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553045
c-0046,Hassan Sharma,Hassan,Sharma,hassan.sharma1046@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553046
c-0047,Leah Ahmed,Leah,Ahmed,leah.ahmed1047@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553047
c-0048,Diego Nguyen,Diego,Nguyen,diego.nguyen1048@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553048
c-0049,Ava Vidal,Ava,Vidal,ava.vidal1049@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553049
c-0050,Lena Hernandez,Lena,Hernandez,lena.hernandez1050@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553050
c-0051,Lucia Mbeki,Lucia,Mbeki,lucia.mbeki1051@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553051
c-0052,Kwame Haddad,Kwame,Haddad,kwame.haddad1052@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553052
c-0053,Carlos Santos,Carlos,Santos,carlos.santos1053@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553053
c-0054,Kofi Bauer,Kofi,Bauer,kofi.bauer1054@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553054
c-0055,Nadia Fernandez,Nadia,Fernandez,nadia.fernandez1055@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553055
c-0056,Idris Bianchi,Idris,Bianchi,idris.bianchi1056@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553056
c-0057,Nadia Yamada,Nadia,Yamada,nadia.yamada1057@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553057
c-0058,Chloe Vidal,Chloe,Vidal,chloe.vidal1058@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553058
c-0059,Sam Hernandez,Sam,Hernandez,sam.hernandez1059@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553059
c-0060,Lucas Park,Lucas,Park,lucas.park1060@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553060
c-0061,Bianca Cohen,Bianca,Cohen,bianca.cohen1061@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553061
c-0062,James Sullivan,James,Sullivan,james.sullivan1062@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553062
c-0063,Kwame Lindqvist,Kwame,Lindqvist,kwame.lindqvist1063@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553063
c-0064,Kofi Yamada,Kofi,Yamada,kofi.yamada1064@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553064
c-0065,Liam Novak,Liam,Novak,liam.novak1065@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553065
c-0066,Isabella Nguyen,Isabella,Nguyen,isabella.nguyen1066@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553066
c-0067,Fatima Murphy,Fatima,Murphy,fatima.murphy1067@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553067
c-0068,Eduardo Osei,Eduardo,Osei,eduardo.osei1068@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553068
c-0069,Aisha Rossi,Aisha,Rossi,aisha.rossi1069@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553069
c-0070,Simon Lindqvist,Simon,Lindqvist,simon.lindqvist1070@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553070
c-0071,Tariq Serrano,Tariq,Serrano,tariq.serrano1071@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553071
c-0072,Wei Haddad,Wei,Haddad,wei.haddad1072@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553072
c-0073,Leah Adeyemi,Leah,Adeyemi,leah.adeyemi1073@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553073
c-0074,Kwame Bello,Kwame,Bello,kwame.bello1074@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553074
c-0075,Marcus Fernandez,Marcus,Fernandez,marcus.fernandez1075@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553075
c-0076,Reza Murphy,Reza,Murphy,reza.murphy1076@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553076
c-0077,Bruno Santos,Bruno,Santos,bruno.santos1077@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553077
c-0078,Victor Yamada,Victor,Yamada,victor.yamada1078@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553078
c-0079,Aisha Santos,Aisha,Santos,aisha.santos1079@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553079
c-0080,Ingrid Bianchi,Ingrid,Bianchi,ingrid.bianchi1080@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553080
c-0081,Aisha Zhang,Aisha,Zhang,aisha.zhang1081@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553081
c-0082,James Ali,James,Ali,james.ali1082@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553082
c-0083,Marisol Yamada,Marisol,Yamada,marisol.yamada1083@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553083
c-0084,Tariq Kowalski,Tariq,Kowalski,tariq.kowalski1084@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553084
c-0085,Fatima Santos,Fatima,Santos,fatima.santos1085@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553085
c-0086,Wei Park,Wei,Park,wei.park1086@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553086
c-0087,Diego Tremblay,Diego,Tremblay,diego.tremblay1087@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553087
c-0088,Lucia Serrano,Lucia,Serrano,lucia.serrano1088@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553088
c-0089,Grace Vidal,Grace,Vidal,grace.vidal1089@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553089
c-0090,Simon Osei,Simon,Osei,simon.osei1090@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553090
c-0091,Simon Vasquez,Simon,Vasquez,simon.vasquez1091@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553091
c-0092,Lena Bauer,Lena,Bauer,lena.bauer1092@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553092
c-0093,Lucas Rivera,Lucas,Rivera,lucas.rivera1093@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553093
c-0094,Mateo Dubois,Mateo,Dubois,mateo.dubois1094@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553094
c-0095,Owen Bianchi,Owen,Bianchi,owen.bianchi1095@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553095
c-0096,Farah Yamada,Farah,Yamada,farah.yamada1096@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553096
c-0097,Grace Serrano,Grace,Serrano,grace.serrano1097@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553097
c-0098,Ravi Osei,Ravi,Osei,ravi.osei1098@ridgewoodcollegiate.ca,Science Teacher,Ridgewood Collegiate Institute,+14165553098
c-0099,Grace Larsson,Grace,Larsson,grace.larsson1099@ridgewoodcollegiate.ca,History Teacher,Ridgewood Collegiate Institute,+14165553099
c-0100,Hassan Okonkwo,Hassan,Okonkwo,hassan.okonkwo1100@ridgewoodcollegiate.ca,French Teacher,Ridgewood Collegiate Institute,+14165553100
c-0101,Kwame Kowalski,Kwame,Kowalski,kwame.kowalski1101@ridgewoodcollegiate.ca,Athletics Coordinator,Ridgewood Collegiate Institute,+14165553101
c-0102,Priya Cohen,Priya,Cohen,priya.cohen1102@ridgewoodcollegiate.ca,Visual Arts Teacher,Ridgewood Collegiate Institute,+14165553102
c-0103,Mateo Vidal,Mateo,Vidal,mateo.vidal1103@ridgewoodcollegiate.ca,Computer Studies Teacher,Ridgewood Collegiate Institute,+14165553103
c-0104,Nadia Chen,Nadia,Chen,nadia.chen1104@ridgewoodcollegiate.ca,Guidance Counsellor,Ridgewood Collegiate Institute,+14165553104
c-0105,Fatima Osei,Fatima,Osei,fatima.osei1105@ridgewoodcollegiate.ca,Education Assistant,Ridgewood Collegiate Institute,+14165553105
c-0106,Rosa Reyes,Rosa,Reyes,rosa.reyes1106@ridgewoodcollegiate.ca,Attendance Secretary,Ridgewood Collegiate Institute,+14165553106
c-0107,Owen Vidal,Owen,Vidal,owen.vidal1107@ridgewoodcollegiate.ca,Maintenance Technician,Ridgewood Collegiate Institute,+14165553107
c-0108,Jayden Antoine,Jayden,Antoine,jayden.antoine1108@ridgewoodcollegiate.ca,English Teacher,Ridgewood Collegiate Institute,+14165553108
c-0109,Noah Boateng,Noah,Boateng,noah.boateng1109@ridgewoodcollegiate.ca,Numeracy Lead Teacher,Ridgewood Collegiate Institute,+14165553109
