message_id,to_email,from_email,subject,template_id,status,opens,clicks,sent_at
sendgrid_sent_log_1040,user40@sendgrid.example,user40@sendgrid.example,Sendgrid item 40,sendgrid_sent_log_1040,open,opens_40,clicks_40,sent_at_40
sendgrid_sent_log_1041,user41@sendgrid.example,user41@sendgrid.example,Sendgrid item 41,sendgrid_sent_log_1041,active,opens_41,clicks_41,sent_at_41
sendgrid_sent_log_1042,user42@sendgrid.example,user42@sendgrid.example,Sendgrid item 42,sendgrid_sent_log_1042,active,opens_42,clicks_42,sent_at_42
sendgrid_sent_log_1043,user43@sendgrid.example,user43@sendgrid.example,Sendgrid item 43,sendgrid_sent_log_1043,active,opens_43,clicks_43,sent_at_43
sendgrid_sent_log_1044,user44@sendgrid.example,user44@sendgrid.example,Sendgrid item 44,sendgrid_sent_log_1044,open,opens_44,clicks_44,sent_at_44
sendgrid_sent_log_1045,user45@sendgrid.example,user45@sendgrid.example,Sendgrid item 45,sendgrid_sent_log_1045,done,opens_45,clicks_45,sent_at_45
sendgrid_sent_log_1046,user46@sendgrid.example,user46@sendgrid.example,Sendgrid item 46,sendgrid_sent_log_1046,closed,opens_46,clicks_46,sent_at_46
sendgrid_sent_log_1047,user47@sendgrid.example,user47@sendgrid.example,Sendgrid item 47,sendgrid_sent_log_1047,closed,opens_47,clicks_47,sent_at_47
sendgrid_sent_log_1048,user48@sendgrid.example,user48@sendgrid.example,Sendgrid item 48,sendgrid_sent_log_1048,closed,opens_48,clicks_48,sent_at_48
sendgrid_sent_log_1049,user49@sendgrid.example,user49@sendgrid.example,Sendgrid item 49,sendgrid_sent_log_1049,open,opens_49,clicks_49,sent_at_49
sendgrid_sent_log_1050,user50@sendgrid.example,user50@sendgrid.example,Sendgrid item 50,sendgrid_sent_log_1050,closed,opens_50,clicks_50,sent_at_50
sendgrid_sent_log_1051,user51@sendgrid.example,user51@sendgrid.example,Sendgrid item 51,sendgrid_sent_log_1051,active,opens_51,clicks_51,sent_at_51
sendgrid_sent_log_1052,user52@sendgrid.example,user52@sendgrid.example,Sendgrid item 52,sendgrid_sent_log_1052,done,opens_52,clicks_52,sent_at_52
sendgrid_sent_log_1053,user53@sendgrid.example,user53@sendgrid.example,Sendgrid item 53,sendgrid_sent_log_1053,closed,opens_53,clicks_53,sent_at_53
sendgrid_sent_log_1054,user54@sendgrid.example,user54@sendgrid.example,Sendgrid item 54,sendgrid_sent_log_1054,open,opens_54,clicks_54,sent_at_54
sendgrid_sent_log_1055,user55@sendgrid.example,user55@sendgrid.example,Sendgrid item 55,sendgrid_sent_log_1055,open,opens_55,clicks_55,sent_at_55
sendgrid_sent_log_1056,user56@sendgrid.example,user56@sendgrid.example,Sendgrid item 56,sendgrid_sent_log_1056,done,opens_56,clicks_56,sent_at_56
sendgrid_sent_log_1057,user57@sendgrid.example,user57@sendgrid.example,Sendgrid item 57,sendgrid_sent_log_1057,closed,opens_57,clicks_57,sent_at_57
sendgrid_sent_log_1058,user58@sendgrid.example,user58@sendgrid.example,Sendgrid item 58,sendgrid_sent_log_1058,active,opens_58,clicks_58,sent_at_58
sendgrid_sent_log_1059,user59@sendgrid.example,user59@sendgrid.example,Sendgrid item 59,sendgrid_sent_log_1059,closed,opens_59,clicks_59,sent_at_59
sendgrid_sent_log_1060,user60@sendgrid.example,user60@sendgrid.example,Sendgrid item 60,sendgrid_sent_log_1060,open,opens_60,clicks_60,sent_at_60
sendgrid_sent_log_1061,user61@sendgrid.example,user61@sendgrid.example,Sendgrid item 61,sendgrid_sent_log_1061,open,opens_61,clicks_61,sent_at_61
sendgrid_sent_log_1062,user62@sendgrid.example,user62@sendgrid.example,Sendgrid item 62,sendgrid_sent_log_1062,done,opens_62,clicks_62,sent_at_62
sendgrid_sent_log_1063,user63@sendgrid.example,user63@sendgrid.example,Sendgrid item 63,sendgrid_sent_log_1063,active,opens_63,clicks_63,sent_at_63
sendgrid_sent_log_1064,user64@sendgrid.example,user64@sendgrid.example,Sendgrid item 64,sendgrid_sent_log_1064,open,opens_64,clicks_64,sent_at_64
sendgrid_sent_log_1065,user65@sendgrid.example,user65@sendgrid.example,Sendgrid item 65,sendgrid_sent_log_1065,active,opens_65,clicks_65,sent_at_65
sendgrid_sent_log_1066,user66@sendgrid.example,user66@sendgrid.example,Sendgrid item 66,sendgrid_sent_log_1066,active,opens_66,clicks_66,sent_at_66
sendgrid_sent_log_1067,user67@sendgrid.example,user67@sendgrid.example,Sendgrid item 67,sendgrid_sent_log_1067,done,opens_67,clicks_67,sent_at_67
sendgrid_sent_log_1068,user68@sendgrid.example,user68@sendgrid.example,Sendgrid item 68,sendgrid_sent_log_1068,closed,opens_68,clicks_68,sent_at_68
sendgrid_sent_log_1069,user69@sendgrid.example,user69@sendgrid.example,Sendgrid item 69,sendgrid_sent_log_1069,open,opens_69,clicks_69,sent_at_69
sendgrid_sent_log_1070,user70@sendgrid.example,user70@sendgrid.example,Sendgrid item 70,sendgrid_sent_log_1070,closed,opens_70,clicks_70,sent_at_70
sendgrid_sent_log_1071,user71@sendgrid.example,user71@sendgrid.example,Sendgrid item 71,sendgrid_sent_log_1071,open,opens_71,clicks_71,sent_at_71
sendgrid_sent_log_1072,user72@sendgrid.example,user72@sendgrid.example,Sendgrid item 72,sendgrid_sent_log_1072,closed,opens_72,clicks_72,sent_at_72
sendgrid_sent_log_1073,user73@sendgrid.example,user73@sendgrid.example,Sendgrid item 73,sendgrid_sent_log_1073,active,opens_73,clicks_73,sent_at_73
sendgrid_sent_log_1074,user74@sendgrid.example,user74@sendgrid.example,Sendgrid item 74,sendgrid_sent_log_1074,closed,opens_74,clicks_74,sent_at_74
sendgrid_sent_log_1075,user75@sendgrid.example,user75@sendgrid.example,Sendgrid item 75,sendgrid_sent_log_1075,closed,opens_75,clicks_75,sent_at_75
sendgrid_sent_log_1076,user76@sendgrid.example,user76@sendgrid.example,Sendgrid item 76,sendgrid_sent_log_1076,done,opens_76,clicks_76,sent_at_76
sendgrid_sent_log_1077,user77@sendgrid.example,user77@sendgrid.example,Sendgrid item 77,sendgrid_sent_log_1077,done,opens_77,clicks_77,sent_at_77
sendgrid_sent_log_1078,user78@sendgrid.example,user78@sendgrid.example,Sendgrid item 78,sendgrid_sent_log_1078,open,opens_78,clicks_78,sent_at_78
sendgrid_sent_log_1079,user79@sendgrid.example,user79@sendgrid.example,Sendgrid item 79,sendgrid_sent_log_1079,closed,opens_79,clicks_79,sent_at_79
sendgrid_sent_log_1080,user80@sendgrid.example,user80@sendgrid.example,Sendgrid item 80,sendgrid_sent_log_1080,closed,opens_80,clicks_80,sent_at_80
sendgrid_sent_log_1081,user81@sendgrid.example,user81@sendgrid.example,Sendgrid item 81,sendgrid_sent_log_1081,open,opens_81,clicks_81,sent_at_81
sendgrid_sent_log_1082,user82@sendgrid.example,user82@sendgrid.example,Sendgrid item 82,sendgrid_sent_log_1082,active,opens_82,clicks_82,sent_at_82
sendgrid_sent_log_1083,user83@sendgrid.example,user83@sendgrid.example,Sendgrid item 83,sendgrid_sent_log_1083,closed,opens_83,clicks_83,sent_at_83
sendgrid_sent_log_1084,user84@sendgrid.example,user84@sendgrid.example,Sendgrid item 84,sendgrid_sent_log_1084,done,opens_84,clicks_84,sent_at_84
sendgrid_sent_log_1085,user85@sendgrid.example,user85@sendgrid.example,Sendgrid item 85,sendgrid_sent_log_1085,done,opens_85,clicks_85,sent_at_85
sendgrid_sent_log_1086,user86@sendgrid.example,user86@sendgrid.example,Sendgrid item 86,sendgrid_sent_log_1086,closed,opens_86,clicks_86,sent_at_86
sendgrid_sent_log_1087,user87@sendgrid.example,user87@sendgrid.example,Sendgrid item 87,sendgrid_sent_log_1087,active,opens_87,clicks_87,sent_at_87
sendgrid_sent_log_1088,user88@sendgrid.example,user88@sendgrid.example,Sendgrid item 88,sendgrid_sent_log_1088,open,opens_88,clicks_88,sent_at_88
sendgrid_sent_log_1089,user89@sendgrid.example,user89@sendgrid.example,Sendgrid item 89,sendgrid_sent_log_1089,open,opens_89,clicks_89,sent_at_89
sendgrid_sent_log_1090,user90@sendgrid.example,user90@sendgrid.example,Sendgrid item 90,sendgrid_sent_log_1090,closed,opens_90,clicks_90,sent_at_90
sendgrid_sent_log_1091,user91@sendgrid.example,user91@sendgrid.example,Sendgrid item 91,sendgrid_sent_log_1091,done,opens_91,clicks_91,sent_at_91
sendgrid_sent_log_1092,user92@sendgrid.example,user92@sendgrid.example,Sendgrid item 92,sendgrid_sent_log_1092,open,opens_92,clicks_92,sent_at_92
sendgrid_sent_log_1093,user93@sendgrid.example,user93@sendgrid.example,Sendgrid item 93,sendgrid_sent_log_1093,done,opens_93,clicks_93,sent_at_93
sendgrid_sent_log_1094,user94@sendgrid.example,user94@sendgrid.example,Sendgrid item 94,sendgrid_sent_log_1094,active,opens_94,clicks_94,sent_at_94
sendgrid_sent_log_1095,user95@sendgrid.example,user95@sendgrid.example,Sendgrid item 95,sendgrid_sent_log_1095,closed,opens_95,clicks_95,sent_at_95
sendgrid_sent_log_1096,user96@sendgrid.example,user96@sendgrid.example,Sendgrid item 96,sendgrid_sent_log_1096,done,opens_96,clicks_96,sent_at_96
sendgrid_sent_log_1097,user97@sendgrid.example,user97@sendgrid.example,Sendgrid item 97,sendgrid_sent_log_1097,open,opens_97,clicks_97,sent_at_97
sendgrid_sent_log_1098,user98@sendgrid.example,user98@sendgrid.example,Sendgrid item 98,sendgrid_sent_log_1098,open,opens_98,clicks_98,sent_at_98
sendgrid_sent_log_1099,user99@sendgrid.example,user99@sendgrid.example,Sendgrid item 99,sendgrid_sent_log_1099,done,opens_99,clicks_99,sent_at_99
