transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
ptx-00018,plaid-chq,15.16,CAD,2026-08-19,Netflix,Netflix,Shopping,false,online
ptx-00019,plaid-sav,50.68,CAD,2026-08-20,Hydro One,Hydro One,Transport,false,online
ptx-00020,plaid-chq,49.49,CAD,2026-08-21,Loblaws,Loblaws,Shopping,false,online
ptx-00021,plaid-sav,40.87,CAD,2026-08-22,Metro,Metro,Transport,false,online
ptx-00022,plaid-chq,188.71,CAD,2026-08-23,Petro Canada,Petro Canada,Utilities,false,online
ptx-00023,plaid-sav,186.03,CAD,2026-08-24,TTC,TTC,Groceries,false,in store
ptx-00024,plaid-chq,163.44,CAD,2026-08-25,Amazon,Amazon,Shopping,false,online
ptx-00025,plaid-sav,118.38,CAD,2026-08-26,The Brick Oven Table,The Brick Oven Table,Shopping,false,in store
ptx-00026,plaid-chq,181.57,CAD,2026-08-27,Shoppers Drug Mart,Shoppers Drug Mart,Groceries,false,in store
ptx-00027,plaid-sav,155.97,CAD,2026-08-28,Home Hardware,Home Hardware,Utilities,false,online
ptx-00028,plaid-chq,314.37,CAD,2026-08-29,Netflix,Netflix,Transport,false,in store
ptx-00029,plaid-sav,171.65,CAD,2026-08-30,Hydro One,Hydro One,Utilities,false,in store
ptx-00030,plaid-chq,196.39,CAD,2026-08-31,Loblaws,Loblaws,Dining,false,in store
ptx-00031,plaid-sav,49.85,CAD,2026-09-01,Metro,Metro,Transport,false,in store
ptx-00032,plaid-chq,114.15,CAD,2026-09-02,Petro Canada,Petro Canada,Dining,false,in store
ptx-00033,plaid-sav,28.63,CAD,2026-09-03,TTC,TTC,Shopping,false,online
ptx-00034,plaid-chq,69.45,CAD,2026-09-04,Amazon,Amazon,Shopping,false,online
ptx-00035,plaid-sav,146.72,CAD,2026-09-05,The Brick Oven Table,The Brick Oven Table,Groceries,false,online
ptx-00036,plaid-chq,186.53,CAD,2026-09-06,Shoppers Drug Mart,Shoppers Drug Mart,Dining,false,in store
ptx-00037,plaid-sav,124.25,CAD,2026-09-07,Home Hardware,Home Hardware,Groceries,false,online
ptx-00038,plaid-chq,232.25,CAD,2026-09-08,Netflix,Netflix,Dining,false,in store
ptx-00039,plaid-sav,213.51,CAD,2026-09-09,Hydro One,Hydro One,Groceries,false,online
ptx-00040,plaid-chq,103.08,CAD,2026-09-10,Loblaws,Loblaws,Groceries,false,online
ptx-00041,plaid-sav,58.12,CAD,2026-09-11,Metro,Metro,Utilities,false,online
ptx-00042,plaid-chq,96.18,CAD,2026-09-12,Petro Canada,Petro Canada,Utilities,false,online
ptx-00043,plaid-sav,199.52,CAD,2026-09-13,TTC,TTC,Groceries,false,in store
ptx-00044,plaid-chq,167.06,CAD,2026-09-14,Amazon,Amazon,Utilities,false,in store
ptx-00045,plaid-sav,231.49,CAD,2026-09-15,The Brick Oven Table,The Brick Oven Table,Groceries,false,in store
ptx-00046,plaid-chq,129.78,CAD,2026-09-16,Shoppers Drug Mart,Shoppers Drug Mart,Dining,false,in store
ptx-00047,plaid-sav,66.34,CAD,2026-09-17,Home Hardware,Home Hardware,Transport,false,in store
ptx-00048,plaid-chq,257.48,CAD,2026-09-18,Netflix,Netflix,Transport,false,in store
ptx-00049,plaid-sav,234.24,CAD,2026-09-19,Hydro One,Hydro One,Shopping,false,online
ptx-00050,plaid-chq,89.38,CAD,2026-09-20,Loblaws,Loblaws,Utilities,false,online
ptx-00051,plaid-sav,162.95,CAD,2026-09-21,Metro,Metro,Shopping,false,online
ptx-00052,plaid-chq,108.25,CAD,2026-09-22,Petro Canada,Petro Canada,Shopping,false,online
ptx-00053,plaid-sav,111.89,CAD,2026-09-23,TTC,TTC,Utilities,false,in store
ptx-00054,plaid-chq,202.95,CAD,2026-09-24,Amazon,Amazon,Groceries,false,online
ptx-00055,plaid-sav,146.81,CAD,2026-09-25,The Brick Oven Table,The Brick Oven Table,Transport,false,online
ptx-00056,plaid-chq,140.47,CAD,2026-09-26,Shoppers Drug Mart,Shoppers Drug Mart,Shopping,false,in store
ptx-00057,plaid-sav,285.69,CAD,2026-09-27,Home Hardware,Home Hardware,Groceries,false,in store
ptx-00058,plaid-chq,216.82,CAD,2026-09-28,Netflix,Netflix,Groceries,false,in store
ptx-00059,plaid-sav,168.69,CAD,2026-09-29,Hydro One,Hydro One,Utilities,false,online
ptx-00060,plaid-chq,18.11,CAD,2026-09-30,Loblaws,Loblaws,Transport,false,in store
ptx-00061,plaid-sav,319.87,CAD,2026-10-01,Metro,Metro,Transport,false,online
ptx-00062,plaid-chq,290.98,CAD,2026-10-02,Petro Canada,Petro Canada,Utilities,false,online
ptx-00063,plaid-sav,266.69,CAD,2026-10-03,TTC,TTC,Shopping,false,online
ptx-00064,plaid-chq,17.07,CAD,2026-10-04,Amazon,Amazon,Shopping,false,in store
ptx-00065,plaid-sav,212.7,CAD,2026-10-05,The Brick Oven Table,The Brick Oven Table,Transport,false,online
ptx-00066,plaid-chq,94.28,CAD,2026-10-06,Shoppers Drug Mart,Shoppers Drug Mart,Transport,false,in store
ptx-00067,plaid-sav,97.41,CAD,2026-10-07,Home Hardware,Home Hardware,Dining,false,online
ptx-00068,plaid-chq,51.99,CAD,2026-10-08,Netflix,Netflix,Shopping,false,in store
ptx-00069,plaid-sav,135.41,CAD,2026-10-09,Hydro One,Hydro One,Shopping,false,in store
ptx-00070,plaid-chq,312.55,CAD,2026-10-10,Loblaws,Loblaws,Groceries,false,in store
ptx-00071,plaid-sav,123.44,CAD,2026-10-11,Metro,Metro,Dining,false,in store
ptx-00072,plaid-chq,285.35,CAD,2026-10-12,Petro Canada,Petro Canada,Transport,false,in store
ptx-00073,plaid-sav,129.14,CAD,2026-10-13,TTC,TTC,Shopping,false,in store
ptx-00074,plaid-chq,36.82,CAD,2026-10-14,Amazon,Amazon,Groceries,false,in store
ptx-00075,plaid-sav,141.19,CAD,2026-10-15,The Brick Oven Table,The Brick Oven Table,Groceries,false,online
ptx-00076,plaid-chq,9.67,CAD,2026-10-16,Shoppers Drug Mart,Shoppers Drug Mart,Shopping,false,online
ptx-00077,plaid-sav,153.99,CAD,2026-10-17,Home Hardware,Home Hardware,Groceries,false,in store
ptx-00078,plaid-chq,125.9,CAD,2026-10-18,Netflix,Netflix,Dining,false,online
ptx-00079,plaid-sav,124.05,CAD,2026-10-19,Hydro One,Hydro One,Groceries,false,in store
ptx-00080,plaid-chq,223.7,CAD,2026-10-20,Loblaws,Loblaws,Transport,false,online
ptx-00081,plaid-sav,190.92,CAD,2026-10-21,Metro,Metro,Shopping,false,online
ptx-00082,plaid-chq,171.73,CAD,2026-10-22,Petro Canada,Petro Canada,Groceries,false,in store
ptx-00083,plaid-sav,139.04,CAD,2026-10-23,TTC,TTC,Utilities,false,in store
ptx-00084,plaid-chq,232.24,CAD,2026-10-24,Amazon,Amazon,Dining,false,online
ptx-00085,plaid-sav,255.49,CAD,2026-10-25,The Brick Oven Table,The Brick Oven Table,Transport,false,online
ptx-00086,plaid-chq,267.77,CAD,2026-10-26,Shoppers Drug Mart,Shoppers Drug Mart,Shopping,false,in store
ptx-00087,plaid-sav,317.02,CAD,2026-10-27,Home Hardware,Home Hardware,Dining,false,in store
ptx-00088,plaid-chq,282.39,CAD,2026-10-28,Netflix,Netflix,Utilities,false,online
ptx-00089,plaid-sav,318.52,CAD,2026-10-29,Hydro One,Hydro One,Transport,false,in store
ptx-00090,plaid-chq,152.59,CAD,2026-10-30,Loblaws,Loblaws,Shopping,false,in store
ptx-00091,plaid-sav,229.01,CAD,2026-10-31,Metro,Metro,Shopping,false,online
ptx-00092,plaid-chq,90.61,CAD,2026-11-01,Petro Canada,Petro Canada,Transport,false,in store
ptx-00093,plaid-sav,310.16,CAD,2026-11-02,TTC,TTC,Shopping,false,online
ptx-00094,plaid-chq,286.4,CAD,2026-11-03,Amazon,Amazon,Transport,false,in store
ptx-00095,plaid-sav,298.29,CAD,2026-11-04,The Brick Oven Table,The Brick Oven Table,Dining,false,online
ptx-00096,plaid-chq,185.83,CAD,2026-11-05,Shoppers Drug Mart,Shoppers Drug Mart,Dining,false,in store
ptx-00097,plaid-sav,137.37,CAD,2026-11-06,Home Hardware,Home Hardware,Utilities,false,in store
ptx-00098,plaid-chq,199.95,CAD,2026-11-07,Netflix,Netflix,Transport,false,online
ptx-00099,plaid-sav,80.41,CAD,2026-11-08,Hydro One,Hydro One,Utilities,false,in store
ptx-00100,plaid-chq,177.1,CAD,2026-11-09,Loblaws,Loblaws,Groceries,false,in store
ptx-00101,plaid-sav,112.79,CAD,2026-11-10,Metro,Metro,Dining,false,online
ptx-00102,plaid-chq,27.57,CAD,2026-11-11,Petro Canada,Petro Canada,Dining,false,in store
ptx-00103,plaid-sav,88.9,CAD,2026-11-12,TTC,TTC,Groceries,false,in store
ptx-00104,plaid-chq,201.25,CAD,2026-11-13,Amazon,Amazon,Shopping,false,in store
ptx-00105,plaid-sav,252.07,CAD,2026-11-14,The Brick Oven Table,The Brick Oven Table,Utilities,false,online
ptx-00106,plaid-chq,6.9,CAD,2026-11-15,Shoppers Drug Mart,Shoppers Drug Mart,Dining,false,in store
ptx-00107,plaid-sav,278.83,CAD,2026-11-16,Home Hardware,Home Hardware,Groceries,false,in store
ptx-00108,plaid-chq,31.8,CAD,2026-11-17,Netflix,Netflix,Shopping,false,in store
ptx-00109,plaid-sav,319.49,CAD,2026-11-18,Hydro One,Hydro One,Utilities,false,online
ptx-00110,plaid-chq,249.34,CAD,2026-11-19,Loblaws,Loblaws,Dining,false,in store
ptx-00111,plaid-sav,262.6,CAD,2026-11-20,Metro,Metro,Transport,false,online
ptx-00112,plaid-chq,59.34,CAD,2026-11-21,Petro Canada,Petro Canada,Groceries,false,online
ptx-00113,plaid-sav,130.49,CAD,2026-11-22,TTC,TTC,Utilities,false,in store
ptx-00114,plaid-chq,138.58,CAD,2026-11-23,Amazon,Amazon,Utilities,false,online
ptx-00115,plaid-sav,81.75,CAD,2026-11-24,The Brick Oven Table,The Brick Oven Table,Shopping,false,in store
ptx-00116,plaid-chq,254.96,CAD,2026-11-25,Shoppers Drug Mart,Shoppers Drug Mart,Groceries,false,in store
ptx-00117,plaid-sav,290.71,CAD,2026-11-26,Home Hardware,Home Hardware,Groceries,false,online
ptx-00118,plaid-chq,208.33,CAD,2026-11-27,Netflix,Netflix,Transport,false,in store
ptx-00119,plaid-sav,258.42,CAD,2026-11-28,Hydro One,Hydro One,Shopping,false,online
ptx-00120,plaid-chq,289.49,CAD,2026-11-29,Loblaws,Loblaws,Transport,false,online
ptx-00121,plaid-sav,248.94,CAD,2026-11-30,Metro,Metro,Utilities,false,online
ptx-00122,plaid-chq,225.38,CAD,2026-12-01,Petro Canada,Petro Canada,Dining,false,online
ptx-00123,plaid-sav,161.08,CAD,2026-12-02,TTC,TTC,Utilities,false,in store
ptx-00124,plaid-chq,16.75,CAD,2026-12-03,Amazon,Amazon,Transport,false,in store
ptx-00125,plaid-sav,162.89,CAD,2026-12-04,The Brick Oven Table,The Brick Oven Table,Shopping,false,online
ptx-00126,plaid-chq,139.31,CAD,2026-12-05,Shoppers Drug Mart,Shoppers Drug Mart,Transport,false,online
ptx-00127,plaid-sav,48.82,CAD,2026-12-06,Home Hardware,Home Hardware,Shopping,false,online
ptx-00128,plaid-chq,55.85,CAD,2026-12-07,Netflix,Netflix,Shopping,false,online
ptx-00129,plaid-sav,144.34,CAD,2026-12-08,Hydro One,Hydro One,Utilities,false,online
ptx-00130,plaid-chq,297.66,CAD,2026-08-01,Loblaws,Loblaws,Groceries,false,in store
ptx-00131,plaid-sav,182.53,CAD,2026-08-02,Metro,Metro,Transport,false,in store
ptx-00132,plaid-chq,69.51,CAD,2026-08-03,Petro Canada,Petro Canada,Transport,false,online
ptx-00133,plaid-sav,120.36,CAD,2026-08-04,TTC,TTC,Shopping,false,online
ptx-00134,plaid-chq,56.9,CAD,2026-08-05,Amazon,Amazon,Transport,false,in store
ptx-00135,plaid-sav,182.79,CAD,2026-08-06,The Brick Oven Table,The Brick Oven Table,Transport,false,in store
ptx-00136,plaid-chq,25.66,CAD,2026-08-07,Shoppers Drug Mart,Shoppers Drug Mart,Shopping,false,in store
ptx-00137,plaid-sav,214.42,CAD,2026-08-08,Home Hardware,Home Hardware,Dining,false,in store
ptx-00138,plaid-chq,117.64,CAD,2026-08-09,Netflix,Netflix,Groceries,false,in store
ptx-00139,plaid-sav,265.89,CAD,2026-08-10,Hydro One,Hydro One,Utilities,false,in store
ptx-00140,plaid-chq,73.05,CAD,2026-08-11,Loblaws,Loblaws,Transport,false,in store
ptx-00141,plaid-sav,128.7,CAD,2026-08-12,Metro,Metro,Groceries,false,online
ptx-00142,plaid-chq,248.66,CAD,2026-08-13,Petro Canada,Petro Canada,Transport,false,in store
ptx-00143,plaid-sav,23.36,CAD,2026-08-14,TTC,TTC,Utilities,false,online
ptx-00144,plaid-chq,319.4,CAD,2026-08-15,Amazon,Amazon,Transport,false,in store
ptx-00145,plaid-sav,210.32,CAD,2026-08-16,The Brick Oven Table,The Brick Oven Table,Utilities,false,online
ptx-00146,plaid-chq,85.42,CAD,2026-08-17,Shoppers Drug Mart,Shoppers Drug Mart,Shopping,false,online
ptx-00147,plaid-sav,69.69,CAD,2026-08-18,Home Hardware,Home Hardware,Dining,false,in store
ptx-00148,plaid-chq,164.91,CAD,2026-08-19,Netflix,Netflix,Shopping,false,online
ptx-00149,plaid-sav,271.41,CAD,2026-08-20,Hydro One,Hydro One,Transport,false,online
