id,event_id,ticket_class_id,name,email,status,checked_in,created
att-hall-035,evt-aw-halloween-2026,tc-hall-ga,Maria Concepcion,maria.concepcion@gmail.com,attending,false,2026-10-06T14:00:00Z
att-hall-036,evt-aw-halloween-2026,tc-hall-ga,Brianna Mendez,bri.mendez@gmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-037,evt-aw-halloween-2026,tc-hall-ga,Tasha Owens,tasha.owens@outlook.com,attending,false,2026-10-09T14:00:00Z
att-hall-001-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Brooke Sanderson,brooke.s.dance@gmail.com,attending,false,2026-10-11T14:00:00Z
att-hall-002-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Karen Whittaker,karen.whittaker.pa@gmail.com,attending,false,2026-10-10T14:00:00Z
att-hall-003-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Megan Rodriguez,meg.rod95@gmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-004-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Maya Kapoor,maya.k@hotmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-005-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Rachel Goldberg (block 1 of 3),rachel.goldberg.dance@gmail.com,attending,false,2026-09-26T14:00:00Z
att-hall-006-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Rachel Goldberg (block 2 of 3),rachel.goldberg.dance@gmail.com,attending,false,2026-09-26T14:00:00Z
att-hall-007-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Rachel Goldberg (block 3 of 3 - for Tessa Ng),rachel.goldberg.dance@gmail.com,attending,false,2026-09-26T14:00:00Z
att-hall-008-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Elena Vasquez (block 1 of 3),elena.vee@protonmail.com,attending,false,2026-09-27T14:00:00Z
att-hall-009-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Elena Vasquez (block 2 of 3 - for partner Dre),elena.vee@protonmail.com,attending,false,2026-09-27T14:00:00Z
att-hall-010-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Elena Vasquez (block 3 of 3 - for sister Ana),elena.vee@protonmail.com,attending,false,2026-09-27T14:00:00Z
att-hall-011-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Anastasia Reilly (block 1 of 3),anastasia.reilly@gmail.com,attending,false,2026-09-28T14:00:00Z
att-hall-012-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Anastasia Reilly (block 2 of 3 - for friend Linnea),anastasia.reilly@gmail.com,attending,false,2026-09-28T14:00:00Z
att-hall-013-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Anastasia Reilly (block 3 of 3 - for friend Kira),anastasia.reilly@gmail.com,attending,false,2026-09-28T14:00:00Z
att-hall-014-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Mia Whitfield,mia.whit@gmail.com,attending,false,2026-10-04T14:00:00Z
att-hall-015-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Sophia Liu,sophie.liu.pa@gmail.com,attending,false,2026-10-02T14:00:00Z
att-hall-016-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Vanessa Choi,vchoi.berks@gmail.com,attending,false,2026-10-05T14:00:00Z
att-hall-017-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Marie LeClair,marie.leclair@gmail.com,attending,false,2026-10-03T14:00:00Z
att-hall-018-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Sasha Kim,sasha.kim.pa@gmail.com,attending,false,2026-10-01T14:00:00Z
att-hall-019-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Tina Mwangi,tina.mwangi.pa@gmail.com,attending,false,2026-10-06T14:00:00Z
att-hall-020-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Crystal Aguilar,crystal.aguilar.berks@gmail.com,attending,false,2026-10-04T14:00:00Z
att-hall-021-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Renee Atkins,renee.atkins@gmail.com,attending,false,2026-10-07T14:00:00Z
att-hall-022-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Patricia Wong,pwong.dance@gmail.com,attending,false,2026-09-29T14:00:00Z
att-hall-023-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Hannah Ruiz,hannah.ruiz.berks@gmail.com,attending,false,2026-10-09T14:00:00Z
att-hall-024-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Hope Mitchell,hope.mitchell@gmail.com,attending,false,2026-10-01T14:00:00Z
att-hall-025-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Deborah Hsu,deborah.hsu.md@gmail.com,attending,false,2026-10-03T14:00:00Z
att-hall-026-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Brenda Yusuf (visitor - friend of Tina),brenda.y.dance@gmail.com,attending,false,2026-10-10T14:00:00Z
att-hall-027-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Hailey Park,hailey.park.dance@gmail.com,attending,false,2026-10-02T14:00:00Z
att-hall-028-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Jennifer Holcomb,jen.holcomb@gmail.com,attending,false,2026-09-30T14:00:00Z
att-hall-029-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Bethany Carter,bethany.carter.dance@gmail.com,attending,false,2026-10-06T14:00:00Z
att-hall-030-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Frances Boyle,fran.boyle@gmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-031-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Lisa Truong,lisa.truong@gmail.com,attending,false,2026-10-04T14:00:00Z
att-hall-032-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Carla Reyes,carla.reyes.lancaster@gmail.com,attending,false,2026-10-09T14:00:00Z
att-hall-033-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Tara Ng,tara.ng@outlook.com,attending,false,2026-10-07T14:00:00Z
att-hall-034-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Erin Donaldson,erin.donaldson@gmail.com,attending,false,2026-10-05T14:00:00Z
att-hall-035-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Maria Concepcion,maria.concepcion@gmail.com,attending,false,2026-10-06T14:00:00Z
att-hall-036-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Brianna Mendez,bri.mendez@gmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-037-e001,evt-aw-halloween-2026-e001,tc-hall-ga-e001,Tasha Owens,tasha.owens@outlook.com,attending,false,2026-10-09T14:00:00Z
att-hall-001-e002,evt-aw-halloween-2026-e002,tc-hall-ga-e002,Brooke Sanderson,brooke.s.dance@gmail.com,attending,false,2026-10-11T14:00:00Z
att-hall-002-e002,evt-aw-halloween-2026-e002,tc-hall-ga-e002,Karen Whittaker,karen.whittaker.pa@gmail.com,attending,false,2026-10-10T14:00:00Z
att-hall-003-e002,evt-aw-halloween-2026-e002,tc-hall-ga-e002,Megan Rodriguez,meg.rod95@gmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-004-e002,evt-aw-halloween-2026-e002,tc-hall-ga-e002,Maya Kapoor,maya.k@hotmail.com,attending,false,2026-10-08T14:00:00Z
att-hall-005-e002,evt-aw-halloween-2026-e002,tc-hall-ga-e002,Rachel Goldberg (block 1 of 3),rachel.goldberg.dance@gmail.com,attending,false,2026-09-26T14:00:00Z
att-hall-006-e002,evt-aw-halloween-2026-e002,tc-hall-ga-e002,Rachel Goldberg (block 2 of 3),rachel.goldberg.dance@gmail.com,attending,false,2026-09-26T14:00:00Z
