id,given_name,family_name,email_address,phone_number,company_name,created_at
CUST_BRIANNA_MENDEZ-e001,Brianna,Mendez,,,,2026-10-07T20:00:00Z
CUST_HAILEY_PARK-e001,Hailey,Park,,,,2026-10-07T20:02:00Z
CUST_MEGAN_RODRIGUEZ-e001,Megan,Rodriguez,,,,2026-10-07T20:04:00Z
CUST_SOPHIA_LIU-e001,Sophia,Liu,,,,2026-10-07T20:06:00Z
CUST_CAITLYN_BRENNAN-e001,Caitlyn,Brennan,,,,2026-10-07T20:08:00Z
CUST_TASHA_OWENS-e001,Tasha,Owens,,,,2026-10-07T20:10:00Z
CUST_MAYA_KAPOOR-e001,Maya,Kapoor,,,,2026-10-07T20:12:00Z
CUST_OLIVIA_TRAN-e001,Olivia,Tran,,,,2026-10-07T20:14:00Z
CUST_RACHEL_GOLDBERG-e001,Rachel,Goldberg,rachel.goldberg.dance@gmail.com,,,2026-10-10T14:00:00Z
CUST_PRIYA_IYER-e001,Priya,Iyer,priya.iyer@iyercpa.com,,Iyer CPA,2026-10-10T14:02:00Z
CUST_JENNIFER_HOLCOMB-e001,Jennifer,Holcomb,,,,2026-10-10T14:04:00Z
CUST_CARLA_REYES-e001,Carla,Reyes,,,,2026-10-10T14:06:00Z
CUST_ELENA_VASQUEZ-e001,Elena,Vasquez,elena.vee@protonmail.com,,,2026-10-10T14:08:00Z
CUST_YARA_KHALIL-e001,Yara,Khalil,,,,2026-10-10T14:10:00Z
CUST_MIA_WHITFIELD-e001,Mia,Whitfield,,,,2026-10-10T14:12:00Z
CUST_DEBORAH_HSU-e001,Deborah,Hsu,,,,2026-10-10T14:14:00Z
CUST_TARA_NG-e001,Tara,Ng,,,,2026-10-10T14:16:00Z
CUST_ANASTASIA_REILLY-e001,Anastasia,Reilly,anastasia.reilly@gmail.com,,,2026-10-10T14:18:00Z
CUST_DROPIN_AGG-e001,Drop-in,Aggregate,,,,2026-01-01T00:00:00Z
CUST_PUNCH_AGG-e001,Punch Card,Aggregate,,,,2026-01-01T00:00:00Z
CUST_SESSION_AGG-e001,Session Pass,Aggregate,,,,2026-01-01T00:00:00Z
CUST_PRIVATE_AGG-e001,Private Lesson,Aggregate,,,,2026-01-01T00:00:00Z
CUST_COPAY_AGG-e001,Costume Copay,Aggregate,,,,2026-09-15T00:00:00Z
CUST_MERCH_AGG-e001,Merch Buyer,Aggregate,,,,2026-01-01T00:00:00Z
CUST_BRIANNA_MENDEZ-e002,Brianna,Mendez,,,,2026-10-07T20:00:00Z
CUST_HAILEY_PARK-e002,Hailey,Park,,,,2026-10-07T20:02:00Z
CUST_MEGAN_RODRIGUEZ-e002,Megan,Rodriguez,,,,2026-10-07T20:04:00Z
CUST_SOPHIA_LIU-e002,Sophia,Liu,,,,2026-10-07T20:06:00Z
CUST_CAITLYN_BRENNAN-e002,Caitlyn,Brennan,,,,2026-10-07T20:08:00Z
CUST_TASHA_OWENS-e002,Tasha,Owens,,,,2026-10-07T20:10:00Z
CUST_MAYA_KAPOOR-e002,Maya,Kapoor,,,,2026-10-07T20:12:00Z
CUST_OLIVIA_TRAN-e002,Olivia,Tran,,,,2026-10-07T20:14:00Z
CUST_RACHEL_GOLDBERG-e002,Rachel,Goldberg,rachel.goldberg.dance@gmail.com,,,2026-10-10T14:00:00Z
CUST_PRIYA_IYER-e002,Priya,Iyer,priya.iyer@iyercpa.com,,Iyer CPA,2026-10-10T14:02:00Z
CUST_JENNIFER_HOLCOMB-e002,Jennifer,Holcomb,,,,2026-10-10T14:04:00Z
CUST_CARLA_REYES-e002,Carla,Reyes,,,,2026-10-10T14:06:00Z
CUST_ELENA_VASQUEZ-e002,Elena,Vasquez,elena.vee@protonmail.com,,,2026-10-10T14:08:00Z
CUST_YARA_KHALIL-e002,Yara,Khalil,,,,2026-10-10T14:10:00Z
CUST_MIA_WHITFIELD-e002,Mia,Whitfield,,,,2026-10-10T14:12:00Z
CUST_DEBORAH_HSU-e002,Deborah,Hsu,,,,2026-10-10T14:14:00Z
CUST_TARA_NG-e002,Tara,Ng,,,,2026-10-10T14:16:00Z
CUST_ANASTASIA_REILLY-e002,Anastasia,Reilly,anastasia.reilly@gmail.com,,,2026-10-10T14:18:00Z
CUST_DROPIN_AGG-e002,Drop-in,Aggregate,,,,2026-01-01T00:00:00Z
CUST_PUNCH_AGG-e002,Punch Card,Aggregate,,,,2026-01-01T00:00:00Z
CUST_SESSION_AGG-e002,Session Pass,Aggregate,,,,2026-01-01T00:00:00Z
CUST_PRIVATE_AGG-e002,Private Lesson,Aggregate,,,,2026-01-01T00:00:00Z
CUST_COPAY_AGG-e002,Costume Copay,Aggregate,,,,2026-09-15T00:00:00Z
CUST_MERCH_AGG-e002,Merch Buyer,Aggregate,,,,2026-01-01T00:00:00Z
CUST_BRIANNA_MENDEZ-e003,Brianna,Mendez,,,,2026-10-07T20:00:00Z
CUST_HAILEY_PARK-e003,Hailey,Park,,,,2026-10-07T20:02:00Z
CUST_MEGAN_RODRIGUEZ-e003,Megan,Rodriguez,,,,2026-10-07T20:04:00Z
CUST_SOPHIA_LIU-e003,Sophia,Liu,,,,2026-10-07T20:06:00Z
CUST_CAITLYN_BRENNAN-e003,Caitlyn,Brennan,,,,2026-10-07T20:08:00Z
CUST_TASHA_OWENS-e003,Tasha,Owens,,,,2026-10-07T20:10:00Z
CUST_MAYA_KAPOOR-e003,Maya,Kapoor,,,,2026-10-07T20:12:00Z
CUST_OLIVIA_TRAN-e003,Olivia,Tran,,,,2026-10-07T20:14:00Z
