transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
tx_0032,acc_chase_001,-49.99,USD,2026-11-08,STOP & SHOP #482,Stop & Shop,Groceries,False,in store
tx_0033,acc_chase_001,-30.44,USD,2026-11-07,AMAZON.COM,Amazon,Shopping,False,online
tx_0034,acc_chase_001,-22.10,USD,2026-11-06,DUNKIN' #4291,Dunkin,Food,False,in store
tx_0035,acc_chase_001,-58.00,USD,2026-11-04,GONG CHA CAMBRIDGE,Gong Cha,Food,False,in store
tx_0036,acc_chase_001,-32.00,USD,2026-11-02,BOSTON FOOT & ANKLE,Boston Foot,Health,False,online
tx_0037,acc_marcus_001,96.94,USD,2026-11-01,INTEREST PAID,Marcus,Interest,False,online
tx_0038,acc_marcus_001,1000.00,USD,2026-10-14,TRANSFER FROM CHASE,Chase,Transfer,False,online
tx_0039,acc_marcus_001,1500.00,USD,2026-09-14,TRANSFER FROM CHASE,Chase,Transfer,False,online
tx_0040,acc_marcus_001,93.22,USD,2026-10-01,INTEREST PAID,Marcus,Interest,False,online
tx_0041,acc_fidelity_brokerage,100.00,USD,2026-11-14,VTI DIVIDEND,Vanguard,Investment Income,False,online
tx_0042,acc_fidelity_brokerage,50.00,USD,2026-11-14,BND INTEREST,Vanguard,Investment Income,False,online
tx_0043,acc_fidelity_brokerage,500.00,USD,2026-11-01,MONTHLY BROKERAGE CONTRIBUTION,Fidelity,Transfer,False,online
tx_0044,acc_fidelity_401k_katie,1958.33,USD,2026-11-14,BIWEEKLY 401K CONTRIBUTION,Mass General Brigham,Retirement,False,online
tx_0045,acc_fidelity_401k_katie,1958.33,USD,2026-10-31,BIWEEKLY 401K CONTRIBUTION,Mass General Brigham,Retirement,False,online
tx_0046,acc_fidelity_401k_david,1541.67,USD,2026-11-14,SEMIMONTHLY 401K CONTRIBUTION,HubSpot,Retirement,False,online
tx_0047,acc_fidelity_401k_david,1541.67,USD,2026-10-31,SEMIMONTHLY 401K CONTRIBUTION,HubSpot,Retirement,False,online
tx_0048,acc_vanguard_529_minjun,600.00,USD,2026-11-01,MONTHLY 529 CONTRIBUTION,Vanguard,Retirement,False,online
tx_0049,acc_vanguard_529_seoyeon,600.00,USD,2026-11-01,MONTHLY 529 CONTRIBUTION,Vanguard,Retirement,False,online
tx_0050,acc_laurel_road_loan,-1200.00,USD,2026-11-15,MONTHLY LOAN PAYMENT,Laurel Road,Loan Payment,False,online
tx_0051,acc_regency_mortgage,-4500.00,USD,2026-11-05,MONTHLY MORTGAGE PAYMENT,Regency Mortgage,Mortgage,False,online
