envelope_id,status,email_subject,sender_name,sender_email,created_time,sent_time,completed_time,template_id
env_041,voided,Council Resolution,Maria Collins,calvin.hunter@gmail.com,2025-01-13T10:00:00Z,2025-01-05T12:00:00Z,,
env_042,completed,Grazing Lease Renewal,Elaine Pratt-Peters,dan.peters@gmail.com,2026-05-22T10:00:00Z,2026-05-09T12:00:00Z,2026-05-05T14:00:00Z,
env_043,completed,Council Resolution,Elaine Pratt-Peters,tom.clearsky@browningmt.gov,2025-06-27T10:00:00Z,2025-06-15T12:00:00Z,2025-06-04T14:00:00Z,
env_044,completed,Mentorship Agreement,Margaret Spencer,margaret.spencer@gmail.com,2027-01-17T10:00:00Z,2027-01-26T12:00:00Z,2027-01-26T14:00:00Z,
env_045,sent,Grazing Lease Renewal,Maria Collins,maria.collins@cfsmontana.com,2027-03-11T10:00:00Z,2027-03-18T12:00:00Z,,
env_046,completed,Grazing Lease Renewal,Margaret Spencer,dan.peters@gmail.com,2026-10-28T10:00:00Z,2026-10-25T12:00:00Z,2026-10-28T14:00:00Z,
env_047,voided,Mentorship Agreement,Margaret Spencer,margaret.spencer@gmail.com,2026-10-18T10:00:00Z,2026-10-24T12:00:00Z,,
env_048,completed,Mentorship Agreement,Margaret Spencer,elaine.peters@gmail.com,2026-08-06T10:00:00Z,2026-08-22T12:00:00Z,2026-08-03T14:00:00Z,
env_049,completed,Land Survey Authorization,Margaret Spencer,tom.clearsky@browningmt.gov,2025-07-02T10:00:00Z,2025-07-14T12:00:00Z,2025-07-09T14:00:00Z,
env_050,completed,Council Resolution,Elaine Pratt-Peters,elaine.peters@gmail.com,2026-01-11T10:00:00Z,2026-01-15T12:00:00Z,2026-01-23T14:00:00Z,
env_051,completed,Grazing Lease Renewal,Elaine Pratt-Peters,dan.peters@gmail.com,2025-11-20T10:00:00Z,2025-11-27T12:00:00Z,2025-11-22T14:00:00Z,
env_052,sent,Property Agreement,Tom Clearsky,tom.clearsky@browningmt.gov,2026-02-26T10:00:00Z,2026-02-23T12:00:00Z,,
env_053,sent,Mentorship Agreement,Elaine Pratt-Peters,tom.clearsky@browningmt.gov,2025-09-06T10:00:00Z,2025-09-14T12:00:00Z,,
env_054,completed,Insurance Renewal,Calvin Hunter,dan.peters@gmail.com,2026-04-22T10:00:00Z,2026-04-11T12:00:00Z,2026-04-11T14:00:00Z,
env_055,sent,Council Resolution,Elaine Pratt-Peters,tom.clearsky@browningmt.gov,2027-03-27T10:00:00Z,2027-03-25T12:00:00Z,,
env_056,completed,Equipment Purchase Agreement,Margaret Spencer,dan.peters@gmail.com,2027-01-21T10:00:00Z,2027-01-20T12:00:00Z,2027-01-20T14:00:00Z,
env_057,completed,Grazing Lease Renewal,Margaret Spencer,dan.peters@gmail.com,2027-01-13T10:00:00Z,2027-01-09T12:00:00Z,2027-01-18T14:00:00Z,
env_058,sent,Grazing Lease Renewal,Tom Clearsky,dan.peters@gmail.com,2027-02-02T10:00:00Z,2027-02-10T12:00:00Z,,
env_059,completed,VA Form Update,Tom Clearsky,calvin.hunter@gmail.com,2025-03-25T10:00:00Z,2025-03-18T12:00:00Z,2025-03-18T14:00:00Z,
env_060,completed,Equipment Purchase Agreement,Elaine Pratt-Peters,margaret.spencer@gmail.com,2026-11-14T10:00:00Z,2026-11-27T12:00:00Z,2026-11-04T14:00:00Z,
env_061,completed,Insurance Renewal,Margaret Spencer,calvin.hunter@gmail.com,2026-01-15T10:00:00Z,2026-01-23T12:00:00Z,2026-01-11T14:00:00Z,
env_062,completed,Equipment Purchase Agreement,Calvin Hunter,calvin.hunter@gmail.com,2026-05-18T10:00:00Z,2026-05-03T12:00:00Z,2026-05-19T14:00:00Z,
env_063,completed,Council Resolution,Maria Collins,maria.collins@cfsmontana.com,2027-03-13T10:00:00Z,2027-03-14T12:00:00Z,2027-03-11T14:00:00Z,
env_064,completed,Insurance Renewal,Margaret Spencer,calvin.hunter@gmail.com,2025-11-24T10:00:00Z,2025-11-20T12:00:00Z,2025-11-03T14:00:00Z,
env_065,completed,Grazing Lease Renewal,Margaret Spencer,calvin.hunter@gmail.com,2026-09-04T10:00:00Z,2026-09-10T12:00:00Z,2026-09-26T14:00:00Z,
env_066,sent,Equipment Purchase Agreement,Dan Peters,maria.collins@cfsmontana.com,2027-02-27T10:00:00Z,2027-02-22T12:00:00Z,,
env_067,completed,Property Agreement,Elaine Pratt-Peters,tom.clearsky@browningmt.gov,2026-03-24T10:00:00Z,2026-03-13T12:00:00Z,2026-03-26T14:00:00Z,
env_068,completed,Council Resolution,Margaret Spencer,elaine.peters@gmail.com,2026-11-26T10:00:00Z,2026-11-28T12:00:00Z,2026-11-24T14:00:00Z,
env_069,sent,Grazing Lease Renewal,Tom Clearsky,tom.clearsky@browningmt.gov,2026-02-02T10:00:00Z,2026-02-01T12:00:00Z,,
env_070,completed,Insurance Renewal,Tom Clearsky,tom.clearsky@browningmt.gov,2025-05-07T10:00:00Z,2025-05-24T12:00:00Z,2025-05-24T14:00:00Z,
env_071,sent,Mentorship Agreement,Maria Collins,margaret.spencer@gmail.com,2026-03-06T10:00:00Z,2026-03-08T12:00:00Z,,
env_072,completed,Council Resolution,Elaine Pratt-Peters,calvin.hunter@gmail.com,2026-11-26T10:00:00Z,2026-11-19T12:00:00Z,2026-11-28T14:00:00Z,
env_073,completed,Property Agreement,Margaret Spencer,tom.clearsky@browningmt.gov,2025-05-22T10:00:00Z,2025-05-03T12:00:00Z,2025-05-09T14:00:00Z,
env_074,completed,Mentorship Agreement,Margaret Spencer,tom.clearsky@browningmt.gov,2027-02-12T10:00:00Z,2027-02-05T12:00:00Z,2027-02-22T14:00:00Z,
env_075,completed,Equipment Purchase Agreement,Dan Peters,tom.clearsky@browningmt.gov,2025-04-11T10:00:00Z,2025-04-16T12:00:00Z,2025-04-15T14:00:00Z,
env_076,sent,Council Resolution,Margaret Spencer,tom.clearsky@browningmt.gov,2026-10-19T10:00:00Z,2026-10-12T12:00:00Z,,
env_077,sent,Insurance Renewal,Elaine Pratt-Peters,calvin.hunter@gmail.com,2026-04-26T10:00:00Z,2026-04-08T12:00:00Z,,
env_078,voided,Council Resolution,Dan Peters,elaine.peters@gmail.com,2026-08-15T10:00:00Z,2026-08-15T12:00:00Z,,
env_079,sent,Council Resolution,Maria Collins,tom.clearsky@browningmt.gov,2025-03-21T10:00:00Z,2025-03-20T12:00:00Z,,
env_080,completed,Council Resolution,Elaine Pratt-Peters,tom.clearsky@browningmt.gov,2026-05-24T10:00:00Z,2026-05-21T12:00:00Z,2026-05-03T14:00:00Z,
env_081,completed,Grazing Lease Renewal,Tom Clearsky,margaret.spencer@gmail.com,2025-10-19T10:00:00Z,2025-10-13T12:00:00Z,2025-10-25T14:00:00Z,
env_082,completed,Mentorship Agreement,Calvin Hunter,tom.clearsky@browningmt.gov,2026-09-18T10:00:00Z,2026-09-16T12:00:00Z,2026-09-21T14:00:00Z,
env_083,completed,VA Form Update,Maria Collins,elaine.peters@gmail.com,2026-03-15T10:00:00Z,2026-03-17T12:00:00Z,2026-03-17T14:00:00Z,
env_084,completed,Insurance Renewal,Dan Peters,tom.clearsky@browningmt.gov,2025-11-08T10:00:00Z,2025-11-28T12:00:00Z,2025-11-26T14:00:00Z,
env_085,completed,Land Survey Authorization,Tom Clearsky,elaine.peters@gmail.com,2027-01-06T10:00:00Z,2027-01-19T12:00:00Z,2027-01-19T14:00:00Z,
env_086,completed,Property Agreement,Dan Peters,calvin.hunter@gmail.com,2026-08-08T10:00:00Z,2026-08-03T12:00:00Z,2026-08-09T14:00:00Z,
env_087,sent,Mentorship Agreement,Calvin Hunter,margaret.spencer@gmail.com,2026-09-26T10:00:00Z,2026-09-12T12:00:00Z,,
env_088,voided,Property Agreement,Maria Collins,calvin.hunter@gmail.com,2025-11-11T10:00:00Z,2025-11-04T12:00:00Z,,
env_089,completed,Council Resolution,Margaret Spencer,dan.peters@gmail.com,2026-07-21T10:00:00Z,2026-07-13T12:00:00Z,2026-07-12T14:00:00Z,
env_090,completed,Equipment Purchase Agreement,Tom Clearsky,dan.peters@gmail.com,2027-01-17T10:00:00Z,2027-01-13T12:00:00Z,2027-01-12T14:00:00Z,
env_091,sent,Property Agreement,Maria Collins,tom.clearsky@browningmt.gov,2025-09-05T10:00:00Z,2025-09-15T12:00:00Z,,
env_092,completed,Mentorship Agreement,Calvin Hunter,tom.clearsky@browningmt.gov,2026-04-05T10:00:00Z,2026-04-06T12:00:00Z,2026-04-06T14:00:00Z,
env_093,sent,Equipment Purchase Agreement,Margaret Spencer,elaine.peters@gmail.com,2027-02-24T10:00:00Z,2027-02-04T12:00:00Z,,
env_094,voided,Property Agreement,Maria Collins,elaine.peters@gmail.com,2026-11-27T10:00:00Z,2026-11-14T12:00:00Z,,
env_095,completed,Mentorship Agreement,Calvin Hunter,elaine.peters@gmail.com,2026-03-21T10:00:00Z,2026-03-17T12:00:00Z,2026-03-02T14:00:00Z,
env_096,completed,Land Survey Authorization,Calvin Hunter,elaine.peters@gmail.com,2026-03-17T10:00:00Z,2026-03-13T12:00:00Z,2026-03-20T14:00:00Z,
env_097,completed,Grazing Lease Renewal,Margaret Spencer,margaret.spencer@gmail.com,2026-02-07T10:00:00Z,2026-02-15T12:00:00Z,2026-02-20T14:00:00Z,
env_098,voided,Property Agreement,Elaine Pratt-Peters,elaine.peters@gmail.com,2027-03-05T10:00:00Z,2027-03-26T12:00:00Z,,
env_099,completed,Land Survey Authorization,Tom Clearsky,margaret.spencer@gmail.com,2026-03-24T10:00:00Z,2026-03-22T12:00:00Z,2026-03-11T14:00:00Z,
