Id,FirstName,LastName,Company,Email,Phone,Status,LeadSource,Industry,Rating
00QAW00000LED002-e007,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e007,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e008,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e008,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e008,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e009,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e009,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e009,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e010,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e010,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e010,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e011,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e011,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e011,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e012,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e012,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e012,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e013,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e013,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e013,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e014,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e014,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e014,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e015,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e015,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e015,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e016,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e016,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e016,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e017,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e017,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e017,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e018,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e018,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e018,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e019,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e019,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e019,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e020,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e020,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e020,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e021,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e021,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e021,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e022,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e022,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e022,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e023,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e023,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e023,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e024,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e024,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e024,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e025,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e025,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED003-e025,Valerie,B,val_b_studio_inq - Studio Inquiry,val_b_studio_inq@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Hot
00QAW00000LED001-e026,Hannah,Ramos,Instagram Inquiry - Beginner Class,hannah.ramos.91@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
00QAW00000LED002-e026,Ciara,Olo,Instagram Inquiry - Beginner Class,ciara.olo@instagram.local,,Open - Not Contacted,Instagram DM,Performing Arts,Warm
