id,firstname,lastname,email,phone,jobtitle,company,lifecyclestage,createdate,lastmodifieddate
229,Ruth,Silva,mary.fontaine@yahoo.com,401-555-0598,Procurement Manager,Rhody Rentals,opportunity,2025-08-12T20:05:39Z,2026-04-06T09:48:26Z
230,Donna,Boucher,john.chen@cox.net,401-555-0110,Founder,College Hill Property Mgmt,customer,2025-09-19T13:55:51Z,2024-07-31T12:58:40Z
231,David,Marquez,maria.boucher@comcast.net,401-555-0810,Operations Lead,Ferguson Waterworks,lead,2026-08-07T18:24:25Z,2025-08-26T13:57:51Z
232,Diane,Kowalski,mark.brennan@gmail.com,401-555-0249,Founder,Narragansett Supply,customer,2025-06-24T19:37:48Z,2024-08-15T11:54:28Z
233,Angela,Tannenbaum,linda.donovan@gmail.com,401-555-0514,Creative Director,Ferguson Waterworks,lead,2025-04-12T13:24:36Z,2024-06-29T08:56:30Z
234,Anthony,Cabral,maria.deluca@verizon.net,401-555-0880,VP Engineering,Apex Mechanical,marketingqualifiedlead,2025-12-22T07:31:07Z,2025-11-09T12:13:48Z
235,David,Almeida,rocco.patel@cox.net,401-555-0532,Operations Lead,East Bay Tile,customer,2026-03-26T18:55:25Z,2026-10-02T14:28:27Z
236,Ronald,Chen,richard.ricci@yahoo.com,401-555-0207,Procurement Manager,Blackstone Valley Builders,opportunity,2025-03-18T06:50:55Z,2026-11-01T17:45:16Z
237,Paul,Esposito,frank.horvath@gmail.com,401-555-0481,VP Engineering,Rhody Rentals,customer,2025-08-30T10:48:44Z,2025-09-17T19:13:11Z
238,Angela,Romano,thomas.romano@gmail.com,401-555-0933,Founder,College Hill Property Mgmt,customer,2026-03-17T10:05:51Z,2025-10-26T17:55:36Z
239,Diane,Almeida,gina.silva@comcast.net,401-555-0284,Creative Director,Coastline Insurance,opportunity,2024-10-05T08:29:37Z,2026-09-18T06:06:15Z
240,Nancy,Gagnon,thomas.bianchi@comcast.net,401-555-0394,Owner,Apex Mechanical,marketingqualifiedlead,2024-08-07T15:00:46Z,2025-12-03T15:59:33Z
241,Sal,Romano,mary.adler@verizon.net,401-555-0878,Creative Director,Rhody Rentals,opportunity,2026-02-01T13:15:30Z,2026-04-10T07:52:29Z
242,Kenneth,Kowalski,nancy.westminster@verizon.net,401-555-0194,Creative Director,Bay State Plumbing Supply,lead,2025-01-29T20:26:24Z,2024-12-21T18:17:44Z
243,Barbara,Conti,rocco.romano@verizon.net,401-555-0759,Founder,Ferguson Waterworks,marketingqualifiedlead,2026-11-05T16:54:22Z,2026-02-04T20:24:58Z
244,Barbara,Wessel,joseph.conti@cox.net,401-555-0366,Founder,Apex Mechanical,opportunity,2025-12-04T19:37:04Z,2024-08-19T07:33:04Z
245,Thomas,Donovan,lisa.boucher@comcast.net,401-555-0771,Head of Data,Coastline Insurance,opportunity,2025-11-27T16:17:13Z,2025-02-16T12:54:44Z
246,Linda,Donovan,robert.greco@yahoo.com,401-555-0331,Founder,Ferguson Waterworks,customer,2025-07-03T18:08:32Z,2024-09-07T11:43:23Z
247,Michael,Botelho,vincent.hayashi@verizon.net,401-555-0417,VP Engineering,East Bay Tile,salesqualifiedlead,2025-05-13T11:42:45Z,2025-09-05T15:54:20Z
248,Anthony,Westminster,steven.correia@gmail.com,401-555-0567,Founder,College Hill Property Mgmt,salesqualifiedlead,2025-12-08T19:36:16Z,2024-06-09T13:17:06Z
249,Sal,Ferreira,richard.patel@yahoo.com,401-555-0410,VP Engineering,Rhody Rentals,lead,2026-02-03T11:08:38Z,2025-06-08T06:48:52Z
250,Ruth,Greco,sal.marquez@yahoo.com,401-555-0805,Head of Data,Ocean State Fixtures,lead,2026-05-24T17:13:04Z,2026-10-24T18:08:31Z
251,Richard,DeLuca,carol.deluca@gmail.com,401-555-0223,Head of Data,Rhody Rentals,customer,2026-03-06T07:45:54Z,2025-01-19T20:55:18Z
252,Vincent,Ricci,angela.fontaine@cox.net,401-555-0473,Founder,Ocean State Fixtures,lead,2025-05-10T18:43:48Z,2026-05-05T07:54:15Z
253,Linda,Coletti,gina.conti@cox.net,401-555-0123,Creative Director,College Hill Property Mgmt,salesqualifiedlead,2026-05-09T07:12:13Z,2025-06-30T18:00:18Z
254,Anthony,Tannenbaum,rocco.owen@gmail.com,401-555-0577,VP Engineering,East Bay Tile,lead,2025-01-25T17:40:57Z,2026-09-23T06:12:03Z
255,Gina,Chen,susan.fontaine@gmail.com,401-555-0458,VP Engineering,Blackstone Valley Builders,customer,2024-12-24T14:41:41Z,2026-03-20T07:44:52Z
256,Linda,Horvath,linda.botelho@cox.net,401-555-0503,VP Engineering,Slater Mill Restoration,opportunity,2026-06-20T13:38:56Z,2025-11-09T20:05:06Z
257,Vincent,Novak,rocco.owen@gmail.com,401-555-0991,Operations Lead,Providence Hardware Co,opportunity,2025-07-23T20:53:04Z,2024-09-20T17:12:59Z
258,Kenneth,Greco,mary.cabral@yahoo.com,401-555-0283,Operations Lead,Ferguson Waterworks,customer,2025-02-15T20:12:05Z,2026-06-12T11:51:01Z
259,Anthony,Greco,thomas.correia@comcast.net,401-555-0728,Founder,Ocean State Fixtures,salesqualifiedlead,2024-11-18T11:09:39Z,2026-07-24T11:06:01Z
260,Karen,Hayashi,ruth.henderson@verizon.net,401-555-0875,CFO,Providence Hardware Co,customer,2025-03-28T10:47:30Z,2024-06-08T06:45:36Z
261,Patricia,Sullivan,barbara.silva@cox.net,401-555-0378,Procurement Manager,Coastline Insurance,lead,2025-12-01T14:10:51Z,2025-07-16T19:15:41Z
262,Steven,Patel,karen.marquez@comcast.net,401-555-0105,Operations Lead,Bay State Plumbing Supply,customer,2025-12-25T09:45:15Z,2025-03-10T08:51:50Z
263,Barbara,Donovan,ronald.sullivan@gmail.com,401-555-0484,Procurement Manager,College Hill Property Mgmt,opportunity,2026-05-19T20:52:25Z,2026-01-16T06:39:08Z
264,Jennifer,Kowalski,linda.ricci@verizon.net,401-555-0840,Operations Lead,Blackstone Valley Builders,opportunity,2024-08-03T12:57:29Z,2025-07-23T16:46:42Z
265,Mary,Reilly,james.westminster@gmail.com,401-555-0557,Head of Data,Providence Hardware Co,customer,2026-08-31T16:14:19Z,2024-10-07T06:26:45Z
266,Kenneth,Fontaine,michael.correia@gmail.com,401-555-0383,CFO,Providence Hardware Co,lead,2024-11-05T14:35:17Z,2026-09-03T17:35:38Z
267,Sal,Novak,joseph.cabral@comcast.net,401-555-0414,Procurement Manager,Slater Mill Restoration,customer,2025-09-13T20:29:31Z,2024-09-07T17:51:00Z
268,Linda,Greco,michael.adler@cox.net,401-555-0477,Creative Director,Ferguson Waterworks,salesqualifiedlead,2024-11-15T18:56:49Z,2024-08-21T09:13:52Z
269,Patricia,Gagnon,ronald.coletti@cox.net,401-555-0611,Operations Lead,Narragansett Supply,customer,2024-06-18T17:30:44Z,2025-04-30T16:29:28Z
270,Kenneth,Westminster,maria.conti@yahoo.com,401-555-0849,Owner,College Hill Property Mgmt,lead,2025-08-15T19:01:58Z,2025-01-17T19:10:13Z
271,Sandra,OLeary,frank.fontaine@verizon.net,401-555-0214,Head of Data,Ferguson Waterworks,lead,2024-09-22T16:27:20Z,2025-07-17T17:09:32Z
272,Karen,Adler,linda.donovan@verizon.net,401-555-0442,CFO,East Bay Tile,opportunity,2025-11-10T11:49:04Z,2024-09-17T13:41:30Z
273,Diane,Owen,linda.correia@comcast.net,401-555-0439,Head of Data,Blackstone Valley Builders,marketingqualifiedlead,2025-10-22T07:41:11Z,2025-01-24T10:53:38Z
274,Betty,Gallo,michael.gallo@verizon.net,401-555-0469,Operations Lead,Narragansett Supply,opportunity,2025-10-11T18:08:33Z,2025-02-05T15:53:11Z
275,Rocco,Gagnon,john.ricci@verizon.net,401-555-0726,Owner,Bay State Plumbing Supply,lead,2026-05-31T20:07:35Z,2025-06-27T20:51:34Z
276,James,Volpicelli,susan.sullivan@comcast.net,401-555-0997,Founder,Slater Mill Restoration,salesqualifiedlead,2025-11-12T18:20:26Z,2025-02-12T18:36:07Z
277,Nancy,Donovan,carol.wessel@verizon.net,401-555-0335,Operations Lead,Apex Mechanical,lead,2025-07-17T15:38:20Z,2024-06-20T19:15:06Z
278,Robert,Wessel,rosa.hayashi@cox.net,401-555-0873,Procurement Manager,Bay State Plumbing Supply,opportunity,2025-06-11T19:53:22Z,2026-10-20T07:30:02Z
279,James,Reilly,sandra.patel@cox.net,401-555-0996,Procurement Manager,Ferguson Waterworks,customer,2026-03-07T11:33:58Z,2024-08-30T15:23:01Z
280,Steven,Marino,angela.owen@gmail.com,401-555-0524,VP Engineering,Providence Hardware Co,salesqualifiedlead,2024-06-21T13:38:32Z,2024-12-21T12:29:25Z
281,Gina,Owen,barbara.coletti@gmail.com,401-555-0766,Operations Lead,East Bay Tile,marketingqualifiedlead,2026-03-07T15:42:39Z,2025-10-29T18:27:59Z
282,Gina,Esposito,lisa.adler@verizon.net,401-555-0505,Operations Lead,Slater Mill Restoration,customer,2026-09-21T15:38:12Z,2026-06-09T09:09:41Z
283,Gary,Horvath,anthony.marino@cox.net,401-555-0369,Owner,Providence Hardware Co,marketingqualifiedlead,2025-06-15T20:34:19Z,2026-05-19T17:49:11Z
284,Linda,Botelho,barbara.gallo@cox.net,401-555-0893,VP Engineering,Providence Hardware Co,customer,2024-09-16T13:43:18Z,2024-08-01T20:27:32Z
285,Angela,Adler,steven.horvath@comcast.net,401-555-0896,VP Engineering,Blackstone Valley Builders,customer,2025-10-07T20:18:15Z,2025-07-24T08:54:25Z
286,Sal,Wessel,barbara.gagnon@verizon.net,401-555-0611,CFO,Bay State Plumbing Supply,customer,2025-07-25T20:44:45Z,2025-01-01T09:37:05Z
287,Lisa,Coletti,frank.pacheco@comcast.net,401-555-0202,Owner,Providence Hardware Co,lead,2025-10-16T19:49:39Z,2026-03-17T17:46:34Z
288,Karen,Nash,patricia.kapoor@verizon.net,401-555-0987,VP Engineering,College Hill Property Mgmt,lead,2026-03-19T10:06:57Z,2025-04-11T14:46:59Z
289,Sandra,Boucher,james.silva@comcast.net,401-555-0343,Founder,Bay State Plumbing Supply,lead,2024-11-17T14:57:24Z,2024-11-27T08:51:09Z
290,Rocco,DeLuca,kenneth.correia@yahoo.com,401-555-0171,Head of Data,Ferguson Waterworks,opportunity,2025-09-30T13:43:20Z,2024-07-22T18:04:53Z
291,Susan,Gagnon,rocco.murphy@verizon.net,401-555-0760,CFO,Blackstone Valley Builders,lead,2025-10-09T13:08:15Z,2025-05-20T18:47:16Z
292,Joseph,Greco,tony.sullivan@yahoo.com,401-555-0444,Procurement Manager,Slater Mill Restoration,customer,2026-10-25T19:37:56Z,2025-03-02T10:01:03Z
293,Patricia,Kapoor,gina.oleary@verizon.net,401-555-0360,Head of Data,Bay State Plumbing Supply,marketingqualifiedlead,2025-09-16T12:08:38Z,2025-11-29T08:53:03Z
294,Karen,Conti,ruth.almeida@comcast.net,401-555-0241,Procurement Manager,Rhody Rentals,customer,2025-02-09T19:38:31Z,2025-04-10T11:54:40Z
295,Ronald,Marquez,diane.sullivan@verizon.net,401-555-0137,Founder,Apex Mechanical,marketingqualifiedlead,2026-10-30T15:28:31Z,2026-07-12T15:18:30Z
296,Paul,Flynn,paul.silva@cox.net,401-555-0712,VP Engineering,Bay State Plumbing Supply,salesqualifiedlead,2025-06-28T20:36:27Z,2024-12-26T11:22:31Z
297,Diane,Correia,barbara.reilly@comcast.net,401-555-0804,CFO,Ocean State Fixtures,salesqualifiedlead,2026-05-28T11:13:42Z,2025-05-02T17:42:09Z
298,Patricia,Almeida,paul.reilly@yahoo.com,401-555-0377,VP Engineering,East Bay Tile,customer,2024-07-31T13:32:59Z,2025-08-15T09:51:53Z
299,Ronald,Novak,sandra.wessel@gmail.com,401-555-0835,Creative Director,College Hill Property Mgmt,customer,2026-09-25T07:41:47Z,2025-07-21T11:30:31Z
300,Michael,OLeary,ruth.botelho@gmail.com,401-555-0298,Founder,Bay State Plumbing Supply,marketingqualifiedlead,2024-10-03T06:28:43Z,2024-12-09T16:46:01Z
301,David,Ferrari,betty.horvath@cox.net,401-555-0399,Creative Director,East Bay Tile,customer,2024-08-18T13:23:23Z,2025-03-18T12:16:34Z
302,Barbara,Volpicelli,gina.reilly@gmail.com,401-555-0333,VP Engineering,Rhody Rentals,customer,2026-08-28T10:54:38Z,2026-06-27T10:55:21Z
303,Sandra,Almeida,lisa.novak@cox.net,401-555-0578,Creative Director,Bay State Plumbing Supply,lead,2026-04-04T14:11:34Z,2025-03-13T15:52:48Z
304,Karen,Chen,frank.murphy@cox.net,401-555-0669,Creative Director,Bay State Plumbing Supply,salesqualifiedlead,2025-10-22T07:01:48Z,2026-03-28T18:53:15Z
305,Linda,Esposito,mark.marquez@verizon.net,401-555-0516,Procurement Manager,Ferguson Waterworks,customer,2025-04-13T14:11:53Z,2025-07-10T08:29:28Z
306,Jennifer,Botelho,nancy.gallo@yahoo.com,401-555-0922,Creative Director,Slater Mill Restoration,customer,2026-03-29T09:09:37Z,2024-09-19T13:19:32Z
307,Angela,Cabral,linda.brennan@gmail.com,401-555-0741,Operations Lead,Blackstone Valley Builders,marketingqualifiedlead,2024-11-30T16:56:35Z,2026-07-16T12:40:34Z
308,Sal,Marquez,mary.tannenbaum@verizon.net,401-555-0840,Founder,Ferguson Waterworks,lead,2024-06-09T09:47:54Z,2024-09-17T17:53:58Z
309,Michael,Pacheco,mary.ferrari@cox.net,401-555-0186,Creative Director,Rhody Rentals,customer,2025-12-05T12:03:42Z,2026-01-25T19:28:00Z
310,Sal,Flynn,michael.greco@gmail.com,401-555-0232,Creative Director,College Hill Property Mgmt,customer,2026-05-11T12:15:04Z,2024-10-31T07:12:35Z
311,Carol,Owen,sandra.silva@yahoo.com,401-555-0384,Head of Data,Coastline Insurance,customer,2026-02-10T15:02:22Z,2025-11-16T18:31:59Z
312,Thomas,Tannenbaum,donna.gagnon@verizon.net,401-555-0662,Founder,Blackstone Valley Builders,salesqualifiedlead,2024-06-18T13:24:04Z,2024-08-05T15:24:46Z
313,Susan,Boucher,steven.marquez@cox.net,401-555-0919,Founder,Providence Hardware Co,opportunity,2024-08-07T14:59:01Z,2025-06-09T14:42:18Z
314,Michelle,Kowalski,angela.esposito@comcast.net,401-555-0194,Founder,College Hill Property Mgmt,customer,2025-10-15T11:11:21Z,2025-03-04T15:33:28Z
315,Mary,Romano,gina.kowalski@yahoo.com,401-555-0944,Head of Data,Slater Mill Restoration,customer,2026-06-20T06:28:09Z,2024-09-03T10:44:18Z
316,Nancy,Greco,nancy.volpicelli@verizon.net,401-555-0530,CFO,East Bay Tile,marketingqualifiedlead,2025-04-15T07:37:33Z,2025-06-29T07:03:44Z
317,Ruth,Botelho,robert.lin@gmail.com,401-555-0247,Head of Data,Blackstone Valley Builders,salesqualifiedlead,2025-12-19T17:36:27Z,2026-09-20T13:22:39Z
318,Michelle,Donovan,richard.reilly@gmail.com,401-555-0953,Owner,Rhody Rentals,customer,2024-08-09T07:27:29Z,2026-06-21T08:50:46Z
319,Gary,Donovan,linda.boucher@yahoo.com,401-555-0987,Procurement Manager,Rhody Rentals,opportunity,2026-10-18T08:51:52Z,2026-01-05T13:03:50Z
320,Barbara,Esposito,rosa.bianchi@gmail.com,401-555-0795,Operations Lead,College Hill Property Mgmt,customer,2025-10-27T14:41:15Z,2024-08-04T07:22:03Z
321,Tony,Bianchi,rosa.silva@comcast.net,401-555-0646,Operations Lead,Rhody Rentals,lead,2025-02-08T18:43:33Z,2026-02-25T18:22:09Z
322,Joseph,Sullivan,joseph.gagnon@comcast.net,401-555-0945,Procurement Manager,College Hill Property Mgmt,customer,2024-08-30T12:27:58Z,2026-09-20T08:28:24Z
323,Paul,Gallo,rocco.novak@cox.net,401-555-0370,Creative Director,Bay State Plumbing Supply,salesqualifiedlead,2024-10-23T15:44:37Z,2024-06-12T09:12:48Z
324,Anthony,Adler,steven.gagnon@yahoo.com,401-555-0290,CFO,East Bay Tile,customer,2026-01-23T08:17:02Z,2024-06-27T20:59:03Z
325,Betty,Ferreira,mary.owen@yahoo.com,401-555-0241,Head of Data,Narragansett Supply,opportunity,2025-10-05T12:36:03Z,2025-02-02T07:18:14Z
326,Ronald,Kowalski,michelle.kowalski@yahoo.com,401-555-0367,Head of Data,Ferguson Waterworks,lead,2025-01-05T20:41:03Z,2024-09-25T15:30:24Z
327,Patricia,Sullivan,patricia.ferrari@comcast.net,401-555-0263,Founder,Ferguson Waterworks,lead,2024-09-12T09:56:24Z,2026-02-13T11:44:01Z
328,Joseph,Ricci,james.ferreira@comcast.net,401-555-0454,VP Engineering,College Hill Property Mgmt,opportunity,2024-08-16T20:52:44Z,2025-10-29T19:28:54Z
329,John,Coletti,rosa.fontaine@gmail.com,401-555-0933,Head of Data,Narragansett Supply,marketingqualifiedlead,2025-04-27T12:23:14Z,2026-03-17T10:30:07Z
330,James,Kowalski,robert.henderson@gmail.com,401-555-0485,Creative Director,Rhody Rentals,customer,2026-03-07T19:17:05Z,2025-02-14T14:35:11Z
331,Sandra,Nash,david.silva@gmail.com,401-555-0329,CFO,Slater Mill Restoration,customer,2024-11-07T13:33:27Z,2026-01-16T12:52:34Z
332,Maria,Romano,kenneth.ricci@yahoo.com,401-555-0834,Procurement Manager,Slater Mill Restoration,salesqualifiedlead,2024-06-01T13:22:37Z,2026-01-01T10:52:47Z
333,Mary,Cabral,tony.kapoor@cox.net,401-555-0127,VP Engineering,Slater Mill Restoration,customer,2026-09-24T08:20:09Z,2026-09-17T13:00:45Z
334,Michelle,Lin,donna.ricci@cox.net,401-555-0817,Owner,Narragansett Supply,customer,2025-09-10T10:40:34Z,2025-06-21T17:41:36Z
335,Gary,Novak,michelle.gallo@comcast.net,401-555-0757,Owner,Blackstone Valley Builders,lead,2025-11-28T14:03:04Z,2025-08-17T20:42:36Z
336,Rosa,Patel,thomas.romano@verizon.net,401-555-0738,Procurement Manager,Blackstone Valley Builders,customer,2025-01-08T10:46:30Z,2024-11-27T16:59:38Z
337,Michelle,Greco,betty.kowalski@gmail.com,401-555-0372,Founder,Bay State Plumbing Supply,customer,2026-10-31T16:25:38Z,2025-12-05T16:08:18Z
338,Patricia,Silva,rosa.flynn@gmail.com,401-555-0596,Creative Director,Narragansett Supply,customer,2026-10-26T16:23:57Z,2025-06-12T08:53:02Z
339,Lisa,Horvath,angela.coletti@yahoo.com,401-555-0573,Head of Data,East Bay Tile,lead,2024-12-24T09:09:08Z,2025-04-22T14:13:57Z
340,Rocco,Westminster,ronald.volpicelli@cox.net,401-555-0198,Head of Data,Bay State Plumbing Supply,marketingqualifiedlead,2026-01-30T20:37:19Z,2025-08-17T06:54:45Z
341,Carol,Fontaine,ronald.murphy@gmail.com,401-555-0788,CFO,Blackstone Valley Builders,lead,2024-07-16T18:46:08Z,2024-07-22T18:05:51Z
342,Robert,Donovan,betty.ricci@yahoo.com,401-555-0724,Operations Lead,Ferguson Waterworks,lead,2025-12-04T08:42:25Z,2025-02-20T17:20:16Z
343,Vincent,Bianchi,angela.bianchi@yahoo.com,401-555-0878,Creative Director,Providence Hardware Co,marketingqualifiedlead,2026-01-27T06:04:55Z,2025-07-17T13:59:29Z
344,James,Henderson,gary.donovan@verizon.net,401-555-0636,VP Engineering,Bay State Plumbing Supply,marketingqualifiedlead,2025-06-17T13:29:45Z,2026-04-08T10:35:09Z
345,Michael,Silva,karen.oleary@yahoo.com,401-555-0207,Founder,Blackstone Valley Builders,lead,2024-06-30T17:30:29Z,2024-09-07T18:17:39Z
346,Carol,Lin,sandra.marino@gmail.com,401-555-0856,CFO,East Bay Tile,customer,2026-01-05T13:30:03Z,2024-11-21T09:11:24Z
347,Carol,Novak,linda.marquez@verizon.net,401-555-0382,Owner,Apex Mechanical,customer,2026-08-05T20:50:40Z,2024-08-30T17:41:21Z
348,James,Marino,robert.chen@cox.net,401-555-0869,Creative Director,Ferguson Waterworks,lead,2026-11-03T11:05:05Z,2024-07-25T20:29:43Z
349,James,Kowalski,maria.reilly@gmail.com,401-555-0525,CFO,East Bay Tile,lead,2026-08-26T18:37:23Z,2025-11-22T06:54:17Z
350,Rosa,Wessel,linda.donovan@yahoo.com,401-555-0550,CFO,Ferguson Waterworks,customer,2024-09-01T11:12:43Z,2024-11-12T16:37:35Z
351,Karen,Botelho,betty.pacheco@gmail.com,401-555-0445,Founder,Ferguson Waterworks,salesqualifiedlead,2026-10-28T11:57:04Z,2024-10-31T09:54:41Z
352,John,Cabral,rocco.esposito@verizon.net,401-555-0892,Founder,Providence Hardware Co,marketingqualifiedlead,2026-10-08T17:52:42Z,2025-06-14T17:55:38Z
353,Joseph,Chen,james.ferreira@comcast.net,401-555-0164,VP Engineering,Ferguson Waterworks,opportunity,2024-10-14T13:46:11Z,2024-12-30T09:01:54Z
354,Nancy,Cabral,michelle.marquez@verizon.net,401-555-0428,CFO,Ferguson Waterworks,customer,2025-02-23T12:01:12Z,2025-02-07T13:18:32Z
355,Mark,Owen,richard.ferrari@verizon.net,401-555-0425,Operations Lead,Ferguson Waterworks,customer,2026-08-16T19:58:36Z,2026-06-28T20:13:31Z
356,Linda,Kapoor,angela.novak@verizon.net,401-555-0463,Owner,Providence Hardware Co,opportunity,2025-05-23T15:12:03Z,2024-10-19T17:04:26Z
357,Linda,Correia,john.kapoor@verizon.net,401-555-0482,Operations Lead,Blackstone Valley Builders,marketingqualifiedlead,2025-08-04T09:59:02Z,2026-08-06T13:07:08Z
358,Sandra,Wessel,vincent.oleary@yahoo.com,401-555-0488,Owner,Coastline Insurance,lead,2026-05-18T20:36:30Z,2025-01-24T18:18:41Z
359,Michelle,Nash,richard.fontaine@yahoo.com,401-555-0593,Founder,Ocean State Fixtures,customer,2025-06-16T12:46:33Z,2025-10-04T19:22:52Z
360,Jennifer,Volpicelli,robert.murphy@yahoo.com,401-555-0541,Founder,Narragansett Supply,customer,2025-08-13T06:12:27Z,2024-11-06T11:23:23Z
361,Karen,Ricci,gina.gagnon@verizon.net,401-555-0757,Procurement Manager,East Bay Tile,opportunity,2025-01-02T10:51:38Z,2026-05-14T06:48:32Z
362,Nancy,Romano,sandra.oleary@yahoo.com,401-555-0312,Head of Data,Blackstone Valley Builders,salesqualifiedlead,2025-10-11T13:26:12Z,2024-06-14T16:10:52Z
363,Nancy,Correia,carol.owen@yahoo.com,401-555-0157,Founder,East Bay Tile,lead,2026-10-20T15:00:27Z,2024-08-06T15:13:20Z
364,Steven,Sullivan,tony.tannenbaum@gmail.com,401-555-0408,VP Engineering,East Bay Tile,customer,2026-01-15T17:46:25Z,2026-06-21T16:21:04Z
365,Patricia,Tannenbaum,lisa.nash@verizon.net,401-555-0718,Creative Director,East Bay Tile,marketingqualifiedlead,2026-10-23T11:56:28Z,2025-10-21T06:32:07Z
366,Karen,Sullivan,sal.horvath@cox.net,401-555-0100,Head of Data,Blackstone Valley Builders,opportunity,2025-11-30T06:37:20Z,2026-04-28T17:56:04Z
