transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_kc_2041,acc_chk_001,157.27,USD,2026-08-08,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2042,acc_chk_001,160.74,USD,2026-08-09,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2043,acc_chk_001,164.21,USD,2026-08-09,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2044,acc_chk_001,167.68,USD,2026-08-09,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2045,acc_chk_001,171.15,USD,2026-08-09,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2046,acc_chk_001,174.62,USD,2026-08-09,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2047,acc_chk_001,178.09,USD,2026-08-10,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2048,acc_chk_001,181.56,USD,2026-08-10,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2049,acc_chk_001,185.03,USD,2026-08-10,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2050,acc_chk_001,15.0,USD,2026-08-10,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2051,acc_chk_001,18.47,USD,2026-08-10,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2052,acc_chk_001,21.94,USD,2026-08-11,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2053,acc_chk_001,25.41,USD,2026-08-11,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2054,acc_chk_001,28.88,USD,2026-08-11,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2055,acc_chk_001,32.35,USD,2026-08-11,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2056,acc_chk_001,35.82,USD,2026-08-11,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2057,acc_chk_001,39.29,USD,2026-08-12,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2058,acc_chk_001,42.76,USD,2026-08-12,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2059,acc_chk_001,46.23,USD,2026-08-12,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2060,acc_chk_001,49.7,USD,2026-08-12,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2061,acc_chk_001,53.17,USD,2026-08-12,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2062,acc_chk_001,56.64,USD,2026-08-13,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2063,acc_chk_001,60.11,USD,2026-08-13,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2064,acc_chk_001,63.58,USD,2026-08-13,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2065,acc_chk_001,67.05,USD,2026-08-13,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2066,acc_chk_001,70.52,USD,2026-08-13,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2067,acc_chk_001,73.99,USD,2026-08-14,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2068,acc_chk_001,77.46,USD,2026-08-14,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2069,acc_chk_001,80.93,USD,2026-08-14,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2070,acc_chk_001,84.4,USD,2026-08-14,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2071,acc_chk_001,87.87,USD,2026-08-14,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2072,acc_chk_001,91.34,USD,2026-08-15,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2073,acc_chk_001,94.81,USD,2026-08-15,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2074,acc_chk_001,98.28,USD,2026-08-15,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2075,acc_chk_001,101.75,USD,2026-08-15,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2076,acc_chk_001,105.22,USD,2026-08-15,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2077,acc_chk_001,-3675.00,USD,2026-08-15,BMC PAYROLL DIRECT DEPOSIT,Boston Medical Center,Payroll,False,other
txn_kc_2078,acc_chk_001,112.16,USD,2026-08-16,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2079,acc_chk_001,115.63,USD,2026-08-16,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2080,acc_chk_001,119.1,USD,2026-08-16,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2081,acc_chk_001,122.57,USD,2026-08-16,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2082,acc_chk_001,126.04,USD,2026-08-16,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2083,acc_chk_001,129.51,USD,2026-08-17,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2084,acc_chk_001,132.98,USD,2026-08-17,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2085,acc_chk_001,136.45,USD,2026-08-17,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2086,acc_chk_001,139.92,USD,2026-08-17,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2087,acc_chk_001,143.39,USD,2026-08-17,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2088,acc_chk_001,146.86,USD,2026-08-18,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2089,acc_chk_001,150.33,USD,2026-08-18,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2090,acc_chk_001,153.8,USD,2026-08-18,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2091,acc_chk_001,157.27,USD,2026-08-18,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2092,acc_chk_001,160.74,USD,2026-08-18,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2093,acc_chk_001,164.21,USD,2026-08-19,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2094,acc_chk_001,167.68,USD,2026-08-19,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2095,acc_chk_001,171.15,USD,2026-08-19,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2096,acc_chk_001,174.62,USD,2026-08-19,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2097,acc_chk_001,178.09,USD,2026-08-19,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2098,acc_chk_001,181.56,USD,2026-08-20,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2099,acc_chk_001,185.03,USD,2026-08-20,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2100,acc_chk_001,15.0,USD,2026-08-20,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2101,acc_chk_001,18.47,USD,2026-08-20,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2102,acc_chk_001,21.94,USD,2026-08-20,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2103,acc_chk_001,25.41,USD,2026-08-21,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2104,acc_chk_001,28.88,USD,2026-08-21,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2105,acc_chk_001,32.35,USD,2026-08-21,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2106,acc_chk_001,35.82,USD,2026-08-21,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2107,acc_chk_001,39.29,USD,2026-08-21,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2108,acc_chk_001,42.76,USD,2026-08-22,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2109,acc_chk_001,46.23,USD,2026-08-22,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2110,acc_chk_001,49.7,USD,2026-08-22,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2111,acc_chk_001,53.17,USD,2026-08-22,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2112,acc_chk_001,56.64,USD,2026-08-22,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2113,acc_chk_001,60.11,USD,2026-08-23,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2114,acc_chk_001,63.58,USD,2026-08-23,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2115,acc_chk_001,67.05,USD,2026-08-23,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2116,acc_chk_001,70.52,USD,2026-08-23,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2117,acc_chk_001,73.99,USD,2026-08-23,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2118,acc_chk_001,77.46,USD,2026-08-24,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2119,acc_chk_001,80.93,USD,2026-08-24,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2120,acc_chk_001,84.4,USD,2026-08-24,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2121,acc_chk_001,87.87,USD,2026-08-24,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2122,acc_chk_001,91.34,USD,2026-08-24,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2123,acc_chk_001,94.81,USD,2026-08-25,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2124,acc_chk_001,98.28,USD,2026-08-25,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2125,acc_chk_001,101.75,USD,2026-08-25,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2126,acc_chk_001,105.22,USD,2026-08-25,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2127,acc_chk_001,108.69,USD,2026-08-25,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2128,acc_chk_001,112.16,USD,2026-08-26,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2129,acc_chk_001,115.63,USD,2026-08-26,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2130,acc_chk_001,119.1,USD,2026-08-26,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2131,acc_chk_001,122.57,USD,2026-08-26,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2132,acc_chk_001,126.04,USD,2026-08-26,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2133,acc_chk_001,129.51,USD,2026-08-27,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2134,acc_chk_001,132.98,USD,2026-08-27,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2135,acc_chk_001,136.45,USD,2026-08-27,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2136,acc_chk_001,139.92,USD,2026-08-27,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2137,acc_chk_001,143.39,USD,2026-08-27,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2138,acc_chk_001,146.86,USD,2026-08-28,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2139,acc_chk_001,150.33,USD,2026-08-28,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2140,acc_chk_001,153.8,USD,2026-08-28,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2141,acc_chk_001,157.27,USD,2026-08-28,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2142,acc_chk_001,160.74,USD,2026-08-28,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2143,acc_chk_001,164.21,USD,2026-09-01,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2144,acc_chk_001,167.68,USD,2026-09-01,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2145,acc_chk_001,171.15,USD,2026-09-01,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2146,acc_chk_001,174.62,USD,2026-09-01,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2147,acc_chk_001,178.09,USD,2026-09-01,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2148,acc_chk_001,-3675.00,USD,2026-09-01,BMC PAYROLL DIRECT DEPOSIT,Boston Medical Center,Payroll,False,other
txn_kc_2149,acc_chk_001,185.03,USD,2026-09-02,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2150,acc_chk_001,15.0,USD,2026-09-02,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2151,acc_chk_001,18.47,USD,2026-09-02,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2152,acc_chk_001,21.94,USD,2026-09-02,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2153,acc_chk_001,25.41,USD,2026-09-02,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2154,acc_chk_001,28.88,USD,2026-09-03,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2155,acc_chk_001,32.35,USD,2026-09-03,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2156,acc_chk_001,35.82,USD,2026-09-03,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2157,acc_chk_001,39.29,USD,2026-09-03,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2158,acc_chk_001,42.76,USD,2026-09-03,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2159,acc_chk_001,480.00,USD,2026-09-03,AVA KOLESNIK ZELLE SITTER,Zelle,Childcare,False,online
txn_kc_2160,acc_chk_001,49.7,USD,2026-09-04,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2161,acc_chk_001,53.17,USD,2026-09-04,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2162,acc_chk_001,56.64,USD,2026-09-04,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2163,acc_chk_001,60.11,USD,2026-09-04,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2164,acc_chk_001,63.58,USD,2026-09-04,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2165,acc_chk_001,67.05,USD,2026-09-05,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2166,acc_chk_001,70.52,USD,2026-09-05,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2167,acc_chk_001,73.99,USD,2026-09-05,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2168,acc_chk_001,77.46,USD,2026-09-05,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2169,acc_chk_001,80.93,USD,2026-09-05,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2170,acc_chk_001,84.4,USD,2026-09-06,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2171,acc_chk_001,87.87,USD,2026-09-06,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2172,acc_chk_001,91.34,USD,2026-09-06,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2173,acc_chk_001,94.81,USD,2026-09-06,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2174,acc_chk_001,98.28,USD,2026-09-06,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2175,acc_chk_001,101.75,USD,2026-09-07,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2176,acc_chk_001,105.22,USD,2026-09-07,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2177,acc_chk_001,108.69,USD,2026-09-07,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2178,acc_chk_001,112.16,USD,2026-09-07,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2179,acc_chk_001,115.63,USD,2026-09-07,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2180,acc_chk_001,119.1,USD,2026-09-08,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2181,acc_chk_001,122.57,USD,2026-09-08,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2182,acc_chk_001,126.04,USD,2026-09-08,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2183,acc_chk_001,129.51,USD,2026-09-08,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2184,acc_chk_001,132.98,USD,2026-09-08,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2185,acc_chk_001,136.45,USD,2026-09-09,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2186,acc_chk_001,139.92,USD,2026-09-09,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2187,acc_chk_001,143.39,USD,2026-09-09,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2188,acc_chk_001,146.86,USD,2026-09-09,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2189,acc_chk_001,150.33,USD,2026-09-09,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2190,acc_chk_001,153.8,USD,2026-09-10,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2191,acc_chk_001,157.27,USD,2026-09-10,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2192,acc_chk_001,160.74,USD,2026-09-10,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2193,acc_chk_001,164.21,USD,2026-09-10,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2194,acc_chk_001,167.68,USD,2026-09-10,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2195,acc_chk_001,171.15,USD,2026-09-11,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2196,acc_chk_001,174.62,USD,2026-09-11,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2197,acc_chk_001,178.09,USD,2026-09-11,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2198,acc_chk_001,181.56,USD,2026-09-11,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2199,acc_chk_001,185.03,USD,2026-09-11,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2200,acc_chk_001,15.0,USD,2026-09-12,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2201,acc_chk_001,18.47,USD,2026-09-12,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2202,acc_chk_001,21.94,USD,2026-09-12,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2203,acc_chk_001,25.41,USD,2026-09-12,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2204,acc_chk_001,28.88,USD,2026-09-12,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2205,acc_chk_001,32.35,USD,2026-09-13,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2206,acc_chk_001,35.82,USD,2026-09-13,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2207,acc_chk_001,39.29,USD,2026-09-13,STOP AND SHOP,Stop and Shop,Groceries,False,in store
txn_kc_2208,acc_chk_001,42.76,USD,2026-09-13,TRADER JOES,Trader Joes,Groceries,False,in store
txn_kc_2209,acc_chk_001,46.23,USD,2026-09-13,COSTCO WHOLESALE,Costco,Groceries,False,in store
txn_kc_2210,acc_chk_001,49.7,USD,2026-09-14,SHAWS STAR MARKET,Star Market,Groceries,False,in store
txn_kc_2211,acc_chk_001,53.17,USD,2026-09-14,WHOLE FOODS MARKET,Whole Foods,Groceries,False,in store
txn_kc_2212,acc_chk_001,56.64,USD,2026-09-14,STOP AND SHOP,Stop and Shop,Groceries,False,in store
