id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
in_bg_126,cus_bg_126,,42099,42099,usd,paid,HARI-2026,ch_bg_126,1688187200,1689396800
in_bg_127,cus_bg_127,,34722,34722,usd,paid,HARI-2027,ch_bg_127,1688194400,1689404000
in_bg_128,cus_bg_128,,21818,21818,usd,paid,HARI-2028,ch_bg_128,1688201600,1689411200
in_bg_129,cus_bg_129,,51097,51097,usd,paid,HARI-2029,ch_bg_129,1688208800,1689418400
in_bg_130,cus_bg_130,,48414,48414,usd,paid,HARI-2030,ch_bg_130,1688216000,1689425600
in_bg_131,cus_bg_131,,45794,45794,usd,paid,HARI-2031,ch_bg_131,1688223200,1689432800
in_bg_132,cus_bg_132,,45315,45315,usd,paid,HARI-2032,ch_bg_132,1688230400,1689440000
in_bg_133,cus_bg_133,,28699,28699,usd,paid,HARI-2033,ch_bg_133,1688237600,1689447200
in_bg_134,cus_bg_134,,34309,34309,usd,paid,HARI-2034,ch_bg_134,1688244800,1689454400
in_bg_135,cus_bg_135,,14465,14465,usd,paid,HARI-2035,ch_bg_135,1688252000,1689461600
in_bg_136,cus_bg_136,,41455,41455,usd,paid,HARI-2036,ch_bg_136,1688259200,1689468800
in_bg_137,cus_bg_137,,34781,34781,usd,paid,HARI-2037,ch_bg_137,1688266400,1689476000
in_bg_138,cus_bg_138,,23290,23290,usd,paid,HARI-2038,ch_bg_138,1688273600,1689483200
in_bg_139,cus_bg_139,,24305,24305,usd,paid,HARI-2039,ch_bg_139,1688280800,1689490400
in_bg_140,cus_bg_140,,17323,17323,usd,paid,HARI-2040,ch_bg_140,1688288000,1689497600
in_bg_141,cus_bg_141,,46659,46659,usd,paid,HARI-2041,ch_bg_141,1688295200,1689504800
in_bg_142,cus_bg_142,,38043,38043,usd,paid,HARI-2042,ch_bg_142,1688302400,1689512000
in_bg_143,cus_bg_143,,12105,12105,usd,paid,HARI-2043,ch_bg_143,1688309600,1689519200
in_bg_144,cus_bg_144,,12094,12094,usd,paid,HARI-2044,ch_bg_144,1688316800,1689526400
in_bg_145,cus_bg_145,,25207,25207,usd,paid,HARI-2045,ch_bg_145,1688324000,1689533600
in_bg_146,cus_bg_146,,33897,33897,usd,paid,HARI-2046,ch_bg_146,1688331200,1689540800
in_bg_147,cus_bg_147,,53499,53499,usd,paid,HARI-2047,ch_bg_147,1688338400,1689548000
in_bg_148,cus_bg_148,,15460,15460,usd,paid,HARI-2048,ch_bg_148,1688345600,1689555200
in_bg_149,cus_bg_149,,37972,37972,usd,paid,HARI-2049,ch_bg_149,1688352800,1689562400
in_bg_150,cus_bg_150,,36265,36265,usd,paid,HARI-2050,ch_bg_150,1688360000,1689569600
in_bg_151,cus_bg_151,,19250,19250,usd,paid,HARI-2051,ch_bg_151,1688367200,1689576800
in_bg_152,cus_bg_152,,41215,41215,usd,paid,HARI-2052,ch_bg_152,1688374400,1689584000
in_bg_153,cus_bg_153,,31166,31166,usd,paid,HARI-2053,ch_bg_153,1688381600,1689591200
in_bg_154,cus_bg_154,,20444,20444,usd,paid,HARI-2054,ch_bg_154,1688388800,1689598400
in_bg_155,cus_bg_155,,40941,40941,usd,paid,HARI-2055,ch_bg_155,1688396000,1689605600
in_bg_156,cus_bg_156,,16294,16294,usd,paid,HARI-2056,ch_bg_156,1688403200,1689612800
in_bg_157,cus_bg_157,,35089,35089,usd,paid,HARI-2057,ch_bg_157,1688410400,1689620000
in_bg_158,cus_bg_158,,44750,44750,usd,paid,HARI-2058,ch_bg_158,1688417600,1689627200
in_bg_159,cus_bg_159,,32402,32402,usd,paid,HARI-2059,ch_bg_159,1688424800,1689634400
in_bg_160,cus_bg_160,,22383,22383,usd,paid,HARI-2060,ch_bg_160,1688432000,1689641600
in_bg_161,cus_bg_161,,27383,27383,usd,paid,HARI-2061,ch_bg_161,1688439200,1689648800
in_bg_162,cus_bg_162,,26010,26010,usd,paid,HARI-2062,ch_bg_162,1688446400,1689656000
in_bg_163,cus_bg_163,,23520,23520,usd,paid,HARI-2063,ch_bg_163,1688453600,1689663200
in_bg_164,cus_bg_164,,44325,44325,usd,paid,HARI-2064,ch_bg_164,1688460800,1689670400
in_bg_165,cus_bg_165,,49696,49696,usd,paid,HARI-2065,ch_bg_165,1688468000,1689677600
in_bg_166,cus_bg_166,,21351,21351,usd,paid,HARI-2066,ch_bg_166,1688475200,1689684800
in_bg_167,cus_bg_167,,16684,16684,usd,paid,HARI-2067,ch_bg_167,1688482400,1689692000
in_bg_168,cus_bg_168,,31875,31875,usd,paid,HARI-2068,ch_bg_168,1688489600,1689699200
in_bg_169,cus_bg_169,,24555,24555,usd,paid,HARI-2069,ch_bg_169,1688496800,1689706400
in_bg_170,cus_bg_170,,46130,46130,usd,paid,HARI-2070,ch_bg_170,1688504000,1689713600
in_bg_171,cus_bg_171,,42575,42575,usd,paid,HARI-2071,ch_bg_171,1688511200,1689720800
in_bg_172,cus_bg_172,,18067,18067,usd,paid,HARI-2072,ch_bg_172,1688518400,1689728000
in_bg_173,cus_bg_173,,39587,39587,usd,paid,HARI-2073,ch_bg_173,1688525600,1689735200
in_bg_174,cus_bg_174,,17698,17698,usd,paid,HARI-2074,ch_bg_174,1688532800,1689742400
in_bg_175,cus_bg_175,,30226,30226,usd,paid,HARI-2075,ch_bg_175,1688540000,1689749600
in_bg_176,cus_bg_176,,54434,54434,usd,paid,HARI-2076,ch_bg_176,1688547200,1689756800
in_bg_177,cus_bg_177,,31281,31281,usd,paid,HARI-2077,ch_bg_177,1688554400,1689764000
in_bg_178,cus_bg_178,,30087,30087,usd,paid,HARI-2078,ch_bg_178,1688561600,1689771200
in_bg_179,cus_bg_179,,40853,40853,usd,paid,HARI-2079,ch_bg_179,1688568800,1689778400
in_bg_180,cus_bg_180,,33829,33829,usd,paid,HARI-2080,ch_bg_180,1688576000,1689785600
in_bg_181,cus_bg_181,,53965,53965,usd,paid,HARI-2081,ch_bg_181,1688583200,1689792800
in_bg_182,cus_bg_182,,35560,35560,usd,paid,HARI-2082,ch_bg_182,1688590400,1689800000
in_bg_183,cus_bg_183,,22260,22260,usd,paid,HARI-2083,ch_bg_183,1688597600,1689807200
in_bg_184,cus_bg_184,,49691,49691,usd,paid,HARI-2084,ch_bg_184,1688604800,1689814400
in_bg_185,cus_bg_185,,50135,50135,usd,paid,HARI-2085,ch_bg_185,1688612000,1689821600
in_bg_186,cus_bg_186,,36026,36026,usd,paid,HARI-2086,ch_bg_186,1688619200,1689828800
in_bg_187,cus_bg_187,,36654,36654,usd,paid,HARI-2087,ch_bg_187,1688626400,1689836000
in_bg_188,cus_bg_188,,32069,32069,usd,paid,HARI-2088,ch_bg_188,1688633600,1689843200
in_bg_189,cus_bg_189,,51605,51605,usd,paid,HARI-2089,ch_bg_189,1688640800,1689850400
