id,intent,status,amount_value,currency_code,payee_email,description,create_time
ord_024,CAPTURE,APPROVED,117.13,USD,,Birthday gift,2026-07-08T10:00:00Z
ord_025,CAPTURE,APPROVED,81.46,USD,,Donation,2026-09-21T10:00:00Z
ord_026,CAPTURE,COMPLETED,163.52,USD,james.pratt@gmail.com,Donation,2026-08-04T10:00:00Z
ord_027,CAPTURE,COMPLETED,91.58,USD,ace@payments.com,Gift,2026-06-11T10:00:00Z
ord_028,CAPTURE,COMPLETED,187.93,USD,sarah.pratt@gmail.com,Subscription,2026-05-18T10:00:00Z
ord_029,CAPTURE,COMPLETED,57.55,USD,ace@payments.com,Book order,2026-04-11T10:00:00Z
ord_030,CAPTURE,COMPLETED,166.99,USD,james.pratt@gmail.com,Book order,2026-05-25T10:00:00Z
ord_031,CAPTURE,COMPLETED,80.15,USD,tsc@tractorsupply.com,Book order,2026-12-26T10:00:00Z
ord_032,CAPTURE,COMPLETED,192.09,USD,amazon@payments.com,Equipment part,2026-09-21T10:00:00Z
ord_033,CAPTURE,COMPLETED,40.44,USD,ace@payments.com,Equipment part,2026-01-14T10:00:00Z
ord_034,CAPTURE,APPROVED,108.56,USD,nathan.pratt@gmail.com,Online purchase,2026-01-07T10:00:00Z
ord_035,CAPTURE,COMPLETED,17.91,USD,sarah.pratt@gmail.com,Online purchase,2026-11-16T10:00:00Z
ord_036,CAPTURE,APPROVED,65.83,USD,,Online purchase,2026-09-24T10:00:00Z
ord_037,CAPTURE,COMPLETED,184.84,USD,tsc@tractorsupply.com,Ranch supply,2026-03-04T10:00:00Z
ord_038,CAPTURE,APPROVED,61.70,USD,nathan.pratt@gmail.com,Subscription,2026-10-17T10:00:00Z
ord_039,CAPTURE,COMPLETED,192.47,USD,james.pratt@gmail.com,Ranch supply,2026-02-12T10:00:00Z
ord_040,CAPTURE,COMPLETED,168.19,USD,ebay@payments.com,Online purchase,2026-05-22T10:00:00Z
ord_041,CAPTURE,COMPLETED,84.78,USD,james.pratt@gmail.com,Online purchase,2026-07-13T10:00:00Z
ord_042,CAPTURE,COMPLETED,30.30,USD,sarah.pratt@gmail.com,Donation,2026-12-06T10:00:00Z
ord_043,CAPTURE,COMPLETED,57.51,USD,james.pratt@gmail.com,Subscription,2026-09-02T10:00:00Z
ord_044,CAPTURE,COMPLETED,186.23,USD,amazon@payments.com,Gift,2026-02-22T10:00:00Z
ord_045,CAPTURE,COMPLETED,123.60,USD,sarah.pratt@gmail.com,Equipment part,2026-01-07T10:00:00Z
ord_046,CAPTURE,APPROVED,59.49,USD,sarah.pratt@gmail.com,Donation,2026-03-19T10:00:00Z
ord_047,CAPTURE,COMPLETED,161.24,USD,ebay@payments.com,Donation,2026-12-05T10:00:00Z
ord_048,CAPTURE,APPROVED,57.95,USD,ebay@payments.com,Donation,2026-02-14T10:00:00Z
ord_049,CAPTURE,COMPLETED,132.31,USD,james.pratt@gmail.com,Book order,2026-06-01T10:00:00Z
ord_050,CAPTURE,APPROVED,189.11,USD,sarah.pratt@gmail.com,Gift,2026-06-18T10:00:00Z
ord_051,CAPTURE,COMPLETED,129.44,USD,ace@payments.com,Equipment part,2026-02-25T10:00:00Z
ord_052,CAPTURE,COMPLETED,85.30,USD,tsc@tractorsupply.com,Birthday gift,2026-05-05T10:00:00Z
ord_053,CAPTURE,COMPLETED,31.93,USD,,Book order,2026-06-04T10:00:00Z
ord_054,CAPTURE,APPROVED,39.51,USD,tsc@tractorsupply.com,Birthday gift,2026-05-04T10:00:00Z
ord_055,CAPTURE,COMPLETED,109.80,USD,ebay@payments.com,Online purchase,2026-09-18T10:00:00Z
ord_056,CAPTURE,COMPLETED,32.22,USD,nathan.pratt@gmail.com,Birthday gift,2026-06-18T10:00:00Z
ord_057,CAPTURE,COMPLETED,86.74,USD,ebay@payments.com,Ranch supply,2026-05-14T10:00:00Z
ord_058,CAPTURE,COMPLETED,46.36,USD,,Subscription,2026-11-13T10:00:00Z
ord_059,CAPTURE,APPROVED,26.70,USD,sarah.pratt@gmail.com,Subscription,2026-08-05T10:00:00Z
ord_060,CAPTURE,COMPLETED,159.79,USD,nathan.pratt@gmail.com,Subscription,2026-05-16T10:00:00Z
ord_061,CAPTURE,COMPLETED,106.72,USD,ace@payments.com,Book order,2026-12-21T10:00:00Z
ord_062,CAPTURE,APPROVED,16.25,USD,sarah.pratt@gmail.com,Donation,2026-03-10T10:00:00Z
ord_063,CAPTURE,COMPLETED,76.93,USD,tsc@tractorsupply.com,Subscription,2026-06-15T10:00:00Z
ord_064,CAPTURE,APPROVED,52.16,USD,nathan.pratt@gmail.com,Gift,2026-10-23T10:00:00Z
ord_065,CAPTURE,COMPLETED,150.95,USD,james.pratt@gmail.com,Ranch supply,2026-06-10T10:00:00Z
ord_066,CAPTURE,COMPLETED,166.05,USD,sarah.pratt@gmail.com,Donation,2026-07-09T10:00:00Z
ord_067,CAPTURE,APPROVED,124.56,USD,tsc@tractorsupply.com,Online purchase,2026-10-07T10:00:00Z
ord_068,CAPTURE,APPROVED,96.11,USD,,Equipment part,2026-12-07T10:00:00Z
ord_069,CAPTURE,COMPLETED,40.75,USD,,Ranch supply,2026-11-16T10:00:00Z
ord_070,CAPTURE,APPROVED,147.32,USD,sarah.pratt@gmail.com,Equipment part,2027-03-05T10:00:00Z
ord_071,CAPTURE,COMPLETED,122.72,USD,sarah.pratt@gmail.com,Online purchase,2027-03-16T10:00:00Z
ord_072,CAPTURE,COMPLETED,114.33,USD,ebay@payments.com,Equipment part,2027-03-26T10:00:00Z
ord_073,CAPTURE,COMPLETED,80.68,USD,amazon@payments.com,Birthday gift,2027-03-22T10:00:00Z
ord_074,CAPTURE,COMPLETED,16.95,USD,,Ranch supply,2027-02-04T10:00:00Z
ord_075,CAPTURE,COMPLETED,87.36,USD,tsc@tractorsupply.com,Donation,2027-02-12T10:00:00Z
ord_076,CAPTURE,COMPLETED,69.65,USD,ebay@payments.com,Equipment part,2027-02-04T10:00:00Z
ord_077,CAPTURE,COMPLETED,78.47,USD,ace@payments.com,Book order,2027-02-10T10:00:00Z
ord_078,CAPTURE,COMPLETED,150.00,USD,heritage.veterans.foundation@gmail.com,Heritage Veterans Foundation donation,2027-03-18T10:00:00Z
ord_079,CAPTURE,COMPLETED,164.88,USD,ebay@payments.com,Online purchase,2027-02-02T10:00:00Z
ord_080,CAPTURE,COMPLETED,140.27,USD,tsc@tractorsupply.com,Ranch supply,2027-03-04T10:00:00Z
ord_081,CAPTURE,COMPLETED,76.23,USD,sarah.pratt@gmail.com,Book order,2027-03-06T10:00:00Z
ord_082,CAPTURE,COMPLETED,49.12,USD,sarah.pratt@gmail.com,Birthday gift,2027-02-21T10:00:00Z
ord_083,CAPTURE,APPROVED,178.37,USD,james.pratt@gmail.com,Birthday gift,2027-03-20T10:00:00Z
ord_084,CAPTURE,COMPLETED,54.74,USD,,Equipment part,2027-01-23T10:00:00Z
