id,name,email,avatar_url,type,bot,owner_workspace,created_time
user_zhpb,User 2zii,john.o3qk@contractor.net,,person,false,,
user_w50s,User ayl0,sarah.lgjj@gmail.com,,person,false,,
user_c22q,User 29an,tom.mfd1@chandlerelectric.com,,person,false,,
user_g9t4,User 9mt0,dan.r1bd@contractor.net,,person,false,,
user_or8y,User xg2h,mark.a852@yahoo.com,,person,false,,
user_e4d3,User pyxt,sue.vz3m@chandlerelectric.com,,person,false,,
user_dcpg,User q5ha,sue.8nyp@yahoo.com,,person,false,,
user_ss3q,User sycg,pat.odn0@outlook.com,,person,false,,
user_6enw,User 4j4t,john.b4ia@outlook.com,,person,false,,
user_1eyw,User 241a,jane.wt98@yahoo.com,,person,false,,
user_j0o9,User ez4b,lisa.hqpc@yahoo.com,,person,false,,
user_9h8z,User 4gsw,tom.q68s@contractor.net,,person,false,,
user_0fwd,User 8qb2,amy.wb4p@outlook.com,,person,false,,
user_f0ju,User onci,sarah.g4kx@hotmail.com,,person,false,,
user_ymsy,User lpdr,sue.n5py@gmail.com,,person,false,,
user_f104,User c4ms,chris.kb85@yahoo.com,,person,false,,
user_lqab,User sf4h,chris.7wrq@chandlerelectric.com,,person,false,,
user_jyo7,User ytin,john.frhf@hotmail.com,,person,false,,
user_m25q,User s41z,pat.nc8d@gmail.com,,person,false,,
user_mc64,User cihf,mark.rkxr@gmail.com,,person,false,,
user_q9ur,User 8io1,ann.csvi@chandlerelectric.com,,person,false,,
user_q6ci,User r6qv,john.mlbk@gmail.com,,person,false,,
user_8ja1,User x2cy,pat.2tac@hotmail.com,,person,false,,
user_ldcj,User ndmf,sue.l9cf@hotmail.com,,person,false,,
user_eltf,User 9318,pat.qmm6@chandlerelectric.com,,person,false,,
user_vqee,User zbup,jane.dtgz@yahoo.com,,person,false,,
user_ou2o,User qq2f,jane.9wlz@gmail.com,,person,false,,
user_du09,User lwmq,lisa.7exo@outlook.com,,person,false,,
user_38eh,User h7pe,tom.6d6f@yahoo.com,,person,false,,
user_1r7q,User p4o1,ann.ux2u@hotmail.com,,person,false,,
user_td1y,User u6sn,sarah.bpo6@contractor.net,,person,false,,
