transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_jp_0123,acc_jp_chk_001,34.00,USD,2026-07-10,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0134,acc_jp_chk_001,18.00,USD,2026-07-10,CITARELLA WMSBURG,Citarella,Food;Groceries,false,other
txn_jp_0146,acc_jp_chk_001,18.00,USD,2026-07-10,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0125,acc_jp_chk_001,28.00,USD,2026-07-11,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0006,acc_jp_chk_001,7.00,USD,2026-07-12,BACKBLAZE.COM,Backblaze,Service;Subscription,false,online
txn_jp_0048,acc_jp_chk_001,-920.00,USD,2026-07-12,AMAZON SELLER PAYOUT,Amazon Seller Central,Transfer;Deposit,false,other
txn_jp_0054,acc_jp_chk_001,11.50,USD,2026-07-12,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0092,acc_jp_chk_001,62.00,USD,2026-07-13,GREENPOINT GROCERS,Greenpoint Grocers,Food;Groceries,false,in store
txn_jp_0007,acc_jp_chk_001,10.00,USD,2026-07-14,NOTION LABS,Notion,Service;Subscription,false,online
txn_jp_0037,acc_jp_chk_001,-4000.00,USD,2026-07-14,PAYPAL TRANSFER,PayPal,Transfer;Deposit,false,other
txn_jp_0077,acc_jp_chk_001,22.18,USD,2026-07-14,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0126,acc_jp_chk_001,12.00,USD,2026-07-14,STAPLES NYC,Staples,Shops;Office Supplies,false,other
txn_jp_0001,acc_jp_chk_001,48.00,USD,2026-07-15,TCP CAMERA INSURANCE,TCP Camera Insurance,Service;Insurance,false,online
txn_jp_0055,acc_jp_chk_001,6.50,USD,2026-07-15,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0093,acc_jp_chk_001,42.18,USD,2026-07-17,ESTRELA RESTAURANT,Estrela,Food;Restaurant,false,in store
txn_jp_0147,acc_jp_chk_001,18.00,USD,2026-07-17,STAPLES NYC,Staples,Shops;Office Supplies,false,other
txn_jp_0008,acc_jp_chk_001,32.00,USD,2026-07-18,STOCKSY GALLERIES,Stocksy,Service;Subscription,false,online
txn_jp_0056,acc_jp_chk_001,5.00,USD,2026-07-18,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0150,acc_jp_chk_001,28.00,USD,2026-07-18,CVS PHARMACY,CVS,Shops;Pharmacy,false,in store
txn_jp_0043,acc_jp_chk_001,-1245.00,USD,2026-07-19,ETSY PAYOUT,Etsy,Transfer;Deposit,false,other
txn_jp_0078,acc_jp_chk_001,33.00,USD,2026-07-19,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0120,acc_jp_chk_001,22.50,USD,2026-07-20,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,other
txn_jp_0057,acc_jp_chk_001,6.50,USD,2026-07-21,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0094,acc_jp_chk_001,28.50,USD,2026-07-21,DUMBO PASTRY HOUSE,DUMBO Pastry,Food;Bakery,false,in store
txn_jp_0030,acc_jp_chk_001,-11203.00,USD,2026-07-22,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
txn_jp_0108,acc_jp_chk_001,245.00,USD,2026-07-22,B&H PHOTO VIDEO,B&H Photo,Shops;Photography,false,in store
txn_jp_0149,acc_jp_chk_001,18.00,USD,2026-07-22,STAPLES NYC,Staples,Shops;Office Supplies,false,other
txn_jp_0039,acc_jp_chk_001,-222.00,USD,2026-07-23,PAYPAL TRANSFER,PayPal,Transfer;Deposit,false,other
txn_jp_0058,acc_jp_chk_001,7.00,USD,2026-07-24,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0079,acc_jp_chk_001,14.55,USD,2026-07-24,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0095,acc_jp_chk_001,35.00,USD,2026-07-25,FLATBUSH KITCHEN,Flatbush Kitchen,Food;Restaurant,false,in store
txn_jp_0131,acc_jp_chk_001,8.50,USD,2026-07-27,CITARELLA WMSBURG,Citarella,Food;Groceries,false,other
txn_jp_0114,acc_jp_chk_001,750.00,USD,2026-07-28,HERRERA CREATIVE MGMT,Herrera Creative Management,Service;Professional,false,online
txn_jp_0111,acc_jp_chk_001,220.00,USD,2026-07-30,KITCHEN TABLE PROPS,Kitchen and Table Prop House,Service;Equipment Rental,false,other
txn_jp_0018,acc_jp_chk_001,3450.00,USD,2026-08-01,WILLIAMSBURG PROP MGMT RENT,Williamsburg Property Management,Payment;Rent,false,online
txn_jp_0044,acc_jp_chk_001,-1985.00,USD,2026-08-02,ETSY PAYOUT,Etsy,Transfer;Deposit,false,other
txn_jp_0011,acc_jp_chk_001,59.99,USD,2026-08-03,ADOBE *CREATIVE CLOUD,Adobe Creative Cloud,Service;Subscription,false,online
txn_jp_0059,acc_jp_chk_001,6.50,USD,2026-08-03,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0080,acc_jp_chk_001,33.00,USD,2026-08-04,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0128,acc_jp_chk_001,34.00,USD,2026-08-04,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0031,acc_jp_chk_001,-9420.00,USD,2026-08-05,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
txn_jp_0096,acc_jp_chk_001,88.42,USD,2026-08-05,WHOLE FOODS WMSBURG,Whole Foods,Food;Groceries,false,in store
txn_jp_0012,acc_jp_chk_001,24.00,USD,2026-08-06,CAPTURE ONE PRO SUB,Capture One,Service;Subscription,false,online
txn_jp_0060,acc_jp_chk_001,5.00,USD,2026-08-06,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0013,acc_jp_chk_001,24.00,USD,2026-08-08,SQUARESPACE PMT,Squarespace,Service;Subscription,false,online
txn_jp_0049,acc_jp_chk_001,-1180.00,USD,2026-08-09,AMAZON SELLER PAYOUT,Amazon Seller Central,Transfer;Deposit,false,other
txn_jp_0061,acc_jp_chk_001,6.50,USD,2026-08-09,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0081,acc_jp_chk_001,18.42,USD,2026-08-09,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0097,acc_jp_chk_001,124.50,USD,2026-08-09,TRADER JOES BROOKLYN,Trader Joes,Food;Groceries,false,in store
txn_jp_0014,acc_jp_chk_001,11.99,USD,2026-08-10,DROPBOX*PLUS,Dropbox,Service;Subscription,false,online
txn_jp_0118,acc_jp_chk_001,72.00,USD,2026-08-11,BLUE BOTTLE COFFEE,Blue Bottle,Food;Coffee Shop,false,other
txn_jp_0015,acc_jp_chk_001,7.00,USD,2026-08-12,BACKBLAZE.COM,Backblaze,Service;Subscription,false,online
txn_jp_0040,acc_jp_chk_001,-282.00,USD,2026-08-12,PAYPAL TRANSFER,PayPal,Transfer;Deposit,false,other
txn_jp_0062,acc_jp_chk_001,11.50,USD,2026-08-12,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0130,acc_jp_chk_001,58.00,USD,2026-08-12,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0098,acc_jp_chk_001,62.00,USD,2026-08-13,GREENPOINT GROCERS,Greenpoint Grocers,Food;Groceries,false,in store
txn_jp_0016,acc_jp_chk_001,10.00,USD,2026-08-14,NOTION LABS,Notion,Service;Subscription,false,online
txn_jp_0082,acc_jp_chk_001,22.18,USD,2026-08-14,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0109,acc_jp_chk_001,89.50,USD,2026-08-14,PHOTO SUPPLY NYC,Photo Supply NYC,Shops;Photography,false,in store
txn_jp_0010,acc_jp_chk_001,48.00,USD,2026-08-15,TCP CAMERA INSURANCE,TCP Camera Insurance,Service;Insurance,false,online
txn_jp_0063,acc_jp_chk_001,6.50,USD,2026-08-15,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0124,acc_jp_chk_001,28.00,USD,2026-08-15,CVS PHARMACY,CVS,Shops;Pharmacy,false,in store
txn_jp_0045,acc_jp_chk_001,-1340.00,USD,2026-08-16,ETSY PAYOUT,Etsy,Transfer;Deposit,false,other
txn_jp_0099,acc_jp_chk_001,42.18,USD,2026-08-17,ESTRELA RESTAURANT,Estrela,Food;Restaurant,false,in store
txn_jp_0141,acc_jp_chk_001,22.50,USD,2026-08-17,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0017,acc_jp_chk_001,32.00,USD,2026-08-18,STOCKSY GALLERIES,Stocksy,Service;Subscription,false,online
txn_jp_0064,acc_jp_chk_001,5.00,USD,2026-08-18,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0032,acc_jp_chk_001,-8675.00,USD,2026-08-19,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
txn_jp_0083,acc_jp_chk_001,33.00,USD,2026-08-19,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0133,acc_jp_chk_001,45.00,USD,2026-08-19,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0065,acc_jp_chk_001,6.50,USD,2026-08-21,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0100,acc_jp_chk_001,28.50,USD,2026-08-21,DUMBO PASTRY HOUSE,DUMBO Pastry,Food;Bakery,false,in store
txn_jp_0033,acc_jp_chk_001,-4500.00,USD,2026-08-22,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
txn_jp_0066,acc_jp_chk_001,7.00,USD,2026-08-24,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0084,acc_jp_chk_001,14.55,USD,2026-08-24,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0101,acc_jp_chk_001,35.00,USD,2026-08-25,FLATBUSH KITCHEN,Flatbush Kitchen,Food;Restaurant,false,in store
txn_jp_0115,acc_jp_chk_001,810.00,USD,2026-08-28,HERRERA CREATIVE MGMT,Herrera Creative Management,Service;Professional,false,online
txn_jp_0027,acc_jp_chk_001,3450.00,USD,2026-09-01,WILLIAMSBURG PROP MGMT RENT,Williamsburg Property Management,Payment;Rent,false,online
txn_jp_0034,acc_jp_chk_001,-12480.00,USD,2026-09-02,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
txn_jp_0137,acc_jp_chk_001,58.00,USD,2026-09-02,CVS PHARMACY,CVS,Shops;Pharmacy,false,in store
txn_jp_0140,acc_jp_chk_001,12.00,USD,2026-09-02,CVS PHARMACY,CVS,Shops;Pharmacy,false,in store
txn_jp_0020,acc_jp_chk_001,59.99,USD,2026-09-03,ADOBE *CREATIVE CLOUD,Adobe Creative Cloud,Service;Subscription,false,online
txn_jp_0067,acc_jp_chk_001,6.50,USD,2026-09-03,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0142,acc_jp_chk_001,12.00,USD,2026-09-03,STAPLES NYC,Staples,Shops;Office Supplies,false,other
txn_jp_0085,acc_jp_chk_001,33.00,USD,2026-09-04,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0112,acc_jp_chk_001,315.00,USD,2026-09-04,BRK STUDIO RENTALS,Brooklyn Studio Rentals,Service;Equipment Rental,false,other
txn_jp_0143,acc_jp_chk_001,45.00,USD,2026-09-04,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0144,acc_jp_chk_001,34.00,USD,2026-09-04,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0102,acc_jp_chk_001,88.42,USD,2026-09-05,WHOLE FOODS WMSBURG,Whole Foods,Food;Groceries,false,in store
txn_jp_0021,acc_jp_chk_001,24.00,USD,2026-09-06,CAPTURE ONE PRO SUB,Capture One,Service;Subscription,false,online
txn_jp_0046,acc_jp_chk_001,-1620.00,USD,2026-09-06,ETSY PAYOUT,Etsy,Transfer;Deposit,false,other
txn_jp_0068,acc_jp_chk_001,5.00,USD,2026-09-06,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0022,acc_jp_chk_001,24.00,USD,2026-09-08,SQUARESPACE PMT,Squarespace,Service;Subscription,false,online
txn_jp_0038,acc_jp_chk_001,-4000.00,USD,2026-09-08,PAYPAL TRANSFER,PayPal,Transfer;Deposit,false,other
txn_jp_0069,acc_jp_chk_001,6.50,USD,2026-09-09,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0086,acc_jp_chk_001,18.42,USD,2026-09-09,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0103,acc_jp_chk_001,124.50,USD,2026-09-09,TRADER JOES BROOKLYN,Trader Joes,Food;Groceries,false,in store
txn_jp_0023,acc_jp_chk_001,11.99,USD,2026-09-10,DROPBOX*PLUS,Dropbox,Service;Subscription,false,online
txn_jp_0110,acc_jp_chk_001,178.00,USD,2026-09-10,B&H PHOTO VIDEO,B&H Photo,Shops;Photography,false,in store
txn_jp_0024,acc_jp_chk_001,7.00,USD,2026-09-12,BACKBLAZE.COM,Backblaze,Service;Subscription,false,online
txn_jp_0070,acc_jp_chk_001,11.50,USD,2026-09-12,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0050,acc_jp_chk_001,-1340.00,USD,2026-09-13,AMAZON SELLER PAYOUT,Amazon Seller Central,Transfer;Deposit,false,other
txn_jp_0104,acc_jp_chk_001,62.00,USD,2026-09-13,GREENPOINT GROCERS,Greenpoint Grocers,Food;Groceries,false,in store
txn_jp_0025,acc_jp_chk_001,10.00,USD,2026-09-14,NOTION LABS,Notion,Service;Subscription,false,online
txn_jp_0028,acc_jp_chk_001,5500.00,USD,2026-09-14,IRS USA TAX PYMT,Internal Revenue Service,Tax;Estimated,false,online
txn_jp_0087,acc_jp_chk_001,22.18,USD,2026-09-14,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0139,acc_jp_chk_001,45.00,USD,2026-09-14,STAPLES NYC,Staples,Shops;Office Supplies,false,other
txn_jp_0019,acc_jp_chk_001,48.00,USD,2026-09-15,TCP CAMERA INSURANCE,TCP Camera Insurance,Service;Insurance,false,online
txn_jp_0071,acc_jp_chk_001,6.50,USD,2026-09-15,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0035,acc_jp_chk_001,-7950.00,USD,2026-09-16,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
txn_jp_0117,acc_jp_chk_001,22.50,USD,2026-09-16,BLUE BOTTLE COFFEE,Blue Bottle,Food;Coffee Shop,false,other
txn_jp_0105,acc_jp_chk_001,42.18,USD,2026-09-17,ESTRELA RESTAURANT,Estrela,Food;Restaurant,false,in store
txn_jp_0026,acc_jp_chk_001,32.00,USD,2026-09-18,STOCKSY GALLERIES,Stocksy,Service;Subscription,false,online
txn_jp_0072,acc_jp_chk_001,5.00,USD,2026-09-18,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0136,acc_jp_chk_001,8.50,USD,2026-09-18,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0088,acc_jp_chk_001,33.00,USD,2026-09-19,MTA RELOAD,MTA,Travel;Public Transit,false,other
txn_jp_0047,acc_jp_chk_001,-1410.00,USD,2026-09-20,ETSY PAYOUT,Etsy,Transfer;Deposit,false,other
txn_jp_0135,acc_jp_chk_001,12.00,USD,2026-09-20,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0041,acc_jp_chk_001,-313.00,USD,2026-09-21,PAYPAL TRANSFER,PayPal,Transfer;Deposit,false,other
txn_jp_0073,acc_jp_chk_001,6.50,USD,2026-09-21,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0106,acc_jp_chk_001,28.50,USD,2026-09-21,DUMBO PASTRY HOUSE,DUMBO Pastry,Food;Bakery,false,in store
txn_jp_0145,acc_jp_chk_001,28.00,USD,2026-09-22,STAPLES NYC,Staples,Shops;Office Supplies,false,other
txn_jp_0119,acc_jp_chk_001,12.00,USD,2026-09-23,LYFT RIDE,Lyft,Travel;Taxi,false,other
txn_jp_0074,acc_jp_chk_001,7.00,USD,2026-09-24,SWEETLEAF COFFEE,Sweetleaf Coffee,Food;Coffee Shop,false,in store
txn_jp_0089,acc_jp_chk_001,14.55,USD,2026-09-24,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0127,acc_jp_chk_001,18.00,USD,2026-09-24,BLUE BOTTLE COFFEE,Blue Bottle,Food;Coffee Shop,false,other
txn_jp_0148,acc_jp_chk_001,22.50,USD,2026-09-24,UBER TRIP,Uber,Travel;Taxi,false,other
txn_jp_0107,acc_jp_chk_001,35.00,USD,2026-09-25,FLATBUSH KITCHEN,Flatbush Kitchen,Food;Restaurant,false,in store
txn_jp_0121,acc_jp_chk_001,8.50,USD,2026-09-27,BLUE BOTTLE COFFEE,Blue Bottle,Food;Coffee Shop,false,other
txn_jp_0113,acc_jp_chk_001,425.00,USD,2026-09-28,GREENPOINT TAX ADVISORY,Greenpoint Tax and Advisory,Service;Professional,false,online
txn_jp_0116,acc_jp_chk_001,847.50,USD,2026-09-28,HERRERA CREATIVE MGMT,Herrera Creative Management,Service;Professional,false,online
txn_jp_0122,acc_jp_chk_001,8.50,USD,2026-09-28,BLUE BOTTLE COFFEE,Blue Bottle,Food;Coffee Shop,false,other
txn_jp_0036,acc_jp_chk_001,-6810.00,USD,2026-09-29,STRIPE TRANSFER,Stripe,Transfer;Deposit,false,other
