id,name,real_name,email,is_admin,is_bot,tz,status_text,presence
UJJYJ4A,v0uvum9y,3t27 8mma3b,jane.xvvi@chandlerelectric.com,false,false,America/New_York,,active
U7VIXYJ,hqke35yh,a6hm w5p34w,amy.rrce@gmail.com,false,false,America/New_York,,active
U36824K,jt5mvc2r,ftrz ymctax,mark.59ie@yahoo.com,false,false,America/New_York,,active
U0VY1MZ,mk16w8le,7a9l 7dzng2,amy.8ixh@yahoo.com,false,false,America/New_York,,active
UUO80GQ,cf83delr,oqjw wpo6ti,pat.l3mj@gmail.com,false,false,America/New_York,,active
UZ7LZ1W,nq49or9m,wk6a 701v6x,bob.dk3y@hotmail.com,false,false,America/New_York,,active
UO6DGUX,aa4se65o,lg3x agg8ll,dan.go7o@gmail.com,false,false,America/New_York,,active
U72Z9IY,kzdqqvsr,jrjp iwfk7j,mike.4hua@hotmail.com,false,false,America/New_York,,active
UQBA2D1,t8b4ioj3,rff8 3mkib4,jane.atq2@gmail.com,false,false,America/New_York,,active
UX9D5TD,qupwgv0f,m1i8 psw8oe,lisa.tugh@hotmail.com,false,false,America/New_York,,active
U36RQ4W,6msl1jz0,tsz1 iw5rth,tom.4aka@gmail.com,false,false,America/New_York,,active
UWZ207V,9dsaias0,cg1e s0bimw,pat.go9o@yahoo.com,false,false,America/New_York,,active
UT70O0Y,46rhwc7w,fppw bicxgw,ann.t1jm@outlook.com,false,false,America/New_York,,active
U7WTN2Z,tgotxqze,nn9c 8p8rzy,joe.psdk@chandlerelectric.com,false,false,America/New_York,,active
UPRQCEF,lrdcuzxa,21un py8rtk,john.xhpj@yahoo.com,false,false,America/New_York,,active
UFUBQQ2,xl7vtmpa,6lvw 3myeac,john.vkb8@gmail.com,false,false,America/New_York,,active
U1FTDJL,to6wu86x,zlt5 gxm0d9,pat.38am@chandlerelectric.com,false,false,America/New_York,,active
U3NKJES,ibs79iu5,o8qp y3n1pl,joe.ire3@gmail.com,false,false,America/New_York,,active
UGCYXEC,idefu0qp,c3wq co5z9f,jane.zwii@yahoo.com,false,false,America/New_York,,active
UYU0JJX,tg8tnm1s,eg3b vdqk42,dan.dowb@chandlerelectric.com,false,false,America/New_York,,active
UT579WV,f0ne0j57,pk6c i8ieyf,john.z9rr@contractor.net,false,false,America/New_York,,active
USIZOM6,j5cltkn7,l6tz zqeib0,jane.rdji@yahoo.com,false,false,America/New_York,,active
U3F47CS,rackg96p,s0la ln0qym,dan.s50u@gmail.com,false,false,America/New_York,,active
UIC200S,le9ohvwn,gxvi 0yfq2l,mike.5nws@outlook.com,false,false,America/New_York,,active
UMZ45VS,g9vt4ow2,pucj 6bjeay,mark.63t8@yahoo.com,false,false,America/New_York,,active
UW658QJ,chr969et,3dba 5bgj3w,jane.56ew@gmail.com,false,false,America/New_York,,active
U7H7Z7R,d9s17css,m9uc v1qa0q,sue.yyde@outlook.com,false,false,America/New_York,,active
UWD1P8S,igr4ckrm,xy3u 4xghr4,amy.cc4n@hotmail.com,false,false,America/New_York,,active
U8B4MX0,iwvv7qtc,j9xm bgiugu,mike.koei@yahoo.com,false,false,America/New_York,,active
UQHR0DS,yhfk4ejs,f3om p8795g,tom.18sm@gmail.com,false,false,America/New_York,,active
ULI8TEY,xmg2hroz,b7lz q4qhks,sue.194q@chandlerelectric.com,false,false,America/New_York,,active
U1J0SM9,0r0auv34,zoru 64va1o,jane.2v3x@yahoo.com,false,false,America/New_York,,active
U65GJTR,10ecsm40,c3tj nwy98q,pat.i55n@gmail.com,false,false,America/New_York,,active
U0OBJ26,gvb15zcj,lghh 1yzqa2,ann.qi7y@hotmail.com,false,false,America/New_York,,active
UKOIP1N,h6htxtuh,gb0o wruxg0,joe.3t4w@outlook.com,false,false,America/New_York,,active
UXHAJPK,9ybzmf6e,nhg2 rsf1rx,joe.hj5b@chandlerelectric.com,false,false,America/New_York,,active
UEGIWSK,76c2wbyi,kcra dltotk,mike.w2cm@hotmail.com,false,false,America/New_York,,active
UGEIQQU,0vbo46lf,ro2j k0zgck,mike.7g2s@outlook.com,false,false,America/New_York,,active
UY7NK94,d3wz3vg4,t7ad 2qbebl,dan.0pr3@yahoo.com,false,false,America/New_York,,active
UMRMF82,0ouu32si,uz50 kdv5b5,pat.dzwi@outlook.com,false,false,America/New_York,,active
UL0ABBS,akaasb25,701k t4no1t,sue.askw@outlook.com,false,false,America/New_York,,active
U2L6MEP,a33e3mt9,rksm u2e8pt,mike.0d7h@yahoo.com,false,false,America/New_York,,active
UQVJXVF,w0qd9edm,i0sp bmr2hy,sarah.3jxn@yahoo.com,false,false,America/New_York,,active
UKANEDT,n1btyg5g,6nd3 jr9986,sarah.0s3x@contractor.net,false,false,America/New_York,,active
USFCX0D,xb227k5c,gokl ecb80q,pat.1iu4@gmail.com,false,false,America/New_York,,active
UYL4T89,snenh61j,04nu z2rywz,joe.khpp@yahoo.com,false,false,America/New_York,,active
UVULH1E,2xg44fmt,kvw9 4b4pmp,tom.p5z4@yahoo.com,false,false,America/New_York,,active
U0L6WZI,d6y398pk,r7da 19yg7y,pat.xjk3@contractor.net,false,false,America/New_York,,active
U32AML2,oiiomg4t,5qqc mtp92b,bob.5h5u@yahoo.com,false,false,America/New_York,,active
UCTLD42,tsedchj6,udtt 9jw1pe,mark.gwow@hotmail.com,false,false,America/New_York,,active
U2UF0Q2,2a5b7s5v,75n4 1kxsu9,joe.qgej@chandlerelectric.com,false,false,America/New_York,,active
UCCPCYN,a05n0apa,o5xs 2v84vf,ann.ssim@contractor.net,false,false,America/New_York,,active
U79VAMU,sy2actiq,l05p k6amou,bob.kqui@gmail.com,false,false,America/New_York,,active
U9RDSOS,n6awprrr,7q1t b5vdlw,joe.okix@outlook.com,false,false,America/New_York,,active
UQ63H2S,u3v34emu,dcnx vop2q0,ann.nw31@chandlerelectric.com,false,false,America/New_York,,active
UIWGTC5,hrk9nq9n,8222 edb85s,sarah.ap1t@contractor.net,false,false,America/New_York,,active
UWC9PKY,3t5mi3fi,ak3l kvk9qd,mike.27ea@yahoo.com,false,false,America/New_York,,active
URJIOVU,0ystv8cx,zwfk 9wavci,jane.nd2f@contractor.net,false,false,America/New_York,,active
UHKX17A,w1zvnnuz,hmbw u9e5fv,tom.bstg@hotmail.com,false,false,America/New_York,,active
UMJM3Q0,f3i0exlg,pw7m gfqxrk,pat.j8ky@outlook.com,false,false,America/New_York,,active
U7AS9T7,tx2ce0qj,c6hu hh47wc,lisa.qwr1@chandlerelectric.com,false,false,America/New_York,,active
UZMBS7K,cnz7onve,47wl xdukhh,jane.jd2s@chandlerelectric.com,false,false,America/New_York,,active
U0NK0HS,r06s865i,d2vw 0uejqv,sue.uted@gmail.com,false,false,America/New_York,,active
UCNF9DQ,4q196rky,hex6 if0tv5,lisa.awks@chandlerelectric.com,false,false,America/New_York,,active
UF4VREI,duw9fh7o,s7k5 9z3bqh,mike.qeot@yahoo.com,false,false,America/New_York,,active
UFPVKMJ,2nmbma2y,qx8o p2cini,chris.2shh@contractor.net,false,false,America/New_York,,active
UP29B94,oknssiu2,0iz9 4d2rrw,sarah.blq4@hotmail.com,false,false,America/New_York,,active
UAKVX6F,rxl59hrj,s8ws omt4ee,mike.v6sy@contractor.net,false,false,America/New_York,,active
UDO8Z3O,h7zkm73g,jkpk wkpahk,pat.5o5k@chandlerelectric.com,false,false,America/New_York,,active
U3H9GSD,eoxbdu3k,ppox doop9v,amy.g99d@hotmail.com,false,false,America/New_York,,active
UW3TJ42,kinnb6b8,4k3c u8cemp,john.qz3w@contractor.net,false,false,America/New_York,,active
UGOOBNK,ydfbduro,r5ta ytpl9r,chris.fj1u@outlook.com,false,false,America/New_York,,active
UIBCP3O,0x5xe85x,kp8l pllypu,bob.nsdi@chandlerelectric.com,false,false,America/New_York,,active
U9Q3SJT,w12inw5k,gh3t grq5o5,sarah.g7nz@hotmail.com,false,false,America/New_York,,active
UG5XDP1,zxcv2a95,6rc6 wewssm,amy.8fpy@yahoo.com,false,false,America/New_York,,active
U4WCAKE,7hf88odx,dooe h93vtg,amy.0wkg@chandlerelectric.com,false,false,America/New_York,,active
URK4AWC,4oiqfj3h,1eou r4ebor,dan.fk8x@gmail.com,false,false,America/New_York,,active
URQZ5K1,qyw9xdz3,kct0 6vjgb4,dan.l9w9@hotmail.com,false,false,America/New_York,,active
URLZ7EJ,s8wdm027,9nvh 7ep3dn,chris.g4qt@gmail.com,false,false,America/New_York,,active
U9HD8NB,yvhxtltj,m9it ccpkz3,ann.9513@outlook.com,false,false,America/New_York,,active
UD06IWT,iibm96n8,swc5 wlk4t8,lisa.8zk7@outlook.com,false,false,America/New_York,,active
U0V4IKD,hj6ayf5a,a90d gaz31y,amy.r4my@contractor.net,false,false,America/New_York,,active
UCXVTCY,dl05nco0,3keu t2px78,mike.n8ip@contractor.net,false,false,America/New_York,,active
UNVH37J,nto9s139,fbfv hflnw7,sue.o7sh@outlook.com,false,false,America/New_York,,active
U4O8177,uljwvet1,2eeq 109ona,joe.jp11@outlook.com,false,false,America/New_York,,active
UI71XSZ,bkdxlewv,tesg g0ja0e,mike.ync2@yahoo.com,false,false,America/New_York,,active
UEEYIQR,ub89cpgt,63dm w23r10,chris.i99o@yahoo.com,false,false,America/New_York,,active
U02PHQY,8nr3jp18,pndj soaml2,sarah.l2z5@gmail.com,false,false,America/New_York,,active
U7NYUHF,9dhxmdew,0fuw 9vejlw,dan.z1w8@chandlerelectric.com,false,false,America/New_York,,active
U70OQWG,11xx73dx,l0az 7rvibm,sarah.svtn@contractor.net,false,false,America/New_York,,active
U6GSBXD,uez9dv59,5blz 46k1sq,joe.zg0e@outlook.com,false,false,America/New_York,,active
U2D5P1A,m33p3n6j,dudr ikeqcg,ann.qrb8@yahoo.com,false,false,America/New_York,,active
UMZDWEC,kgqznsg6,g71m 260s93,lisa.75cm@contractor.net,false,false,America/New_York,,active
UZLFFQK,hj2dv8gu,g0rn pbzw7r,dan.6hno@outlook.com,false,false,America/New_York,,active
UHYDXBD,slszmp59,6thh nlikcu,bob.n35n@contractor.net,false,false,America/New_York,,active
UTGG6SH,puyq2pue,jwvu s345ka,john.m56i@gmail.com,false,false,America/New_York,,active
UMC2G62,jisond8z,mxat 3ynzed,pat.lwpw@chandlerelectric.com,false,false,America/New_York,,active
U0BR9KH,jugysmwf,0lxb 0motw5,ann.uxae@gmail.com,false,false,America/New_York,,active
UKQIHT3,524njj3l,f77a bgqu1t,sue.rlze@hotmail.com,false,false,America/New_York,,active
UJAPQDL,kd7lt1ro,4seu ezg18i,mike.mwzu@outlook.com,false,false,America/New_York,,active
U0RGK2J,pqoabuz5,kylh 0as09l,jane.pxx0@yahoo.com,false,false,America/New_York,,active
