id,intent,status,amount_value,currency_code,payee_email,description,create_time
ord_bg_046,CAPTURE,COMPLETED,288.28,USD,hari@harisautobody.com,Copay Acura MDX,2026-07-24T09:00:00-04:00
ord_bg_047,CAPTURE,COMPLETED,370.2,USD,hari@harisautobody.com,Copay Jeep Wrangler,2026-09-15T09:00:00-04:00
ord_bg_048,CAPTURE,COMPLETED,290.69,USD,hari@harisautobody.com,Copay Dodge Ram,2026-06-05T09:00:00-04:00
ord_bg_049,CAPTURE,COMPLETED,167.57,USD,hari@harisautobody.com,Copay Ford Escape,2026-09-07T09:00:00-04:00
ord_bg_050,CAPTURE,COMPLETED,97.35,USD,hari@harisautobody.com,Copay Nissan Rogue,2026-07-25T09:00:00-04:00
ord_bg_051,CAPTURE,COMPLETED,273.09,USD,hari@harisautobody.com,Copay Kia Sorento,2026-09-19T09:00:00-04:00
ord_bg_052,CAPTURE,COMPLETED,480.46,USD,hari@harisautobody.com,Copay Toyota Camry,2026-07-20T09:00:00-04:00
ord_bg_053,CAPTURE,COMPLETED,140.55,USD,hari@harisautobody.com,Copay Dodge Ram,2026-09-07T09:00:00-04:00
ord_bg_054,CAPTURE,COMPLETED,237.96,USD,hari@harisautobody.com,Copay Honda Civic,2026-08-18T09:00:00-04:00
ord_bg_055,CAPTURE,COMPLETED,503.28,USD,hari@harisautobody.com,Copay Mazda 3,2026-07-04T09:00:00-04:00
ord_bg_056,CAPTURE,COMPLETED,274.84,USD,hari@harisautobody.com,Copay Kia Sorento,2026-09-24T09:00:00-04:00
ord_bg_057,CAPTURE,COMPLETED,211.18,USD,hari@harisautobody.com,Copay Toyota Camry,2026-09-27T09:00:00-04:00
ord_bg_058,CAPTURE,COMPLETED,518.97,USD,hari@harisautobody.com,Copay Hyundai Sonata,2026-08-02T09:00:00-04:00
ord_bg_059,CAPTURE,COMPLETED,157.19,USD,hari@harisautobody.com,Copay Hyundai Sonata,2026-09-23T09:00:00-04:00
ord_bg_060,CAPTURE,COMPLETED,142.53,USD,hari@harisautobody.com,Copay GMC Sierra,2026-06-03T09:00:00-04:00
ord_bg_061,CAPTURE,COMPLETED,331.61,USD,hari@harisautobody.com,Copay Kia Sorento,2026-06-13T09:00:00-04:00
ord_bg_062,CAPTURE,COMPLETED,336.09,USD,hari@harisautobody.com,Copay Subaru Forester,2026-08-08T09:00:00-04:00
ord_bg_063,CAPTURE,COMPLETED,485.16,USD,hari@harisautobody.com,Copay Chevy Equinox,2026-06-09T09:00:00-04:00
ord_bg_064,CAPTURE,COMPLETED,460.48,USD,hari@harisautobody.com,Copay Toyota Corolla,2026-07-10T09:00:00-04:00
ord_bg_065,CAPTURE,COMPLETED,297.5,USD,hari@harisautobody.com,Copay Honda Accord,2026-07-10T09:00:00-04:00
ord_bg_066,CAPTURE,COMPLETED,115.94,USD,hari@harisautobody.com,Copay Subaru Forester,2026-08-11T09:00:00-04:00
ord_bg_067,CAPTURE,COMPLETED,418.41,USD,hari@harisautobody.com,Copay Nissan Rogue,2026-09-16T09:00:00-04:00
ord_bg_068,CAPTURE,COMPLETED,435.59,USD,hari@harisautobody.com,Copay Kia Sorento,2026-08-03T09:00:00-04:00
ord_bg_069,CAPTURE,COMPLETED,427.18,USD,hari@harisautobody.com,Copay Mazda 3,2026-07-27T09:00:00-04:00
ord_bg_070,CAPTURE,COMPLETED,309.88,USD,hari@harisautobody.com,Copay Toyota Camry,2026-09-17T09:00:00-04:00
ord_bg_071,CAPTURE,COMPLETED,491.24,USD,hari@harisautobody.com,Copay VW Jetta,2026-08-14T09:00:00-04:00
ord_bg_072,CAPTURE,COMPLETED,278.24,USD,hari@harisautobody.com,Copay Chevy Equinox,2026-08-17T09:00:00-04:00
ord_bg_073,CAPTURE,COMPLETED,88.21,USD,hari@harisautobody.com,Copay Toyota Camry,2026-08-18T09:00:00-04:00
ord_bg_074,CAPTURE,COMPLETED,107.85,USD,hari@harisautobody.com,Copay Nissan Altima,2026-07-18T09:00:00-04:00
ord_bg_075,CAPTURE,COMPLETED,491.54,USD,hari@harisautobody.com,Copay Audi A4,2026-09-18T09:00:00-04:00
ord_bg_076,CAPTURE,COMPLETED,511.4,USD,hari@harisautobody.com,Copay Nissan Rogue,2026-08-04T09:00:00-04:00
ord_bg_077,CAPTURE,COMPLETED,132.41,USD,hari@harisautobody.com,Copay Acura MDX,2026-07-06T09:00:00-04:00
ord_bg_078,CAPTURE,COMPLETED,350.13,USD,hari@harisautobody.com,Copay Toyota Camry,2026-08-28T09:00:00-04:00
ord_bg_079,CAPTURE,COMPLETED,307.53,USD,hari@harisautobody.com,Copay Ford Escape,2026-09-26T09:00:00-04:00
ord_bg_080,CAPTURE,COMPLETED,183.94,USD,hari@harisautobody.com,Copay Honda Accord,2026-09-19T09:00:00-04:00
ord_bg_081,CAPTURE,COMPLETED,179.02,USD,hari@harisautobody.com,Copay Audi A4,2026-06-04T09:00:00-04:00
ord_bg_082,CAPTURE,COMPLETED,266.08,USD,hari@harisautobody.com,Copay Toyota Corolla,2026-09-08T09:00:00-04:00
ord_bg_083,CAPTURE,COMPLETED,252.64,USD,hari@harisautobody.com,Copay Subaru Outback,2026-08-07T09:00:00-04:00
ord_bg_084,CAPTURE,COMPLETED,496.57,USD,hari@harisautobody.com,Copay Toyota Corolla,2026-09-16T09:00:00-04:00
ord_bg_085,CAPTURE,COMPLETED,100.46,USD,hari@harisautobody.com,Copay VW Jetta,2026-07-23T09:00:00-04:00
ord_bg_086,CAPTURE,COMPLETED,220.13,USD,hari@harisautobody.com,Copay Jeep Wrangler,2026-09-18T09:00:00-04:00
ord_bg_087,CAPTURE,COMPLETED,488.29,USD,hari@harisautobody.com,Copay Subaru Forester,2026-06-01T09:00:00-04:00
ord_bg_088,CAPTURE,COMPLETED,284.33,USD,hari@harisautobody.com,Copay Toyota Camry,2026-08-23T09:00:00-04:00
ord_bg_089,CAPTURE,COMPLETED,142.06,USD,hari@harisautobody.com,Copay Audi A4,2026-06-15T09:00:00-04:00
ord_bg_090,CAPTURE,COMPLETED,154.69,USD,hari@harisautobody.com,Copay Nissan Altima,2026-07-11T09:00:00-04:00
ord_bg_091,CAPTURE,COMPLETED,347.2,USD,hari@harisautobody.com,Copay Honda CR-V,2026-06-08T09:00:00-04:00
ord_bg_092,CAPTURE,COMPLETED,151.87,USD,hari@harisautobody.com,Copay Subaru Outback,2026-06-22T09:00:00-04:00
ord_bg_093,CAPTURE,COMPLETED,314.57,USD,hari@harisautobody.com,Copay Honda CR-V,2026-07-13T09:00:00-04:00
ord_bg_094,CAPTURE,COMPLETED,373.36,USD,hari@harisautobody.com,Copay Kia Sorento,2026-08-09T09:00:00-04:00
ord_bg_095,CAPTURE,COMPLETED,150.55,USD,hari@harisautobody.com,Copay Subaru Forester,2026-07-14T09:00:00-04:00
ord_bg_096,CAPTURE,COMPLETED,430.8,USD,hari@harisautobody.com,Copay Chevy Equinox,2026-07-12T09:00:00-04:00
ord_bg_097,CAPTURE,COMPLETED,274.68,USD,hari@harisautobody.com,Copay Jeep Wrangler,2026-08-26T09:00:00-04:00
ord_bg_098,CAPTURE,COMPLETED,332.24,USD,hari@harisautobody.com,Copay Nissan Altima,2026-08-02T09:00:00-04:00
ord_bg_099,CAPTURE,COMPLETED,240.27,USD,hari@harisautobody.com,Copay Nissan Rogue,2026-08-25T09:00:00-04:00
