id,name,email,description,currency,delinquent,balance,created,phone
cus_0003029,Lark Mitchell,lark.mitchell589@gmail.com,2024-10-28,Vendor,detail_897,90.27,detail_326,+15032718997
cus_0003030,Rina Sato,rina.sato269@yahoo.com,2023-10-03,Sponsor,detail_275,289.16,detail_192,+15039492937
cus_0003031,Nora Wang,nora.wang201@gmail.com,2026-09-01,Vendor,detail_719,435.2,detail_766,+15038637169
cus_0003032,Daichi Robinson,daichi.robinson594@icloud.com,2024-06-23,Sponsor,detail_999,415.77,detail_886,+15032099819
cus_0003033,Maren Baker,maren.baker794@gmail.com,2023-02-20,Vendor,detail_698,456.08,detail_650,+15035466921
cus_0003034,Cyrus Watanabe,cyrus.watanabe88@yahoo.com,2025-03-02,Sponsor,detail_953,271.63,detail_188,+15034274363
cus_0003035,Ruby Williams,ruby.williams583@icloud.com,2023-10-01,Cedar Ridge Membership,detail_906,259.61,detail_557,+15034934991
cus_0003036,Malik Thomas,malik.thomas913@icloud.com,2024-07-23,Drop-in,detail_560,128.4,detail_670,+15038869218
cus_0003037,Beckett Rodriguez,beckett.rodriguez586@outlook.com,2023-07-06,Drop-in,detail_966,354.75,detail_258,+15036115995
cus_0003038,Ava Scott,ava.scott219@gmail.com,2023-01-23,Sponsor,detail_922,422.13,detail_476,+15036851319
cus_0003039,Zara Kumar,zara.kumar780@protonmail.com,2026-02-20,Drop-in,detail_550,344.39,detail_674,+15039584004
cus_0003040,Noah Rivera,noah.rivera715@protonmail.com,2023-09-04,Vendor,detail_152,243.88,detail_641,+15037988405
cus_0003041,Ming Wright,ming.wright195@hotmail.com,2024-06-27,Drop-in,detail_121,55.1,detail_481,+15033424495
cus_0003042,Malik Huang,malik.huang94@protonmail.com,2026-09-21,Drop-in,detail_636,289.24,detail_345,+15038693269
cus_0003043,Ella Nakamura,ella.nakamura170@gmail.com,2026-08-04,Sponsor,detail_503,214.78,detail_473,+15034611909
cus_0003044,Clara Lopez,clara.lopez547@gmail.com,2024-01-09,Drop-in,detail_404,328.48,detail_727,+15034799577
cus_0003045,Aiko Roberts,aiko.roberts89@gmail.com,2025-11-26,Vendor,detail_724,312.65,detail_978,+15032679919
cus_0003046,Ruby Scott,ruby.scott284@icloud.com,2023-05-13,Cedar Ridge Membership,detail_410,176.16,detail_448,+15034116347
cus_0003047,Aoi Iyer,aoi.iyer152@icloud.com,2024-08-19,Sponsor,detail_208,353.56,detail_922,+15037269617
cus_0003048,Sloane Rivera,sloane.rivera371@hotmail.com,2024-04-13,Drop-in,detail_733,124.8,detail_749,+15036170681
cus_0003049,Cora Reddy,cora.reddy483@yahoo.com,2026-04-07,Vendor,detail_182,167.61,detail_692,+15032704203
cus_0003050,Elena Verma,elena.verma632@protonmail.com,2023-10-24,Drop-in,detail_604,5.41,detail_888,+15035267546
cus_0003051,Wei Nelson,wei.nelson278@outlook.com,2024-07-04,Cedar Ridge Membership,detail_575,20.12,detail_334,+15039428497
cus_0003052,Noah Cho,noah.cho746@outlook.com,2024-11-09,Vendor,detail_511,257.49,detail_812,+15034541634
cus_0003053,Beckett Nelson,beckett.nelson821@hotmail.com,2025-06-01,Sponsor,detail_433,439.5,detail_136,+15039617522
cus_0003054,Rowan Wilson,rowan.wilson167@outlook.com,2024-10-03,Sponsor,detail_424,123.4,detail_585,+15034917202
cus_0003055,Shiori Wang,shiori.wang20@outlook.com,2026-03-24,Drop-in,detail_348,171.77,detail_435,+15039551829
cus_0003056,Nadia Jackson,nadia.jackson772@yahoo.com,2025-01-12,Sponsor,detail_802,427.15,detail_811,+15039476034
cus_0003057,Aoi Lewis,aoi.lewis773@icloud.com,2023-12-16,Vendor,detail_564,170.81,detail_401,+15039684142
cus_0003058,Noah Rao,noah.rao850@icloud.com,2024-05-03,Drop-in,detail_883,487.65,detail_708,+15036878106
cus_0003059,Henry Gonzalez,henry.gonzalez920@icloud.com,2025-03-14,Cedar Ridge Membership,detail_386,488.56,detail_721,+15035254137
cus_0003060,Rowan Sanchez,rowan.sanchez718@icloud.com,2026-02-22,Cedar Ridge Membership,detail_596,360.45,detail_566,+15034499830
cus_0003061,Kaede Green,kaede.green831@gmail.com,2024-06-22,Vendor,detail_597,38.14,detail_995,+15039508116
cus_0003062,Juno Taylor,juno.taylor130@outlook.com,2026-04-10,Sponsor,detail_774,111.74,detail_952,+15038660046
cus_0003063,Mateo Xu,mateo.xu995@gmail.com,2023-04-09,Vendor,detail_908,268.99,detail_902,+15036004188
cus_0003064,Ren Yoshida,ren.yoshida993@outlook.com,2025-10-08,Vendor,detail_297,315.58,detail_598,+15036801180
cus_0003065,Miles Taylor,miles.taylor752@protonmail.com,2025-06-01,Sponsor,detail_603,197.09,detail_857,+15034390459
cus_0003066,Riku Adams,riku.adams775@hotmail.com,2023-07-08,Vendor,detail_258,481.68,detail_982,+15032173256
cus_0003067,Ming Carter,ming.carter837@gmail.com,2026-04-22,Vendor,detail_280,387.59,detail_709,+15038167086
cus_0003068,Sage Thomas,sage.thomas919@icloud.com,2026-05-14,Drop-in,detail_114,105.46,detail_900,+15032304890
cus_0003069,Kento Park,kento.park334@gmail.com,2025-05-28,Sponsor,detail_814,5.66,detail_171,+15032607048
cus_0003070,Lark Williams,lark.williams516@outlook.com,2024-03-22,Cedar Ridge Membership,detail_463,427.17,detail_495,+15036804627
cus_0003071,Ananya Young,ananya.young188@protonmail.com,2026-06-30,Cedar Ridge Membership,detail_337,68.76,detail_206,+15039335690
cus_0003072,Jin Choi,jin.choi654@icloud.com,2026-04-09,Drop-in,detail_436,193.99,detail_713,+15034711797
cus_0003073,Delia Suzuki,delia.suzuki222@protonmail.com,2023-12-13,Drop-in,detail_273,254.98,detail_233,+15035540488
cus_0003074,Fatima Chen,fatima.chen26@yahoo.com,2024-02-29,Vendor,detail_233,51.98,detail_709,+15034022109
cus_0003075,Priya Thompson,priya.thompson638@gmail.com,2024-03-16,Cedar Ridge Membership,detail_635,224.59,detail_638,+15039058754
cus_0003076,Mateo Martin,mateo.martin952@protonmail.com,2026-07-07,Cedar Ridge Membership,detail_971,431.34,detail_104,+15033263669
cus_0003077,Kaito Ito,kaito.ito270@outlook.com,2025-01-25,Vendor,detail_299,25.04,detail_384,+15035892544
cus_0003078,Otto Liu,otto.liu461@icloud.com,2025-06-22,Drop-in,detail_352,134.18,detail_715,+15037937417
cus_0003079,Yui Wu,yui.wu725@gmail.com,2023-02-12,Cedar Ridge Membership,detail_660,111.08,detail_829,+15036981625
cus_0003080,Layla Wang,layla.wang813@icloud.com,2024-02-21,Vendor,detail_156,268.69,detail_177,+15034246286
cus_0003081,Priya Cho,priya.cho308@gmail.com,2024-07-31,Drop-in,detail_697,63.17,detail_785,+15038576424
cus_0003082,Daichi Sun,daichi.sun723@outlook.com,2025-12-31,Cedar Ridge Membership,detail_147,20.43,detail_700,+15037749551
cus_0003083,Juno Kim,juno.kim251@icloud.com,2024-09-05,Cedar Ridge Membership,detail_747,194.17,detail_163,+15037478006
cus_0003084,Aoi Wu,aoi.wu56@protonmail.com,2023-08-26,Drop-in,detail_979,285.97,detail_889,+15034516231
cus_0003085,Hiro Wilson,hiro.wilson104@icloud.com,2024-07-10,Sponsor,detail_790,376.05,detail_163,+15038109642
cus_0003086,Ming Clark,ming.clark570@protonmail.com,2023-02-16,Cedar Ridge Membership,detail_475,371.14,detail_476,+15033543367
cus_0003087,Ananya Moore,ananya.moore201@protonmail.com,2026-06-17,Sponsor,detail_878,258.09,detail_149,+15034564408
cus_0003088,Emi Adams,emi.adams622@yahoo.com,2024-06-03,Cedar Ridge Membership,detail_566,118.82,detail_528,+15037314770
cus_0003089,Mateo Wang,mateo.wang549@hotmail.com,2026-03-03,Cedar Ridge Membership,detail_387,86.45,detail_286,+15035508026
cus_0003090,Aiko Patel,aiko.patel581@yahoo.com,2026-03-11,Cedar Ridge Membership,detail_654,215.82,detail_346,+15036394078
cus_0003091,Ruby Han,ruby.han582@outlook.com,2026-02-05,Sponsor,detail_715,429.44,detail_640,+15039391695
cus_0003092,Rafael Sato,rafael.sato433@protonmail.com,2023-05-21,Drop-in,detail_781,360.73,detail_638,+15039402566
cus_0003093,Ansel Yamamoto,ansel.yamamoto978@yahoo.com,2025-06-12,Sponsor,detail_991,8.71,detail_656,+15035572974
cus_0003094,Riku Yamada,riku.yamada465@protonmail.com,2025-02-02,Cedar Ridge Membership,detail_642,99.2,detail_135,+15039964967
cus_0003095,Ming Cho,ming.cho302@hotmail.com,2025-01-22,Vendor,detail_305,161.88,detail_626,+15034022416
cus_0003096,Emma Rao,emma.rao488@icloud.com,2024-09-12,Cedar Ridge Membership,detail_915,295.49,detail_516,+15034357484
cus_0003097,Elena Sanchez,elena.sanchez439@gmail.com,2025-10-02,Drop-in,detail_748,136.05,detail_188,+15032259783
cus_0003098,Lucia Sanchez,lucia.sanchez151@gmail.com,2024-11-22,Drop-in,detail_477,379.72,detail_530,+15038045369
cus_0003099,Yui Jackson,yui.jackson131@outlook.com,2025-06-27,Cedar Ridge Membership,detail_261,18.58,detail_313,+15038319994
cus_0003100,Levi Adams,levi.adams115@protonmail.com,2024-11-14,Cedar Ridge Membership,detail_166,128.11,detail_279,+15039464639
cus_0003101,Zhen Xu,zhen.xu679@protonmail.com,2025-06-01,Drop-in,detail_369,164.8,detail_717,+15039194803
cus_0003102,Clara Iyer,clara.iyer777@gmail.com,2025-01-09,Sponsor,detail_730,402.69,detail_475,+15037306016
cus_0003103,Blythe Taylor,blythe.taylor733@gmail.com,2023-06-12,Vendor,detail_845,305.75,detail_425,+15038751821
cus_0003104,Wren Zhou,wren.zhou55@hotmail.com,2024-03-11,Vendor,detail_624,105.39,detail_436,+15038456403
cus_0003001,0003001,cus_0003001@business.local,2024-01-15,Cedar Ridge Membership,detail_468,212.89,detail_465,+15032325324
cus_0003002,0003002,cus_0003002@business.local,2024-01-15,Cedar Ridge Membership,detail_477,121.98,detail_612,+15033579161
cus_0003003,0003003,cus_0003003@business.local,2024-01-15,Cedar Ridge Membership,detail_606,331.49,detail_274,+15034590847
cus_0003004,0003004,cus_0003004@business.local,2024-01-15,Cedar Ridge Membership,detail_803,437.54,detail_732,+15038778170
cus_0003005,0003005,cus_0003005@business.local,2024-01-15,Cedar Ridge Membership,detail_919,405.63,detail_155,+15037001243
cus_0003006,0003006,cus_0003006@business.local,2024-01-15,Cedar Ridge Membership,detail_544,67.84,detail_118,+15039946309
cus_0003007,0003007,cus_0003007@business.local,2024-01-15,Cedar Ridge Membership,detail_786,231.34,detail_601,+15037476853
cus_0003008,0003008,cus_0003008@business.local,2024-01-15,Cedar Ridge Membership,detail_508,269.79,detail_579,+15036824436
cus_0003009,0003009,cus_0003009@business.local,2024-01-15,Cedar Ridge Membership,detail_917,67.02,detail_339,+15032589306
cus_0003010,0003010,cus_0003010@business.local,2024-01-15,Cedar Ridge Membership,detail_777,263.99,detail_736,+15033405214
cus_0003011,0003011,cus_0003011@business.local,2024-01-15,Cedar Ridge Membership,detail_514,185.73,detail_810,+15036830243
cus_0003012,0003012,cus_0003012@business.local,2024-01-15,Cedar Ridge Membership,detail_783,47.24,detail_389,+15032140114
cus_0003105,0003105,cus_0003105@business.local,2024-01-15,Cedar Ridge Membership,detail_238,299.19,detail_510,+15037625026
