message_id,conversation_id,direction,from_wa_id,to_wa_id,type,text,template_name,status,sent_at
wamid_0010084,wa_conv_sarah_1on1,outbound,18085550200,18085550515,text,"Cool. My question log has ~40 items in peripheral nerve, weak spot dermatomes. Wanna trade?",,draft,2026-10-10T14:35:00-10:00
wamid_0010085,wa_conv_sarah_1on1,inbound,18085550515,18085550200,text,Trade. Send Notion invite.,,delivered,2026-10-10T14:40:00-10:00
wamid_0010086,wa_conv_sarah_1on1,outbound,18085550200,18085550515,text,"Sending invite to CHT-QuestionLog Notion page. View-only, per privacy — no patient content anywhere.",,draft,2026-10-10T14:50:00-10:00
wamid_0010087,wa_conv_sarah_1on1,inbound,18085550515,18085550200,text,Confirmed. Zero PHI in there.,,delivered,2026-10-10T15:00:00-10:00
wamid_0010088,wa_conv_sarah_1on1,outbound,18085550200,18085550515,text,Fri 10/16 5pm still on right? Conf room booked 4-7.,,draft,2026-10-11T20:00:00-10:00
wamid_0010089,wa_conv_sarah_1on1,inbound,18085550515,18085550200,text,Yes. Bringing snacks.,,delivered,2026-10-11T20:05:00-10:00
wamid_0010090,wa_conv_brian_1on1,outbound,18085550200,18085550523,text,Brian — Typeform for the Fri 10/16 study grp went out. Fill it so I can lock room.,,draft,2026-10-11T19:00:00-10:00
wamid_0010091,wa_conv_brian_1on1,inbound,18085550523,18085550200,text,Filled. 5pm works.,,delivered,2026-10-11T19:30:00-10:00
wamid_0010092,wa_conv_brian_1on1,outbound,18085550200,18085550523,text,"Ty. NDA for Q4 study grp needs re-sign, DocuSign coming — no PHI, just study material confidentiality.",,draft,2026-10-11T19:35:00-10:00
wamid_0010093,wa_conv_jenna_1on1,outbound,18085550200,18085550537,text,Jenna — practice exam is 11/7 8am for me. Yours?,,draft,2026-10-11T20:00:00-10:00
wamid_0010094,wa_conv_jenna_1on1,inbound,18085550537,18085550200,text,11/14 8am. One week behind you. Good pilot for me lol.,,delivered,2026-10-11T20:15:00-10:00
wamid_0010095,wa_conv_jenna_1on1,outbound,18085550200,18085550537,text,I'll write the post-mortem debrief we can all use.,,draft,2026-10-11T20:20:00-10:00
wamid_0010096,wa_conv_leilani_1on1,inbound,18085550621,18085550200,text,Meg I got the brunch invite from Maya. In for 10/24!,,delivered,2026-10-10T14:00:00-10:00
wamid_0010097,wa_conv_leilani_1on1,outbound,18085550200,18085550621,text,Yay! Party of 6 at Sunrise Lanai 10am. Split roughly.,,draft,2026-10-10T14:10:00-10:00
wamid_0010098,wa_conv_alana_1on1,inbound,18085550187,18085550200,text,Cousin! Grandma's memory bad this month.,,delivered,2026-10-06T12:00:00-10:00
wamid_0010099,wa_conv_alana_1on1,outbound,18085550200,18085550187,text,Yeah — Uncle Tad's handling day-to-day. Visiting Sunday.,,draft,2026-10-06T12:20:00-10:00
wamid_0010100,wa_conv_marcus_1on1,inbound,18085550193,18085550200,text,Meg you at thanksgiving?,,delivered,2026-09-28T10:00:00-10:00
wamid_0010101,wa_conv_marcus_1on1,outbound,18085550200,18085550193,text,Yes. Bringing pie.,,draft,2026-09-28T10:15:00-10:00
wamid_0010102,wa_conv_rachel_1on1,inbound,18085550228,18085550200,text,Meg — did grandma get the birthday cards we sent?,,delivered,2026-10-05T19:00:00-10:00
wamid_0010103,wa_conv_rachel_1on1,outbound,18085550200,18085550228,text,"Uncle Tad said yes, she opened them Wed.",,draft,2026-10-05T19:10:00-10:00
wamid_0010104,wa_conv_landlord,inbound,18085550341,18085550200,text,Ms. Douglas — 2025 lease renewal DocuSign will be sent 11/1. Rent held at $1650.,,delivered,2026-10-01T09:00:00-10:00
wamid_0010105,wa_conv_landlord,outbound,18085550200,18085550341,text,Thank you Mr. Chen. Received. Will review before signing.,,draft,2026-10-01T09:30:00-10:00
wamid_0010106,wa_conv_ching_dental,inbound,18085550715,18085550200,text,Reminder: cleaning w Dr. Ching Thu 10/22 3pm Kaimuki Dental. Reply Y to confirm.,,delivered,2026-10-02T09:30:00-10:00
wamid_0010107,wa_conv_ching_dental,outbound,18085550200,18085550715,text,Y. See you Thu 10/22 3pm.,dental_reminder,draft,2026-10-02T09:35:00-10:00
wamid_0010108,wa_conv_ching_dental,inbound,18085550715,18085550200,text,Confirmed.,,delivered,2026-10-02T09:36:00-10:00
wamid_0010109,wa_conv_fam_group,inbound,18085550134,18085550200,text,Grocery run to Foodland Saturday — need anything?,,delivered,2026-09-15T18:00:00-10:00
wamid_0010110,wa_conv_fam_group,outbound,18085550200,18085550134,text,"Cold this AM, wore fleece.",,draft,2026-09-16T18:00:00-10:00
wamid_0010111,wa_conv_fam_group,outbound,18085550200,18085550134,text,Justin says trail cleared.,,draft,2026-09-17T18:00:00-10:00
wamid_0010112,wa_conv_fam_group,outbound,18085550200,18085550134,text,Grandma asked for shoyu chicken.,,draft,2026-09-18T18:00:00-10:00
wamid_0010113,wa_conv_fam_group,inbound,18085550134,18085550200,text,Meg your car needs oil change soon — I saw the sticker.,,delivered,2026-09-19T18:00:00-10:00
wamid_0010114,wa_conv_fam_group,outbound,18085550200,18085550134,text,Yes booked Toyota Windward 10/28 8am.,,draft,2026-09-20T18:00:00-10:00
wamid_0010115,wa_conv_fam_group,inbound,18085550134,18085550200,text,Sunday dinner 5pm — you coming?,,delivered,2026-09-21T18:00:00-10:00
wamid_0010116,wa_conv_fam_group,outbound,18085550200,18085550134,text,Yes.,,draft,2026-09-22T18:00:00-10:00
wamid_0010117,wa_conv_fam_group,outbound,18085550200,18085550134,text,Kai wants to trade Grandma-sitting Sat for Sun.,,draft,2026-09-23T18:00:00-10:00
wamid_0010118,wa_conv_fam_group,outbound,18085550200,18085550134,text,Okay w me.,,draft,2026-09-24T18:00:00-10:00
wamid_0010119,wa_conv_fam_group,inbound,18085550134,18085550200,text,You order the review course book yet?,,delivered,2026-09-26T18:00:00-10:00
wamid_0010120,wa_conv_fam_group,outbound,18085550200,18085550134,text,Yes ordered thru Box link.,,draft,2026-09-27T18:00:00-10:00
wamid_0010121,wa_conv_fam_group,outbound,18085550200,18085550134,text,Grandma slept 9h last night — good day.,,draft,2026-09-29T18:00:00-10:00
wamid_0010122,wa_conv_fam_group,outbound,18085550200,18085550134,text,Ty for update Uncle Tad.,,draft,2026-09-30T18:00:00-10:00
wamid_0010123,wa_conv_fam_group,outbound,18085550200,18085550134,text,Rent auto-drafted.,,draft,2026-10-01T18:00:00-10:00
wamid_0010124,wa_conv_fam_group,outbound,18085550200,18085550134,text,Levo refill picked up.,,draft,2026-10-02T18:00:00-10:00
wamid_0010125,wa_conv_fam_group,outbound,18085550200,18085550134,text,Justin canceled — sick.,,draft,2026-10-03T18:00:00-10:00
wamid_0010126,wa_conv_studygrp,outbound,18085550200,18085550515,text,Push through the peripheral nerve section this week.,,draft,2026-10-11T20:30:00-10:00
wamid_0010127,wa_conv_studygrp,inbound,18085550523,18085550200,text,Question 47 in the log flagged — Sarah pls verify.,,delivered,2026-10-12T21:31:00-10:00
wamid_0010128,wa_conv_studygrp,inbound,18085550537,18085550200,text,Confluence page cf_pg_aota_2024_03_11 is DEPRECATED per source attribution log.,,delivered,2026-10-11T22:32:00-10:00
wamid_0010129,wa_conv_studygrp,outbound,18085550200,18085550515,text,Box has updated CRPS page dated 2024-08-14 — use that.,,draft,2026-10-12T20:33:00-10:00
wamid_0010130,wa_conv_studygrp,inbound,18085550523,18085550200,text,Meghan holds the 10/16 room. Snack budget $8/head.,,delivered,2026-10-11T21:34:00-10:00
wamid_0010131,wa_conv_studygrp,inbound,18085550537,18085550200,text,Nov 7 morning lockdown draft coming — I'll share.,,delivered,2026-10-12T22:35:00-10:00
wamid_0010132,wa_conv_studygrp,outbound,18085550200,18085550515,text,T-26 to practice for me. T-33 for Jenna. T-89 to real.,,draft,2026-10-11T20:36:00-10:00
wamid_0010133,wa_conv_studygrp,inbound,18085550523,18085550200,text,Post-exam debrief agreed — Meghan writes.,,delivered,2026-10-12T21:37:00-10:00
wamid_0010134,wa_conv_landlord,inbound,18085550341,18085550200,text,Renewal packet emailed. Please open DocuSign envelope.,,delivered,2026-10-05T09:00:00-10:00
wamid_0010135,wa_conv_ching_dental,inbound,18085550715,18085550200,text,Copay $45. Card on file.,,delivered,2026-10-11T09:00:00-10:00
