message_id,conversation_id,direction,from_wa_id,to_wa_id,type,text,template_name,status,sent_at
WAMSG-00037,CONV-00010,outbound,15055551847,15055550000,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:08:07Z
WAMSG-00038,CONV-00015,inbound,15055550000,15055551847,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:07:16Z
WAMSG-00039,CONV-00025,inbound,15055550000,15055551847,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:07:39Z
WAMSG-00040,CONV-00004,inbound,15055550318,15055551847,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:06:36Z
WAMSG-00041,CONV-00020,inbound,15055550000,15055551847,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:07:11Z
WAMSG-00042,CONV-00007,outbound,15055551847,15055550401,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:06:41Z
WAMSG-00043,CONV-00010,inbound,15055550000,15055551847,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:06:35Z
WAMSG-00044,CONV-00023,outbound,15055551847,15055550000,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:06:14Z
WAMSG-00045,CONV-00011,outbound,15055551847,15055550000,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:07:21Z
WAMSG-00046,CONV-00003,inbound,15055550263,15055551847,text,"New lot from Mexico incoming, will send outline.",,delivered,2026-07-02T13:06:51Z
WAMSG-00047,CONV-00013,inbound,15055550000,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:07:35Z
WAMSG-00048,CONV-00018,outbound,15055551847,15055550000,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:07:38Z
WAMSG-00049,CONV-00007,inbound,15055550401,15055551847,text,"Youth mentoring event rescheduled, Dec 15.",,delivered,2026-07-02T13:06:28Z
WAMSG-00050,CONV-00008,inbound,15055550356,15055551847,text,"New lot from Mexico incoming, will send outline.",,delivered,2026-07-02T13:07:18Z
WAMSG-00051,CONV-00017,outbound,15055551847,15055550000,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:07:58Z
WAMSG-00052,CONV-00003,outbound,15055551847,15055550263,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:07:50Z
WAMSG-00053,CONV-00002,outbound,15055551847,19285550147,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:07:55Z
WAMSG-00054,CONV-00023,inbound,15055550000,15055551847,text,Ben - Dorothy grocery run Wednesday.,,delivered,2026-07-02T13:06:43Z
WAMSG-00055,CONV-00003,inbound,15055550263,15055551847,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:06:23Z
WAMSG-00056,CONV-00022,inbound,15055550000,15055551847,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:07:20Z
WAMSG-00057,CONV-00001,outbound,15055551847,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:07:53Z
WAMSG-00058,CONV-00008,outbound,15055551847,15055550356,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:07:16Z
WAMSG-00059,CONV-00013,inbound,15055550000,15055551847,text,Ben - Dorothy grocery run Wednesday.,,delivered,2026-07-02T13:06:46Z
WAMSG-00060,CONV-00020,outbound,15055551847,15055550000,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:08:06Z
WAMSG-00061,CONV-00018,inbound,15055550000,15055551847,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:07:02Z
WAMSG-00062,CONV-00017,inbound,15055550000,15055551847,text,"Youth mentoring event rescheduled, Dec 15.",,delivered,2026-07-02T13:06:52Z
WAMSG-00063,CONV-00012,inbound,15055550000,15055551847,text,Ben - Dorothy grocery run Wednesday.,,delivered,2026-07-02T13:06:44Z
WAMSG-00064,CONV-00005,outbound,15055551847,15055550489,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:46Z
WAMSG-00065,CONV-00016,outbound,15055551847,15055550000,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:08:01Z
WAMSG-00066,CONV-00021,outbound,15055551847,15055550000,text,"New lot from Mexico incoming, will send outline.",,delivered,2026-07-02T13:08:05Z
WAMSG-00067,CONV-00022,inbound,15055550000,15055551847,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:07:24Z
WAMSG-00068,CONV-00001,inbound,15055551847,15055551847,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:07:40Z
WAMSG-00069,CONV-00021,outbound,15055551847,15055550000,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:06:54Z
WAMSG-00070,CONV-00016,outbound,15055551847,15055550000,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:06:33Z
WAMSG-00071,CONV-00017,outbound,15055551847,15055550000,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:07:05Z
WAMSG-00072,CONV-00011,outbound,15055551847,15055550000,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:45Z
WAMSG-00073,CONV-00017,inbound,15055550000,15055551847,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:08:03Z
WAMSG-00074,CONV-00011,inbound,15055550000,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:07:03Z
WAMSG-00075,CONV-00005,outbound,15055551847,15055550489,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:07:22Z
WAMSG-00076,CONV-00012,inbound,15055550000,15055551847,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:06:12Z
WAMSG-00077,CONV-00014,inbound,15055550000,15055551847,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:06:36Z
WAMSG-00078,CONV-00002,outbound,15055551847,19285550147,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:07:43Z
WAMSG-00079,CONV-00015,inbound,15055550000,15055551847,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:07:38Z
WAMSG-00080,CONV-00024,inbound,15055550000,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:07:00Z
WAMSG-00081,CONV-00007,inbound,15055550401,15055551847,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:08:01Z
WAMSG-00082,CONV-00013,inbound,15055550000,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:40Z
WAMSG-00083,CONV-00016,outbound,15055551847,15055550000,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:06:29Z
WAMSG-00084,CONV-00003,inbound,15055550263,15055551847,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:07:42Z
WAMSG-00085,CONV-00017,outbound,15055551847,15055550000,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:23Z
WAMSG-00086,CONV-00007,outbound,15055551847,15055550401,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:06:33Z
WAMSG-00087,CONV-00018,outbound,15055551847,15055550000,text,Ben - Dorothy grocery run Wednesday.,,delivered,2026-07-02T13:06:22Z
WAMSG-00088,CONV-00004,outbound,15055551847,15055550318,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:06:19Z
WAMSG-00089,CONV-00016,inbound,15055550000,15055551847,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:06:36Z
WAMSG-00090,CONV-00015,inbound,15055550000,15055551847,text,"Youth mentoring event rescheduled, Dec 15.",,delivered,2026-07-02T13:06:23Z
WAMSG-00091,CONV-00007,outbound,15055551847,15055550401,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:44Z
WAMSG-00092,CONV-00014,inbound,15055550000,15055551847,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:07:19Z
WAMSG-00093,CONV-00024,inbound,15055550000,15055551847,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:06:28Z
WAMSG-00094,CONV-00008,outbound,15055551847,15055550356,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:07:13Z
WAMSG-00095,CONV-00017,outbound,15055551847,15055550000,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:06:56Z
WAMSG-00096,CONV-00005,inbound,15055550489,15055551847,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:08:04Z
WAMSG-00097,CONV-00009,inbound,525555555001,15055551847,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:07:36Z
WAMSG-00098,CONV-00001,inbound,15055551847,15055551847,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:08:01Z
WAMSG-00099,CONV-00004,inbound,15055550318,15055551847,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:06:16Z
WAMSG-00100,CONV-00008,outbound,15055551847,15055550356,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:07:48Z
WAMSG-00101,CONV-00018,outbound,15055551847,15055550000,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:07:43Z
WAMSG-00102,CONV-00009,outbound,15055551847,525555555001,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:22Z
WAMSG-00103,CONV-00014,inbound,15055550000,15055551847,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:07:31Z
WAMSG-00104,CONV-00024,outbound,15055551847,15055550000,text,"Mom, will call Sunday at 10.",,delivered,2026-07-02T13:06:35Z
WAMSG-00105,CONV-00006,outbound,15055551847,15055550534,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:07:46Z
WAMSG-00106,CONV-00024,inbound,15055550000,15055551847,text,"Ordering from Rio Grande tomorrow, need Kingman?",,delivered,2026-07-02T13:06:29Z
WAMSG-00107,CONV-00015,outbound,15055551847,15055550000,text,Kai meet moved to Saturday morning.,,delivered,2026-07-02T13:07:48Z
WAMSG-00108,CONV-00003,outbound,15055551847,15055550263,text,"New lot from Mexico incoming, will send outline.",,delivered,2026-07-02T13:07:14Z
WAMSG-00109,CONV-00019,inbound,15055550000,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:39Z
WAMSG-00110,CONV-00006,inbound,15055550534,15055551847,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:23Z
WAMSG-00111,CONV-00009,inbound,525555555001,15055551847,text,"Youth mentoring event rescheduled, Dec 15.",,delivered,2026-07-02T13:06:58Z
WAMSG-00112,CONV-00003,outbound,15055551847,15055550263,text,Congrats on the buckle sale.,,delivered,2026-07-02T13:07:05Z
WAMSG-00113,CONV-00008,outbound,15055551847,15055550356,text,Fair booth setup 8am Saturday.,,delivered,2026-07-02T13:06:33Z
WAMSG-00114,CONV-00003,inbound,15055550263,15055551847,text,"New lot from Mexico incoming, will send outline.",,delivered,2026-07-02T13:06:24Z
WAMSG-00115,CONV-00021,outbound,15055551847,15055550000,text,"New lot from Mexico incoming, will send outline.",,delivered,2026-07-02T13:07:54Z
WAMSG-00116,CONV-00024,inbound,15055550000,15055551847,text,Confirmed for pickup Sunday morning.,,delivered,2026-07-02T13:06:51Z
WAMSG-00117,CONV-00001,inbound,15055551847,15055551847,text,Ben - Dorothy grocery run Wednesday.,,delivered,2026-07-02T13:08:07Z
WAMSG-00118,CONV-00003,outbound,15055551847,15055550263,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:08:11Z
WAMSG-00119,CONV-00007,outbound,15055551847,15055550401,text,Angela says the piece landed safely.,,delivered,2026-07-02T13:07:44Z
WAMSG-00120,CONV-00010,inbound,15055550000,15055551847,text,"Youth mentoring event rescheduled, Dec 15.",,delivered,2026-07-02T13:06:27Z
