id,firstname,lastname,email,phone,jobtitle,company,lifecyclestage,createdate,lastmodifieddate
hs_c_buy-0036,Patricia,Willis,patricia.willis@example.com,,,,customer,2026-02-03T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0037,Joshua,Larson,joshua.larson@example.com,,,,customer,2024-06-03T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0038,Andrew,Perez,andrew.perez@example.com,,,,customer,2025-01-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0039,Shane,Anderson,shane.anderson@example.com,,,,lead,2024-08-12T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0040,Shaun,Collins,shaun.collins@example.com,,,,customer,2026-02-28T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0041,Daniel,Clark,daniel.clark@example.com,,,,customer,2024-10-28T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0042,Stephen,Medina,stephen.medina@example.com,,,,customer,2025-06-02T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0043,Mark,Fisher,mark.fisher@example.com,,,,customer,2024-08-31T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0044,Jennifer,Flores,jennifer.flores@example.com,,,,customer,2024-01-31T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0045,Matthew,Johnson,matthew.johnson@example.com,,,,lead,2025-10-22T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0046,Scott,Jacobson,scott.jacobson@example.com,,,,customer,2024-04-24T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0047,Robert,Knight,robert.knight@example.com,,,,customer,2023-07-15T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0048,Carrie,Johnson,carrie.johnson@example.com,,,,customer,2023-08-17T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0049,Kayla,Lee,kayla.lee@example.com,,,,lead,2024-07-26T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0050,Johnny,Smith,johnny.smith@example.com,,,,lead,2026-01-19T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0051,Chelsea,Miller,chelsea.miller@example.com,,,,lead,2026-03-17T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0052,Craig,Gray,craig.gray@example.com,,,,customer,2025-01-21T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0053,Willie,Pratt,willie.pratt@example.com,,,,customer,2024-05-19T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0054,Antonio,Contreras,antonio.contreras@example.com,,,,lead,2025-01-11T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0055,Dana,Warner,dana.warner@example.com,,,,lead,2023-07-20T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0056,David,Trujillo,david.trujillo@example.com,,,,customer,2024-10-10T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0057,Jamie,Barrett,jamie.barrett@example.com,,,,customer,2024-08-23T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0058,Robert,Deleon,robert.deleon@example.com,,,,opportunity,2024-01-03T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0059,Jessica,Jensen,jessica.jensen@example.com,,,,customer,2025-12-03T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0060,Joseph,Hernandez IV,joseph.hernandez.iv@example.com,,,,customer,2025-01-22T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0061,Andrew,Rasmussen,andrew.rasmussen@example.com,,,,customer,2026-04-05T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0062,Brian,White,brian.white@example.com,,,,customer,2024-04-11T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0063,Matthew,Smith,matthew.smith@example.com,,,,customer,2025-01-20T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0064,Victoria,Brown,victoria.brown@example.com,,,,opportunity,2025-12-23T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0065,Tiffany,Taylor,tiffany.taylor@example.com,,,,lead,2024-03-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0066,Andrew,Hess,andrew.hess@example.com,,,,customer,2024-09-07T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0067,Charles,Sharp,charles.sharp@example.com,,,,customer,2025-06-28T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0068,Brittany,Nichols,brittany.nichols@example.com,,,,opportunity,2024-06-08T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0069,James,Mullins,james.mullins@example.com,,,,opportunity,2024-02-24T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0070,Michael,Bond Jr.,michael.bond.jr.@example.com,,,,customer,2025-02-21T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0071,Christopher,Briggs,christopher.briggs@example.com,,,,lead,2025-09-20T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0072,John,Marquez,john.marquez@example.com,,,,customer,2023-08-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0073,Jessica,Shea,jessica.shea@example.com,,,,opportunity,2024-05-28T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0074,Maureen,Ryan,maureen.ryan@example.com,,,,customer,2025-09-01T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0075,Desiree,Hobbs,desiree.hobbs@example.com,,,,customer,2025-01-14T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0076,Marco,White,marco.white@example.com,,,,customer,2026-03-21T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0077,Deborah,Rodriguez,deborah.rodriguez@example.com,,,,opportunity,2023-10-26T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0078,Grant,Marquez,grant.marquez@example.com,,,,lead,2023-08-29T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0079,Andrew,Brown,andrew.brown@example.com,,,,lead,2026-03-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0080,Dennis,Gonzales,dennis.gonzales@example.com,,,,lead,2025-05-30T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0081,David,White,david.white@example.com,,,,opportunity,2024-01-04T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0082,Michael,Bush,michael.bush@example.com,,,,customer,2023-12-05T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0083,Ashley,Schmidt MD,ashley.schmidt.md@example.com,,,,customer,2025-02-14T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0084,Stephen,Alvarez,stephen.alvarez@example.com,,,,customer,2026-05-09T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0085,Mary,Williams,mary.williams@example.com,,,,lead,2025-02-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0086,Edward,Roach,edward.roach@example.com,,,,customer,2024-08-17T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0087,Toni,Rodriguez,toni.rodriguez@example.com,,,,customer,2024-06-22T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0088,Michael,Hernandez,michael.hernandez@example.com,,,,customer,2025-09-27T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0089,Arthur,Diaz,arthur.diaz@example.com,,,,opportunity,2024-10-06T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0090,Theresa,Ingram,theresa.ingram@example.com,,,,lead,2024-02-11T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0091,Brian,Arnold,brian.arnold@example.com,,,,lead,2023-11-29T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0092,Brent,Gallegos,brent.gallegos@example.com,,,,lead,2025-10-18T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0093,Richard,Roach,richard.roach@example.com,,,,lead,2025-12-31T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0094,Cassandra,Butler,cassandra.butler@example.com,,,,lead,2026-06-14T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0095,James,Cannon,james.cannon@example.com,,,,customer,2025-03-04T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0096,Lori,Haas,lori.haas@example.com,,,,customer,2025-09-19T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0097,Abigail,Martinez,abigail.martinez@example.com,,,,customer,2025-11-02T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0098,Erica,Ryan,erica.ryan@example.com,,,,customer,2024-05-03T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0099,Monica,Bishop,monica.bishop@example.com,,,,customer,2024-01-06T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0100,Alex,Vasquez,alex.vasquez@example.com,,,,customer,2025-03-24T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0101,Laura,Pena,laura.pena@example.com,,,,customer,2025-11-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0102,Dylan,Logan,dylan.logan@example.com,,,,customer,2024-03-14T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0103,Julia,Smith,julia.smith@example.com,,,,customer,2024-10-16T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0104,Dustin,Martin,dustin.martin@example.com,,,,customer,2024-07-29T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0105,Becky,Morrison,becky.morrison@example.com,,,,lead,2024-07-17T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0106,Margaret,Taylor MD,margaret.taylor.md@example.com,,,,lead,2023-11-13T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0107,Patricia,Smith,patricia.smith@example.com,,,,customer,2023-08-06T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0108,Joshua,Moore,joshua.moore@example.com,,,,lead,2024-01-10T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0109,Megan,Boyer,megan.boyer@example.com,,,,customer,2026-06-06T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0110,Kayla,Horn,kayla.horn@example.com,,,,customer,2023-12-29T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0111,Sherry,Porter,sherry.porter@example.com,,,,lead,2026-01-23T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0112,Gerald,Olson,gerald.olson@example.com,,,,customer,2026-03-19T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0113,Larry,Neal,larry.neal@example.com,,,,customer,2023-10-17T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0114,Jacob,Bowman,jacob.bowman@example.com,,,,customer,2026-05-18T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0115,Cheryl,Gentry,cheryl.gentry@example.com,,,,customer,2024-10-24T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0116,Melody,Cook,melody.cook@example.com,,,,customer,2023-12-29T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0117,Stephanie,Rasmussen,stephanie.rasmussen@example.com,,,,customer,2025-12-11T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0118,Andrea,Bowen,andrea.bowen@example.com,,,,lead,2024-11-29T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0119,Ryan,Cooper,ryan.cooper@example.com,,,,opportunity,2024-02-18T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-0120,Jose,Taylor,jose.taylor@example.com,,,,customer,2026-01-16T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-9001,Ellis,Whitehorse,ellis.whitehorse@example.com,,,,opportunity,2025-04-12T09:00:00Z,2026-11-28T10:00:00Z
hs_c_buy-9002,Marisol,Vega,marisol.vega.mv@example.com,,,,other,2024-11-08T09:00:00Z,2026-08-14T14:22:00Z
