id,firstname,lastname,email,phone,jobtitle,company,lifecyclestage,createdate,lastmodifieddate
hs_2039,Hank,Pratt,hank.pratt39@hey.com,+19185557452,Owner,Cedar LLC,opportunity,2026-08-20T05:23:00-05:00,2026-01-28T15:25:00-05:00
hs_2040,Hank,Meyer,hank.meyer40@proton.me,+19185559243,Buyer,Cedar LLC,opportunity,2026-06-17T06:23:00-05:00,2026-05-26T22:44:00-05:00
hs_2041,Dean,Reed,dean.reed41@proton.me,+19185555771,Owner,Blue Ridge,opportunity,2026-05-07T05:48:00-05:00,2026-02-02T01:14:00-05:00
hs_2042,Cyrus,Frost,cyrus.frost42@yahoo.com,+19185559823,Buyer,Echo Studio,subscriber,2026-07-16T01:54:00-05:00,2026-01-19T18:28:00-05:00
hs_2043,Cole,Quill,cole.quill43@icloud.com,+19185551144,Manager,Echo Studio,lead,2026-05-22T06:37:00-05:00,2026-04-20T16:12:00-05:00
hs_2044,Ruth,Hart,ruth.hart44@outlook.com,+19185552124,Buyer,Acme Co,opportunity,2026-05-23T05:11:00-05:00,2026-03-27T23:29:00-05:00
hs_2045,Dan,Carr,dan.carr45@proton.me,+19185556270,Coordinator,Echo Studio,lead,2026-05-23T01:12:00-05:00,2026-03-09T21:09:00-05:00
hs_2046,Ruth,Webb,ruth.webb46@yahoo.com,+19185557284,Analyst,Echo Studio,lead,2026-09-01T12:24:00-05:00,2026-09-03T06:45:00-05:00
hs_2047,Ivy,Meyer,ivy.meyer47@outlook.com,+19185551842,Manager,Blue Ridge,opportunity,2026-08-23T04:34:00-05:00,2026-05-07T02:40:00-05:00
hs_2048,Zeke,Gray,zeke.gray48@hey.com,+19185557332,Owner,Blue Ridge,subscriber,2026-02-05T12:49:00-05:00,2026-07-19T15:26:00-05:00
hs_2049,Ned,Tate,ned.tate49@yahoo.com,+19185554450,Buyer,Delta Group,lead,2026-06-18T21:25:00-05:00,2026-04-21T01:00:00-05:00
hs_2050,Jack,Quill,jack.quill50@yahoo.com,+19185554645,Owner,Blue Ridge,customer,2026-02-24T13:33:00-05:00,2026-09-21T17:02:00-05:00
hs_2051,Bruno,Ober,bruno.ober51@gmail.com,+19185551112,Owner,Cedar LLC,customer,2026-07-15T18:03:00-05:00,2026-02-02T13:04:00-05:00
hs_2052,Pia,Hale,pia.hale52@icloud.com,+19185555757,Owner,Blue Ridge,opportunity,2026-07-05T06:35:00-05:00,2026-02-10T22:27:00-05:00
hs_2053,Dean,Jones,dean.jones53@outlook.com,+19185559372,Owner,Echo Studio,customer,2026-01-24T19:16:00-05:00,2026-06-19T10:14:00-05:00
hs_2054,Cole,Adams,cole.adams54@outlook.com,+19185556876,Coordinator,Blue Ridge,customer,2026-08-15T13:32:00-05:00,2026-04-06T19:20:00-05:00
hs_2055,Piper,Pratt,piper.pratt55@hey.com,+19185559405,Analyst,Echo Studio,opportunity,2026-02-21T21:17:00-05:00,2026-07-08T15:42:00-05:00
hs_2056,Ivy,Meyer,ivy.meyer56@outlook.com,+19185558571,Buyer,Echo Studio,subscriber,2026-06-12T20:44:00-05:00,2026-06-21T18:09:00-05:00
hs_2057,Ned,Nash,ned.nash57@hey.com,+19185557420,Manager,Cedar LLC,subscriber,2026-04-08T07:14:00-05:00,2026-09-09T23:36:00-05:00
hs_2058,Dean,Kerr,dean.kerr58@gmail.com,+19185558559,Buyer,Cedar LLC,lead,2026-02-04T05:26:00-05:00,2026-01-03T20:06:00-05:00
hs_2059,Gwen,Meyer,gwen.meyer59@hey.com,+19185556723,Buyer,Cedar LLC,opportunity,2026-02-26T09:26:00-05:00,2026-08-28T14:56:00-05:00
hs_2060,Milo,Hart,milo.hart60@yahoo.com,+19185555563,Owner,Acme Co,subscriber,2026-06-08T14:33:00-05:00,2026-09-03T08:04:00-05:00
hs_2061,Ben,Doss,ben.doss61@yahoo.com,+19185557510,Owner,Delta Group,customer,2026-05-24T03:03:00-05:00,2026-02-17T21:04:00-05:00
hs_2062,Ruth,Reed,ruth.reed62@gmail.com,+19185556147,Buyer,Delta Group,customer,2026-08-17T18:24:00-05:00,2026-04-16T04:11:00-05:00
hs_2063,Sam,Kerr,sam.kerr63@icloud.com,+19185551712,Coordinator,Delta Group,customer,2026-06-03T12:14:00-05:00,2026-01-26T16:43:00-05:00
hs_2064,Piper,Meyer,piper.meyer64@gmail.com,+19185558414,Manager,Acme Co,customer,2026-06-26T13:30:00-05:00,2026-03-05T07:13:00-05:00
hs_2065,Dan,Ellis,dan.ellis65@yahoo.com,+19185553429,Manager,Echo Studio,subscriber,2026-01-15T02:08:00-05:00,2026-05-19T15:06:00-05:00
hs_2066,Tara,York,tara.york66@yahoo.com,+19185557426,Buyer,Cedar LLC,subscriber,2026-01-28T02:04:00-05:00,2026-07-17T17:51:00-05:00
hs_2067,Ben,Salt,ben.salt67@yahoo.com,+19185553407,Manager,Echo Studio,opportunity,2026-03-04T08:41:00-05:00,2026-02-12T07:23:00-05:00
hs_2068,Xander,York,xander.york68@proton.me,+19185551109,Buyer,Delta Group,subscriber,2026-05-09T00:32:00-05:00,2026-03-13T17:27:00-05:00
hs_2069,Sam,Hart,sam.hart69@icloud.com,+19185556968,Analyst,Acme Co,subscriber,2026-06-14T17:05:00-05:00,2026-06-26T23:35:00-05:00
hs_2070,Jack,Kerr,jack.kerr70@icloud.com,+19185551387,Coordinator,Acme Co,opportunity,2026-06-15T04:10:00-05:00,2026-06-02T20:10:00-05:00
hs_2071,Nadia,Vance,nadia.vance71@outlook.com,+19185557280,Owner,Delta Group,lead,2026-05-03T22:45:00-05:00,2026-01-21T21:28:00-05:00
hs_2072,Uma,Ames,uma.ames72@gmail.com,+19185551618,Manager,Delta Group,lead,2026-09-17T07:28:00-05:00,2026-03-27T13:06:00-05:00
hs_2073,Lena,Jones,lena.jones73@proton.me,+19185557197,Manager,Blue Ridge,lead,2026-03-25T10:34:00-05:00,2026-04-13T17:45:00-05:00
hs_2074,Lena,Quill,lena.quill74@outlook.com,+19185558781,Coordinator,Delta Group,customer,2026-01-08T13:32:00-05:00,2026-09-21T04:59:00-05:00
hs_2075,Owen,Nash,owen.nash75@hey.com,+19185557275,Owner,Echo Studio,subscriber,2026-05-01T12:47:00-05:00,2026-03-05T03:44:00-05:00
hs_2076,Zoe,Reed,zoe.reed76@outlook.com,+19185551479,Manager,Echo Studio,customer,2026-03-06T15:16:00-05:00,2026-04-11T11:47:00-05:00
hs_2077,Xander,Gray,xander.gray77@gmail.com,+19185552437,Analyst,Cedar LLC,opportunity,2026-03-21T21:44:00-05:00,2026-02-26T04:57:00-05:00
hs_2078,Xander,Kane,xander.kane78@icloud.com,+19185559842,Coordinator,Acme Co,customer,2026-05-23T14:18:00-05:00,2026-07-19T16:09:00-05:00
hs_2079,Bruno,Jones,bruno.jones79@hey.com,+19185557140,Buyer,Acme Co,subscriber,2026-05-17T14:53:00-05:00,2026-04-10T07:45:00-05:00
hs_2080,Quinn,Salt,quinn.salt80@yahoo.com,+19185558001,Manager,Acme Co,lead,2026-02-03T21:35:00-05:00,2026-03-05T22:57:00-05:00
hs_2081,Cara,Hart,cara.hart81@hey.com,+19185555749,Manager,Cedar LLC,customer,2026-03-13T23:05:00-05:00,2026-02-21T14:32:00-05:00
hs_2082,Zeke,Long,zeke.long82@gmail.com,+19185551236,Coordinator,Delta Group,customer,2026-09-18T01:32:00-05:00,2026-06-28T04:37:00-05:00
hs_2083,Milo,Kane,milo.kane83@yahoo.com,+19185551686,Analyst,Acme Co,opportunity,2026-09-25T03:37:00-05:00,2026-04-27T16:11:00-05:00
hs_2084,Ben,Salt,ben.salt84@outlook.com,+19185552874,Coordinator,Echo Studio,subscriber,2026-07-18T17:09:00-05:00,2026-09-27T06:39:00-05:00
hs_2085,Jack,Pratt,jack.pratt85@outlook.com,+19185558788,Analyst,Echo Studio,lead,2026-05-21T07:50:00-05:00,2026-09-02T05:02:00-05:00
hs_2086,Quinn,Irwin,quinn.irwin86@hey.com,+19185558134,Manager,Cedar LLC,opportunity,2026-03-07T15:53:00-05:00,2026-01-14T15:26:00-05:00
hs_2087,Ben,Irwin,ben.irwin87@hey.com,+19185557292,Manager,Delta Group,customer,2026-05-13T00:32:00-05:00,2026-03-02T17:11:00-05:00
hs_2088,Tessa,Tate,tessa.tate88@yahoo.com,+19185551735,Owner,Cedar LLC,subscriber,2026-07-06T02:47:00-05:00,2026-03-05T17:51:00-05:00
hs_2089,Tara,Hale,tara.hale89@gmail.com,+19185552703,Buyer,Echo Studio,opportunity,2026-04-22T12:14:00-05:00,2026-01-16T02:18:00-05:00
hs_2090,Ned,Hale,ned.hale90@icloud.com,+19185556996,Analyst,Echo Studio,customer,2026-06-20T07:55:00-05:00,2026-04-02T10:05:00-05:00
hs_2091,Cole,Meyer,cole.meyer91@yahoo.com,+19185555392,Owner,Blue Ridge,subscriber,2026-02-01T21:35:00-05:00,2026-01-17T13:25:00-05:00
hs_2092,Lena,Vance,lena.vance92@proton.me,+19185551696,Coordinator,Blue Ridge,lead,2026-01-13T17:29:00-05:00,2026-05-24T01:35:00-05:00
hs_2093,Tara,Cann,tara.cann93@icloud.com,+19185559733,Owner,Cedar LLC,opportunity,2026-06-11T21:46:00-05:00,2026-04-20T13:21:00-05:00
hs_2094,Ivy,Ober,ivy.ober94@hey.com,+19185554051,Coordinator,Acme Co,lead,2026-03-22T20:22:00-05:00,2026-02-25T18:19:00-05:00
hs_2095,Zeke,Kerr,zeke.kerr95@gmail.com,+19185553377,Analyst,Blue Ridge,opportunity,2026-05-13T13:48:00-05:00,2026-09-15T13:51:00-05:00
hs_2096,Dean,Ober,dean.ober96@hey.com,+19185552667,Manager,Delta Group,lead,2026-07-25T01:55:00-05:00,2026-09-25T09:58:00-05:00
hs_2097,Piper,Carr,piper.carr97@proton.me,+19185559991,Buyer,Acme Co,lead,2026-01-04T16:33:00-05:00,2026-02-25T00:43:00-05:00
hs_2098,Ben,Carr,ben.carr98@gmail.com,+19185559185,Owner,Acme Co,customer,2026-02-04T08:38:00-05:00,2026-09-26T02:05:00-05:00
hs_2099,Ned,Cann,ned.cann99@hey.com,+19185555891,Owner,Cedar LLC,customer,2026-02-05T12:50:00-05:00,2026-05-07T12:25:00-05:00
hs_2100,Ben,Gray,ben.gray100@yahoo.com,+19185551956,Manager,Cedar LLC,subscriber,2026-07-25T07:30:00-05:00,2026-07-03T16:14:00-05:00
hs_2101,Dan,Frost,dan.frost101@yahoo.com,+19185557360,Owner,Blue Ridge,opportunity,2026-07-28T14:08:00-05:00,2026-08-23T16:16:00-05:00
hs_2102,Piper,Irwin,piper.irwin102@icloud.com,+19185552425,Buyer,Acme Co,customer,2026-09-04T06:52:00-05:00,2026-02-09T13:31:00-05:00
hs_2103,Liam,Boone,liam.boone103@yahoo.com,+19185553337,Coordinator,Blue Ridge,lead,2026-06-02T17:01:00-05:00,2026-02-11T05:34:00-05:00
hs_2104,Ivy,Vance,ivy.vance104@yahoo.com,+19185551598,Manager,Echo Studio,customer,2026-09-03T12:54:00-05:00,2026-06-10T22:59:00-05:00
hs_2105,Xander,Pratt,xander.pratt105@proton.me,+19185556817,Analyst,Blue Ridge,subscriber,2026-01-10T20:40:00-05:00,2026-09-16T21:11:00-05:00
hs_2106,Pia,Tate,pia.tate106@yahoo.com,+19185558191,Coordinator,Delta Group,lead,2026-04-19T23:43:00-05:00,2026-07-04T07:12:00-05:00
hs_2107,Ana,Meyer,ana.meyer107@gmail.com,+19185553713,Buyer,Acme Co,subscriber,2026-04-01T18:41:00-05:00,2026-04-18T13:22:00-05:00
