id,company_id,first_name,last_name,business_name,type,email,hourly_rate,wage_type,start_date
gcon_0071,comp_mykonos,Contractor61,Last61,,Individual,a94@gmail.com,40.8,Hourly,2026-03-29
gcon_0072,comp_mykonos,Contractor62,Last62,,Individual,s45@yahoo.com,33.52,Hourly,2026-08-04
gcon_0073,comp_mykonos,Contractor63,Last63,,Business,m65@yahoo.com,24.82,Hourly,2026-01-18
gcon_0074,comp_mykonos,Contractor64,Last64,,Business,j79@yahoo.com,22.76,Hourly,2026-02-28
gcon_0075,comp_mykonos,Contractor65,Last65,,Individual,m70@yahoo.com,32.22,Hourly,2026-07-28
gcon_0076,comp_mykonos,Contractor66,Last66,,Business,k84@yahoo.com,43.12,Hourly,2026-06-01
gcon_0077,comp_mykonos,Contractor67,Last67,,Individual,m29@gmail.com,29.57,Hourly,2026-02-05
gcon_0078,comp_mykonos,Contractor68,Last68,,Business,j25@gmail.com,43.74,Hourly,2026-06-10
gcon_0079,comp_mykonos,Contractor69,Last69,,Business,k78@yahoo.com,42.8,Hourly,2026-03-13
gcon_0080,comp_mykonos,Contractor70,Last70,,Business,j34@gmail.com,26.43,Hourly,2026-07-09
gcon_0081,comp_mykonos,Contractor71,Last71,,Business,a46@yahoo.com,33.45,Hourly,2026-06-06
gcon_0082,comp_mykonos,Contractor72,Last72,,Business,k73@gmail.com,26.78,Hourly,2026-07-17
gcon_0083,comp_mykonos,Contractor73,Last73,,Business,m27@yahoo.com,32.73,Hourly,2026-02-12
gcon_0084,comp_mykonos,Contractor74,Last74,,Individual,j19@yahoo.com,43.03,Hourly,2026-01-22
gcon_0085,comp_mykonos,Contractor75,Last75,,Individual,s16@yahoo.com,41.86,Hourly,2026-05-07
gcon_0086,comp_mykonos,Contractor76,Last76,,Individual,a34@gmail.com,38.36,Hourly,2026-09-30
gcon_0087,comp_mykonos,Contractor77,Last77,,Business,m97@gmail.com,40.94,Hourly,2026-03-31
gcon_0088,comp_mykonos,Contractor78,Last78,,Business,k83@gmail.com,18.76,Hourly,2026-03-29
gcon_0089,comp_mykonos,Contractor79,Last79,,Individual,k84@yahoo.com,49.65,Hourly,2026-07-25
gcon_0090,comp_mykonos,Contractor80,Last80,,Individual,j16@yahoo.com,31.15,Hourly,2026-08-26
gcon_0091,comp_mykonos,Contractor81,Last81,,Business,a92@gmail.com,44.27,Hourly,2026-09-05
gcon_0092,comp_mykonos,Contractor82,Last82,,Business,a51@gmail.com,40.29,Hourly,2026-06-19
gcon_0093,comp_mykonos,Contractor83,Last83,,Business,j78@yahoo.com,35.05,Hourly,2026-04-06
gcon_0094,comp_mykonos,Contractor84,Last84,,Business,a99@yahoo.com,30.18,Hourly,2026-01-22
gcon_0095,comp_mykonos,Contractor85,Last85,,Individual,k99@yahoo.com,20.74,Hourly,2026-07-22
gcon_0096,comp_mykonos,Contractor86,Last86,,Business,k61@gmail.com,44.66,Hourly,2026-08-12
gcon_0097,comp_mykonos,Contractor87,Last87,,Individual,j25@yahoo.com,21.96,Hourly,2026-05-20
gcon_0098,comp_mykonos,Contractor88,Last88,,Individual,j86@yahoo.com,29.82,Hourly,2026-09-24
gcon_0099,comp_mykonos,Contractor89,Last89,,Individual,s28@gmail.com,43.55,Hourly,2026-01-03
gcon_0100,comp_mykonos,Contractor90,Last90,,Business,k22@yahoo.com,40.71,Hourly,2026-02-03
gcon_0101,comp_mykonos,Contractor91,Last91,,Business,k37@gmail.com,32.97,Hourly,2026-05-16
gcon_0102,comp_mykonos,Contractor92,Last92,,Individual,s88@yahoo.com,32.46,Hourly,2026-07-19
gcon_0103,comp_mykonos,Contractor93,Last93,,Individual,a72@yahoo.com,15.0,Hourly,2026-03-22
gcon_0104,comp_mykonos,Contractor94,Last94,,Business,s17@gmail.com,44.77,Hourly,2026-03-12
gcon_0105,comp_mykonos,Contractor95,Last95,,Business,j73@yahoo.com,15.0,Hourly,2026-03-22
gcon_0106,comp_mykonos,Contractor96,Last96,,Individual,a78@gmail.com,17.77,Hourly,2026-06-29
gcon_0107,comp_mykonos,Contractor97,Last97,,Individual,m58@gmail.com,17.66,Hourly,2026-03-14
gcon_0108,comp_mykonos,Contractor98,Last98,,Individual,m80@gmail.com,45.26,Hourly,2026-01-20
gcon_0109,comp_mykonos,Contractor99,Last99,,Business,s67@yahoo.com,34.13,Hourly,2026-09-15
gcon_0110,comp_mykonos,Contractor100,Last100,,Individual,m78@gmail.com,29.54,Hourly,2026-05-09
gcon_0111,comp_mykonos,Contractor101,Last101,,Individual,k70@yahoo.com,26.33,Hourly,2026-09-30
gcon_0112,comp_mykonos,Contractor102,Last102,,Business,a61@yahoo.com,25.26,Hourly,2026-05-11
gcon_0113,comp_mykonos,Contractor103,Last103,,Business,m50@gmail.com,34.22,Hourly,2026-04-12
gcon_0114,comp_mykonos,Contractor104,Last104,,Individual,s65@gmail.com,37.8,Hourly,2026-06-20
gcon_0115,comp_mykonos,Contractor105,Last105,,Individual,m86@yahoo.com,19.88,Hourly,2026-02-24
gcon_0116,comp_mykonos,Contractor106,Last106,,Business,a89@yahoo.com,45.84,Hourly,2026-10-14
gcon_0117,comp_mykonos,Contractor107,Last107,,Individual,s74@yahoo.com,17.72,Hourly,2026-07-06
gcon_0118,comp_mykonos,Contractor108,Last108,,Individual,s67@yahoo.com,30.2,Hourly,2026-05-17
gcon_0119,comp_mykonos,Contractor109,Last109,,Individual,j39@gmail.com,43.42,Hourly,2026-06-29
gcon_0120,comp_mykonos,Contractor110,Last110,,Individual,j83@gmail.com,17.44,Hourly,2026-06-15
gcon_0121,comp_mykonos,Contractor111,Last111,,Business,s41@yahoo.com,19.52,Hourly,2026-04-29
gcon_0122,comp_mykonos,Contractor112,Last112,,Business,a21@gmail.com,28.55,Hourly,2026-04-01
gcon_0123,comp_mykonos,Contractor113,Last113,,Individual,k71@yahoo.com,35.79,Hourly,2026-04-23
gcon_0124,comp_mykonos,Contractor114,Last114,,Business,a53@yahoo.com,40.33,Hourly,2026-07-20
gcon_0125,comp_mykonos,Contractor115,Last115,,Individual,j83@yahoo.com,26.68,Hourly,2026-08-25
gcon_0126,comp_mykonos,Contractor116,Last116,,Business,j46@yahoo.com,40.69,Hourly,2026-06-12
gcon_0127,comp_mykonos,Contractor117,Last117,,Business,s79@yahoo.com,19.13,Hourly,2026-08-28
gcon_0128,comp_mykonos,Contractor118,Last118,,Individual,j52@yahoo.com,34.97,Hourly,2026-09-18
gcon_0129,comp_mykonos,Contractor119,Last119,,Individual,m78@gmail.com,37.37,Hourly,2026-04-05
