transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
plaid_txn_00028,occu_chk_1120,82.9,USD,2026-01-24,CROSSCUT HARDWOODS PORTLAND,Crosscut Hardwoods Portland,Hobby,False,in store
plaid_txn_00029,occu_chk_1120,35.58,USD,2026-01-24,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00030,occu_chk_1120,-1478.42,USD,2026-01-26,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00031,occu_chk_1120,79.99,USD,2026-01-28,COMCAST XFINITY INTERNET,Comcast Xfinity,Rent & Utilities,False,online
plaid_txn_00032,occu_chk_1120,1250.0,USD,2026-02-01,WHITEAKER COMMUNITY RENT,Whiteaker Community Housing,Rent & Utilities,False,online
plaid_txn_00033,occu_chk_1120,51.28,USD,2026-02-02,WINCO FOODS #12 EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00034,occu_chk_1120,18.45,USD,2026-02-03,AMAZON CLASSROOM,Amazon,Education,False,in store
plaid_txn_00035,occu_chk_1120,15.49,USD,2026-02-03,NETFLIX.COM,Netflix,Entertainment,False,online
plaid_txn_00036,occu_chk_1120,250.0,USD,2026-02-03,OCCU TRANSFER TO SAVINGS,Oregon Community CU,Transfer,False,online
plaid_txn_00037,occu_sav_5560,-250.0,USD,2026-02-03,TRANSFER FROM CHECKING,Oregon Community CU,Transfer,False,online
plaid_txn_00038,occu_chk_1120,79.81,USD,2026-02-04,EWEB EUGENE WATER & ELECTRIC,EWEB,Rent & Utilities,False,online
plaid_txn_00039,occu_chk_1120,78.2,USD,2026-02-04,SPRINGFIELD UTILITY BOARD,Springfield Utility Board,Rent & Utilities,False,online
plaid_txn_00040,discover_8842,31.26,USD,2026-02-05,AMAZON MKTPLACE,Discover Purchase,Shopping,False,in store
plaid_txn_00041,occu_chk_1120,44.89,USD,2026-02-06,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00042,occu_chk_1120,95.89,USD,2026-02-07,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00043,occu_chk_1120,295.0,USD,2026-02-07,NELNET STUDENT LOAN PYMT,Nelnet,Loans,False,online
plaid_txn_00044,occu_chk_1120,25.93,USD,2026-02-08,DUTCH BROS EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00045,occu_chk_1120,-1478.42,USD,2026-02-09,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00046,occu_chk_1120,100.0,USD,2026-02-11,VANGUARD BUY ROTH IRA,Vanguard,Transfer,False,online
plaid_txn_00047,vg_roth_3301,-100.0,USD,2026-02-11,ROTH IRA CONTRIBUTION,Vanguard,Transfer,False,online
plaid_txn_00048,occu_chk_1120,99.34,USD,2026-02-12,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00049,discover_8842,44.52,USD,2026-02-13,CAFE YUMM EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00050,discover_8842,-180.0,USD,2026-02-14,PAYMENT - THANK YOU,Discover,Payment,False,online
plaid_txn_00051,occu_chk_1120,180.0,USD,2026-02-14,DISCOVER E-PAYMENT,Discover,Payment,False,online
plaid_txn_00052,occu_chk_1120,46.3,USD,2026-02-14,ROCKLER WOODWORKING,Rockler Woodworking,Hobby,False,in store
plaid_txn_00053,occu_chk_1120,47.63,USD,2026-02-15,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00054,occu_chk_1120,25.86,USD,2026-02-15,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00055,occu_chk_1120,79.56,USD,2026-02-17,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00056,occu_chk_1120,11.99,USD,2026-02-17,SPOTIFY USA,Spotify,Entertainment,False,online
plaid_txn_00057,discover_8842,59.9,USD,2026-02-21,CAFE YUMM EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00058,occu_chk_1120,22.07,USD,2026-02-22,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00059,occu_chk_1120,48.55,USD,2026-02-22,WINCO FOODS #12 EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00060,occu_chk_1120,-1478.42,USD,2026-02-23,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00061,occu_chk_1120,46.39,USD,2026-02-24,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00062,occu_chk_1120,14.2,USD,2026-02-27,STAPLES CLASSROOM,Staples,Education,False,in store
plaid_txn_00063,occu_chk_1120,79.99,USD,2026-02-28,COMCAST XFINITY INTERNET,Comcast Xfinity,Rent & Utilities,False,online
plaid_txn_00064,occu_chk_1120,1250.0,USD,2026-03-01,WHITEAKER COMMUNITY RENT,Whiteaker Community Housing,Rent & Utilities,False,online
plaid_txn_00065,occu_chk_1120,109.79,USD,2026-03-02,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00066,occu_chk_1120,15.49,USD,2026-03-03,NETFLIX.COM,Netflix,Entertainment,False,online
plaid_txn_00067,occu_chk_1120,250.0,USD,2026-03-03,OCCU TRANSFER TO SAVINGS,Oregon Community CU,Transfer,False,online
plaid_txn_00068,occu_sav_5560,-250.0,USD,2026-03-03,TRANSFER FROM CHECKING,Oregon Community CU,Transfer,False,online
plaid_txn_00069,occu_chk_1120,79.81,USD,2026-03-04,EWEB EUGENE WATER & ELECTRIC,EWEB,Rent & Utilities,False,online
plaid_txn_00070,occu_chk_1120,78.2,USD,2026-03-04,SPRINGFIELD UTILITY BOARD,Springfield Utility Board,Rent & Utilities,False,online
plaid_txn_00071,discover_8842,39.1,USD,2026-03-05,AMAZON MKTPLACE,Discover Purchase,Shopping,False,in store
plaid_txn_00072,occu_chk_1120,44.52,USD,2026-03-06,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00073,occu_chk_1120,85.83,USD,2026-03-07,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00074,occu_chk_1120,295.0,USD,2026-03-07,NELNET STUDENT LOAN PYMT,Nelnet,Loans,False,online
plaid_txn_00075,occu_chk_1120,58.99,USD,2026-03-07,WOODCRAFT SUPPLY,Woodcraft Supply,Hobby,False,in store
plaid_txn_00076,occu_chk_1120,15.2,USD,2026-03-08,DUTCH BROS EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00077,occu_chk_1120,-1478.42,USD,2026-03-09,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00078,occu_chk_1120,53.94,USD,2026-03-11,BARNES & NOBLE CLASSROOM,Barnes & Noble,Education,False,in store
plaid_txn_00079,occu_chk_1120,100.0,USD,2026-03-11,VANGUARD BUY ROTH IRA,Vanguard,Transfer,False,online
plaid_txn_00080,vg_roth_3301,-100.0,USD,2026-03-11,ROTH IRA CONTRIBUTION,Vanguard,Transfer,False,online
plaid_txn_00081,occu_chk_1120,97.17,USD,2026-03-12,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00082,discover_8842,32.67,USD,2026-03-13,AMAZON MKTPLACE,Discover Purchase,Shopping,False,in store
plaid_txn_00083,discover_8842,-180.0,USD,2026-03-14,PAYMENT - THANK YOU,Discover,Payment,False,online
plaid_txn_00084,occu_chk_1120,180.0,USD,2026-03-14,DISCOVER E-PAYMENT,Discover,Payment,False,online
plaid_txn_00085,occu_chk_1120,47.15,USD,2026-03-15,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00086,occu_chk_1120,25.52,USD,2026-03-15,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00087,occu_chk_1120,98.12,USD,2026-03-17,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00088,occu_chk_1120,11.99,USD,2026-03-17,SPOTIFY USA,Spotify,Entertainment,False,online
plaid_txn_00089,occu_chk_1120,13.49,USD,2026-03-19,AMAZON CLASSROOM,Amazon,Education,False,in store
plaid_txn_00090,discover_8842,23.43,USD,2026-03-21,CHEVRON 00 EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00091,occu_chk_1120,16.45,USD,2026-03-22,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00092,occu_chk_1120,52.88,USD,2026-03-22,WINCO FOODS #12 EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00093,occu_chk_1120,-1478.42,USD,2026-03-23,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00094,occu_chk_1120,34.09,USD,2026-03-24,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00095,occu_chk_1120,79.99,USD,2026-03-28,COMCAST XFINITY INTERNET,Comcast Xfinity,Rent & Utilities,False,online
plaid_txn_00096,occu_chk_1120,62.6,USD,2026-03-28,CROSSCUT HARDWOODS PORTLAND,Crosscut Hardwoods Portland,Hobby,False,in store
plaid_txn_00097,occu_chk_1120,1250.0,USD,2026-04-01,WHITEAKER COMMUNITY RENT,Whiteaker Community Housing,Rent & Utilities,False,online
plaid_txn_00098,occu_chk_1120,51.92,USD,2026-04-02,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00099,occu_chk_1120,15.49,USD,2026-04-03,NETFLIX.COM,Netflix,Entertainment,False,online
plaid_txn_00100,occu_chk_1120,250.0,USD,2026-04-03,OCCU TRANSFER TO SAVINGS,Oregon Community CU,Transfer,False,online
plaid_txn_00101,occu_sav_5560,-250.0,USD,2026-04-03,TRANSFER FROM CHECKING,Oregon Community CU,Transfer,False,online
plaid_txn_00102,occu_chk_1120,79.81,USD,2026-04-04,EWEB EUGENE WATER & ELECTRIC,EWEB,Rent & Utilities,False,online
plaid_txn_00103,occu_chk_1120,78.2,USD,2026-04-04,SPRINGFIELD UTILITY BOARD,Springfield Utility Board,Rent & Utilities,False,online
plaid_txn_00104,discover_8842,68.77,USD,2026-04-05,AMAZON MKTPLACE,Discover Purchase,Shopping,False,in store
plaid_txn_00105,occu_chk_1120,-1478.42,USD,2026-04-06,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00106,occu_chk_1120,34.37,USD,2026-04-06,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00107,occu_chk_1120,53.13,USD,2026-04-07,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00108,occu_chk_1120,295.0,USD,2026-04-07,NELNET STUDENT LOAN PYMT,Nelnet,Loans,False,online
plaid_txn_00109,occu_chk_1120,27.58,USD,2026-04-08,CAFE YUMM EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00110,occu_chk_1120,9.49,USD,2026-04-08,OFFICE DEPOT CLASSROOM,Office Depot,Education,False,in store
plaid_txn_00111,occu_chk_1120,100.0,USD,2026-04-11,VANGUARD BUY ROTH IRA,Vanguard,Transfer,False,online
plaid_txn_00112,vg_roth_3301,-100.0,USD,2026-04-11,ROTH IRA CONTRIBUTION,Vanguard,Transfer,False,online
plaid_txn_00113,occu_chk_1120,101.39,USD,2026-04-12,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00114,discover_8842,78.0,USD,2026-04-13,AMAZON MKTPLACE,Discover Purchase,Shopping,False,in store
plaid_txn_00115,discover_8842,-180.0,USD,2026-04-14,PAYMENT - THANK YOU,Discover,Payment,False,online
plaid_txn_00116,occu_chk_1120,180.0,USD,2026-04-14,DISCOVER E-PAYMENT,Discover,Payment,False,online
plaid_txn_00117,occu_chk_1120,12.13,USD,2026-04-15,CAFE YUMM EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00118,occu_chk_1120,45.05,USD,2026-04-15,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00119,occu_chk_1120,11.99,USD,2026-04-17,SPOTIFY USA,Spotify,Entertainment,False,online
plaid_txn_00120,occu_chk_1120,41.43,USD,2026-04-17,WINCO FOODS #12 EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00121,occu_chk_1120,24.75,USD,2026-04-18,ROCKLER WOODWORKING,Rockler Woodworking,Hobby,False,in store
plaid_txn_00122,occu_chk_1120,-1478.42,USD,2026-04-20,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00123,discover_8842,55.44,USD,2026-04-21,TARGET EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00124,occu_chk_1120,7.82,USD,2026-04-22,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00125,occu_chk_1120,46.4,USD,2026-04-22,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00126,occu_chk_1120,41.59,USD,2026-04-24,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00127,occu_chk_1120,79.99,USD,2026-04-28,COMCAST XFINITY INTERNET,Comcast Xfinity,Rent & Utilities,False,online
plaid_txn_00128,occu_chk_1120,6.5,USD,2026-04-30,DUTCH BROS CLASSROOM,Dutch Bros,Education,False,in store
plaid_txn_00129,occu_chk_1120,1250.0,USD,2026-05-01,WHITEAKER COMMUNITY RENT,Whiteaker Community Housing,Rent & Utilities,False,online
plaid_txn_00130,occu_chk_1120,67.68,USD,2026-05-02,WINCO FOODS #12 EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00131,occu_chk_1120,15.49,USD,2026-05-03,NETFLIX.COM,Netflix,Entertainment,False,online
plaid_txn_00132,occu_chk_1120,250.0,USD,2026-05-03,OCCU TRANSFER TO SAVINGS,Oregon Community CU,Transfer,False,online
plaid_txn_00133,occu_sav_5560,-250.0,USD,2026-05-03,TRANSFER FROM CHECKING,Oregon Community CU,Transfer,False,online
plaid_txn_00134,occu_chk_1120,-1478.42,USD,2026-05-04,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00135,occu_chk_1120,79.81,USD,2026-05-04,EWEB EUGENE WATER & ELECTRIC,EWEB,Rent & Utilities,False,online
plaid_txn_00136,occu_chk_1120,78.2,USD,2026-05-04,SPRINGFIELD UTILITY BOARD,Springfield Utility Board,Rent & Utilities,False,online
plaid_txn_00137,discover_8842,85.57,USD,2026-05-05,CHEVRON 00 EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00138,occu_chk_1120,8.75,USD,2026-05-05,OFFICE DEPOT CLASSROOM,Office Depot,Education,False,in store
plaid_txn_00139,occu_chk_1120,41.49,USD,2026-05-06,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00140,occu_chk_1120,83.76,USD,2026-05-07,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00141,occu_chk_1120,295.0,USD,2026-05-07,NELNET STUDENT LOAN PYMT,Nelnet,Loans,False,online
plaid_txn_00142,occu_chk_1120,15.7,USD,2026-05-08,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00143,occu_chk_1120,18.85,USD,2026-05-09,AMAZON,Amazon,Hobby,False,in store
plaid_txn_00144,occu_chk_1120,100.0,USD,2026-05-11,VANGUARD BUY ROTH IRA,Vanguard,Transfer,False,online
plaid_txn_00145,vg_roth_3301,-100.0,USD,2026-05-11,ROTH IRA CONTRIBUTION,Vanguard,Transfer,False,online
plaid_txn_00146,occu_chk_1120,71.41,USD,2026-05-12,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00147,discover_8842,81.76,USD,2026-05-13,TARGET EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00148,discover_8842,-180.0,USD,2026-05-14,PAYMENT - THANK YOU,Discover,Payment,False,online
plaid_txn_00149,occu_chk_1120,180.0,USD,2026-05-14,DISCOVER E-PAYMENT,Discover,Payment,False,online
plaid_txn_00150,occu_chk_1120,32.29,USD,2026-05-15,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00151,occu_chk_1120,7.71,USD,2026-05-15,CORNUCOPIA EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00152,occu_chk_1120,100.34,USD,2026-05-17,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00153,occu_chk_1120,11.99,USD,2026-05-17,SPOTIFY USA,Spotify,Entertainment,False,online
plaid_txn_00154,occu_chk_1120,-1478.42,USD,2026-05-18,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00155,occu_chk_1120,42.99,USD,2026-05-19,AMAZON CLASSROOM,Amazon,Education,False,in store
plaid_txn_00156,discover_8842,64.98,USD,2026-05-21,CAFE YUMM EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00157,occu_chk_1120,23.34,USD,2026-05-22,CAFE YUMM EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00158,occu_chk_1120,78.29,USD,2026-05-22,COSTCO WHOLESALE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00159,occu_chk_1120,49.21,USD,2026-05-24,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00160,occu_chk_1120,79.99,USD,2026-05-28,COMCAST XFINITY INTERNET,Comcast Xfinity,Rent & Utilities,False,online
plaid_txn_00161,occu_chk_1120,35.2,USD,2026-05-30,HOME DEPOT,Home Depot,Hobby,False,in store
plaid_txn_00162,occu_chk_1120,-1478.42,USD,2026-06-01,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00163,occu_chk_1120,1250.0,USD,2026-06-01,WHITEAKER COMMUNITY RENT,Whiteaker Community Housing,Rent & Utilities,False,online
plaid_txn_00164,occu_chk_1120,60.45,USD,2026-06-02,TRADER JOES EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00165,occu_chk_1120,15.49,USD,2026-06-03,NETFLIX.COM,Netflix,Entertainment,False,online
plaid_txn_00166,occu_chk_1120,250.0,USD,2026-06-03,OCCU TRANSFER TO SAVINGS,Oregon Community CU,Transfer,False,online
plaid_txn_00167,occu_sav_5560,-250.0,USD,2026-06-03,TRANSFER FROM CHECKING,Oregon Community CU,Transfer,False,online
plaid_txn_00168,occu_chk_1120,79.81,USD,2026-06-04,EWEB EUGENE WATER & ELECTRIC,EWEB,Rent & Utilities,False,online
plaid_txn_00169,occu_chk_1120,78.2,USD,2026-06-04,SPRINGFIELD UTILITY BOARD,Springfield Utility Board,Rent & Utilities,False,online
plaid_txn_00170,discover_8842,25.84,USD,2026-06-05,REI EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00171,occu_chk_1120,35.03,USD,2026-06-06,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00172,occu_chk_1120,295.0,USD,2026-06-07,NELNET STUDENT LOAN PYMT,Nelnet,Loans,False,online
plaid_txn_00173,occu_chk_1120,98.48,USD,2026-06-07,WINCO FOODS #12 EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00174,occu_chk_1120,8.4,USD,2026-06-08,DUTCH BROS EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00175,occu_chk_1120,100.0,USD,2026-06-11,VANGUARD BUY ROTH IRA,Vanguard,Transfer,False,online
plaid_txn_00176,vg_roth_3301,-100.0,USD,2026-06-11,ROTH IRA CONTRIBUTION,Vanguard,Transfer,False,online
plaid_txn_00177,occu_chk_1120,84.89,USD,2026-06-12,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00178,discover_8842,52.5,USD,2026-06-13,TARGET EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00179,discover_8842,-180.0,USD,2026-06-14,PAYMENT - THANK YOU,Discover,Payment,False,online
plaid_txn_00180,occu_chk_1120,180.0,USD,2026-06-14,DISCOVER E-PAYMENT,Discover,Payment,False,online
plaid_txn_00181,occu_chk_1120,-1478.42,USD,2026-06-15,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00182,occu_chk_1120,13.01,USD,2026-06-15,DUTCH BROS EUGENE OR,Dining,Food & Drink,False,in store
plaid_txn_00183,occu_chk_1120,39.26,USD,2026-06-15,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00184,occu_chk_1120,107.72,USD,2026-06-17,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00185,occu_chk_1120,11.99,USD,2026-06-17,SPOTIFY USA,Spotify,Entertainment,False,online
plaid_txn_00186,occu_chk_1120,79.0,USD,2026-06-20,ROCKLER WOODWORKING,Rockler Woodworking,Hobby,False,in store
plaid_txn_00187,discover_8842,32.73,USD,2026-06-21,TARGET EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00188,occu_chk_1120,85.63,USD,2026-06-22,MARKET OF CHOICE EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00189,occu_chk_1120,10.25,USD,2026-06-22,NINKASI BREWING TAPROOM,Dining,Food & Drink,False,in store
plaid_txn_00190,occu_chk_1120,32.35,USD,2026-06-24,SHELL OIL EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00191,occu_chk_1120,79.99,USD,2026-06-28,COMCAST XFINITY INTERNET,Comcast Xfinity,Rent & Utilities,False,online
plaid_txn_00192,occu_chk_1120,-1478.42,USD,2026-06-29,CEDAR RIDGE SCH DIST PAYROLL DIRECT DEP,Cedar Ridge School District,Transfer,False,other
plaid_txn_00193,occu_chk_1120,1250.0,USD,2026-07-01,WHITEAKER COMMUNITY RENT,Whiteaker Community Housing,Rent & Utilities,False,online
plaid_txn_00194,occu_chk_1120,81.03,USD,2026-07-02,TRADER JOES EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00195,occu_chk_1120,15.49,USD,2026-07-03,NETFLIX.COM,Netflix,Entertainment,False,online
plaid_txn_00196,occu_chk_1120,250.0,USD,2026-07-03,OCCU TRANSFER TO SAVINGS,Oregon Community CU,Transfer,False,online
plaid_txn_00197,occu_sav_5560,-250.0,USD,2026-07-03,TRANSFER FROM CHECKING,Oregon Community CU,Transfer,False,online
plaid_txn_00198,occu_chk_1120,79.81,USD,2026-07-04,EWEB EUGENE WATER & ELECTRIC,EWEB,Rent & Utilities,False,online
plaid_txn_00199,occu_chk_1120,78.2,USD,2026-07-04,SPRINGFIELD UTILITY BOARD,Springfield Utility Board,Rent & Utilities,False,online
plaid_txn_00200,discover_8842,69.49,USD,2026-07-05,REI EUGENE OR,Discover Purchase,Shopping,False,in store
plaid_txn_00201,occu_chk_1120,39.61,USD,2026-07-06,CHEVRON 00 EUGENE OR,Gas,Transportation,False,in store
plaid_txn_00202,occu_chk_1120,295.0,USD,2026-07-07,NELNET STUDENT LOAN PYMT,Nelnet,Loans,False,online
plaid_txn_00203,occu_chk_1120,52.59,USD,2026-07-07,TRADER JOES EUGENE OR,Grocery,Food & Groceries,False,in store
plaid_txn_00204,occu_chk_1120,27.34,USD,2026-07-08,NINKASI BREWING TAPROOM,Dining,Food & Drink,False,in store
plaid_txn_00205,occu_chk_1120,28.6,USD,2026-07-11,CROSSCUT HARDWOODS PORTLAND,Crosscut Hardwoods Portland,Hobby,False,in store
plaid_txn_00206,occu_chk_1120,100.0,USD,2026-07-11,VANGUARD BUY ROTH IRA,Vanguard,Transfer,False,online
