envelope_id,status,email_subject,sender_name,sender_email,created_time,sent_time,completed_time,template_id
ENV-TT-STANDING,completed,Turquoise Trail six-month consignment (current),Sam Osborne,sam.osborne@Finthesiss.ai,2026-07-01T09:00:00Z,2026-07-01T09:05:00Z,2026-07-01T14:00:00Z,tpl_tt_consignment
ENV-RE-STANDING,completed,Red Earth six-month consignment (current),Sam Osborne,sam.osborne@Finthesiss.ai,2026-08-15T09:00:00Z,2026-08-15T09:05:00Z,2026-08-15T14:00:00Z,tpl_re_consignment
ENV-00015,sent,Osborne Metalworks commission agreement - Sandra Roberts,Sam Osborne,sam.osborne@Finthesiss.ai,2026-03-03T09:00:00Z,2026-03-03T09:05:00Z,,tpl_commission_std
ENV-00016,completed,Osborne Metalworks commission agreement - Eileen Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2026-06-16T09:00:00Z,2026-06-16T09:05:00Z,2026-06-16T14:00:00Z,tpl_commission_std
ENV-00017,sent,Osborne Metalworks commission agreement - Theresa Ingram,Sam Osborne,sam.osborne@Finthesiss.ai,2025-10-22T09:00:00Z,2025-10-22T09:05:00Z,,tpl_commission_std
ENV-00018,sent,Osborne Metalworks commission agreement - Stephen Alvarez,Sam Osborne,sam.osborne@Finthesiss.ai,2025-02-17T09:00:00Z,2025-02-17T09:05:00Z,,tpl_commission_std
ENV-00019,completed,Osborne Metalworks commission agreement - Melody Cook,Sam Osborne,sam.osborne@Finthesiss.ai,2025-11-06T09:00:00Z,2025-11-06T09:05:00Z,2025-11-06T14:00:00Z,tpl_commission_std
ENV-00020,completed,Osborne Metalworks commission agreement - Cheryl Gentry,Sam Osborne,sam.osborne@Finthesiss.ai,2024-12-20T09:00:00Z,2024-12-20T09:05:00Z,2024-12-20T14:00:00Z,tpl_commission_hi
ENV-00021,completed,Osborne Metalworks commission agreement - Matthew Johnson,Sam Osborne,sam.osborne@Finthesiss.ai,2026-03-03T09:00:00Z,2026-03-03T09:05:00Z,2026-03-03T14:00:00Z,tpl_commission_std
ENV-00022,sent,Osborne Metalworks commission agreement - Larry Neal,Sam Osborne,sam.osborne@Finthesiss.ai,2024-09-12T09:00:00Z,2024-09-12T09:05:00Z,,tpl_commission_hi
ENV-00023,completed,Osborne Metalworks commission agreement - Karen Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2025-10-19T09:00:00Z,2025-10-19T09:05:00Z,2025-10-19T14:00:00Z,tpl_commission_std
ENV-00024,completed,Osborne Metalworks commission agreement - Brittany Nichols,Sam Osborne,sam.osborne@Finthesiss.ai,2024-08-23T09:00:00Z,2024-08-23T09:05:00Z,2024-08-23T14:00:00Z,tpl_commission_hi
ENV-00025,completed,Osborne Metalworks commission agreement - Victoria Brown,Sam Osborne,sam.osborne@Finthesiss.ai,2025-01-04T09:00:00Z,2025-01-04T09:05:00Z,2025-01-04T14:00:00Z,tpl_commission_std
ENV-00026,sent,Osborne Metalworks commission agreement - Michael Bush,Sam Osborne,sam.osborne@Finthesiss.ai,2025-09-20T09:00:00Z,2025-09-20T09:05:00Z,,tpl_commission_hi
ENV-00027,completed,Osborne Metalworks commission agreement - Dennis Gonzales,Sam Osborne,sam.osborne@Finthesiss.ai,2024-09-06T09:00:00Z,2024-09-06T09:05:00Z,2024-09-06T14:00:00Z,tpl_commission_hi
ENV-00028,completed,Osborne Metalworks commission agreement - Sherry Porter,Sam Osborne,sam.osborne@Finthesiss.ai,2025-03-22T09:00:00Z,2025-03-22T09:05:00Z,2025-03-22T14:00:00Z,tpl_commission_hi
ENV-00029,completed,Osborne Metalworks commission agreement - Louis Chavez,Sam Osborne,sam.osborne@Finthesiss.ai,2025-12-14T09:00:00Z,2025-12-14T09:05:00Z,2025-12-14T14:00:00Z,tpl_commission_std
ENV-00030,sent,Osborne Metalworks commission agreement - Ernest Guerrero,Sam Osborne,sam.osborne@Finthesiss.ai,2024-10-23T09:00:00Z,2024-10-23T09:05:00Z,,tpl_commission_std
ENV-00031,completed,Osborne Metalworks commission agreement - Christopher Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2025-06-23T09:00:00Z,2025-06-23T09:05:00Z,2025-06-23T14:00:00Z,tpl_commission_hi
ENV-00032,sent,Osborne Metalworks commission agreement - Mark Fisher,Sam Osborne,sam.osborne@Finthesiss.ai,2025-03-24T09:00:00Z,2025-03-24T09:05:00Z,,tpl_commission_hi
ENV-00033,sent,Osborne Metalworks commission agreement - Gloria Sawyer,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-26T09:00:00Z,2026-04-26T09:05:00Z,,tpl_commission_std
ENV-00034,sent,Osborne Metalworks commission agreement - Willie Pratt,Sam Osborne,sam.osborne@Finthesiss.ai,2025-10-04T09:00:00Z,2025-10-04T09:05:00Z,,tpl_commission_std
ENV-00035,sent,Osborne Metalworks commission agreement - Mary Williams,Sam Osborne,sam.osborne@Finthesiss.ai,2025-07-03T09:00:00Z,2025-07-03T09:05:00Z,,tpl_commission_hi
ENV-00036,sent,Osborne Metalworks commission agreement - Cassandra Butler,Sam Osborne,sam.osborne@Finthesiss.ai,2025-04-28T09:00:00Z,2025-04-28T09:05:00Z,,tpl_commission_std
ENV-00037,completed,Osborne Metalworks commission agreement - Stephen Alvarez,Sam Osborne,sam.osborne@Finthesiss.ai,2024-08-22T09:00:00Z,2024-08-22T09:05:00Z,2024-08-22T14:00:00Z,tpl_commission_hi
ENV-00038,completed,Osborne Metalworks commission agreement - Ellis Whitehorse,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-22T09:00:00Z,2025-05-22T09:05:00Z,2025-05-22T14:00:00Z,tpl_commission_hi
ENV-00039,sent,Osborne Metalworks commission agreement - Laura Pena,Sam Osborne,sam.osborne@Finthesiss.ai,2025-12-14T09:00:00Z,2025-12-14T09:05:00Z,,tpl_commission_std
ENV-00040,completed,Osborne Metalworks commission agreement - Anthony Rivera,Sam Osborne,sam.osborne@Finthesiss.ai,2026-03-16T09:00:00Z,2026-03-16T09:05:00Z,2026-03-16T14:00:00Z,tpl_commission_std
ENV-00041,sent,Osborne Metalworks commission agreement - Kathleen Norris,Sam Osborne,sam.osborne@Finthesiss.ai,2026-01-12T09:00:00Z,2026-01-12T09:05:00Z,,tpl_commission_hi
ENV-00042,completed,Osborne Metalworks commission agreement - Jennifer Flores,Sam Osborne,sam.osborne@Finthesiss.ai,2026-01-12T09:00:00Z,2026-01-12T09:05:00Z,2026-01-12T14:00:00Z,tpl_commission_hi
ENV-00043,completed,Osborne Metalworks commission agreement - Jessica Shea,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-29T09:00:00Z,2026-04-29T09:05:00Z,2026-04-29T14:00:00Z,tpl_commission_hi
ENV-00044,completed,Osborne Metalworks commission agreement - Peter Chapman,Sam Osborne,sam.osborne@Finthesiss.ai,2025-02-14T09:00:00Z,2025-02-14T09:05:00Z,2025-02-14T14:00:00Z,tpl_commission_hi
ENV-00045,sent,Osborne Metalworks commission agreement - Melody Cook,Sam Osborne,sam.osborne@Finthesiss.ai,2025-03-16T09:00:00Z,2025-03-16T09:05:00Z,,tpl_commission_hi
ENV-00046,completed,Osborne Metalworks commission agreement - Antonio Contreras,Sam Osborne,sam.osborne@Finthesiss.ai,2024-07-13T09:00:00Z,2024-07-13T09:05:00Z,2024-07-13T14:00:00Z,tpl_commission_hi
ENV-00047,completed,Osborne Metalworks commission agreement - Laura Pena,Sam Osborne,sam.osborne@Finthesiss.ai,2025-03-15T09:00:00Z,2025-03-15T09:05:00Z,2025-03-15T14:00:00Z,tpl_commission_hi
ENV-00048,sent,Osborne Metalworks commission agreement - Patricia Willis,Sam Osborne,sam.osborne@Finthesiss.ai,2024-09-11T09:00:00Z,2024-09-11T09:05:00Z,,tpl_commission_hi
ENV-00049,sent,Osborne Metalworks commission agreement - Andrew Brown,Sam Osborne,sam.osborne@Finthesiss.ai,2025-12-07T09:00:00Z,2025-12-07T09:05:00Z,,tpl_commission_hi
ENV-00050,completed,Osborne Metalworks commission agreement - Ernest Guerrero,Sam Osborne,sam.osborne@Finthesiss.ai,2025-08-07T09:00:00Z,2025-08-07T09:05:00Z,2025-08-07T14:00:00Z,tpl_commission_std
ENV-00051,sent,Osborne Metalworks commission agreement - Tami Moore,Sam Osborne,sam.osborne@Finthesiss.ai,2026-06-06T09:00:00Z,2026-06-06T09:05:00Z,,tpl_commission_hi
ENV-00052,completed,Osborne Metalworks commission agreement - Ellis Whitehorse,Sam Osborne,sam.osborne@Finthesiss.ai,2024-08-16T09:00:00Z,2024-08-16T09:05:00Z,2024-08-16T14:00:00Z,tpl_commission_std
ENV-00053,sent,Osborne Metalworks commission agreement - Laura Pena,Sam Osborne,sam.osborne@Finthesiss.ai,2026-03-18T09:00:00Z,2026-03-18T09:05:00Z,,tpl_commission_std
ENV-00054,completed,Osborne Metalworks commission agreement - Louis Chavez,Sam Osborne,sam.osborne@Finthesiss.ai,2025-09-04T09:00:00Z,2025-09-04T09:05:00Z,2025-09-04T14:00:00Z,tpl_commission_std
ENV-00055,sent,Osborne Metalworks commission agreement - Jose Taylor,Sam Osborne,sam.osborne@Finthesiss.ai,2025-10-23T09:00:00Z,2025-10-23T09:05:00Z,,tpl_commission_hi
ENV-00056,sent,Osborne Metalworks commission agreement - Edward Roach,Sam Osborne,sam.osborne@Finthesiss.ai,2024-12-20T09:00:00Z,2024-12-20T09:05:00Z,,tpl_commission_hi
ENV-00057,completed,Osborne Metalworks commission agreement - Megan Boyer,Sam Osborne,sam.osborne@Finthesiss.ai,2024-11-17T09:00:00Z,2024-11-17T09:05:00Z,2024-11-17T14:00:00Z,tpl_commission_hi
ENV-00058,completed,Osborne Metalworks commission agreement - Andrea Bowen,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-22T09:00:00Z,2025-05-22T09:05:00Z,2025-05-22T14:00:00Z,tpl_commission_hi
ENV-00059,sent,Osborne Metalworks commission agreement - Charles Sharp,Sam Osborne,sam.osborne@Finthesiss.ai,2024-10-07T09:00:00Z,2024-10-07T09:05:00Z,,tpl_commission_std
ENV-00060,completed,Osborne Metalworks commission agreement - Shane Anderson,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-06T09:00:00Z,2025-05-06T09:05:00Z,2025-05-06T14:00:00Z,tpl_commission_hi
ENV-00061,completed,Osborne Metalworks commission agreement - Christopher Ellison,Sam Osborne,sam.osborne@Finthesiss.ai,2025-03-12T09:00:00Z,2025-03-12T09:05:00Z,2025-03-12T14:00:00Z,tpl_commission_std
ENV-00062,completed,Osborne Metalworks commission agreement - Karen Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2026-05-11T09:00:00Z,2026-05-11T09:05:00Z,2026-05-11T14:00:00Z,tpl_commission_hi
ENV-00063,completed,Osborne Metalworks commission agreement - Patricia Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2024-08-11T09:00:00Z,2024-08-11T09:05:00Z,2024-08-11T14:00:00Z,tpl_commission_hi
ENV-00064,completed,Osborne Metalworks commission agreement - Edward Roach,Sam Osborne,sam.osborne@Finthesiss.ai,2025-10-12T09:00:00Z,2025-10-12T09:05:00Z,2025-10-12T14:00:00Z,tpl_commission_std
ENV-00065,completed,Osborne Metalworks commission agreement - Cassandra Butler,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-30T09:00:00Z,2026-04-30T09:05:00Z,2026-04-30T14:00:00Z,tpl_commission_hi
ENV-00066,completed,Osborne Metalworks commission agreement - James Mullins,Sam Osborne,sam.osborne@Finthesiss.ai,2024-12-06T09:00:00Z,2024-12-06T09:05:00Z,2024-12-06T14:00:00Z,tpl_commission_hi
ENV-00067,completed,Osborne Metalworks commission agreement - Jessica Shea,Sam Osborne,sam.osborne@Finthesiss.ai,2025-12-24T09:00:00Z,2025-12-24T09:05:00Z,2025-12-24T14:00:00Z,tpl_commission_hi
ENV-00068,completed,Osborne Metalworks commission agreement - Edward Roach,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-09T09:00:00Z,2025-05-09T09:05:00Z,2025-05-09T14:00:00Z,tpl_commission_std
ENV-00069,sent,Osborne Metalworks commission agreement - Andrew Perez,Sam Osborne,sam.osborne@Finthesiss.ai,2024-09-26T09:00:00Z,2024-09-26T09:05:00Z,,tpl_commission_hi
ENV-00070,sent,Osborne Metalworks commission agreement - Eileen Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-10T09:00:00Z,2025-05-10T09:05:00Z,,tpl_commission_std
ENV-00071,sent,Osborne Metalworks commission agreement - Desiree Hobbs,Sam Osborne,sam.osborne@Finthesiss.ai,2025-09-06T09:00:00Z,2025-09-06T09:05:00Z,,tpl_commission_std
ENV-00072,completed,Osborne Metalworks commission agreement - Cheryl Gentry,Sam Osborne,sam.osborne@Finthesiss.ai,2026-01-04T09:00:00Z,2026-01-04T09:05:00Z,2026-01-04T14:00:00Z,tpl_commission_hi
ENV-00073,completed,Osborne Metalworks commission agreement - Theresa Ingram,Sam Osborne,sam.osborne@Finthesiss.ai,2024-12-19T09:00:00Z,2024-12-19T09:05:00Z,2024-12-19T14:00:00Z,tpl_commission_hi
ENV-00074,completed,Osborne Metalworks commission agreement - Johnny Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-05T09:00:00Z,2026-04-05T09:05:00Z,2026-04-05T14:00:00Z,tpl_commission_hi
ENV-00075,completed,Osborne Metalworks commission agreement - Melody Cook,Sam Osborne,sam.osborne@Finthesiss.ai,2025-12-29T09:00:00Z,2025-12-29T09:05:00Z,2025-12-29T14:00:00Z,tpl_commission_hi
ENV-00076,completed,Osborne Metalworks commission agreement - Steven Delgado DDS,Sam Osborne,sam.osborne@Finthesiss.ai,2025-10-26T09:00:00Z,2025-10-26T09:05:00Z,2025-10-26T14:00:00Z,tpl_commission_hi
ENV-00077,completed,Osborne Metalworks commission agreement - Jennifer Flores,Sam Osborne,sam.osborne@Finthesiss.ai,2025-02-22T09:00:00Z,2025-02-22T09:05:00Z,2025-02-22T14:00:00Z,tpl_commission_std
ENV-00078,completed,Osborne Metalworks commission agreement - Matthew Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-28T09:00:00Z,2025-05-28T09:05:00Z,2025-05-28T14:00:00Z,tpl_commission_hi
ENV-00079,sent,Osborne Metalworks commission agreement - Theresa Ingram,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-19T09:00:00Z,2025-05-19T09:05:00Z,,tpl_commission_std
ENV-00080,completed,Osborne Metalworks commission agreement - Theresa Ingram,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-30T09:00:00Z,2026-04-30T09:05:00Z,2026-04-30T14:00:00Z,tpl_commission_hi
ENV-00081,completed,Osborne Metalworks commission agreement - Seth Escobar,Sam Osborne,sam.osborne@Finthesiss.ai,2025-07-21T09:00:00Z,2025-07-21T09:05:00Z,2025-07-21T14:00:00Z,tpl_commission_std
ENV-00082,completed,Osborne Metalworks commission agreement - Michael Bond Jr.,Sam Osborne,sam.osborne@Finthesiss.ai,2024-10-12T09:00:00Z,2024-10-12T09:05:00Z,2024-10-12T14:00:00Z,tpl_commission_hi
ENV-00083,completed,Osborne Metalworks commission agreement - Grant Marquez,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-17T09:00:00Z,2026-04-17T09:05:00Z,2026-04-17T14:00:00Z,tpl_commission_hi
ENV-00084,sent,Osborne Metalworks commission agreement - Shane Anderson,Sam Osborne,sam.osborne@Finthesiss.ai,2025-06-12T09:00:00Z,2025-06-12T09:05:00Z,,tpl_commission_hi
ENV-00085,completed,Osborne Metalworks commission agreement - Tiffany Taylor,Sam Osborne,sam.osborne@Finthesiss.ai,2025-08-05T09:00:00Z,2025-08-05T09:05:00Z,2025-08-05T14:00:00Z,tpl_commission_hi
ENV-00086,sent,Osborne Metalworks commission agreement - Louis Chavez,Sam Osborne,sam.osborne@Finthesiss.ai,2026-04-29T09:00:00Z,2026-04-29T09:05:00Z,,tpl_commission_std
ENV-00087,completed,Osborne Metalworks commission agreement - Amanda Smith,Sam Osborne,sam.osborne@Finthesiss.ai,2025-11-20T09:00:00Z,2025-11-20T09:05:00Z,2025-11-20T14:00:00Z,tpl_commission_hi
ENV-00088,completed,Osborne Metalworks commission agreement - Brian Arnold,Sam Osborne,sam.osborne@Finthesiss.ai,2026-03-27T09:00:00Z,2026-03-27T09:05:00Z,2026-03-27T14:00:00Z,tpl_commission_hi
ENV-00089,completed,Osborne Metalworks commission agreement - Theresa Ingram,Sam Osborne,sam.osborne@Finthesiss.ai,2026-01-02T09:00:00Z,2026-01-02T09:05:00Z,2026-01-02T14:00:00Z,tpl_commission_hi
ENV-00090,sent,Osborne Metalworks commission agreement - Laura Pena,Sam Osborne,sam.osborne@Finthesiss.ai,2025-09-22T09:00:00Z,2025-09-22T09:05:00Z,,tpl_commission_hi
ENV-00091,completed,Osborne Metalworks commission agreement - Marisol Vega,Sam Osborne,sam.osborne@Finthesiss.ai,2026-02-15T09:00:00Z,2026-02-15T09:05:00Z,2026-02-15T14:00:00Z,tpl_commission_hi
ENV-00092,completed,Osborne Metalworks commission agreement - Brandon Richards,Sam Osborne,sam.osborne@Finthesiss.ai,2025-11-19T09:00:00Z,2025-11-19T09:05:00Z,2025-11-19T14:00:00Z,tpl_commission_std
ENV-00093,completed,Osborne Metalworks commission agreement - Abigail Martinez,Sam Osborne,sam.osborne@Finthesiss.ai,2024-12-06T09:00:00Z,2024-12-06T09:05:00Z,2024-12-06T14:00:00Z,tpl_commission_std
ENV-00094,sent,Osborne Metalworks commission agreement - Andrew Rasmussen,Sam Osborne,sam.osborne@Finthesiss.ai,2025-11-21T09:00:00Z,2025-11-21T09:05:00Z,,tpl_commission_std
ENV-00095,completed,Bench helper agreement - Rafael Chavez,Sam Osborne,sam.osborne@Finthesiss.ai,2024-09-01T09:00:00Z,2024-09-01T09:05:00Z,2024-09-01T14:00:00Z,tpl_bench_helper
ENV-00096,completed,Bench helper agreement - Daria Whitecloud,Sam Osborne,sam.osborne@Finthesiss.ai,2024-11-15T09:00:00Z,2024-11-15T09:05:00Z,2024-11-15T14:00:00Z,tpl_bench_helper
ENV-00097,completed,Bench helper agreement - Marcus Yazzie,Sam Osborne,sam.osborne@Finthesiss.ai,2025-06-10T09:00:00Z,2025-06-10T09:05:00Z,2025-06-10T14:00:00Z,tpl_bench_helper
ENV-00098,completed,Bench helper agreement - Tessa Yellowhorse,Sam Osborne,sam.osborne@Finthesiss.ai,2024-10-25T09:00:00Z,2024-10-25T09:05:00Z,2024-10-25T14:00:00Z,tpl_bench_helper
ENV-00099,completed,Bench helper agreement - Emmett Kirkland,Sam Osborne,sam.osborne@Finthesiss.ai,2025-01-06T09:00:00Z,2025-01-06T09:05:00Z,2025-01-06T14:00:00Z,tpl_bench_helper
ENV-00100,completed,Bench helper agreement - Jonah Redwater,Sam Osborne,sam.osborne@Finthesiss.ai,2025-05-28T09:00:00Z,2025-05-28T09:05:00Z,2025-05-28T14:00:00Z,tpl_bench_helper
ENV-00101,completed,Bench helper agreement - Nora Silvermoon,Sam Osborne,sam.osborne@Finthesiss.ai,2023-04-10T09:00:00Z,2023-04-10T09:05:00Z,2023-04-10T14:00:00Z,tpl_bench_helper
ENV-00102,completed,Bench helper agreement - Colin Draper,Sam Osborne,sam.osborne@Finthesiss.ai,2023-02-15T09:00:00Z,2023-02-15T09:05:00Z,2023-02-15T14:00:00Z,tpl_bench_helper
