id,host_id,topic,type,status,start_time,duration,timezone,join_url,agenda,created_at
020,various@browning.org,Church Call,2,scheduled,2027-03-28T10:00:00-07:00,92,America/Chicago,https://zoom.us/j/33904174313,,2026-10-01T08:00:00Z
023,host_timothy,Ranch Operations Meeting,2,waiting,2026-03-12T14:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_023,,2026-03-08T10:00:00Z
024,host_timothy,Extension Mentee Session,2,waiting,2026-05-22T16:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_024,,2026-05-17T10:00:00Z
025,host_timothy,Council Road Committee,2,waiting,2026-10-13T10:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_025,,2026-10-10T10:00:00Z
026,host_timothy,Extension Program Review,2,waiting,2026-10-06T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_026,,2026-10-04T10:00:00Z
027,host_timothy,VA Benefits Review,2,waiting,2026-02-08T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_027,,2026-02-06T10:00:00Z
028,host_timothy,VA Benefits Review,2,waiting,2026-12-05T15:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_028,,2026-12-05T10:00:00Z
029,host_timothy,Financial Review with Maria,2,waiting,2026-03-19T15:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_029,,2026-03-17T10:00:00Z
030,host_timothy,Extension Program Review,2,waiting,2026-11-18T11:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_030,,2026-11-14T10:00:00Z
031,host_timothy,Family Video Call - Billings,2,waiting,2026-03-06T14:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_031,,2026-03-01T10:00:00Z
032,host_timothy,Town Council Monthly Meeting,2,waiting,2026-06-01T16:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_032,,2026-06-01T10:00:00Z
033,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2026-07-18T16:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_033,,2026-07-14T10:00:00Z
034,host_timothy,Council Road Committee,2,waiting,2026-12-27T16:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_034,,2026-12-25T10:00:00Z
035,host_timothy,Extension Mentee Session,2,waiting,2026-10-01T12:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_035,,2026-10-01T10:00:00Z
036,host_timothy,Town Council Monthly Meeting,2,waiting,2026-05-08T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_036,,2026-05-04T10:00:00Z
037,host_timothy,Financial Review with Maria,2,waiting,2026-12-25T16:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_037,,2026-12-20T10:00:00Z
038,host_timothy,Extension Mentee Session,2,waiting,2026-05-25T14:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_038,,2026-05-21T10:00:00Z
039,host_timothy,Ranch Operations Meeting,2,waiting,2026-04-14T10:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_039,,2026-04-11T10:00:00Z
040,host_timothy,Town Council Monthly Meeting,2,waiting,2026-08-09T14:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_040,,2026-08-05T10:00:00Z
041,host_timothy,Extension Mentee Session,2,waiting,2026-04-07T14:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_041,,2026-04-05T10:00:00Z
042,host_timothy,Financial Review with Maria,2,waiting,2026-03-26T12:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_042,,2026-03-25T10:00:00Z
043,host_timothy,Financial Review with Maria,2,waiting,2026-06-18T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_043,,2026-06-15T10:00:00Z
044,host_timothy,Family Video Call - Billings,2,waiting,2026-05-19T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_044,,2026-05-17T10:00:00Z
045,host_timothy,Council Road Committee,2,waiting,2026-01-09T11:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_045,,2026-01-07T10:00:00Z
046,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-12-11T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_046,,2026-12-07T10:00:00Z
047,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-10-21T13:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_047,,2026-10-17T10:00:00Z
048,host_timothy,Extension Program Review,2,waiting,2026-02-21T10:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_048,,2026-02-16T10:00:00Z
049,host_timothy,Family Video Call - Billings,2,waiting,2026-12-12T16:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_049,,2026-12-09T10:00:00Z
050,host_timothy,Financial Review with Maria,2,waiting,2026-01-28T10:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_050,,2026-01-25T10:00:00Z
051,host_timothy,Extension Mentee Session,2,waiting,2026-09-13T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_051,,2026-09-11T10:00:00Z
052,host_timothy,Extension Program Review,2,waiting,2026-05-11T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_052,,2026-05-06T10:00:00Z
053,host_timothy,Financial Review with Maria,2,waiting,2026-03-19T16:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_053,,2026-03-18T10:00:00Z
054,host_timothy,Town Council Monthly Meeting,2,waiting,2026-02-21T16:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_054,,2026-02-20T10:00:00Z
055,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-08-15T09:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_055,,2026-08-13T10:00:00Z
056,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-11-10T11:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_056,,2026-11-09T10:00:00Z
057,host_timothy,VA Benefits Review,2,waiting,2026-05-03T14:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_057,,2026-05-03T10:00:00Z
058,host_timothy,Town Council Monthly Meeting,2,waiting,2026-07-21T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_058,,2026-07-17T10:00:00Z
059,host_timothy,Extension Mentee Session,2,waiting,2026-12-04T09:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_059,,2026-12-04T10:00:00Z
060,host_timothy,Extension Program Review,2,waiting,2026-02-05T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_060,,2026-02-05T10:00:00Z
061,host_timothy,Town Council Monthly Meeting,2,waiting,2026-01-23T14:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_061,,2026-01-19T10:00:00Z
062,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-08-03T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_062,,2026-08-03T10:00:00Z
063,host_timothy,Extension Mentee Session,2,waiting,2026-12-26T10:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_063,,2026-12-23T10:00:00Z
064,host_timothy,VA Benefits Review,2,waiting,2026-05-05T15:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_064,,2026-05-05T10:00:00Z
065,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-02-17T09:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_065,,2026-02-13T10:00:00Z
066,host_timothy,VA Benefits Review,2,waiting,2026-12-07T11:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_066,,2026-12-02T10:00:00Z
067,host_timothy,Extension Program Review,2,waiting,2026-04-03T10:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_067,,2026-04-03T10:00:00Z
068,host_timothy,Extension Mentee Session,2,waiting,2026-10-24T15:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_068,,2026-10-20T10:00:00Z
069,host_timothy,VA Benefits Review,2,waiting,2026-03-08T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_069,,2026-03-06T10:00:00Z
070,host_timothy,Ranch Operations Meeting,2,waiting,2026-10-20T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_070,,2026-10-17T10:00:00Z
071,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2026-09-20T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_071,,2026-09-17T10:00:00Z
072,host_timothy,Town Council Monthly Meeting,2,waiting,2026-04-16T15:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_072,,2026-04-14T10:00:00Z
073,host_timothy,Extension Program Review,2,waiting,2026-11-20T10:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_073,,2026-11-17T10:00:00Z
074,host_timothy,VA Benefits Review,2,waiting,2026-03-13T15:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_074,,2026-03-08T10:00:00Z
075,host_timothy,Cattlemen's Workshop Planning,2,waiting,2026-08-25T10:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_075,,2026-08-20T10:00:00Z
076,host_timothy,Extension Mentee Session,2,waiting,2026-01-09T12:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_076,,2026-01-08T10:00:00Z
077,host_timothy,Council Road Committee,2,waiting,2026-09-10T15:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_077,,2026-09-06T10:00:00Z
078,host_timothy,Extension Mentee Session,2,waiting,2026-11-18T11:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_078,,2026-11-17T10:00:00Z
079,host_timothy,Family Video Call - Billings,2,waiting,2026-02-17T12:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_079,,2026-02-12T10:00:00Z
080,host_timothy,VA Benefits Review,2,waiting,2027-02-19T10:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_080,,2027-02-15T10:00:00Z
081,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2027-01-08T10:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_081,,2027-01-07T10:00:00Z
082,host_timothy,Extension Program Review,2,waiting,2027-03-20T09:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_082,,2027-03-18T10:00:00Z
083,host_timothy,Extension Mentee Session,2,waiting,2027-01-23T11:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_083,,2027-01-21T10:00:00Z
084,host_timothy,Extension Program Review,2,waiting,2027-02-17T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_084,,2027-02-14T10:00:00Z
085,host_timothy,Cattlemen's Workshop Planning,2,waiting,2027-03-25T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_085,,2027-03-24T10:00:00Z
086,host_timothy,VA Benefits Review,2,waiting,2027-02-09T10:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_086,,2027-02-04T10:00:00Z
087,host_timothy,Extension Mentee Session,2,waiting,2027-02-15T14:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_087,,2027-02-11T10:00:00Z
088,host_timothy,Financial Review with Maria,2,waiting,2027-01-12T11:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_088,,2027-01-11T10:00:00Z
089,host_timothy,Financial Review with Maria,2,waiting,2027-03-24T10:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_089,,2027-03-19T10:00:00Z
090,host_timothy,Town Council Monthly Meeting,2,waiting,2027-01-28T09:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_090,,2027-01-27T10:00:00Z
091,host_timothy,Extension Program Review,2,waiting,2027-02-13T11:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_091,,2027-02-12T10:00:00Z
092,host_timothy,Ranch Operations Meeting,2,waiting,2027-03-24T15:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_092,,2027-03-21T10:00:00Z
093,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2027-02-24T14:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_093,,2027-02-23T10:00:00Z
094,host_timothy,Financial Review with Maria,2,waiting,2027-02-04T09:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_094,,2027-02-04T10:00:00Z
095,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2027-03-02T15:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_095,,2027-03-02T10:00:00Z
096,host_timothy,Extension Program Review,2,waiting,2027-02-25T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_096,,2027-02-24T10:00:00Z
097,host_timothy,Ranch Operations Meeting,2,waiting,2027-02-01T14:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_097,,2027-02-01T10:00:00Z
098,host_timothy,Family Video Call - Billings,2,waiting,2027-03-26T13:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_098,,2027-03-22T10:00:00Z
099,host_timothy,VA Benefits Review,2,waiting,2027-03-16T12:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_099,,2027-03-14T10:00:00Z
100,host_timothy,Town Council Monthly Meeting,2,waiting,2027-02-01T12:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_100,,2027-02-01T10:00:00Z
101,host_timothy,Town Council Monthly Meeting,2,waiting,2027-02-01T15:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_101,,2027-02-01T10:00:00Z
102,host_timothy,Extension Mentee Session,2,waiting,2027-01-17T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_102,,2027-01-13T10:00:00Z
103,host_timothy,Town Council Monthly Meeting,2,waiting,2027-01-23T13:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_103,,2027-01-22T10:00:00Z
104,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2027-03-14T14:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_104,,2027-03-13T10:00:00Z
105,host_timothy,Financial Review with Maria,2,waiting,2027-01-17T11:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_105,,2027-01-16T10:00:00Z
106,host_timothy,Financial Review with Maria,2,waiting,2027-03-02T15:00:00-07:00,60,America/Denver,https://zoom.us/j/mtg_106,,2027-03-02T10:00:00Z
107,host_timothy,Dr. Walker Telehealth Check-in,2,waiting,2027-02-09T14:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_107,,2027-02-06T10:00:00Z
108,host_timothy,VA Benefits Review,2,waiting,2027-02-09T12:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_108,,2027-02-07T10:00:00Z
109,host_timothy,Cattlemen's Workshop Planning,2,waiting,2027-03-04T11:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_109,,2027-03-04T10:00:00Z
110,host_timothy,Cattlemen's Workshop Planning,2,waiting,2027-02-15T14:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_110,,2027-02-14T10:00:00Z
111,host_timothy,Ranch Operations Meeting,2,waiting,2027-02-25T12:00:00-07:00,90,America/Denver,https://zoom.us/j/mtg_111,,2027-02-22T10:00:00Z
112,host_timothy,Extension Program Review,2,waiting,2027-02-28T10:00:00-07:00,30,America/Denver,https://zoom.us/j/mtg_112,,2027-02-26T10:00:00Z
