id,intent,status,amount_value,currency_code,payee_email,description,create_time
PPO200046,CAPTURE,COMPLETED,55.50,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-08-09T12:46:00-05:00
PPO200047,CAPTURE,COMPLETED,60.00,USD,jason.porter@Finthesiss.ai,Pottery order tumbler,2026-07-22T12:47:00-05:00
PPO200048,CAPTURE,COMPLETED,59.50,USD,jason.porter@Finthesiss.ai,Pottery order crock,2026-08-10T12:48:00-05:00
PPO200049,CAPTURE,COMPLETED,31.00,USD,jason.porter@Finthesiss.ai,Pottery order spoonrest,2026-09-28T12:49:00-05:00
PPO200050,CAPTURE,COMPLETED,85.00,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-09-09T12:50:00-05:00
PPO200051,CAPTURE,COMPLETED,84.00,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-08-01T12:51:00-05:00
PPO200052,CAPTURE,COMPLETED,77.00,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-07-23T12:52:00-05:00
PPO200053,CAPTURE,COMPLETED,34.00,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-09-18T12:53:00-05:00
PPO200054,CAPTURE,COMPLETED,104.00,USD,jason.porter@Finthesiss.ai,Pottery order platter,2026-07-05T12:54:00-05:00
PPO200055,CAPTURE,COMPLETED,119.50,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-07-16T12:55:00-05:00
PPO200056,CAPTURE,COMPLETED,96.00,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-07-15T12:56:00-05:00
PPO200057,CAPTURE,COMPLETED,37.50,USD,jason.porter@Finthesiss.ai,Pottery order tumbler,2026-07-16T12:57:00-05:00
PPO200058,CAPTURE,COMPLETED,61.00,USD,jason.porter@Finthesiss.ai,Pottery order crock,2026-08-09T12:58:00-05:00
PPO200059,CAPTURE,COMPLETED,29.50,USD,jason.porter@Finthesiss.ai,Pottery order spoonrest,2026-08-21T12:00:00-05:00
PPO200060,CAPTURE,COMPLETED,76.61,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-09-13T09:49:00-05:00
PPO200061,CAPTURE,COMPLETED,74.40,USD,jason.porter@Finthesiss.ai,Pottery order spoon rest,2026-09-08T17:09:00-05:00
PPO200062,CAPTURE,COMPLETED,95.28,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-07-28T09:23:00-05:00
PPO200063,CAPTURE,COMPLETED,80.34,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-08-01T14:08:00-05:00
PPO200064,CAPTURE,COMPLETED,46.54,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-08-07T12:06:00-05:00
PPO200065,CAPTURE,COMPLETED,96.85,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-08-25T13:13:00-05:00
PPO200066,CAPTURE,COMPLETED,70.26,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-08-06T12:40:00-05:00
PPO200067,CAPTURE,COMPLETED,96.01,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-08-18T15:40:00-05:00
PPO200068,CAPTURE,COMPLETED,108.18,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-08-14T09:09:00-05:00
PPO200069,CAPTURE,COMPLETED,63.16,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-07-26T12:22:00-05:00
PPO200070,CAPTURE,COMPLETED,72.65,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-07-23T11:17:00-05:00
PPO200071,CAPTURE,COMPLETED,101.56,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-07-23T15:32:00-05:00
PPO200072,CAPTURE,COMPLETED,40.75,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-08-08T12:31:00-05:00
PPO200073,CAPTURE,COMPLETED,24.58,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-09-17T11:12:00-05:00
PPO200074,CAPTURE,COMPLETED,62.47,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-07-14T12:58:00-05:00
PPO200075,CAPTURE,COMPLETED,72.23,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-07-23T12:19:00-05:00
PPO200076,CAPTURE,COMPLETED,29.24,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-09-05T14:38:00-05:00
PPO200077,CAPTURE,COMPLETED,44.87,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-09-28T09:29:00-05:00
PPO200078,CAPTURE,COMPLETED,107.06,USD,jason.porter@Finthesiss.ai,Pottery order platter,2026-09-10T15:50:00-05:00
PPO200079,CAPTURE,COMPLETED,37.72,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-09-25T17:07:00-05:00
PPO200080,CAPTURE,COMPLETED,49.62,USD,jason.porter@Finthesiss.ai,Pottery order spoon rest,2026-08-20T16:51:00-05:00
PPO200081,CAPTURE,COMPLETED,66.50,USD,jason.porter@Finthesiss.ai,Pottery order platter,2026-09-16T11:58:00-05:00
PPO200082,CAPTURE,COMPLETED,109.02,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-07-05T09:33:00-05:00
PPO200083,CAPTURE,COMPLETED,79.75,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-07-08T11:24:00-05:00
PPO200084,CAPTURE,COMPLETED,81.07,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-07-06T14:59:00-05:00
PPO200085,CAPTURE,COMPLETED,29.21,USD,jason.porter@Finthesiss.ai,Pottery order spoon rest,2026-09-26T11:08:00-05:00
PPO200086,CAPTURE,COMPLETED,38.14,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-07-02T10:17:00-05:00
PPO200087,CAPTURE,COMPLETED,50.19,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-08-24T10:29:00-05:00
PPO200088,CAPTURE,COMPLETED,78.06,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-09-23T12:07:00-05:00
PPO200089,CAPTURE,COMPLETED,33.66,USD,jason.porter@Finthesiss.ai,Pottery order tumbler,2026-07-16T15:45:00-05:00
PPO200090,CAPTURE,COMPLETED,97.50,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-07-07T15:15:00-05:00
PPO200091,CAPTURE,COMPLETED,103.92,USD,jason.porter@Finthesiss.ai,Pottery order tumbler,2026-07-25T17:29:00-05:00
PPO200092,CAPTURE,COMPLETED,33.75,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-07-19T14:27:00-05:00
PPO200093,CAPTURE,COMPLETED,109.72,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-07-29T12:42:00-05:00
PPO200094,CAPTURE,COMPLETED,52.72,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-09-12T13:18:00-05:00
PPO200095,CAPTURE,COMPLETED,36.51,USD,jason.porter@Finthesiss.ai,Pottery order platter,2026-09-29T11:02:00-05:00
PPO200096,CAPTURE,COMPLETED,88.48,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-07-03T16:40:00-05:00
PPO200097,CAPTURE,COMPLETED,56.47,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-08-02T14:24:00-05:00
PPO200098,CAPTURE,COMPLETED,68.88,USD,jason.porter@Finthesiss.ai,Pottery order platter,2026-09-23T11:50:00-05:00
PPO200099,CAPTURE,COMPLETED,56.45,USD,jason.porter@Finthesiss.ai,Pottery order planter,2026-09-15T12:08:00-05:00
PPO200100,CAPTURE,COMPLETED,75.44,USD,jason.porter@Finthesiss.ai,Pottery order spoon rest,2026-08-04T14:08:00-05:00
PPO200101,CAPTURE,COMPLETED,84.61,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-07-09T10:34:00-05:00
PPO200102,CAPTURE,COMPLETED,36.19,USD,jason.porter@Finthesiss.ai,Pottery order tumbler,2026-08-03T09:56:00-05:00
PPO200103,CAPTURE,COMPLETED,70.84,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-07-22T09:34:00-05:00
PPO200104,CAPTURE,COMPLETED,52.73,USD,jason.porter@Finthesiss.ai,Pottery order platter,2026-08-08T09:46:00-05:00
PPO200105,CAPTURE,COMPLETED,107.16,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-08-04T12:16:00-05:00
PPO200106,CAPTURE,COMPLETED,85.26,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-07-16T17:29:00-05:00
PPO200107,CAPTURE,COMPLETED,97.14,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-07-10T18:38:00-05:00
PPO200108,CAPTURE,COMPLETED,36.45,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-07-21T17:31:00-05:00
PPO200109,CAPTURE,COMPLETED,37.62,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-07-27T10:59:00-05:00
PPO200110,CAPTURE,COMPLETED,31.68,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-08-29T13:37:00-05:00
PPO200111,CAPTURE,COMPLETED,78.87,USD,jason.porter@Finthesiss.ai,Pottery order dripper,2026-08-14T15:44:00-05:00
PPO200112,CAPTURE,COMPLETED,48.70,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-08-31T15:54:00-05:00
PPO200113,CAPTURE,COMPLETED,77.81,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-08-26T17:37:00-05:00
PPO200114,CAPTURE,COMPLETED,100.24,USD,jason.porter@Finthesiss.ai,Pottery order soup crock,2026-07-18T10:20:00-05:00
PPO200115,CAPTURE,COMPLETED,53.29,USD,jason.porter@Finthesiss.ai,Pottery order bowl,2026-07-27T13:39:00-05:00
PPO200116,CAPTURE,COMPLETED,58.61,USD,jason.porter@Finthesiss.ai,Pottery order colander,2026-07-12T16:37:00-05:00
PPO200117,CAPTURE,COMPLETED,70.61,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-09-26T17:07:00-05:00
PPO200118,CAPTURE,COMPLETED,48.83,USD,jason.porter@Finthesiss.ai,Pottery order mug,2026-07-18T16:35:00-05:00
PPO200119,CAPTURE,COMPLETED,86.33,USD,jason.porter@Finthesiss.ai,Pottery order carafe,2026-08-14T13:37:00-05:00
