id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
act_0094,Activity 94,Swim,16496.6,3402,2759,7.3,7.67,2026-10-13T12:28:29Z,1,
act_0095,Activity 95,Ride,3584.8,7175,4242,36.9,8.59,2026-07-22T14:18:49Z,5,
act_0096,Activity 96,Ride,17345.7,3097,7669,17.0,1.93,2026-08-19T02:59:37Z,3,
act_0097,Activity 97,Swim,2456.1,3639,6904,35.2,8.12,2026-04-21T11:15:18Z,1,
act_0098,Activity 98,Swim,18304.2,5179,1757,15.9,7.79,2026-09-27T22:25:41Z,10,
act_0099,Activity 99,Ride,6354.4,6662,2904,15.7,9.63,2026-04-04T12:29:37Z,2,
act_0100,Activity 100,Walk,6038.5,1814,7167,8.6,8.01,2026-03-25T20:59:36Z,6,
act_0101,Activity 101,Walk,12178.9,3273,7515,44.9,9.47,2026-01-15T22:15:37Z,5,
act_0102,Activity 102,Swim,4977.4,6735,7332,3.1,4.2,2026-06-04T10:38:58Z,0,
act_0103,Activity 103,Swim,10773.7,6009,718,23.4,2.03,2026-03-31T07:47:52Z,6,
act_0104,Activity 104,Run,5190.3,1620,6340,21.5,6.57,2026-01-21T14:01:30Z,1,
act_0105,Activity 105,Run,11002.4,2512,1516,44.0,3.61,2026-05-16T01:33:40Z,8,
act_0106,Activity 106,Swim,9511.6,3621,2461,46.3,8.88,2026-04-28T21:22:05Z,5,
act_0107,Activity 107,Walk,2195.7,4488,4708,34.6,7.73,2026-07-20T18:04:08Z,0,
act_0108,Activity 108,Swim,18042.7,7100,2390,2.9,6.69,2026-04-14T21:14:14Z,10,
act_0109,Activity 109,Ride,10881.9,7121,1429,21.1,3.86,2026-03-11T18:43:34Z,6,
act_0110,Activity 110,Run,12238.2,1594,7007,23.7,5.85,2026-10-10T14:03:56Z,9,
act_0111,Activity 111,Run,10244.5,2615,5658,15.9,3.89,2026-07-06T13:12:14Z,7,
act_0112,Activity 112,Swim,5011.3,1890,7785,9.3,7.72,2026-02-10T23:09:26Z,4,
act_0113,Activity 113,Ride,3806.5,5035,4391,11.9,8.56,2026-02-19T04:35:32Z,9,
act_0114,Activity 114,Ride,17893.3,6383,3657,31.5,2.15,2026-07-25T18:27:15Z,2,
act_0115,Activity 115,Run,2143.6,4837,4626,10.7,8.83,2026-03-16T10:03:42Z,6,
act_0116,Activity 116,Walk,11772.7,3871,7783,47.6,7.11,2026-08-31T13:31:31Z,10,
act_0117,Activity 117,Walk,12844.0,4490,5578,6.8,3.25,2026-05-05T20:27:21Z,5,
act_0118,Activity 118,Ride,15948.6,1995,4022,29.7,2.36,2026-06-11T15:18:51Z,1,
act_0119,Activity 119,Walk,10134.3,6239,7547,11.6,9.28,2026-08-12T09:02:18Z,2,
act_0120,Activity 120,Ride,11566.5,5019,2784,11.0,3.5,2026-09-01T15:01:14Z,8,
act_0121,Activity 121,Run,17532.7,3799,4231,44.5,3.51,2026-03-17T03:46:41Z,2,
act_0122,Activity 122,Run,2118.7,1907,7346,15.5,3.28,2026-05-15T03:14:30Z,10,
act_0123,Activity 123,Ride,8595.6,1827,2455,27.7,1.08,2026-08-14T09:34:55Z,6,
act_0124,Activity 124,Swim,7809.6,5978,7518,26.6,3.28,2026-05-15T11:04:32Z,4,
act_0125,Activity 125,Walk,2546.3,2965,916,39.8,3.12,2026-09-12T01:42:31Z,3,
act_0126,Activity 126,Walk,18684.3,3802,2403,46.9,5.78,2026-04-06T21:35:18Z,3,
act_0127,Activity 127,Swim,4818.4,3182,3098,45.2,4.14,2026-08-02T05:50:51Z,10,
act_0128,Activity 128,Ride,5133.3,2840,2257,35.6,1.46,2026-09-04T05:02:22Z,5,
act_0129,Activity 129,Swim,3722.7,5819,6148,37.4,5.72,2026-09-27T01:34:27Z,6,
act_0130,Activity 130,Ride,2249.9,2126,4874,43.3,6.84,2026-09-07T20:00:15Z,8,
act_0131,Activity 131,Ride,14166.0,1278,719,9.3,9.48,2026-08-31T15:24:47Z,2,
act_0132,Activity 132,Swim,4559.6,1454,2316,45.3,8.86,2026-05-17T05:50:18Z,9,
act_0133,Activity 133,Ride,1967.1,2114,979,41.4,9.24,2026-01-16T17:18:56Z,6,
act_0134,Activity 134,Swim,18475.0,4025,1059,23.5,6.81,2026-04-22T11:25:45Z,2,
act_0135,Activity 135,Walk,16567.6,714,6438,15.5,2.6,2026-08-11T13:08:59Z,7,
act_0136,Activity 136,Swim,10046.5,4836,1298,27.3,7.13,2026-01-10T13:15:25Z,2,
act_0137,Activity 137,Run,10234.8,1535,5976,16.7,7.6,2026-04-14T19:13:10Z,6,
act_0138,Activity 138,Swim,12593.8,6695,653,3.5,1.44,2026-07-12T23:17:23Z,10,
act_0139,Activity 139,Swim,6643.6,1521,1573,32.8,4.67,2026-09-11T17:50:01Z,2,
act_0140,Activity 140,Swim,10995.7,5956,5314,9.1,6.53,2026-09-12T12:01:15Z,10,
act_0141,Activity 141,Walk,11537.9,3337,5723,32.9,8.5,2026-05-27T06:01:48Z,5,
act_0142,Activity 142,Walk,9169.0,4738,3596,43.6,3.77,2026-01-06T20:52:42Z,1,
act_0143,Activity 143,Run,8682.9,733,6086,18.2,4.52,2026-07-25T04:55:11Z,5,
act_0144,Activity 144,Run,6451.0,1455,6550,32.7,2.2,2026-04-20T16:18:54Z,8,
act_0145,Activity 145,Walk,3674.0,7008,7453,27.5,7.5,2026-04-12T13:17:59Z,7,
act_0146,Activity 146,Swim,14090.7,2697,6323,17.8,8.72,2026-06-03T10:03:27Z,4,
act_0147,Activity 147,Swim,14831.7,926,5833,47.2,1.78,2026-09-04T04:16:09Z,8,
act_0148,Activity 148,Walk,16108.8,4678,6908,44.4,8.52,2026-02-25T06:44:29Z,5,
act_0149,Activity 149,Swim,19933.7,4826,2067,3.7,2.39,2026-04-16T15:55:30Z,2,
act_0150,Activity 150,Swim,9940.8,3529,3681,28.9,8.51,2026-09-22T09:23:55Z,8,
act_0151,Activity 151,Run,7231.2,1838,2587,25.7,7.26,2026-05-07T03:34:39Z,9,
act_0152,Activity 152,Walk,17736.2,1385,5973,30.3,7.63,2026-07-04T12:48:22Z,4,
act_0153,Activity 153,Ride,5097.5,5471,1032,21.5,8.21,2026-05-12T02:43:45Z,6,
act_0154,Activity 154,Walk,13262.5,1981,674,43.2,4.28,2026-04-30T08:48:23Z,4,
act_0155,Activity 155,Run,14789.7,1538,3082,4.9,9.15,2026-05-22T22:38:19Z,9,
act_0156,Activity 156,Run,19939.5,905,4219,30.6,6.23,2026-03-10T20:53:05Z,8,
act_0157,Activity 157,Ride,19868.7,1779,1085,8.5,2.63,2026-02-22T16:39:22Z,7,
act_0158,Activity 158,Walk,17221.7,2901,6050,19.7,4.68,2026-05-18T03:35:23Z,10,
act_0159,Activity 159,Ride,15620.5,6892,1122,1.2,9.38,2026-08-08T16:04:52Z,10,
act_0160,Activity 160,Walk,2525.5,4682,2576,8.0,4.17,2026-06-05T06:42:30Z,2,
act_0161,Activity 161,Ride,8535.9,4326,7883,46.7,6.54,2026-04-06T09:02:48Z,7,
act_0162,Activity 162,Swim,15588.3,1695,1034,10.5,4.99,2026-06-08T11:29:14Z,4,
act_0163,Activity 163,Run,1249.7,5098,859,0.1,6.57,2026-01-28T15:30:55Z,0,
act_0164,Activity 164,Walk,14621.7,6572,1645,20.3,7.9,2026-01-15T06:41:04Z,2,
act_0165,Activity 165,Ride,11110.9,5822,7281,7.4,1.87,2026-05-27T00:43:34Z,5,
act_0166,Activity 166,Swim,17853.6,607,3210,43.9,9.45,2026-01-27T20:12:55Z,6,
act_0167,Activity 167,Ride,18826.6,2549,1366,11.9,6.33,2026-07-25T00:43:20Z,9,
act_0168,Activity 168,Ride,6002.6,6712,2157,39.4,8.4,2026-09-08T01:26:19Z,0,
act_0169,Activity 169,Swim,2425.6,814,7961,46.7,7.05,2026-02-07T10:58:03Z,4,
act_0170,Activity 170,Walk,14047.6,4962,7323,27.1,1.18,2026-01-14T21:17:18Z,3,
act_0171,Activity 171,Run,4504.8,7186,6017,4.2,5.02,2026-07-03T03:35:17Z,10,
act_0172,Activity 172,Swim,5787.8,6471,7958,48.0,2.16,2026-02-06T17:07:01Z,1,
act_0173,Activity 173,Swim,16888.2,5587,3706,43.9,5.21,2026-05-16T23:27:43Z,5,
act_0174,Activity 174,Ride,9679.6,5494,2829,34.4,9.4,2026-05-12T01:29:14Z,3,
act_0175,Activity 175,Ride,2146.4,2812,2108,43.9,8.38,2026-09-17T10:59:16Z,3,
act_0176,Activity 176,Walk,5124.1,2827,6469,21.8,5.1,2026-01-20T04:00:16Z,3,
act_0177,Activity 177,Swim,1249.0,1270,3155,44.8,5.26,2026-08-11T05:33:35Z,3,
act_0178,Activity 178,Run,7670.3,4756,4515,31.2,1.33,2026-05-02T13:33:50Z,4,
act_0179,Activity 179,Run,11708.1,2657,7028,10.0,9.74,2026-01-27T13:39:35Z,3,
act_0180,Activity 180,Walk,2988.5,3426,4711,41.0,6.57,2026-06-20T01:10:50Z,9,
act_0181,Activity 181,Walk,2505.7,5499,3695,31.7,2.72,2026-07-30T10:25:08Z,3,
act_0182,Activity 182,Swim,13097.3,4481,2534,15.4,3.32,2026-06-29T04:07:33Z,0,
act_0183,Activity 183,Walk,9607.8,1626,4726,29.0,4.03,2026-06-29T09:38:01Z,5,
act_0184,Activity 184,Swim,17767.6,5135,7445,38.5,5.8,2026-02-03T16:53:46Z,8,
act_0185,Activity 185,Walk,8252.4,4362,1255,0.0,3.7,2026-08-13T11:48:44Z,7,
act_0186,Activity 186,Ride,18319.1,6075,7041,44.1,9.5,2026-01-20T00:41:06Z,10,
act_0187,Activity 187,Swim,8655.4,1474,914,13.2,3.1,2026-08-04T01:26:16Z,3,
act_0188,Activity 188,Swim,18922.4,3885,7158,21.9,7.94,2026-01-30T01:59:59Z,3,
act_0189,Activity 189,Swim,4898.9,3470,4915,10.5,5.25,2026-08-10T16:55:59Z,10,
act_0190,Activity 190,Walk,1285.5,2499,2822,26.8,2.13,2026-01-22T11:26:48Z,4,
act_0191,Activity 191,Run,15534.2,1166,1992,22.2,1.74,2026-09-25T23:34:22Z,9,
act_0192,Activity 192,Walk,4738.6,4705,4639,24.7,2.36,2026-04-18T15:27:34Z,6,
act_0193,Activity 193,Run,10255.6,2430,3795,13.2,7.22,2026-03-14T21:07:59Z,9,
act_0194,Activity 194,Walk,7046.8,783,7631,11.3,5.3,2026-06-03T20:33:44Z,6,
act_0195,Activity 195,Walk,1475.8,3808,3289,27.0,5.43,2026-02-06T23:42:55Z,2,
act_0196,Activity 196,Walk,6759.2,1967,3735,49.6,3.32,2026-01-05T01:20:46Z,2,
act_0197,Activity 197,Run,13115.6,3230,932,2.8,2.67,2026-07-28T04:21:55Z,8,
act_0198,Activity 198,Swim,19147.1,3449,7915,1.9,6.75,2026-02-03T09:19:26Z,5,
act_0199,Activity 199,Ride,3248.7,6922,4141,2.7,6.27,2026-05-22T01:09:44Z,1,
act_0200,Activity 200,Swim,16465.2,4510,2520,10.8,5.99,2026-02-14T15:17:08Z,10,
act_0201,Activity 201,Swim,4366.6,5117,7072,3.8,3.14,2026-04-24T20:28:00Z,8,
act_0202,Activity 202,Ride,19756.8,3623,1267,45.2,7.1,2026-05-22T08:32:54Z,9,
act_0203,Activity 203,Walk,8112.3,5031,7083,20.5,8.66,2026-05-25T13:41:51Z,3,
act_0204,Activity 204,Ride,8908.4,4234,4461,42.7,2.38,2026-06-24T08:04:42Z,4,
act_0205,Activity 205,Run,18237.6,3397,6753,29.1,2.51,2026-05-13T20:17:16Z,7,
act_0206,Activity 206,Ride,14486.4,3793,3593,5.0,2.87,2026-10-05T20:18:13Z,6,
act_0207,Activity 207,Run,6933.4,3460,4963,29.5,6.63,2026-09-26T20:03:56Z,5,
act_0208,Activity 208,Walk,1148.4,4006,2617,10.6,6.17,2026-05-16T01:32:01Z,5,
act_0209,Activity 209,Walk,6798.0,2464,4787,35.5,2.17,2026-06-22T23:51:27Z,2,
act_0210,Activity 210,Swim,8379.0,6893,6503,47.2,5.02,2026-10-02T22:08:29Z,0,
act_0211,Activity 211,Run,2744.4,3766,1403,35.3,4.14,2026-06-08T13:37:05Z,7,
act_0212,Activity 212,Walk,9426.8,3540,3763,11.2,7.69,2026-07-07T16:36:31Z,9,
act_0213,Activity 213,Walk,3065.6,1469,4267,41.6,9.59,2026-10-09T01:18:48Z,4,
act_0214,Activity 214,Run,19689.2,1877,3459,19.1,8.04,2026-04-12T18:42:07Z,5,
act_0215,Activity 215,Ride,4091.7,4822,7876,27.5,9.62,2026-01-15T00:32:39Z,9,
act_0216,Activity 216,Ride,18778.5,6454,6400,12.2,7.05,2026-04-19T23:52:09Z,6,
act_0217,Activity 217,Swim,13029.5,1056,6370,2.1,3.34,2026-05-01T01:18:06Z,7,
act_0218,Activity 218,Swim,19359.7,5358,4428,30.9,4.59,2026-03-05T00:13:56Z,10,
act_0219,Activity 219,Walk,17559.1,860,3680,28.5,4.81,2026-03-29T13:27:22Z,4,
act_0220,Activity 220,Swim,13794.1,4698,2422,43.5,5.23,2026-08-24T16:10:07Z,0,
act_0221,Activity 221,Swim,9359.3,2711,6597,13.2,5.59,2026-06-06T17:29:08Z,3,
act_0222,Activity 222,Run,3899.7,4141,1611,39.2,6.16,2026-06-28T15:42:55Z,4,
act_0223,Activity 223,Run,11377.2,3248,7041,25.0,9.97,2026-09-22T08:44:26Z,0,
act_0224,Activity 224,Walk,9831.8,741,1153,25.1,5.2,2026-03-23T17:21:43Z,0,
act_0225,Activity 225,Swim,8797.2,1920,6341,29.7,3.61,2026-06-13T18:54:55Z,4,
act_0226,Activity 226,Walk,19690.9,785,5210,45.8,2.67,2026-07-04T02:38:11Z,3,
act_0227,Activity 227,Run,1914.7,5007,3336,48.2,2.21,2026-02-16T19:39:21Z,8,
act_0228,Activity 228,Run,6182.8,6941,1287,21.5,4.72,2026-07-12T09:42:51Z,2,
act_0229,Activity 229,Walk,10463.8,1161,3761,15.5,1.95,2026-01-04T16:55:08Z,4,
act_0230,Activity 230,Ride,15861.7,4774,618,26.6,7.83,2026-04-05T22:26:46Z,1,
act_0231,Activity 231,Walk,13657.6,2871,1953,15.2,9.63,2026-05-30T09:09:38Z,6,
act_0232,Activity 232,Walk,5795.1,2559,4738,2.1,9.76,2026-09-16T04:51:44Z,7,
act_0233,Activity 233,Ride,19804.4,6027,1409,36.8,3.2,2026-03-28T17:10:01Z,1,
act_0234,Activity 234,Walk,8793.8,2396,4010,9.9,5.96,2026-09-27T06:58:29Z,8,
act_0235,Activity 235,Walk,13343.0,1545,6381,46.0,4.09,2026-06-27T19:24:27Z,6,
act_0236,Activity 236,Run,7881.0,2992,1642,33.3,2.28,2026-07-09T08:28:05Z,1,
act_0237,Activity 237,Swim,15327.8,6629,925,21.7,1.97,2026-01-08T08:45:44Z,3,
act_0238,Activity 238,Swim,15781.4,3946,2558,23.4,2.15,2026-04-22T08:28:32Z,4,
act_0239,Activity 239,Run,4682.5,4081,7003,40.0,3.45,2026-03-04T19:48:22Z,5,
act_0240,Activity 240,Run,12693.7,1247,4278,26.8,4.9,2026-04-08T06:07:24Z,1,
act_0241,Activity 241,Swim,6528.2,4058,1845,41.0,2.18,2026-06-26T21:22:31Z,8,
act_0242,Activity 242,Ride,1731.6,2322,3097,29.0,5.53,2026-04-19T03:34:03Z,4,
act_0243,Activity 243,Run,5102.9,2853,3612,17.6,1.4,2026-04-16T07:52:33Z,8,
act_0244,Activity 244,Walk,16103.3,6972,5601,40.0,9.87,2026-04-24T20:04:19Z,2,
act_0245,Activity 245,Ride,1160.6,5667,6334,5.4,4.61,2026-05-19T05:11:03Z,1,
act_0246,Activity 246,Walk,7819.9,2326,4157,31.9,7.62,2026-05-17T22:48:49Z,9,
act_0247,Activity 247,Swim,19742.4,977,7301,14.6,3.28,2026-10-08T14:31:27Z,5,
act_0248,Activity 248,Walk,4329.1,3011,5418,7.9,8.51,2026-09-20T03:26:55Z,8,
act_0249,Activity 249,Swim,11616.0,5500,3439,33.0,9.55,2026-09-23T22:18:48Z,5,
act_0250,Activity 250,Swim,5725.4,4411,7292,18.0,3.25,2026-07-01T08:47:29Z,4,
act_0251,Activity 251,Walk,11515.1,1732,6597,6.6,4.6,2026-06-23T18:50:23Z,1,
act_0252,Activity 252,Walk,3579.8,6866,2793,12.7,8.75,2026-03-01T00:59:38Z,2,
act_0253,Activity 253,Swim,2019.3,1933,4744,12.2,7.75,2026-01-23T18:13:42Z,1,
act_0254,Activity 254,Run,19698.9,6491,1972,9.1,5.65,2026-07-15T18:50:07Z,6,
act_0255,Activity 255,Run,10204.8,3216,3732,48.8,3.48,2026-02-07T11:03:35Z,0,
act_0256,Activity 256,Walk,4301.2,3079,2215,41.4,4.49,2026-10-09T10:05:57Z,7,
act_0257,Activity 257,Walk,18668.9,5080,7703,34.5,1.27,2026-01-27T14:57:48Z,8,
act_0258,Activity 258,Run,15333.0,5674,7864,19.6,7.39,2026-03-10T14:13:09Z,8,
act_0259,Activity 259,Run,17276.6,1525,807,45.8,1.6,2026-08-20T18:48:06Z,1,
act_0260,Activity 260,Swim,3610.7,6957,2597,18.1,7.34,2026-05-04T16:13:34Z,0,
act_0261,Activity 261,Run,16254.3,6039,2912,11.7,3.86,2026-09-10T11:21:34Z,10,
act_0262,Activity 262,Walk,4913.1,5054,1336,20.7,5.96,2026-02-04T11:21:13Z,2,
act_0263,Activity 263,Ride,1231.7,2585,3062,42.3,2.62,2026-07-25T21:03:16Z,6,
act_0264,Activity 264,Run,12821.5,1635,1216,17.8,9.27,2026-01-24T06:23:25Z,2,
act_0265,Activity 265,Ride,14411.7,4861,1201,6.8,4.73,2026-02-21T13:50:19Z,4,
act_0266,Activity 266,Ride,1991.1,6447,5086,40.6,3.59,2026-05-16T09:41:27Z,2,
act_0267,Activity 267,Swim,15824.5,3707,7751,28.4,8.22,2026-01-28T23:14:49Z,0,
act_0268,Activity 268,Swim,10162.3,5622,2898,28.5,3.7,2026-06-06T14:51:11Z,4,
