id,is_bot,first_name,last_name,username,language_code
100371,False,Camila,Ferrari,camila.ferrari53,en
100378,False,Dario,Meyer,dario.meyer54,en
100385,False,Efe,Ueda,efe.ueda55,en
100392,False,Fionn,Diaz,fionn.diaz56,en
100399,False,Gwen,Kaur,gwen.kaur57,en
100406,False,Hector,Ramirez,hector.ramirez58,en
100413,True,Iris,Young,iris.young59,en
100420,False,Julius,Ferrari,julius.ferrari60,en
100427,False,Kenji,Meyer,kenji.meyer61,en
100434,True,Alice,Ueda,alice.ueda62,en
100441,False,Ben,Diaz,ben.diaz63,en
100448,True,Chloe,Kaur,chloe.kaur64,en
100455,True,Diego,Ramirez,diego.ramirez65,en
100462,False,Elena,Young,elena.young66,en
100469,True,Farhan,Ferrari,farhan.ferrari67,en
100476,False,Grace,Meyer,grace.meyer68,en
100483,False,Hiro,Ueda,hiro.ueda69,en
100490,True,Isabelle,Diaz,isabelle.diaz70,en
100497,True,Jamal,Kaur,jamal.kaur71,en
100504,True,Kira,Ramirez,kira.ramirez72,en
100511,True,Luis,Young,luis.young73,en
100518,False,Maya,Ferrari,maya.ferrari74,en
100525,False,Noah,Meyer,noah.meyer75,en
100532,True,Olivia,Ueda,olivia.ueda76,en
100539,False,Pablo,Diaz,pablo.diaz77,en
100546,True,Quinn,Kaur,quinn.kaur78,en
100553,False,Ravi,Ramirez,ravi.ramirez79,en
100560,False,Sofia,Young,sofia.young80,en
100567,False,Tomas,Ferrari,tomas.ferrari81,en
100574,False,Uma,Meyer,uma.meyer82,en
100581,False,Vince,Ueda,vince.ueda83,en
100588,False,Wren,Diaz,wren.diaz84,en
100595,False,Xiao,Kaur,xiao.kaur85,en
100602,False,Yara,Ramirez,yara.ramirez86,en
100609,True,Zane,Young,zane.young87,en
100616,False,Anika,Ferrari,anika.ferrari88,en
100623,False,Bram,Meyer,bram.meyer89,en
100630,False,Cora,Ueda,cora.ueda90,en
100637,False,Deshaun,Diaz,deshaun.diaz91,en
100644,False,Eli,Kaur,eli.kaur92,en
100651,True,Freya,Ramirez,freya.ramirez93,en
100658,False,Gabriel,Young,gabriel.young94,en
100665,False,Hana,Ferrari,hana.ferrari95,en
100672,False,Ian,Meyer,ian.meyer96,en
100679,False,Jessa,Ueda,jessa.ueda97,en
100686,True,Kai,Diaz,kai.diaz98,en
100693,True,Lena,Kaur,lena.kaur99,en
100700,True,Mateo,Ramirez,mateo.ramirez00,en
100707,True,Nia,Young,nia.young01,en
100714,False,Owen,Ferrari,owen.ferrari02,en
100721,False,Petra,Meyer,petra.meyer03,en
100728,False,Rosa,Ueda,rosa.ueda04,en
100735,True,Sam,Diaz,sam.diaz05,en
100742,False,Tara,Kaur,tara.kaur06,en
100749,False,Ursula,Ramirez,ursula.ramirez07,en
100756,True,Viktor,Young,viktor.young08,en
100763,True,Wanda,Ferrari,wanda.ferrari09,en
100770,False,Xander,Meyer,xander.meyer10,en
100777,False,Yusuf,Ueda,yusuf.ueda11,en
100784,True,Zola,Diaz,zola.diaz12,en
100791,False,Adele,Kaur,adele.kaur13,en
100798,False,Bruno,Ramirez,bruno.ramirez14,en
100805,True,Camila,Young,camila.young15,en
100812,True,Dario,Ferrari,dario.ferrari16,en
100819,False,Efe,Meyer,efe.meyer17,en
100826,True,Fionn,Ueda,fionn.ueda18,en
100833,False,Gwen,Diaz,gwen.diaz19,en
100840,False,Hector,Kaur,hector.kaur20,en
100847,False,Iris,Ramirez,iris.ramirez21,en
100854,False,Julius,Young,julius.young22,en
100861,False,Kenji,Ferrari,kenji.ferrari23,en
100868,False,Alice,Meyer,alice.meyer24,en
100875,False,Ben,Ueda,ben.ueda25,en
100882,False,Chloe,Diaz,chloe.diaz26,en
100889,False,Diego,Kaur,diego.kaur27,en
100896,True,Elena,Ramirez,elena.ramirez28,en
100903,True,Farhan,Young,farhan.young29,en
100910,False,Grace,Ferrari,grace.ferrari30,en
100917,False,Hiro,Meyer,hiro.meyer31,en
100924,True,Isabelle,Ueda,isabelle.ueda32,en
100931,False,Jamal,Diaz,jamal.diaz33,en
100938,True,Kira,Kaur,kira.kaur34,en
100945,False,Luis,Ramirez,luis.ramirez35,en
100952,True,Maya,Young,maya.young36,en
100959,False,Noah,Ferrari,noah.ferrari37,en
100966,False,Olivia,Meyer,olivia.meyer38,en
100973,False,Pablo,Ueda,pablo.ueda39,en
100980,False,Quinn,Diaz,quinn.diaz40,en
100987,False,Ravi,Kaur,ravi.kaur41,en
100994,False,Sofia,Ramirez,sofia.ramirez42,en
101001,True,Tomas,Young,tomas.young43,en
101008,True,Uma,Ferrari,uma.ferrari44,en
101015,False,Vince,Meyer,vince.meyer45,en
101022,False,Wren,Ueda,wren.ueda46,en
101029,True,Xiao,Diaz,xiao.diaz47,en
101036,False,Yara,Kaur,yara.kaur48,en
101043,True,Zane,Ramirez,zane.ramirez49,en
101050,False,Anika,Young,anika.young50,en
101057,False,Bram,Ferrari,bram.ferrari51,en
101064,False,Cora,Meyer,cora.meyer52,en
101071,False,Deshaun,Ueda,deshaun.ueda53,en
101078,True,Eli,Diaz,eli.diaz54,en
101085,False,Freya,Kaur,freya.kaur55,en
101092,False,Gabriel,Ramirez,gabriel.ramirez56,en
101099,False,Hana,Young,hana.young57,en
101106,True,Ian,Ferrari,ian.ferrari58,en
101113,True,Jessa,Meyer,jessa.meyer59,en
101120,False,Kai,Ueda,kai.ueda60,en
101127,True,Lena,Diaz,lena.diaz61,en
101134,False,Mateo,Kaur,mateo.kaur62,en
101141,False,Nia,Ramirez,nia.ramirez63,en
101148,True,Owen,Young,owen.young64,en
101155,False,Petra,Ferrari,petra.ferrari65,en
101162,True,Rosa,Meyer,rosa.meyer66,en
101169,False,Sam,Ueda,sam.ueda67,en
101176,True,Tara,Diaz,tara.diaz68,en
101183,True,Ursula,Kaur,ursula.kaur69,en
101190,True,Viktor,Ramirez,viktor.ramirez70,en
101197,False,Wanda,Young,wanda.young71,en
101204,True,Xander,Ferrari,xander.ferrari72,en
101211,False,Yusuf,Meyer,yusuf.meyer73,en
101218,False,Zola,Ueda,zola.ueda74,en
101225,True,Adele,Diaz,adele.diaz75,en
101232,False,Bruno,Kaur,bruno.kaur76,en
101239,True,Camila,Ramirez,camila.ramirez77,en
101246,False,Dario,Young,dario.young78,en
101253,False,Efe,Ferrari,efe.ferrari79,en
101260,True,Fionn,Meyer,fionn.meyer80,en
101267,True,Gwen,Ueda,gwen.ueda81,en
101274,False,Hector,Diaz,hector.diaz82,en
101281,False,Iris,Kaur,iris.kaur83,en
101288,False,Julius,Ramirez,julius.ramirez84,en
101295,False,Kenji,Young,kenji.young85,en
101302,False,Alice,Ferrari,alice.ferrari86,en
101309,True,Ben,Meyer,ben.meyer87,en
101316,False,Chloe,Ueda,chloe.ueda88,en
101323,False,Diego,Diaz,diego.diaz89,en
101330,False,Elena,Kaur,elena.kaur90,en
101337,True,Farhan,Ramirez,farhan.ramirez91,en
101344,False,Grace,Young,grace.young92,en
101351,True,Hiro,Ferrari,hiro.ferrari93,en
101358,True,Isabelle,Meyer,isabelle.meyer94,en
101365,True,Jamal,Ueda,jamal.ueda95,en
101372,True,Kira,Diaz,kira.diaz96,en
101379,False,Luis,Kaur,luis.kaur97,en
101386,False,Maya,Ramirez,maya.ramirez98,en
101393,False,Noah,Young,noah.young99,en
101400,False,Olivia,Ferrari,olivia.ferrari00,en
101407,False,Pablo,Meyer,pablo.meyer01,en
101414,False,Quinn,Ueda,quinn.ueda02,en
101421,True,Ravi,Diaz,ravi.diaz03,en
101428,False,Sofia,Kaur,sofia.kaur04,en
101435,True,Tomas,Ramirez,tomas.ramirez05,en
101442,False,Uma,Young,uma.young06,en
101449,False,Vince,Ferrari,vince.ferrari07,en
101456,False,Wren,Meyer,wren.meyer08,en
101463,True,Xiao,Ueda,xiao.ueda09,en
101470,False,Yara,Diaz,yara.diaz10,en
101477,False,Zane,Kaur,zane.kaur11,en
101484,False,Anika,Ramirez,anika.ramirez12,en
101491,True,Bram,Young,bram.young13,en
101498,True,Cora,Ferrari,cora.ferrari14,en
101505,True,Deshaun,Meyer,deshaun.meyer15,en
101512,False,Eli,Ueda,eli.ueda16,en
101519,False,Freya,Diaz,freya.diaz17,en
101526,False,Gabriel,Kaur,gabriel.kaur18,en
101533,True,Hana,Ramirez,hana.ramirez19,en
101540,False,Ian,Young,ian.young20,en
101547,False,Jessa,Ferrari,jessa.ferrari21,en
101554,False,Kai,Meyer,kai.meyer22,en
101561,True,Lena,Ueda,lena.ueda23,en
101568,False,Mateo,Diaz,mateo.diaz24,en
101575,False,Nia,Kaur,nia.kaur25,en
101582,False,Owen,Ramirez,owen.ramirez26,en
101589,False,Petra,Young,petra.young27,en
101596,False,Rosa,Ferrari,rosa.ferrari28,en
101603,True,Sam,Meyer,sam.meyer29,en
101610,False,Tara,Ueda,tara.ueda30,en
101617,True,Ursula,Diaz,ursula.diaz31,en
101624,True,Viktor,Kaur,viktor.kaur32,en
101631,False,Wanda,Ramirez,wanda.ramirez33,en
101638,False,Xander,Young,xander.young34,en
101645,False,Yusuf,Ferrari,yusuf.ferrari35,en
101652,True,Zola,Meyer,zola.meyer36,en
101659,True,Adele,Ueda,adele.ueda37,en
101666,True,Bruno,Diaz,bruno.diaz38,en
101673,False,Camila,Kaur,camila.kaur39,en
101680,False,Dario,Ramirez,dario.ramirez40,en
101687,False,Efe,Young,efe.young41,en
101694,False,Fionn,Ferrari,fionn.ferrari42,en
101701,False,Gwen,Meyer,gwen.meyer43,en
101708,False,Hector,Ueda,hector.ueda44,en
101715,False,Iris,Diaz,iris.diaz45,en
101722,False,Julius,Kaur,julius.kaur46,en
101729,False,Kenji,Ramirez,kenji.ramirez47,en
101736,True,Alice,Young,alice.young48,en
101743,False,Ben,Ferrari,ben.ferrari49,en
101750,False,Chloe,Meyer,chloe.meyer50,en
101757,False,Diego,Ueda,diego.ueda51,en
101764,True,Elena,Diaz,elena.diaz52,en
