transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
TRAN_f5c7e3f1,ACCO_27e69c81,344.89,USD,2025-12-11,Dorothy Lee,merchant_name_19,Cloud Services,true,Cloud Services
TRAN_3ba79b6d,ACCO_c87b0aec,361.20,USD,2025-11-24,Andrew King,merchant_name_20,Printing & Reproduction,false,Printing & Reproduction
TRAN_c2089ea5,ACCO_b09d650a,378.51,USD,2025-11-07,Nicole Campbell,merchant_name_21,Security Services,false,Security Services
TRAN_bddff670,ACCO_a3dd491e,395.82,USD,2026-10-20,Nicholas Reyes,merchant_name_22,Janitorial & Cleaning,true,Janitorial & Cleaning
TRAN_f9bb6f62,ACCO_a858f7d8,412.13,USD,2026-10-03,Joan Reed,merchant_name_23,Parking & Transportation,false,Parking & Transportation
TRAN_23ba5e50,ACCO_22e33576,429.44,USD,2026-09-16,Patrick Bennett,merchant_name_24,Research & Development,true,Research & Development
TRAN_eb38cd3e,ACCO_77d3763a,446.75,USD,2026-08-28,Grace Foster,merchant_name_25,Licensing Fees,true,Licensing Fees
TRAN_b834defd,ACCO_97c6678a,463.06,USD,2026-08-12,Noah Hernandez,merchant_name_26,Bank Fees & Charges,false,Bank Fees & Charges
TRAN_6d9cf084,ACCO_31a5d504,480.37,USD,2026-07-25,Elizabeth White,merchant_name_27,Payroll Processing,true,Payroll Processing
TRAN_abc104d9,ACCO_914fa7f3,497.68,USD,2026-07-08,Arthur Torres,merchant_name_28,Accounting & Bookkeeping,true,Accounting & Bookkeeping
TRAN_99d428c7,ACCO_1e27c9f5,514.99,USD,2026-06-21,Sharon Roberts,merchant_name_29,Recruiting & Staffing,false,Recruiting & Staffing
TRAN_45c1810d,ACCO_388d210f,531.30,USD,2026-06-04,Russell Morales,merchant_name_30,Employee Benefits,true,Employee Benefits
TRAN_9072274b,ACCO_a2ae55b0,548.61,USD,2026-05-17,Heather Ramos,merchant_name_31,Workers Compensation,false,Workers Compensation
TRAN_95da3c9e,ACCO_1b7d69ce,565.92,USD,2026-04-28,Robert Ruiz,merchant_name_32,Health & Safety,false,Health & Safety
TRAN_41b3e73e,ACCO_fa8413fd,582.23,USD,2026-04-13,Ann Smith,merchant_name_33,Depreciation,true,Depreciation
TRAN_474146d8,ACCO_67802b8f,599.54,USD,2026-03-26,Steven Wilson,merchant_name_34,Amortization,false,Amortization
TRAN_27a4ad24,ACCO_e856c7d4,616.85,USD,2026-03-09,Brittany Clark,merchant_name_35,Interest Expense,true,Interest Expense
TRAN_5935a4bc,ACCO_838abd59,633.16,USD,2026-02-22,Jacob Flores,merchant_name_36,Taxes & Government Fees,true,Taxes & Government Fees
TRAN_12637b3a,ACCO_2518187e,650.47,USD,2026-02-05,Dorothy Evans,merchant_name_37,Permits & Inspections,false,Permits & Inspections
TRAN_9d8ba82c,ACCO_956dc4b3,667.78,USD,2026-01-18,Frank Rogers,merchant_name_38,Charitable Donations,true,Charitable Donations
TRAN_dd89e5f2,ACCO_3c5e1b44,684.09,USD,2026-01-01,Nicole Ward,merchant_name_39,Sponsorships,false,Sponsorships
TRAN_58916013,ACCO_ce69af4a,701.40,USD,2025-12-19,Zachary Alvarez,merchant_name_40,Trade Show & Events,false,Trade Show & Events
TRAN_31f37279,ACCO_aede7071,718.71,USD,2025-12-02,Joan Brown,merchant_name_41,Client Entertainment,true,Client Entertainment
TRAN_566f8e08,ACCO_a9cde05c,735.02,USD,2025-11-15,Harold Taylor,merchant_name_42,Vehicle Expenses,false,Vehicle Expenses
TRAN_364fe418,ACCO_d0a6d978,752.33,USD,2026-10-28,Grace Robinson,merchant_name_43,Fuel & Gas,true,Fuel & Gas
TRAN_3be72079,ACCO_07441c85,769.64,USD,2026-10-11,Alan Nelson,merchant_name_44,Toll Charges,true,Toll Charges
TRAN_36e2bf98,ACCO_ae8fed8a,786.95,USD,2026-09-24,Elizabeth Parker,merchant_name_45,Postage & Mailing,false,Postage & Mailing
TRAN_fe021ee3,ACCO_186009c1,803.26,USD,2026-09-07,Carlos Morgan,merchant_name_46,Courier Services,true,Courier Services
TRAN_1f78a847,ACCO_223e2ad6,820.57,USD,2026-08-20,Sharon Brooks,merchant_name_47,Storage & Warehousing,false,Storage & Warehousing
TRAN_272ee838,ACCO_ade6e7b5,837.88,USD,2026-08-03,Mark Patel,merchant_name_48,Raw Materials,false,Raw Materials
TRAN_ff53adc8,ACCO_114f8da7,854.19,USD,2026-07-16,Heather Miller,merchant_name_49,Finished Goods,true,Finished Goods
TRAN_5ff6adc2,ACCO_6c6bad28,871.50,USD,2026-06-28,Jeffrey Martin,merchant_name_50,Packaging & Supplies,false,Packaging & Supplies
TRAN_6fbb3f7a,ACCO_b6de52b3,888.81,USD,2026-06-12,Ann Allen,merchant_name_51,Quality Control,true,Quality Control
TRAN_a0048777,ACCO_f9a51589,905.12,USD,2026-05-25,Raymond Rivera,merchant_name_52,Product Development,true,Product Development
TRAN_3bd007dd,ACCO_d4dc5b79,922.43,USD,2026-05-08,Brittany Collins,merchant_name_53,Prototyping,false,Prototyping
TRAN_6ad213db,ACCO_014a9590,939.74,USD,2026-04-21,Douglas Bailey,merchant_name_54,Photography & Media,true,Photography & Media
TRAN_2c1e7828,ACCO_3961a6de,956.05,USD,2026-04-04,Dorothy James,merchant_name_55,Video Production,true,Video Production
TRAN_5700b7e9,ACCO_b28a06fe,973.36,USD,2026-03-17,Gerald Ross,merchant_name_56,Design & Creative,false,Design & Creative
TRAN_17cc47f6,ACCO_85c719d9,990.67,USD,2026-02-28,Nicole Martinez,merchant_name_57,Translation Services,true,Translation Services
TRAN_bc11953f,ACCO_e3c5b1ba,1007.98,USD,2026-02-13,Albert Thompson,merchant_name_58,Data Entry & Processing,false,Data Entry & Processing
TRAN_a6a744d8,ACCO_c95b9263,1024.29,USD,2026-01-26,Joan Scott,merchant_name_59,Outsourced Labor,false,Outsourced Labor
TRAN_c391dafb,ACCO_a3989ef8,1041.60,USD,2026-01-09,Wayne Carter,merchant_name_60,Freelance Services,true,Freelance Services
TRAN_4e4a6be9,ACCO_56b2cc6d,1058.91,USD,2025-12-27,Grace Morris,merchant_name_61,Contract Manufacturing,false,Contract Manufacturing
TRAN_d723cad6,ACCO_1c8e4751,1075.22,USD,2025-12-10,Matthew Howard,merchant_name_62,Repair & Restoration,true,Repair & Restoration
TRAN_562a6ed7,ACCO_f0f5bf77,1092.53,USD,2025-11-23,Elizabeth Mendoza,merchant_name_63,Calibration Services,true,Calibration Services
TRAN_cdfd06eb,ACCO_68f58222,1109.84,USD,2025-11-06,Edward Powell,merchant_name_64,Lab Testing,false,Lab Testing
TRAN_859736e3,ACCO_b317c718,1126.15,USD,2026-10-19,Sharon Gonzalez,merchant_name_65,Environmental Compliance,true,Environmental Compliance
TRAN_99f4298c,ACCO_c00af070,1143.46,USD,2026-10-02,Benjamin Sanchez,merchant_name_66,Water & Sewer,false,Water & Sewer
TRAN_c7399fac,ACCO_d36ec838,1160.77,USD,2026-09-15,Heather Hill,merchant_name_67,Natural Gas,false,Natural Gas
TRAN_eab791ab,ACCO_068965d8,1177.08,USD,2026-08-28,Nathan Phillips,merchant_name_68,Electricity,true,Electricity
TRAN_bf54c7e7,ACCO_ca9cc44f,1194.39,USD,2026-08-11,Ann Cook,merchant_name_69,Internet & Connectivity,false,Internet & Connectivity
TRAN_b32ce0af,ACCO_96b09563,1211.70,USD,2026-07-24,Austin Cox,merchant_name_70,Cable & Satellite,true,Cable & Satellite
TRAN_63b7fcf4,ACCO_833c9e5b,1228.01,USD,2026-07-07,Brittany Price,merchant_name_71,Phone Service,true,Phone Service
TRAN_19ad8d9a,ACCO_f900f01e,1245.32,USD,2026-06-20,Joe Williams,merchant_name_72,Domain & Hosting,false,Domain & Hosting
TRAN_2eeea0d0,ACCO_59662234,1262.63,USD,2026-06-03,Dorothy Thomas,merchant_name_73,SSL & Certificates,true,SSL & Certificates
TRAN_5e97f272,ACCO_929991c9,1279.94,USD,2026-05-16,Eugene Lewis,merchant_name_74,Backup & Recovery,false,Backup & Recovery
TRAN_d53ec296,ACCO_5a128da4,1296.25,USD,2026-04-28,Nicole Adams,merchant_name_75,Monitoring & Alerting,false,Monitoring & Alerting
TRAN_c4992fb7,ACCO_b3dccaf1,1313.56,USD,2026-04-12,Christopher Diaz,merchant_name_76,Project Management Tools,true,Project Management Tools
TRAN_933f071d,ACCO_136910c2,1330.87,USD,2026-03-25,Joan Ortiz,merchant_name_77,CRM Software,false,CRM Software
TRAN_bd1ebf90,ACCO_00508702,1347.18,USD,2026-03-08,Timothy Watson,merchant_name_78,ERP System,false,ERP System
TRAN_e7bdff83,ACCO_011c6b63,1364.49,USD,2026-02-21,Grace Sanders,merchant_name_79,BI & Analytics,true,BI & Analytics
TRAN_abe234c4,ACCO_835186ae,1381.80,USD,2026-02-04,Scott Garcia,merchant_name_80,Document Management,false,Document Management
TRAN_96b80814,ACCO_326ee768,1398.11,USD,2026-01-17,Elizabeth Jackson,merchant_name_81,E-Signature Platform,true,E-Signature Platform
TRAN_0fb395af,ACCO_2a9c999f,1415.42,USD,2025-12-05,Jose Young,merchant_name_82,Survey & Feedback,true,Survey & Feedback
TRAN_21732e8e,ACCO_0ffd1625,1432.73,USD,2025-12-18,Sharon Hall,merchant_name_83,Learning Management,false,Learning Management
TRAN_048fef9e,ACCO_6bd1c229,1449.04,USD,2025-12-01,Roger Edwards,merchant_name_84,Help Desk Software,true,Help Desk Software
TRAN_869850a9,ACCO_c02617e4,1466.35,USD,2025-11-14,Heather Peterson,merchant_name_85,Communication Platform,false,Communication Platform
TRAN_7580919e,ACCO_b0280547,1483.66,USD,2026-10-27,Bruce Wood,merchant_name_86,Video Conferencing,false,Video Conferencing
TRAN_cd353361,ACCO_88f80527,1500.97,USD,2026-10-10,Ann Long,merchant_name_87,Collaboration Tools,true,Collaboration Tools
TRAN_4685d9d7,ACCO_88ce23f0,1517.28,USD,2026-09-23,Roy Rodriguez,merchant_name_88,Cybersecurity Software,false,Cybersecurity Software
TRAN_69a6bcbf,ACCO_b0065c4b,1534.59,USD,2026-09-06,Brittany Perez,merchant_name_89,Antivirus & Firewall,true,Antivirus & Firewall
TRAN_8fef5512,ACCO_e7bbb365,1551.90,USD,2026-08-19,Thomas Wright,merchant_name_90,VPN Service,true,VPN Service
TRAN_01271d0b,ACCO_bc5230d0,1568.21,USD,2026-08-02,Dorothy Mitchell,merchant_name_91,Password Management,false,Password Management
TRAN_f0dfbead,ACCO_a00c7a66,1585.52,USD,2026-07-15,Brian Stewart,merchant_name_92,Identity & Access Management,true,Identity & Access Management
TRAN_2170232c,ACCO_2fdb4281,1602.83,USD,2026-06-28,Nicole Kelly,merchant_name_93,Payroll Software,false,Payroll Software
TRAN_5ee0fc0f,ACCO_06b1ddc5,1619.14,USD,2026-06-11,Larry Gray,merchant_name_94,Benefits Administration,false,Benefits Administration
TRAN_bd885883,ACCO_fefbe4f4,1636.45,USD,2026-05-24,Joan Jimenez,merchant_name_95,Time & Attendance,true,Time & Attendance
TRAN_398a81db,ACCO_a5036ef6,1653.76,USD,2026-05-07,Tyler Lopez,merchant_name_96,Expense Management,false,Expense Management
TRAN_02119ac7,ACCO_8ee799f2,1670.07,USD,2026-04-20,Grace Harris,merchant_name_97,Procurement Platform,true,Procurement Platform
TRAN_94ab0fb0,ACCO_5cc2875c,1687.38,USD,2026-04-03,Christian Nguyen,merchant_name_98,Inventory Management,true,Inventory Management
TRAN_9ec599e8,ACCO_d44ad061,1704.69,USD,2026-03-16,Elizabeth Gomez,merchant_name_99,Office Supplies,false,Office Supplies
TRAN_2d937065,ACCO_e881d5a0,1721.00,USD,2026-02-28,Bryan Murphy,merchant_name_100,Software,true,Software
TRAN_ae47f86e,ACCO_55ce4515,1738.31,USD,2026-02-12,Sharon Kim,merchant_name_101,Consulting,false,Consulting
TRAN_fbf84eef,ACCO_3849bead,1755.62,USD,2026-01-25,Johnny Hughes,merchant_name_102,Marketing,false,Marketing
TRAN_83872ba5,ACCO_878cf712,1772.93,USD,2026-01-08,Heather Johnson,merchant_name_103,Travel,true,Travel
TRAN_336f690d,ACCO_43a27851,1789.24,USD,2025-12-26,Richard Anderson,merchant_name_104,Equipment,false,Equipment
TRAN_f1780fb6,ACCO_d79bcf67,1806.55,USD,2025-12-09,Ann Ramirez,merchant_name_105,Training,false,Training
TRAN_2b6fe3ad,ACCO_50709b92,1823.86,USD,2025-11-22,Kenneth Green,merchant_name_106,Subscriptions,true,Subscriptions
TRAN_3c000982,ACCO_4e5819ca,1840.17,USD,2025-11-05,Brittany Turner,merchant_name_107,Shipping,false,Shipping
TRAN_c31485cc,ACCO_8f3c8e8a,1857.48,USD,2026-10-18,Jonathan Gutierrez,merchant_name_108,Utilities,true,Utilities
TRAN_1ef5c2fa,ACCO_be098b27,1874.79,USD,2026-10-01,Dorothy Richardson,merchant_name_109,Professional Services,true,Professional Services
TRAN_b519e935,ACCO_5752bc59,1891.10,USD,2026-09-14,Dennis Castillo,merchant_name_110,Insurance,false,Insurance
TRAN_783e94e9,ACCO_9f9a2f86,1908.41,USD,2026-08-27,Nicole Jones,merchant_name_111,Maintenance,true,Maintenance
TRAN_bb3ae734,ACCO_450325f0,1925.72,USD,2026-08-10,Jeremy Moore,merchant_name_112,Legal,false,Legal
TRAN_33506994,ACCO_2c6fd8ce,1942.03,USD,2026-07-23,Joan Walker,merchant_name_113,Advertising,false,Advertising
TRAN_06f35ec3,ACCO_89e7f716,1959.34,USD,2026-07-06,Jordan Baker,merchant_name_114,Technology,true,Technology
TRAN_a84e3146,ACCO_3002c041,1976.65,USD,2026-06-19,Grace Cruz,merchant_name_115,Meals & Entertainment,false,Meals & Entertainment
TRAN_a5fc0cc2,ACCO_09a3d829,1993.96,USD,2026-06-02,Philip Cooper,merchant_name_116,Rent,true,Rent
TRAN_6559ac74,ACCO_b5215e88,2010.27,USD,2026-05-15,Elizabeth Chavez,merchant_name_117,Telecommunications,true,Telecommunications
TRAN_fb989c8e,ACCO_416f49d5,2027.58,USD,2026-04-28,William Myers,merchant_name_118,Cloud Services,false,Cloud Services
TRAN_23528ce5,ACCO_5ee11f4a,2044.89,USD,2026-04-11,Sharon Davis,merchant_name_119,Printing & Reproduction,true,Printing & Reproduction
TRAN_28acec07,ACCO_dc18ebf1,2061.20,USD,2026-03-24,Andrew Lee,merchant_name_120,Security Services,false,Security Services
TRAN_5cea75c6,ACCO_cb284516,2078.51,USD,2026-03-07,Heather King,merchant_name_121,Janitorial & Cleaning,false,Janitorial & Cleaning
TRAN_fdcb38cf,ACCO_54910b63,2095.82,USD,2026-02-20,Nicholas Campbell,merchant_name_122,Parking & Transportation,true,Parking & Transportation
TRAN_c612cd49,ACCO_3a2a0dd3,2112.13,USD,2026-02-03,Ann Reyes,merchant_name_123,Research & Development,false,Research & Development
TRAN_6097da9b,ACCO_eaf9e313,2129.44,USD,2026-01-16,Patrick Reed,merchant_name_124,Licensing Fees,true,Licensing Fees
TRAN_cf4010ef,ACCO_50a5b765,2146.75,USD,2025-12-04,Brittany Bennett,merchant_name_125,Bank Fees & Charges,true,Bank Fees & Charges
TRAN_3cdd2202,ACCO_0f433e3b,2163.06,USD,2025-12-17,Noah Foster,merchant_name_126,Payroll Processing,false,Payroll Processing
TRAN_cc0c686e,ACCO_a63b5576,2180.37,USD,2025-11-28,Dorothy Hernandez,merchant_name_127,Accounting & Bookkeeping,true,Accounting & Bookkeeping
TRAN_2cf41c07,ACCO_21bd7391,2197.68,USD,2025-11-13,Arthur White,merchant_name_128,Recruiting & Staffing,true,Recruiting & Staffing
TRAN_d6440f73,ACCO_109050c2,2214.99,USD,2026-10-26,Nicole Torres,merchant_name_129,Employee Benefits,false,Employee Benefits
TRAN_490256d5,ACCO_6af1907c,2231.30,USD,2026-10-09,Russell Roberts,merchant_name_130,Workers Compensation,true,Workers Compensation
TRAN_b1acf539,ACCO_7b0fe986,2248.61,USD,2026-09-22,Joan Morales,merchant_name_131,Health & Safety,false,Health & Safety
TRAN_0489e1bc,ACCO_51956644,2265.92,USD,2026-09-05,Robert Ramos,merchant_name_132,Depreciation,false,Depreciation
TRAN_3c7d2abb,ACCO_f080ec17,2282.23,USD,2026-08-18,Grace Ruiz,merchant_name_133,Amortization,true,Amortization
TRAN_3ae4f159,ACCO_f44ee979,2299.54,USD,2026-08-01,Steven Smith,merchant_name_134,Interest Expense,false,Interest Expense
TRAN_fa3fa0d1,ACCO_d46889aa,2316.85,USD,2026-07-14,Elizabeth Wilson,merchant_name_135,Taxes & Government Fees,true,Taxes & Government Fees
TRAN_91c5ad15,ACCO_3ba71a08,2333.16,USD,2026-06-27,Jacob Clark,merchant_name_136,Permits & Inspections,true,Permits & Inspections
TRAN_0e290609,ACCO_c376bb0e,2350.47,USD,2026-06-10,Sharon Flores,merchant_name_137,Charitable Donations,false,Charitable Donations
TRAN_96620b3f,ACCO_200aebce,2367.78,USD,2026-05-23,Frank Evans,merchant_name_138,Sponsorships,true,Sponsorships
TRAN_67931e7d,ACCO_0ebc281c,2384.09,USD,2026-05-06,Heather Rogers,merchant_name_139,Trade Show & Events,false,Trade Show & Events
TRAN_f4e9e76d,ACCO_6f4b1804,2401.40,USD,2026-04-19,Zachary Ward,merchant_name_140,Client Entertainment,false,Client Entertainment
TRAN_65a1e55c,ACCO_5a814831,2418.71,USD,2026-04-02,Ann Alvarez,merchant_name_141,Vehicle Expenses,true,Vehicle Expenses
TRAN_68122ffe,ACCO_2304a78e,2435.02,USD,2026-03-15,Harold Brown,merchant_name_142,Fuel & Gas,false,Fuel & Gas
TRAN_7b7512b0,ACCO_661ab1f5,2452.33,USD,2026-02-28,Brittany Taylor,merchant_name_143,Toll Charges,true,Toll Charges
TRAN_1193b688,ACCO_afd92f3a,2469.64,USD,2026-02-11,Alan Robinson,merchant_name_144,Postage & Mailing,true,Postage & Mailing
TRAN_fddf5cc3,ACCO_bbb9f93f,2486.95,USD,2026-01-24,Dorothy Nelson,merchant_name_145,Courier Services,false,Courier Services
TRAN_d102007d,ACCO_d98c5a05,2503.26,USD,2026-01-07,Carlos Parker,merchant_name_146,Storage & Warehousing,true,Storage & Warehousing
TRAN_da93dada,ACCO_c091b72d,2520.57,USD,2025-12-25,Nicole Morgan,merchant_name_147,Raw Materials,false,Raw Materials
TRAN_f9efe1c2,ACCO_fa0ac655,2537.88,USD,2025-12-08,Mark Brooks,merchant_name_148,Finished Goods,false,Finished Goods
TRAN_be49d1d2,ACCO_7c18dde4,2554.19,USD,2025-11-21,Joan Patel,merchant_name_149,Packaging & Supplies,true,Packaging & Supplies
