request_id,product_id,status,rider_id,driver_name,vehicle,license_plate,start_latitude,start_longitude,start_address,end_latitude,end_longitude,end_address,distance_miles,duration_minutes,fare,surge_multiplier,requested_at,completed_at
ub_2042,prod_2,completed,jporter,Ivy Adams,Ford Escape,OK945,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9500,"Tulsa, OK",8.2,13,26.25,1.0,2026-03-05T20:43:00-05:00,2026-08-23T14:56:00-05:00
ub_2043,prod_5,completed,jporter,Jack York,Ford Escape,OK331,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9300,"Sand Springs, OK",2.9,21,19.09,1.0,2026-06-09T11:00:00-05:00,2026-01-16T01:10:00-05:00
ub_2044,prod_1,completed,jporter,Uma Tate,Ford Escape,OK997,36.1540,-95.9928,Midtown Tulsa,36.1900,-95.9100,"Edmond, OK",9.6,15,9.02,1.0,2026-05-05T10:28:00-05:00,2026-03-03T02:59:00-05:00
ub_2045,prod_5,completed,jporter,Sam Meyer,Toyota Camry,OK500,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9900,"Edmond, OK",3.6,16,27.56,1.0,2026-04-27T11:09:00-05:00,2026-09-08T02:08:00-05:00
ub_2046,prod_4,completed,jporter,Hank Cann,Ford Escape,OK263,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9800,"Tulsa, OK",7.7,20,27.82,1.0,2026-02-06T22:32:00-05:00,2026-08-12T23:29:00-05:00
ub_2047,prod_5,completed,jporter,Quinn Irwin,Ford Escape,OK773,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9200,"Stillwater, OK",8.1,9,18.70,1.0,2026-09-22T08:26:00-05:00,2026-07-23T15:55:00-05:00
ub_2048,prod_4,completed,jporter,Mia Kerr,Ford Escape,OK439,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9700,"Muskogee, OK",5.8,11,26.24,1.0,2026-02-27T03:37:00-05:00,2026-05-19T17:32:00-05:00
ub_2049,prod_1,completed,jporter,Finn Hart,Honda Civic,OK587,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9200,"Owasso, OK",12.0,19,24.69,1.0,2026-01-12T12:48:00-05:00,2026-04-10T10:10:00-05:00
ub_2050,prod_4,completed,jporter,Ned Doss,Toyota Camry,OK688,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9000,"Stillwater, OK",1.1,14,8.17,1.0,2026-02-07T02:14:00-05:00,2026-08-08T07:17:00-05:00
ub_2051,prod_1,completed,jporter,Uma Gray,Ford Escape,OK200,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9200,"Broken Arrow, OK",10.6,15,15.21,1.0,2026-06-04T09:48:00-05:00,2026-04-05T16:51:00-05:00
ub_2052,prod_5,completed,jporter,Vince Frost,Toyota Camry,OK494,36.1540,-95.9928,Midtown Tulsa,36.1800,-95.9800,"Jenks, OK",3.2,13,18.07,1.0,2026-08-13T16:16:00-05:00,2026-03-09T07:47:00-05:00
ub_2053,prod_1,completed,jporter,Dan Webb,Honda Civic,OK363,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9400,"Owasso, OK",1.2,25,17.16,1.0,2026-04-19T16:43:00-05:00,2026-05-03T07:53:00-05:00
ub_2054,prod_3,completed,jporter,Mia Nash,Honda Civic,OK502,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9900,"Broken Arrow, OK",7.1,20,13.01,1.0,2026-06-23T06:56:00-05:00,2026-06-28T10:00:00-05:00
ub_2055,prod_2,completed,jporter,Opal Meyer,Honda Civic,OK492,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9100,"Stillwater, OK",5.3,34,14.96,1.0,2026-06-14T04:35:00-05:00,2026-09-07T11:32:00-05:00
ub_2056,prod_5,completed,jporter,Liam Meyer,Toyota Camry,OK367,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9600,"Stillwater, OK",8.3,35,9.34,1.0,2026-02-28T21:02:00-05:00,2026-08-07T09:11:00-05:00
ub_2057,prod_5,completed,jporter,Quinn Ellis,Toyota Camry,OK793,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9100,"Stillwater, OK",1.6,17,10.34,1.0,2026-05-10T02:59:00-05:00,2026-07-28T05:04:00-05:00
ub_2058,prod_4,completed,jporter,Tessa Hart,Honda Civic,OK951,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9000,"Tulsa, OK",8.2,19,22.59,1.0,2026-03-27T07:55:00-05:00,2026-01-23T05:23:00-05:00
ub_2059,prod_2,completed,jporter,Piper Carr,Toyota Camry,OK654,36.1540,-95.9928,Midtown Tulsa,36.1800,-95.9400,"Tulsa, OK",5.6,24,26.76,1.0,2026-02-23T11:35:00-05:00,2026-08-21T12:26:00-05:00
ub_2060,prod_1,completed,jporter,Hank Ford,Toyota Camry,OK608,36.1540,-95.9928,Midtown Tulsa,36.1100,-95.9100,"Sand Springs, OK",11.4,23,15.02,1.0,2026-07-26T22:31:00-05:00,2026-07-12T07:21:00-05:00
ub_2061,prod_1,completed,jporter,Finn Gray,Ford Escape,OK149,36.1540,-95.9928,Midtown Tulsa,36.1300,-95.9000,"Tulsa, OK",5.6,5,16.08,1.0,2026-03-08T15:56:00-05:00,2026-02-06T11:19:00-05:00
ub_2062,prod_3,completed,jporter,Nadia Ames,Ford Escape,OK475,36.1540,-95.9928,Midtown Tulsa,36.1900,-95.9300,"Norman, OK",1.0,10,13.25,1.0,2026-01-06T13:31:00-05:00,2026-07-03T13:31:00-05:00
ub_2063,prod_3,completed,jporter,Opal Doss,Honda Civic,OK978,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9400,"Tulsa, OK",8.1,26,22.46,1.0,2026-01-01T02:38:00-05:00,2026-04-23T02:14:00-05:00
ub_2064,prod_3,completed,jporter,Vince Ober,Ford Escape,OK422,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9500,"Bixby, OK",10.6,16,19.33,1.0,2026-02-01T21:45:00-05:00,2026-05-12T02:38:00-05:00
ub_2065,prod_4,completed,jporter,Ana Quill,Toyota Camry,OK792,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9100,"Edmond, OK",8.7,22,15.31,1.0,2026-07-17T15:01:00-05:00,2026-04-25T07:31:00-05:00
ub_2066,prod_4,completed,jporter,Tessa Cann,Toyota Camry,OK286,36.1540,-95.9928,Midtown Tulsa,36.2000,-95.9300,"Owasso, OK",8.0,9,19.10,1.0,2026-02-11T13:39:00-05:00,2026-01-02T23:33:00-05:00
ub_2067,prod_4,completed,jporter,Uma Jones,Toyota Camry,OK212,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9600,"Sand Springs, OK",7.4,26,25.60,1.0,2026-05-06T03:48:00-05:00,2026-05-09T08:02:00-05:00
ub_2068,prod_3,completed,jporter,Isla York,Ford Escape,OK809,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9200,"Broken Arrow, OK",7.5,21,20.58,1.0,2026-08-11T13:34:00-05:00,2026-01-01T21:41:00-05:00
ub_2069,prod_1,completed,jporter,Xander Frost,Toyota Camry,OK186,36.1540,-95.9928,Midtown Tulsa,36.2000,-95.9600,"Tulsa, OK",8.7,23,8.78,1.0,2026-09-25T20:42:00-05:00,2026-04-10T12:44:00-05:00
ub_2070,prod_2,completed,jporter,Pia Quill,Toyota Camry,OK902,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9700,"Tulsa, OK",2.0,25,20.18,1.0,2026-03-09T03:27:00-05:00,2026-07-13T12:03:00-05:00
ub_2071,prod_5,completed,jporter,Yara Adams,Ford Escape,OK182,36.1540,-95.9928,Midtown Tulsa,36.1100,-95.9800,"Broken Arrow, OK",10.9,7,21.38,1.0,2026-06-24T22:18:00-05:00,2026-02-15T06:03:00-05:00
ub_2072,prod_4,completed,jporter,Ruth Frost,Ford Escape,OK465,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9200,"Stillwater, OK",10.2,16,15.37,1.0,2026-04-19T06:33:00-05:00,2026-05-09T03:29:00-05:00
ub_2073,prod_1,completed,jporter,Dean Salt,Ford Escape,OK396,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9300,"Norman, OK",4.8,24,15.38,1.0,2026-07-01T18:47:00-05:00,2026-06-08T21:43:00-05:00
ub_2074,prod_2,completed,jporter,Ivy Nash,Toyota Camry,OK871,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9200,"Broken Arrow, OK",4.0,19,21.19,1.0,2026-02-06T19:14:00-05:00,2026-03-16T05:29:00-05:00
ub_2075,prod_4,completed,jporter,Cara Webb,Ford Escape,OK104,36.1540,-95.9928,Midtown Tulsa,36.2000,-95.9600,"Bixby, OK",8.7,6,7.49,1.0,2026-04-19T16:29:00-05:00,2026-04-06T02:51:00-05:00
ub_2076,prod_2,completed,jporter,Nadia Gray,Ford Escape,OK841,36.1540,-95.9928,Midtown Tulsa,36.1800,-95.9600,"Bixby, OK",1.5,13,24.04,1.0,2026-08-15T18:57:00-05:00,2026-09-13T22:47:00-05:00
ub_2077,prod_5,completed,jporter,Isla Ames,Toyota Camry,OK375,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9700,"Jenks, OK",3.9,9,21.07,1.0,2026-03-28T04:30:00-05:00,2026-05-15T09:58:00-05:00
ub_2078,prod_1,completed,jporter,Lena Hale,Ford Escape,OK235,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9400,"Stillwater, OK",1.6,14,13.26,1.0,2026-03-26T06:00:00-05:00,2026-05-07T07:27:00-05:00
ub_2079,prod_4,completed,jporter,Dan Quill,Toyota Camry,OK304,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9700,"Muskogee, OK",6.5,28,14.52,1.0,2026-08-23T18:32:00-05:00,2026-04-16T02:42:00-05:00
ub_2080,prod_2,completed,jporter,Yara Frost,Toyota Camry,OK874,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9100,"Muskogee, OK",8.0,27,9.19,1.0,2026-06-18T20:12:00-05:00,2026-04-18T15:55:00-05:00
ub_2081,prod_5,completed,jporter,Liam Ellis,Honda Civic,OK629,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9500,"Tulsa, OK",8.4,24,19.73,1.0,2026-01-10T14:32:00-05:00,2026-02-03T00:10:00-05:00
ub_2082,prod_3,completed,jporter,Mia Salt,Ford Escape,OK489,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9900,"Broken Arrow, OK",9.2,27,17.23,1.0,2026-07-22T00:57:00-05:00,2026-03-25T08:05:00-05:00
ub_2083,prod_3,completed,jporter,Ivy Nash,Honda Civic,OK348,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9500,"Norman, OK",5.2,5,14.67,1.0,2026-01-12T04:57:00-05:00,2026-03-19T00:16:00-05:00
ub_2084,prod_3,completed,jporter,Dan Boone,Toyota Camry,OK289,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9300,"Jenks, OK",4.7,10,19.83,1.0,2026-07-12T04:00:00-05:00,2026-08-13T08:36:00-05:00
ub_2085,prod_4,completed,jporter,Bruno Cann,Toyota Camry,OK418,36.1540,-95.9928,Midtown Tulsa,36.2000,-95.9200,"Bixby, OK",8.7,32,24.30,1.0,2026-05-26T00:02:00-05:00,2026-09-13T16:04:00-05:00
ub_2086,prod_4,completed,jporter,Ben Webb,Toyota Camry,OK756,36.1540,-95.9928,Midtown Tulsa,36.1100,-95.9200,"Stillwater, OK",4.4,9,19.70,1.0,2026-02-28T20:51:00-05:00,2026-07-10T16:07:00-05:00
ub_2087,prod_5,completed,jporter,Greta Hart,Toyota Camry,OK619,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9700,"Owasso, OK",12.0,9,20.35,1.0,2026-06-09T20:54:00-05:00,2026-02-28T20:11:00-05:00
ub_2088,prod_4,completed,jporter,Cyrus Quill,Toyota Camry,OK636,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9100,"Broken Arrow, OK",6.3,19,21.86,1.0,2026-07-13T20:41:00-05:00,2026-04-16T12:26:00-05:00
ub_2089,prod_4,completed,jporter,Tara Adams,Toyota Camry,OK782,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9700,"Sand Springs, OK",1.1,25,19.43,1.0,2026-05-14T10:06:00-05:00,2026-03-03T00:14:00-05:00
ub_2090,prod_4,completed,jporter,Ruth Gray,Toyota Camry,OK808,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9400,"Norman, OK",5.8,23,10.93,1.0,2026-08-16T16:58:00-05:00,2026-07-04T22:03:00-05:00
ub_2091,prod_4,completed,jporter,Ben Gray,Ford Escape,OK484,36.1540,-95.9928,Midtown Tulsa,36.1900,-95.9500,"Tulsa, OK",10.8,12,7.16,1.0,2026-04-12T12:43:00-05:00,2026-07-16T07:16:00-05:00
ub_2092,prod_5,completed,jporter,Dean Gray,Honda Civic,OK999,36.1540,-95.9928,Midtown Tulsa,36.2000,-95.9400,"Sand Springs, OK",7.1,23,26.78,1.0,2026-06-01T13:27:00-05:00,2026-06-16T01:12:00-05:00
ub_2093,prod_3,completed,jporter,Vince Salt,Ford Escape,OK778,36.1540,-95.9928,Midtown Tulsa,36.1900,-95.9400,"Jenks, OK",5.8,9,21.38,1.0,2026-08-03T15:31:00-05:00,2026-07-16T19:22:00-05:00
ub_2094,prod_1,completed,jporter,Lena Jones,Honda Civic,OK827,36.1540,-95.9928,Midtown Tulsa,36.2000,-95.9500,"Norman, OK",4.2,12,19.89,1.0,2026-02-09T10:24:00-05:00,2026-09-17T17:49:00-05:00
ub_2095,prod_4,completed,jporter,Tessa Adams,Honda Civic,OK812,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9500,"Bixby, OK",10.8,5,11.67,1.0,2026-07-08T00:26:00-05:00,2026-09-27T10:35:00-05:00
ub_2096,prod_1,completed,jporter,Uma Meyer,Ford Escape,OK555,36.1540,-95.9928,Midtown Tulsa,36.1600,-95.9800,"Broken Arrow, OK",10.8,23,10.64,1.0,2026-02-14T16:05:00-05:00,2026-09-10T23:53:00-05:00
ub_2097,prod_2,completed,jporter,Ella Quill,Ford Escape,OK433,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9500,"Broken Arrow, OK",8.9,9,13.80,1.0,2026-09-01T14:49:00-05:00,2026-05-23T08:18:00-05:00
ub_2098,prod_5,completed,jporter,Ivy Doss,Ford Escape,OK277,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9500,"Owasso, OK",10.3,6,22.10,1.0,2026-05-08T06:07:00-05:00,2026-01-13T21:33:00-05:00
ub_2099,prod_2,completed,jporter,Tara Meyer,Toyota Camry,OK470,36.1540,-95.9928,Midtown Tulsa,36.1400,-95.9300,"Muskogee, OK",4.2,20,20.51,1.0,2026-05-03T21:40:00-05:00,2026-06-14T06:47:00-05:00
ub_2100,prod_4,completed,jporter,Ned Irwin,Honda Civic,OK994,36.1540,-95.9928,Midtown Tulsa,36.1100,-95.9800,"Norman, OK",5.4,26,7.86,1.0,2026-08-16T14:35:00-05:00,2026-01-27T19:34:00-05:00
ub_2101,prod_5,completed,jporter,Nadia Booth,Toyota Camry,OK614,36.1540,-95.9928,Midtown Tulsa,36.1000,-95.9900,"Bixby, OK",2.8,33,19.25,1.0,2026-07-15T23:30:00-05:00,2026-08-19T15:03:00-05:00
ub_2102,prod_4,completed,jporter,Ivy Adams,Honda Civic,OK345,36.1540,-95.9928,Midtown Tulsa,36.1200,-95.9500,"Edmond, OK",6.6,19,8.89,1.0,2026-08-09T21:21:00-05:00,2026-05-04T11:31:00-05:00
ub_2103,prod_3,completed,jporter,Willa Meyer,Toyota Camry,OK519,36.1540,-95.9928,Midtown Tulsa,36.1100,-95.9900,"Bixby, OK",2.4,18,26.92,1.0,2026-09-20T12:21:00-05:00,2026-08-24T18:31:00-05:00
ub_2104,prod_3,completed,jporter,Ivy Webb,Ford Escape,OK889,36.1540,-95.9928,Midtown Tulsa,36.1800,-95.9300,"Muskogee, OK",9.4,22,7.29,1.0,2026-03-04T21:40:00-05:00,2026-04-24T13:46:00-05:00
ub_2105,prod_5,completed,jporter,Gwen Salt,Toyota Camry,OK116,36.1540,-95.9928,Midtown Tulsa,36.1700,-95.9100,"Sand Springs, OK",10.0,35,21.37,1.0,2026-08-17T23:52:00-05:00,2026-08-09T18:24:00-05:00
ub_2106,prod_4,completed,jporter,Mia Doss,Ford Escape,OK518,36.1540,-95.9928,Midtown Tulsa,36.1800,-95.9600,"Stillwater, OK",2.8,14,18.75,1.0,2026-05-07T15:27:00-05:00,2026-04-22T00:36:00-05:00
ub_2107,prod_3,completed,jporter,Ned Webb,Honda Civic,OK913,36.1540,-95.9928,Midtown Tulsa,36.1500,-95.9400,"Sand Springs, OK",5.1,12,16.42,1.0,2026-05-25T04:11:00-05:00,2026-07-18T04:09:00-05:00
