Id,FirstName,LastName,Email,Phone,Title,AccountId,MailingCity
003_HASSAN,Hassan,Kwame,hassan.kwame@glenwood.edu,+1-404-555-9104,Visiting Fellow Tropical Med,001_GLENWOOD_PID,Atlanta
003_KATE,Kate,Osborne,kate.osborne@gmail.com,+1-404-555-9105,Journalist Kevin wife,001_GLENWOOD_PID,Atlanta
003_BLESSING,Blessing,Okafor,blessing.okafor.nanny@gmail.com,+1-770-555-9106,Nanny weekday,001_GADCARE,Marietta
003_PASTOR_STEVENS,Samuel,Stevens,pastor.stevens@gmail.com,+1-404-555-0197,Priest Trinity Cathedral,001_TRINITY_CATHEDRAL,Atlanta
003_DR_MEHTA,Priya,Mehta,priya.mehta.md@glenwood.edu,+1-404-555-0219,Endocrinologist,001_GLENWOOD_ENDO,Atlanta
003_DR_ODOM,Aisha,Odom,aisha.odom.md@glenwood.edu,+1-404-555-0223,PCP,001_GLENWOOD_INT_MED,Decatur
003_DR_TRAN,Lisa,Tran,lisa.tran.md@choa.org,+1-404-555-0234,Kids Pediatrician,001_CHOA_DEC_PEDS,Decatur
003_DR_PATEL,Manisha,Patel,patel.dental@decaturdental.com,+1-404-555-0256,Family Dentist,001_DECATUR_DENTAL,Decatur
003_ADAM_SARTAIN,Adam,Sartain,adam.sartain@glenwood.edu,+1-404-555-1201,Grants Office,001_GLENWOOD_PID,Atlanta
003_DEVON_SHARPE,Devon,Sharpe,devon.sharpe@glenwood.edu,+1-404-555-1202,IRB Coordinator,001_GLENWOOD_PID,Atlanta
003_JENNIFER_HALL,Jennifer,Hall,jennifer.hall@glenwood.edu,+1-404-555-1203,ORAA,001_GLENWOOD_PID,Atlanta
003_RICH_BOWMAN,Rich,Bowman,rich.bowman@glenwood.edu,+1-404-555-1204,Grant Compliance,001_GLENWOOD_PID,Atlanta
003_AMELIA_CHEN,Amelia,Chen,amelia.chen@rtss-multisite.org,+1-303-555-1301,Multi-site Study Coordinator,001_UCOLORADO_PEDS,Aurora
003_MARTA_SILVEIRA,Marta,Silveira,marta.silveira@rtss-multisite.org,+258-84-555-1302,Manhica Data Manager,001_CISM,Manhica
003_PETER_KIMANI,Peter,Kimani,peter.kimani@rtss-multisite.org,+254-72-555-1303,Kilifi Data Manager,001_KEMRI,Kilifi
003_AMA_WANJIRU,Ama,Wanjiru,ama.wanjiru@rtss-multisite.org,+254-72-555-1304,Kilifi Study Nurse,001_KEMRI,Kilifi
003_KOFI_BOATENG,Kofi,Boateng,kofi.boateng@rtss-multisite.org,+233-24-555-1305,Kintampo Data Manager,001_KINTAMPO,Kintampo
003_MALARIA_CONS,Sarah,Fitzgerald,sarah.fitzgerald@malariaconsortium.org,+44-20-3299-8621,Programme Manager,001_MALARIA_CONSORTIUM,London
003_PATH_CONTACT,David,Kim,david.kim@path.org,+1-206-285-3521,Vaccine Access Program Lead,001_PATH,Seattle
003_GAVI_CONTACT,Sonia,Rosales,sonia.rosales@gavi.org,+41-22-909-6521,Alliance Officer,001_GAVI,Geneva
003_UNC_LEAD_L001,M,Osei-Kwakye,osei-kwakye@unc.edu,+1-919-555-1010,Faculty Search Contact,001_UNC_PID,Chapel Hill
003_VANDY_LEAD_L002,R,Adamson,adamson@vanderbilt.edu,+1-615-555-2020,Faculty Search Contact,001_VANDY_GH,Nashville
003_BCH_LEAD_L003,J,Villaverde,villaverde@bch.harvard.edu,+1-617-555-3030,Faculty Search Contact,001_BCH_ID,Boston
003_UW_LEAD_L004,E,Nsanzabana,nsanzabana@uw.edu,+1-206-555-4040,Faculty Search Contact,001_UW_GH,Seattle
003_BAYLOR_LEAD_L005,P,Ochieng,ochieng@bcm.edu,+1-713-555-5050,Faculty Search Contact,001_BAYLOR_GP,Houston
003_EMORY_LEAD_L006,K,Tanaka,tanaka@emory.edu,+1-404-555-6060,Faculty Search Contact Local,001_EMORY_ROLLINS,Atlanta
003_JHU_LEAD_L007,L,Ferreira,ferreira@jhu.edu,+1-410-555-7070,Faculty Search Contact,001_JHU_BLOOMBERG,Baltimore
003_LANDLORD,Miles,Westbrook,landlord-westbrook@westbrookpm.com,+1-404-555-1010,Landlord,001_WESTBROOK,Atlanta
003_GODDARD_DIR,Michelle,Sanders,decatur@gmail.com,+1-404-555-2020,Goddard Decatur Director,001_GADCARE,Decatur
003_ATC_RACE,Rachel,Torres,rachel.torres@atlantatrackclub.org,+1-404-555-5501,Race Coordinator,001_ATL_HALF_MARATHON,Atlanta
003_HAVEN_AGENT,Emma,Bright,emma.bright@havenlife.com,+1-800-555-6601,Insurance Agent,001_HAVEN_LIFE,New York
003_ALLY_REP,Steven,Wang,steven.wang@ally.com,+1-855-555-7701,Bank Rep,001_ALLY,Detroit
003_VANGUARD_REP,Julia,Torres,julia.torres@vanguard.com,+1-877-555-8801,Broker Rep,001_VANGUARD,Malvern
003_PATH2COLLEGE,Rachel,Ford,rachel.ford@path2college529.com,+1-877-555-9901,529 Rep,001_STATE_OF_GA_529,Atlanta
003_DIANE,Diane,Rush,diane.rush.dev@gmail.com,+1-404-555-0137,Wife software engineer Gatewood Solutions,001_WESTBROOK,Decatur
003_FLORENCE,Florence,Rush,florence.rush@gmail.com,+1-303-555-0148,Mother in Denver,001_ALLY,Denver
003_REBECCA,Rebecca,Rush,rebecca.rush.cpa@gmail.com,+1-770-555-0208,Sister-in-law CPA,001_ALLY,Marietta
003_GRACE,Grace,Nelson,grace.nelson.esq@gmail.com,+1-404-555-0174,Best friend immigration attorney,001_WESTBROOK,Decatur
003_JANET,Janet,Atkins,janet.atkins@gmail.com,+1-404-555-0186,Co-fellow PID Glenwood,001_GLENWOOD_PID,Atlanta
003_MARCUS_BELL,Marcus,Bell,marcus.bell@glenwood.edu,+1-404-555-9101,PID Attending,001_GLENWOOD_PID,Atlanta
003_PREETI,Preeti,Ahuja,preeti.ahuja@glenwood.edu,+1-404-555-9102,General Peds Attending,001_GLENWOOD_PID,Atlanta
003_YOLANDA,Yolanda,Reyes,yolanda.reyes@glenwood.edu,+1-404-555-9103,3rd Year Fellow,001_GLENWOOD_PID,Atlanta
003_HASSAN,Hassan,Kwame,hassan.kwame@glenwood.edu,+1-404-555-9104,Visiting Fellow Tropical Med,001_GLENWOOD_PID,Atlanta
003_KATE,Kate,Osborne,kate.osborne@gmail.com,+1-404-555-9105,Journalist Kevin wife,001_GLENWOOD_PID,Atlanta
003_BLESSING,Blessing,Okafor,blessing.okafor.nanny@gmail.com,+1-770-555-9106,Nanny weekday,001_GADCARE,Marietta
003_PASTOR_STEVENS,Samuel,Stevens,pastor.stevens@gmail.com,+1-404-555-0197,Priest Trinity Cathedral,001_TRINITY_CATHEDRAL,Atlanta
003_DR_MEHTA,Priya,Mehta,priya.mehta.md@glenwood.edu,+1-404-555-0219,Endocrinologist,001_GLENWOOD_ENDO,Atlanta
003_DR_ODOM,Aisha,Odom,aisha.odom.md@glenwood.edu,+1-404-555-0223,PCP,001_GLENWOOD_INT_MED,Decatur
003_DR_TRAN,Lisa,Tran,lisa.tran.md@choa.org,+1-404-555-0234,Kids Pediatrician,001_CHOA_DEC_PEDS,Decatur
003_DR_PATEL,Manisha,Patel,patel.dental@decaturdental.com,+1-404-555-0256,Family Dentist,001_DECATUR_DENTAL,Decatur
003_ADAM_SARTAIN,Adam,Sartain,adam.sartain@glenwood.edu,+1-404-555-1201,Grants Office,001_GLENWOOD_PID,Atlanta
003_DEVON_SHARPE,Devon,Sharpe,devon.sharpe@glenwood.edu,+1-404-555-1202,IRB Coordinator,001_GLENWOOD_PID,Atlanta
003_JENNIFER_HALL,Jennifer,Hall,jennifer.hall@glenwood.edu,+1-404-555-1203,ORAA,001_GLENWOOD_PID,Atlanta
003_RICH_BOWMAN,Rich,Bowman,rich.bowman@glenwood.edu,+1-404-555-1204,Grant Compliance,001_GLENWOOD_PID,Atlanta
003_AMELIA_CHEN,Amelia,Chen,amelia.chen@rtss-multisite.org,+1-303-555-1301,Multi-site Study Coordinator,001_UCOLORADO_PEDS,Aurora
003_MARTA_SILVEIRA,Marta,Silveira,marta.silveira@rtss-multisite.org,+258-84-555-1302,Manhica Data Manager,001_CISM,Manhica
003_PETER_KIMANI,Peter,Kimani,peter.kimani@rtss-multisite.org,+254-72-555-1303,Kilifi Data Manager,001_KEMRI,Kilifi
003_AMA_WANJIRU,Ama,Wanjiru,ama.wanjiru@rtss-multisite.org,+254-72-555-1304,Kilifi Study Nurse,001_KEMRI,Kilifi
003_KOFI_BOATENG,Kofi,Boateng,kofi.boateng@rtss-multisite.org,+233-24-555-1305,Kintampo Data Manager,001_KINTAMPO,Kintampo
003_MALARIA_CONS,Sarah,Fitzgerald,sarah.fitzgerald@malariaconsortium.org,+44-20-3299-8621,Programme Manager,001_MALARIA_CONSORTIUM,London
003_PATH_CONTACT,David,Kim,david.kim@path.org,+1-206-285-3521,Vaccine Access Program Lead,001_PATH,Seattle
003_GAVI_CONTACT,Sonia,Rosales,sonia.rosales@gavi.org,+41-22-909-6521,Alliance Officer,001_GAVI,Geneva
003_UNC_LEAD_L001,M,Osei-Kwakye,osei-kwakye@unc.edu,+1-919-555-1010,Faculty Search Contact,001_UNC_PID,Chapel Hill
003_VANDY_LEAD_L002,R,Adamson,adamson@vanderbilt.edu,+1-615-555-2020,Faculty Search Contact,001_VANDY_GH,Nashville
003_BCH_LEAD_L003,J,Villaverde,villaverde@bch.harvard.edu,+1-617-555-3030,Faculty Search Contact,001_BCH_ID,Boston
003_UW_LEAD_L004,E,Nsanzabana,nsanzabana@uw.edu,+1-206-555-4040,Faculty Search Contact,001_UW_GH,Seattle
003_BAYLOR_LEAD_L005,P,Ochieng,ochieng@bcm.edu,+1-713-555-5050,Faculty Search Contact,001_BAYLOR_GP,Houston
003_EMORY_LEAD_L006,K,Tanaka,tanaka@emory.edu,+1-404-555-6060,Faculty Search Contact Local,001_EMORY_ROLLINS,Atlanta
003_JHU_LEAD_L007,L,Ferreira,ferreira@jhu.edu,+1-410-555-7070,Faculty Search Contact,001_JHU_BLOOMBERG,Baltimore
003_LANDLORD,Miles,Westbrook,landlord-westbrook@westbrookpm.com,+1-404-555-1010,Landlord,001_WESTBROOK,Atlanta
003_GODDARD_DIR,Michelle,Sanders,decatur@gmail.com,+1-404-555-2020,Goddard Decatur Director,001_GADCARE,Decatur
003_ATC_RACE,Rachel,Torres,rachel.torres@atlantatrackclub.org,+1-404-555-5501,Race Coordinator,001_ATL_HALF_MARATHON,Atlanta
003_HAVEN_AGENT,Emma,Bright,emma.bright@havenlife.com,+1-800-555-6601,Insurance Agent,001_HAVEN_LIFE,New York
003_ALLY_REP,Steven,Wang,steven.wang@ally.com,+1-855-555-7701,Bank Rep,001_ALLY,Detroit
003_VANGUARD_REP,Julia,Torres,julia.torres@vanguard.com,+1-877-555-8801,Broker Rep,001_VANGUARD,Malvern
003_PATH2COLLEGE,Rachel,Ford,rachel.ford@path2college529.com,+1-877-555-9901,529 Rep,001_STATE_OF_GA_529,Atlanta
003_DIANE,Diane,Rush,diane.rush.dev@gmail.com,+1-404-555-0137,Wife software engineer Gatewood Solutions,001_WESTBROOK,Decatur
003_FLORENCE,Florence,Rush,florence.rush@gmail.com,+1-303-555-0148,Mother in Denver,001_ALLY,Denver
003_REBECCA,Rebecca,Rush,rebecca.rush.cpa@gmail.com,+1-770-555-0208,Sister-in-law CPA,001_ALLY,Marietta
003_GRACE,Grace,Nelson,grace.nelson.esq@gmail.com,+1-404-555-0174,Best friend immigration attorney,001_WESTBROOK,Decatur
003_JANET,Janet,Atkins,janet.atkins@gmail.com,+1-404-555-0186,Co-fellow PID Glenwood,001_GLENWOOD_PID,Atlanta
003_MARCUS_BELL,Marcus,Bell,marcus.bell@glenwood.edu,+1-404-555-9101,PID Attending,001_GLENWOOD_PID,Atlanta
003_PREETI,Preeti,Ahuja,preeti.ahuja@glenwood.edu,+1-404-555-9102,General Peds Attending,001_GLENWOOD_PID,Atlanta
003_YOLANDA,Yolanda,Reyes,yolanda.reyes@glenwood.edu,+1-404-555-9103,3rd Year Fellow,001_GLENWOOD_PID,Atlanta
003_HASSAN,Hassan,Kwame,hassan.kwame@glenwood.edu,+1-404-555-9104,Visiting Fellow Tropical Med,001_GLENWOOD_PID,Atlanta
003_KATE,Kate,Osborne,kate.osborne@gmail.com,+1-404-555-9105,Journalist Kevin wife,001_GLENWOOD_PID,Atlanta
003_BLESSING,Blessing,Okafor,blessing.okafor.nanny@gmail.com,+1-770-555-9106,Nanny weekday,001_GADCARE,Marietta
003_PASTOR_STEVENS,Samuel,Stevens,pastor.stevens@gmail.com,+1-404-555-0197,Priest Trinity Cathedral,001_TRINITY_CATHEDRAL,Atlanta
003_DR_MEHTA,Priya,Mehta,priya.mehta.md@glenwood.edu,+1-404-555-0219,Endocrinologist,001_GLENWOOD_ENDO,Atlanta
003_DR_ODOM,Aisha,Odom,aisha.odom.md@glenwood.edu,+1-404-555-0223,PCP,001_GLENWOOD_INT_MED,Decatur
003_DR_TRAN,Lisa,Tran,lisa.tran.md@choa.org,+1-404-555-0234,Kids Pediatrician,001_CHOA_DEC_PEDS,Decatur
003_DR_PATEL,Manisha,Patel,patel.dental@decaturdental.com,+1-404-555-0256,Family Dentist,001_DECATUR_DENTAL,Decatur
003_ADAM_SARTAIN,Adam,Sartain,adam.sartain@glenwood.edu,+1-404-555-1201,Grants Office,001_GLENWOOD_PID,Atlanta
003_DEVON_SHARPE,Devon,Sharpe,devon.sharpe@glenwood.edu,+1-404-555-1202,IRB Coordinator,001_GLENWOOD_PID,Atlanta
003_JENNIFER_HALL,Jennifer,Hall,jennifer.hall@glenwood.edu,+1-404-555-1203,ORAA,001_GLENWOOD_PID,Atlanta
003_RICH_BOWMAN,Rich,Bowman,rich.bowman@glenwood.edu,+1-404-555-1204,Grant Compliance,001_GLENWOOD_PID,Atlanta
003_AMELIA_CHEN,Amelia,Chen,amelia.chen@rtss-multisite.org,+1-303-555-1301,Multi-site Study Coordinator,001_UCOLORADO_PEDS,Aurora
003_MARTA_SILVEIRA,Marta,Silveira,marta.silveira@rtss-multisite.org,+258-84-555-1302,Manhica Data Manager,001_CISM,Manhica
003_PETER_KIMANI,Peter,Kimani,peter.kimani@rtss-multisite.org,+254-72-555-1303,Kilifi Data Manager,001_KEMRI,Kilifi
003_AMA_WANJIRU,Ama,Wanjiru,ama.wanjiru@rtss-multisite.org,+254-72-555-1304,Kilifi Study Nurse,001_KEMRI,Kilifi
003_KOFI_BOATENG,Kofi,Boateng,kofi.boateng@rtss-multisite.org,+233-24-555-1305,Kintampo Data Manager,001_KINTAMPO,Kintampo
003_MALARIA_CONS,Sarah,Fitzgerald,sarah.fitzgerald@malariaconsortium.org,+44-20-3299-8621,Programme Manager,001_MALARIA_CONSORTIUM,London
003_PATH_CONTACT,David,Kim,david.kim@path.org,+1-206-285-3521,Vaccine Access Program Lead,001_PATH,Seattle
003_GAVI_CONTACT,Sonia,Rosales,sonia.rosales@gavi.org,+41-22-909-6521,Alliance Officer,001_GAVI,Geneva
003_UNC_LEAD_L001,M,Osei-Kwakye,osei-kwakye@unc.edu,+1-919-555-1010,Faculty Search Contact,001_UNC_PID,Chapel Hill
003_VANDY_LEAD_L002,R,Adamson,adamson@vanderbilt.edu,+1-615-555-2020,Faculty Search Contact,001_VANDY_GH,Nashville
003_BCH_LEAD_L003,J,Villaverde,villaverde@bch.harvard.edu,+1-617-555-3030,Faculty Search Contact,001_BCH_ID,Boston
003_UW_LEAD_L004,E,Nsanzabana,nsanzabana@uw.edu,+1-206-555-4040,Faculty Search Contact,001_UW_GH,Seattle
003_BAYLOR_LEAD_L005,P,Ochieng,ochieng@bcm.edu,+1-713-555-5050,Faculty Search Contact,001_BAYLOR_GP,Houston
003_EMORY_LEAD_L006,K,Tanaka,tanaka@emory.edu,+1-404-555-6060,Faculty Search Contact Local,001_EMORY_ROLLINS,Atlanta
003_JHU_LEAD_L007,L,Ferreira,ferreira@jhu.edu,+1-410-555-7070,Faculty Search Contact,001_JHU_BLOOMBERG,Baltimore
003_LANDLORD,Miles,Westbrook,landlord-westbrook@westbrookpm.com,+1-404-555-1010,Landlord,001_WESTBROOK,Atlanta
003_GODDARD_DIR,Michelle,Sanders,decatur@gmail.com,+1-404-555-2020,Goddard Decatur Director,001_GADCARE,Decatur
003_ATC_RACE,Rachel,Torres,rachel.torres@atlantatrackclub.org,+1-404-555-5501,Race Coordinator,001_ATL_HALF_MARATHON,Atlanta
003_HAVEN_AGENT,Emma,Bright,emma.bright@havenlife.com,+1-800-555-6601,Insurance Agent,001_HAVEN_LIFE,New York
003_ALLY_REP,Steven,Wang,steven.wang@ally.com,+1-855-555-7701,Bank Rep,001_ALLY,Detroit
003_VANGUARD_REP,Julia,Torres,julia.torres@vanguard.com,+1-877-555-8801,Broker Rep,001_VANGUARD,Malvern
003_PATH2COLLEGE,Rachel,Ford,rachel.ford@path2college529.com,+1-877-555-9901,529 Rep,001_STATE_OF_GA_529,Atlanta
