id,list_id,type,status,subject_line,from_name,reply_to,title,emails_sent,send_time,create_time
cmp_0028,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Oct 2025),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Oct 2025,80,2025-11-04T16:00:00.000Z,2025-10-31T12:00:00.000Z
cmp_0029,lst_mc_personal,regular,sent,Year in review - thank you (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Year in review Jun 2025,80,2025-07-03T16:00:00.000Z,2025-06-29T12:00:00.000Z
cmp_0030,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Feb 2026),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Feb 2026,80,2026-03-02T16:00:00.000Z,2026-02-26T12:00:00.000Z
cmp_0031,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Nov 2025),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Nov 2025,80,2025-12-02T16:00:00.000Z,2025-11-28T12:00:00.000Z
cmp_0032,lst_mc_personal,regular,sent,GRE study group spaces open (Feb 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Feb 2026,80,2026-03-04T16:00:00.000Z,2026-02-28T12:00:00.000Z
cmp_0033,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Apr 2026,80,2026-04-08T16:00:00.000Z,2026-04-04T12:00:00.000Z
cmp_0034,lst_mc_personal,regular,sent,Wildlife photo print sale - 30% off (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Print sale Jun 2025,80,2025-06-15T16:00:00.000Z,2025-06-11T12:00:00.000Z
cmp_0035,lst_mc_personal,regular,sent,Wildlife photo print sale - 30% off (Feb 2027),Midori Kelley,midori.kelley@voissync.ai,Print sale Feb 2027,80,2027-02-05T16:00:00.000Z,2027-02-01T12:00:00.000Z
cmp_0036,lst_mc_personal,regular,draft,Year in review - thank you (Nov 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Nov 2026,0,,2026-11-19T12:00:00.000Z
cmp_0037,lst_mc_personal,regular,draft,GRE study group spaces open (Jul 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Jul 2026,0,,2026-07-02T12:00:00.000Z
cmp_0038,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Dec 2025),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Dec 2025,80,2025-12-12T16:00:00.000Z,2025-12-08T12:00:00.000Z
cmp_0039,lst_mc_personal,regular,draft,Holiday card photo sessions (Nov 2026),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Nov 2026,0,,2026-11-19T12:00:00.000Z
cmp_0040,lst_mc_personal,regular,sent,Year in review - thank you (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Apr 2026,80,2026-04-15T16:00:00.000Z,2026-04-11T12:00:00.000Z
cmp_0041,lst_mc_personal,regular,sent,Holiday card photo sessions (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Jun 2025,80,2025-06-27T16:00:00.000Z,2025-06-23T12:00:00.000Z
cmp_0042,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Jun 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Jun 2026,80,2026-06-11T16:00:00.000Z,2026-06-07T12:00:00.000Z
cmp_0043,lst_mc_personal,regular,draft,GRE study group spaces open (Jan 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Jan 2026,0,,2026-01-25T12:00:00.000Z
cmp_0044,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Jun 2025,80,2025-06-26T16:00:00.000Z,2025-06-22T12:00:00.000Z
cmp_0045,lst_mc_personal,regular,sent,Holiday card photo sessions (Dec 2026),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Dec 2026,80,2026-12-13T16:00:00.000Z,2026-12-09T12:00:00.000Z
cmp_0046,lst_mc_personal,regular,sent,Holiday card photo sessions (Jan 2026),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Jan 2026,80,2026-01-21T16:00:00.000Z,2026-01-17T12:00:00.000Z
cmp_0047,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Aug 2025,80,2025-08-18T16:00:00.000Z,2025-08-14T12:00:00.000Z
cmp_0048,lst_mc_personal,regular,sent,Year in review - thank you (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Apr 2026,80,2026-05-03T16:00:00.000Z,2026-04-29T12:00:00.000Z
cmp_0049,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Sep 2025),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Sep 2025,80,2025-09-24T16:00:00.000Z,2025-09-20T12:00:00.000Z
cmp_0050,lst_mc_personal,regular,draft,Wildlife photo print sale - 30% off (Dec 2026),Midori Kelley,midori.kelley@voissync.ai,Print sale Dec 2026,0,,2026-12-09T12:00:00.000Z
cmp_0051,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Jun 2026),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Jun 2026,80,2026-07-04T16:00:00.000Z,2026-06-30T12:00:00.000Z
cmp_0052,lst_mc_personal,regular,sent,GRE study group spaces open (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,GRE group Aug 2025,80,2025-08-07T16:00:00.000Z,2025-08-03T12:00:00.000Z
cmp_0053,lst_mc_personal,regular,sent,Year in review - thank you (Jul 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Jul 2026,80,2026-08-01T16:00:00.000Z,2026-07-28T12:00:00.000Z
cmp_0054,lst_mc_personal,regular,sent,Holiday card photo sessions (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Aug 2025,80,2025-08-19T16:00:00.000Z,2025-08-15T12:00:00.000Z
cmp_0055,lst_mc_personal,regular,draft,Smith Rock day trip - RSVP (Dec 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Dec 2026,0,,2026-12-20T12:00:00.000Z
cmp_0056,lst_mc_personal,regular,sent,Holiday card photo sessions (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Aug 2025,80,2025-08-07T16:00:00.000Z,2025-08-03T12:00:00.000Z
cmp_0057,lst_mc_personal,regular,draft,Smith Rock day trip - RSVP (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Aug 2026,0,,2026-08-30T12:00:00.000Z
cmp_0058,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Jul 2025),Midori Kelley,midori.kelley@voissync.ai,New prints Jul 2025,80,2025-07-06T16:00:00.000Z,2025-07-02T12:00:00.000Z
cmp_0059,lst_mc_personal,regular,sent,GRE study group spaces open (Nov 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Nov 2026,80,2026-11-22T16:00:00.000Z,2026-11-18T12:00:00.000Z
cmp_0060,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Nov 2025),Midori Kelley,midori.kelley@voissync.ai,New prints Nov 2025,80,2025-11-25T16:00:00.000Z,2025-11-21T12:00:00.000Z
cmp_0061,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Jul 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Jul 2026,80,2026-07-09T16:00:00.000Z,2026-07-05T12:00:00.000Z
cmp_0062,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,New prints Aug 2025,80,2025-08-23T16:00:00.000Z,2025-08-19T12:00:00.000Z
cmp_0063,lst_mc_personal,regular,sent,GRE study group spaces open (Oct 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Oct 2026,80,2026-10-24T16:00:00.000Z,2026-10-20T12:00:00.000Z
cmp_0064,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Oct 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Oct 2026,80,2026-11-01T16:00:00.000Z,2026-10-28T12:00:00.000Z
cmp_0065,lst_mc_personal,regular,draft,Smith Rock day trip - RSVP (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Aug 2026,0,,2026-08-04T12:00:00.000Z
cmp_0066,lst_mc_personal,regular,draft,New pronghorn prints in the shop (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Apr 2026,0,,2026-04-11T12:00:00.000Z
cmp_0067,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Mar 2026),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Mar 2026,80,2026-03-16T16:00:00.000Z,2026-03-12T12:00:00.000Z
cmp_0068,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Dec 2025),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Dec 2025,80,2026-01-03T16:00:00.000Z,2025-12-30T12:00:00.000Z
cmp_0069,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Jan 2027),Midori Kelley,midori.kelley@voissync.ai,New prints Jan 2027,80,2027-01-12T16:00:00.000Z,2027-01-08T12:00:00.000Z
cmp_0070,lst_mc_personal,regular,draft,GRE study group spaces open (Jun 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Jun 2026,0,,2026-06-19T12:00:00.000Z
cmp_0071,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Jan 2027),Midori Kelley,midori.kelley@voissync.ai,New prints Jan 2027,80,2027-01-25T16:00:00.000Z,2027-01-21T12:00:00.000Z
cmp_0072,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Aug 2026,80,2026-08-20T16:00:00.000Z,2026-08-16T12:00:00.000Z
cmp_0073,lst_mc_personal,regular,sent,Year in review - thank you (Nov 2025),Midori Kelley,midori.kelley@voissync.ai,Year in review Nov 2025,80,2025-12-04T16:00:00.000Z,2025-11-30T12:00:00.000Z
cmp_0074,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Jun 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Jun 2026,80,2026-06-13T16:00:00.000Z,2026-06-09T12:00:00.000Z
cmp_0075,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Oct 2025),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Oct 2025,80,2025-11-04T16:00:00.000Z,2025-10-31T12:00:00.000Z
cmp_0076,lst_mc_personal,regular,draft,GRE study group spaces open (Nov 2025),Midori Kelley,midori.kelley@voissync.ai,GRE group Nov 2025,0,,2025-11-17T12:00:00.000Z
cmp_0077,lst_mc_personal,regular,sent,Holiday card photo sessions (Jan 2027),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Jan 2027,80,2027-01-17T16:00:00.000Z,2027-01-13T12:00:00.000Z
cmp_0078,lst_mc_personal,regular,draft,Spring barrel clinic interest list (Nov 2025),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Nov 2025,0,,2025-11-26T12:00:00.000Z
cmp_0079,lst_mc_personal,regular,draft,Holiday card photo sessions (Sep 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Sep 2025,0,,2025-09-03T12:00:00.000Z
cmp_0080,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Oct 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Oct 2026,80,2026-10-22T16:00:00.000Z,2026-10-18T12:00:00.000Z
cmp_0081,lst_mc_personal,regular,sent,Year in review - thank you (Jan 2027),Midori Kelley,midori.kelley@voissync.ai,Year in review Jan 2027,80,2027-01-24T16:00:00.000Z,2027-01-20T12:00:00.000Z
cmp_0082,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Apr 2026,80,2026-04-20T16:00:00.000Z,2026-04-16T12:00:00.000Z
cmp_0083,lst_mc_personal,regular,sent,Wildlife photo print sale - 30% off (May 2026),Midori Kelley,midori.kelley@voissync.ai,Print sale May 2026,80,2026-05-20T16:00:00.000Z,2026-05-16T12:00:00.000Z
cmp_0084,lst_mc_personal,regular,sent,GRE study group spaces open (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Aug 2026,80,2026-08-15T16:00:00.000Z,2026-08-11T12:00:00.000Z
cmp_0085,lst_mc_personal,regular,draft,GRE study group spaces open (Jul 2025),Midori Kelley,midori.kelley@voissync.ai,GRE group Jul 2025,0,,2025-07-10T12:00:00.000Z
cmp_0086,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Aug 2026,80,2026-08-21T16:00:00.000Z,2026-08-17T12:00:00.000Z
cmp_0087,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Jul 2025),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Jul 2025,80,2025-08-01T16:00:00.000Z,2025-07-28T12:00:00.000Z
cmp_0088,lst_mc_personal,regular,draft,Year in review - thank you (Jul 2025),Midori Kelley,midori.kelley@voissync.ai,Year in review Jul 2025,0,,2025-07-18T12:00:00.000Z
cmp_0089,lst_mc_personal,regular,draft,Wildlife photo print sale - 30% off (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Print sale Apr 2026,0,,2026-04-18T12:00:00.000Z
cmp_0090,lst_mc_personal,regular,draft,Year in review - thank you (Dec 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Dec 2026,0,,2026-12-22T12:00:00.000Z
cmp_0091,lst_mc_personal,regular,sent,Wildlife photo print sale - 30% off (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Print sale Jun 2025,80,2025-07-02T16:00:00.000Z,2025-06-28T12:00:00.000Z
cmp_0092,lst_mc_personal,regular,draft,New pronghorn prints in the shop (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Apr 2026,0,,2026-04-27T12:00:00.000Z
cmp_0093,lst_mc_personal,regular,sent,Holiday card photo sessions (Jul 2026),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Jul 2026,80,2026-07-21T16:00:00.000Z,2026-07-17T12:00:00.000Z
cmp_0094,lst_mc_personal,regular,draft,New pronghorn prints in the shop (Dec 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Dec 2026,0,,2026-12-24T12:00:00.000Z
cmp_0095,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (Oct 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Oct 2026,80,2026-11-04T16:00:00.000Z,2026-10-31T12:00:00.000Z
cmp_0096,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Feb 2026),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Feb 2026,80,2026-02-21T16:00:00.000Z,2026-02-17T12:00:00.000Z
cmp_0097,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Jun 2025,80,2025-06-23T16:00:00.000Z,2025-06-19T12:00:00.000Z
cmp_0098,lst_mc_personal,regular,sent,Year in review - thank you (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Apr 2026,80,2026-04-11T16:00:00.000Z,2026-04-07T12:00:00.000Z
cmp_0099,lst_mc_personal,regular,sent,Year in review - thank you (Oct 2026),Midori Kelley,midori.kelley@voissync.ai,Year in review Oct 2026,80,2026-10-12T16:00:00.000Z,2026-10-08T12:00:00.000Z
cmp_0100,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Oct 2025),Midori Kelley,midori.kelley@voissync.ai,New prints Oct 2025,80,2025-11-02T16:00:00.000Z,2025-10-29T12:00:00.000Z
cmp_0101,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Aug 2026,80,2026-09-04T16:00:00.000Z,2026-08-31T12:00:00.000Z
cmp_0102,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Sep 2026),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Sep 2026,80,2026-09-20T16:00:00.000Z,2026-09-16T12:00:00.000Z
cmp_0103,lst_mc_personal,regular,sent,Trail ride meetup - who's in? (Jan 2027),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Jan 2027,80,2027-01-08T16:00:00.000Z,2027-01-04T12:00:00.000Z
cmp_0104,lst_mc_personal,regular,draft,Year in review - thank you (Oct 2025),Midori Kelley,midori.kelley@voissync.ai,Year in review Oct 2025,0,,2025-10-19T12:00:00.000Z
cmp_0105,lst_mc_personal,regular,sent,GRE study group spaces open (Feb 2026),Midori Kelley,midori.kelley@voissync.ai,GRE group Feb 2026,80,2026-02-28T16:00:00.000Z,2026-02-24T12:00:00.000Z
cmp_0106,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,New prints Aug 2025,80,2025-08-21T16:00:00.000Z,2025-08-17T12:00:00.000Z
cmp_0107,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Aug 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Aug 2026,80,2026-09-02T16:00:00.000Z,2026-08-29T12:00:00.000Z
cmp_0108,lst_mc_personal,regular,sent,Spring barrel clinic interest list (May 2026),Midori Kelley,midori.kelley@voissync.ai,Spring clinic May 2026,80,2026-05-25T16:00:00.000Z,2026-05-21T12:00:00.000Z
cmp_0109,lst_mc_personal,regular,draft,Smith Rock day trip - RSVP (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Aug 2025,0,,2025-08-17T12:00:00.000Z
cmp_0110,lst_mc_personal,regular,sent,Holiday card photo sessions (May 2026),Midori Kelley,midori.kelley@voissync.ai,Holiday minis May 2026,80,2026-05-18T16:00:00.000Z,2026-05-14T12:00:00.000Z
cmp_0111,lst_mc_personal,regular,sent,New pronghorn prints in the shop (Jun 2026),Midori Kelley,midori.kelley@voissync.ai,New prints Jun 2026,80,2026-07-03T16:00:00.000Z,2026-06-29T12:00:00.000Z
cmp_0112,lst_mc_personal,regular,sent,Wildlife photo print sale - 30% off (Nov 2026),Midori Kelley,midori.kelley@voissync.ai,Print sale Nov 2026,80,2026-11-18T16:00:00.000Z,2026-11-14T12:00:00.000Z
cmp_0113,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Aug 2025,80,2025-08-22T16:00:00.000Z,2025-08-18T12:00:00.000Z
cmp_0114,lst_mc_personal,regular,sent,Holiday card photo sessions (Nov 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Nov 2025,80,2025-11-15T16:00:00.000Z,2025-11-11T12:00:00.000Z
cmp_0115,lst_mc_personal,regular,draft,Wildlife photo print sale - 30% off (Aug 2025),Midori Kelley,midori.kelley@voissync.ai,Print sale Aug 2025,0,,2025-08-01T12:00:00.000Z
cmp_0116,lst_mc_personal,regular,draft,Holiday card photo sessions (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Apr 2026,0,,2026-04-13T12:00:00.000Z
cmp_0117,lst_mc_personal,regular,sent,Spring barrel clinic interest list (Apr 2026),Midori Kelley,midori.kelley@voissync.ai,Spring clinic Apr 2026,80,2026-04-07T16:00:00.000Z,2026-04-03T12:00:00.000Z
cmp_0118,lst_mc_personal,regular,draft,Smith Rock day trip - RSVP (Jun 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day Jun 2026,0,,2026-06-17T12:00:00.000Z
cmp_0119,lst_mc_personal,regular,sent,Holiday card photo sessions (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Jun 2025,80,2025-06-05T16:00:00.000Z,2025-06-01T12:00:00.000Z
cmp_0120,lst_mc_personal,regular,sent,Year in review - thank you (Jan 2027),Midori Kelley,midori.kelley@voissync.ai,Year in review Jan 2027,80,2027-01-05T16:00:00.000Z,2027-01-01T12:00:00.000Z
cmp_0121,lst_mc_personal,regular,sent,Smith Rock day trip - RSVP (May 2026),Midori Kelley,midori.kelley@voissync.ai,Smith Rock day May 2026,80,2026-05-15T16:00:00.000Z,2026-05-11T12:00:00.000Z
cmp_0122,lst_mc_personal,regular,sent,Holiday card photo sessions (Jun 2025),Midori Kelley,midori.kelley@voissync.ai,Holiday minis Jun 2025,80,2025-07-03T16:00:00.000Z,2025-06-29T12:00:00.000Z
cmp_0123,lst_mc_personal,regular,sent,Wildlife photo print sale - 30% off (Oct 2026),Midori Kelley,midori.kelley@voissync.ai,Print sale Oct 2026,80,2026-10-08T16:00:00.000Z,2026-10-04T12:00:00.000Z
cmp_0124,lst_mc_personal,regular,draft,Trail ride meetup - who's in? (Nov 2026),Midori Kelley,midori.kelley@voissync.ai,Trail meetup Nov 2026,0,,2026-11-10T12:00:00.000Z
cmp_0125,lst_mc_personal,regular,draft,Year in review - thank you (Jul 2025),Midori Kelley,midori.kelley@voissync.ai,Year in review Jul 2025,0,,2025-07-28T12:00:00.000Z
cmp_0126,lst_mc_personal,regular,sent,Year in review - thank you (Jul 2025),Midori Kelley,midori.kelley@voissync.ai,Year in review Jul 2025,80,2025-07-21T16:00:00.000Z,2025-07-17T12:00:00.000Z
