id,name,company,from_name,from_email,subject,member_count,unsubscribe_count,date_created
lst_mc_auto_012,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,74,0,2025-03-26T08:00:00.000Z
lst_mc_auto_013,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,48,3,2025-08-25T08:00:00.000Z
lst_mc_auto_014,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,52,4,2025-10-26T08:00:00.000Z
lst_mc_auto_015,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,25,0,2025-10-27T08:00:00.000Z
lst_mc_auto_016,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,88,3,2025-08-10T08:00:00.000Z
lst_mc_auto_017,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,109,5,2025-01-07T08:00:00.000Z
lst_mc_auto_018,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,76,3,2025-01-07T08:00:00.000Z
lst_mc_auto_019,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,92,3,2026-05-27T08:00:00.000Z
lst_mc_auto_020,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,56,2,2026-03-27T08:00:00.000Z
lst_mc_auto_021,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,52,3,2026-02-22T08:00:00.000Z
lst_mc_auto_022,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,44,5,2025-01-24T08:00:00.000Z
lst_mc_auto_023,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,53,0,2025-07-07T08:00:00.000Z
lst_mc_auto_024,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,95,4,2025-04-07T08:00:00.000Z
lst_mc_auto_025,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,80,1,2025-04-17T08:00:00.000Z
lst_mc_auto_026,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,41,5,2025-04-05T08:00:00.000Z
lst_mc_auto_027,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,102,5,2026-05-02T08:00:00.000Z
lst_mc_auto_028,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,37,1,2025-12-10T08:00:00.000Z
lst_mc_auto_029,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,60,1,2025-01-18T08:00:00.000Z
lst_mc_auto_030,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,43,4,2025-08-05T08:00:00.000Z
lst_mc_auto_031,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,59,5,2026-05-18T08:00:00.000Z
lst_mc_auto_032,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,117,2,2025-02-26T08:00:00.000Z
lst_mc_auto_033,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,104,1,2025-02-24T08:00:00.000Z
lst_mc_auto_034,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,63,3,2025-02-05T08:00:00.000Z
lst_mc_auto_035,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,45,0,2025-04-09T08:00:00.000Z
lst_mc_auto_036,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,78,1,2025-05-25T08:00:00.000Z
lst_mc_auto_037,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,37,3,2025-02-01T08:00:00.000Z
lst_mc_auto_038,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,66,5,2025-06-24T08:00:00.000Z
lst_mc_auto_039,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,102,0,2025-11-12T08:00:00.000Z
lst_mc_auto_040,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,71,0,2026-05-22T08:00:00.000Z
lst_mc_auto_041,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,81,1,2025-02-28T08:00:00.000Z
lst_mc_auto_042,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,80,3,2026-01-30T08:00:00.000Z
lst_mc_auto_043,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,97,2,2025-03-24T08:00:00.000Z
lst_mc_auto_044,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,106,3,2025-03-09T08:00:00.000Z
lst_mc_auto_045,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,41,2,2025-11-27T08:00:00.000Z
lst_mc_auto_046,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,20,3,2025-03-08T08:00:00.000Z
lst_mc_auto_047,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,115,0,2025-10-08T08:00:00.000Z
lst_mc_auto_048,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,54,5,2025-08-31T08:00:00.000Z
lst_mc_auto_049,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,93,2,2026-01-30T08:00:00.000Z
lst_mc_auto_050,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,51,5,2026-06-01T08:00:00.000Z
lst_mc_auto_051,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,95,0,2026-05-31T08:00:00.000Z
lst_mc_auto_052,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,57,3,2025-07-26T08:00:00.000Z
lst_mc_auto_053,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,26,3,2025-02-03T08:00:00.000Z
lst_mc_auto_054,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,113,3,2025-09-26T08:00:00.000Z
lst_mc_auto_055,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,33,2,2025-02-22T08:00:00.000Z
lst_mc_auto_056,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,62,3,2025-03-30T08:00:00.000Z
lst_mc_auto_057,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,63,5,2026-06-01T08:00:00.000Z
lst_mc_auto_058,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,25,4,2025-06-08T08:00:00.000Z
lst_mc_auto_059,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,29,3,2026-05-13T08:00:00.000Z
lst_mc_auto_060,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,96,5,2026-01-24T08:00:00.000Z
lst_mc_auto_061,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,96,3,2026-03-30T08:00:00.000Z
lst_mc_auto_062,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,111,3,2025-07-17T08:00:00.000Z
lst_mc_auto_063,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,71,5,2025-02-02T08:00:00.000Z
lst_mc_auto_064,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,46,1,2025-06-30T08:00:00.000Z
lst_mc_auto_065,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,46,4,2025-08-26T08:00:00.000Z
lst_mc_auto_066,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,77,1,2026-03-30T08:00:00.000Z
lst_mc_auto_067,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,113,1,2025-12-31T08:00:00.000Z
lst_mc_auto_068,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,112,0,2025-03-03T08:00:00.000Z
lst_mc_auto_069,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,80,0,2025-03-27T08:00:00.000Z
lst_mc_auto_070,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,26,3,2025-11-19T08:00:00.000Z
lst_mc_auto_071,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,66,4,2026-05-29T08:00:00.000Z
lst_mc_auto_072,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,72,3,2025-12-28T08:00:00.000Z
lst_mc_auto_073,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,66,4,2026-03-30T08:00:00.000Z
lst_mc_auto_074,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,55,2,2025-11-27T08:00:00.000Z
lst_mc_auto_075,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,59,0,2025-10-24T08:00:00.000Z
lst_mc_auto_076,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,38,0,2025-03-15T08:00:00.000Z
lst_mc_auto_077,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,44,5,2026-04-10T08:00:00.000Z
lst_mc_auto_078,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,80,4,2025-10-18T08:00:00.000Z
lst_mc_auto_079,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,120,4,2025-06-25T08:00:00.000Z
lst_mc_auto_080,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,86,2,2025-08-12T08:00:00.000Z
lst_mc_auto_081,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,101,1,2025-08-14T08:00:00.000Z
lst_mc_auto_082,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,30,4,2025-01-31T08:00:00.000Z
lst_mc_auto_083,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,55,3,2025-01-02T08:00:00.000Z
lst_mc_auto_084,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,46,0,2025-10-02T08:00:00.000Z
lst_mc_auto_085,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,80,2,2025-12-02T08:00:00.000Z
lst_mc_auto_086,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,24,4,2026-04-10T08:00:00.000Z
lst_mc_auto_087,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,107,0,2026-04-03T08:00:00.000Z
lst_mc_auto_088,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,90,1,2025-12-18T08:00:00.000Z
lst_mc_auto_089,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,93,5,2026-04-09T08:00:00.000Z
lst_mc_auto_090,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,94,3,2026-04-28T08:00:00.000Z
lst_mc_auto_091,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,59,3,2026-04-20T08:00:00.000Z
lst_mc_auto_092,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,100,1,2026-03-06T08:00:00.000Z
lst_mc_auto_093,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,34,0,2025-11-24T08:00:00.000Z
lst_mc_auto_094,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,25,3,2025-03-04T08:00:00.000Z
lst_mc_auto_095,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,72,3,2025-10-31T08:00:00.000Z
lst_mc_auto_096,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,84,2,2025-09-24T08:00:00.000Z
lst_mc_auto_097,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,113,1,2025-05-06T08:00:00.000Z
lst_mc_auto_098,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,114,3,2026-01-08T08:00:00.000Z
lst_mc_auto_099,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,108,2,2025-01-25T08:00:00.000Z
lst_mc_auto_100,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,70,5,2025-06-16T08:00:00.000Z
lst_mc_auto_101,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,115,4,2025-11-15T08:00:00.000Z
lst_mc_auto_102,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,89,4,2026-04-04T08:00:00.000Z
lst_mc_auto_103,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,25,1,2025-02-15T08:00:00.000Z
lst_mc_auto_104,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,69,4,2026-01-06T08:00:00.000Z
lst_mc_auto_105,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,100,1,2025-09-08T08:00:00.000Z
lst_mc_auto_106,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,112,4,2026-01-05T08:00:00.000Z
lst_mc_auto_107,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,74,4,2025-09-01T08:00:00.000Z
lst_mc_auto_108,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,56,4,2026-02-08T08:00:00.000Z
lst_mc_auto_109,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,33,3,2025-11-17T08:00:00.000Z
lst_mc_auto_110,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,97,1,2025-01-16T08:00:00.000Z
lst_mc_auto_111,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,20,5,2026-03-11T08:00:00.000Z
lst_mc_auto_112,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,105,2,2025-05-31T08:00:00.000Z
lst_mc_auto_113,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,118,4,2025-03-11T08:00:00.000Z
lst_mc_auto_114,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,37,5,2025-10-08T08:00:00.000Z
lst_mc_auto_115,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,81,0,2025-12-23T08:00:00.000Z
lst_mc_auto_116,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,110,2,2026-02-14T08:00:00.000Z
lst_mc_auto_117,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,67,3,2025-02-05T08:00:00.000Z
lst_mc_auto_118,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,32,5,2025-12-04T08:00:00.000Z
lst_mc_auto_119,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,74,2,2025-05-13T08:00:00.000Z
lst_mc_auto_120,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,74,5,2026-03-13T08:00:00.000Z
lst_mc_auto_121,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,63,1,2026-04-11T08:00:00.000Z
lst_mc_auto_122,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,87,0,2025-07-22T08:00:00.000Z
lst_mc_auto_123,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,32,1,2026-01-30T08:00:00.000Z
lst_mc_auto_124,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,62,0,2026-04-02T08:00:00.000Z
lst_mc_auto_125,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,40,2,2025-04-04T08:00:00.000Z
lst_mc_auto_126,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,112,0,2025-11-28T08:00:00.000Z
lst_mc_auto_127,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,96,1,2025-12-01T08:00:00.000Z
lst_mc_auto_128,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,114,0,2025-12-27T08:00:00.000Z
lst_mc_auto_129,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,98,5,2026-02-20T08:00:00.000Z
lst_mc_auto_130,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,42,3,2025-08-29T08:00:00.000Z
lst_mc_auto_131,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,98,0,2025-08-26T08:00:00.000Z
lst_mc_auto_132,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,39,2,2025-06-25T08:00:00.000Z
lst_mc_auto_133,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,84,4,2025-06-26T08:00:00.000Z
lst_mc_auto_134,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,47,1,2025-07-30T08:00:00.000Z
lst_mc_auto_135,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,85,0,2025-07-31T08:00:00.000Z
lst_mc_auto_136,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,61,3,2026-05-21T08:00:00.000Z
lst_mc_auto_137,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,114,3,2025-09-06T08:00:00.000Z
lst_mc_auto_138,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,30,0,2025-11-24T08:00:00.000Z
lst_mc_auto_139,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,26,4,2026-01-07T08:00:00.000Z
lst_mc_auto_140,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,103,0,2025-03-01T08:00:00.000Z
lst_mc_auto_141,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,111,1,2025-02-08T08:00:00.000Z
lst_mc_auto_142,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,62,0,2025-06-15T08:00:00.000Z
lst_mc_auto_143,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,54,5,2026-05-11T08:00:00.000Z
lst_mc_auto_144,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,113,4,2025-04-12T08:00:00.000Z
lst_mc_auto_145,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,103,1,2025-02-17T08:00:00.000Z
lst_mc_auto_146,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,58,0,2025-09-03T08:00:00.000Z
lst_mc_auto_147,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,103,5,2025-07-30T08:00:00.000Z
lst_mc_auto_148,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,107,1,2025-03-25T08:00:00.000Z
lst_mc_auto_149,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,65,2,2025-09-18T08:00:00.000Z
lst_mc_auto_150,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,29,0,2025-12-25T08:00:00.000Z
lst_mc_auto_151,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,62,4,2025-04-05T08:00:00.000Z
lst_mc_auto_152,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,103,2,2025-06-07T08:00:00.000Z
lst_mc_auto_153,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,42,2,2026-01-28T08:00:00.000Z
lst_mc_auto_154,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,91,2,2026-05-19T08:00:00.000Z
lst_mc_auto_155,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,43,1,2025-09-11T08:00:00.000Z
lst_mc_auto_156,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,55,2,2025-02-15T08:00:00.000Z
lst_mc_auto_157,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,75,4,2026-03-25T08:00:00.000Z
lst_mc_auto_158,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,84,1,2026-05-11T08:00:00.000Z
lst_mc_auto_159,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,52,1,2025-08-19T08:00:00.000Z
lst_mc_auto_160,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,48,4,2025-03-23T08:00:00.000Z
lst_mc_auto_161,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,20,5,2026-01-12T08:00:00.000Z
lst_mc_auto_162,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,73,2,2025-07-24T08:00:00.000Z
lst_mc_auto_163,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,93,2,2025-11-24T08:00:00.000Z
lst_mc_auto_164,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,87,0,2025-06-13T08:00:00.000Z
lst_mc_auto_165,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,33,5,2025-01-26T08:00:00.000Z
lst_mc_auto_166,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,89,2,2025-02-14T08:00:00.000Z
lst_mc_auto_167,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,63,3,2026-05-12T08:00:00.000Z
lst_mc_auto_168,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,113,1,2025-12-29T08:00:00.000Z
lst_mc_auto_169,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,70,2,2025-01-17T08:00:00.000Z
lst_mc_auto_170,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,88,3,2025-06-21T08:00:00.000Z
lst_mc_auto_171,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,102,3,2025-08-13T08:00:00.000Z
