Id,DisplayName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr,Balance,Active,AcctNum,Vendor1099
vend_035,Nancy Owen,East Bay Tile,"{""Address"": ""kenneth.novak@comcast.net""}","{""FreeFormNumber"": ""401-555-0309""}","{""Line1"": ""106 Broad St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",0,true,MUR-220,false
vend_036,Richard Owen,Blackstone Valley Builders,"{""Address"": ""sal.sullivan@comcast.net""}","{""FreeFormNumber"": ""401-555-0565""}","{""Line1"": ""589 Freeman St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",4,true,MUR-220,false
vend_037,Gina Gagnon,Slater Mill Restoration,"{""Address"": ""carol.owen@verizon.net""}","{""FreeFormNumber"": ""401-555-0637""}","{""Line1"": ""273 Blackstone Blvd"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",2,true,MUR-220,false
vend_038,Donna Greco,East Bay Tile,"{""Address"": ""sandra.marquez@cox.net""}","{""FreeFormNumber"": ""401-555-0410""}","{""Line1"": ""853 Smith St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",3,true,MUR-220,false
vend_039,Betty Patel,Bay State Plumbing Supply,"{""Address"": ""lisa.marquez@verizon.net""}","{""FreeFormNumber"": ""401-555-0992""}","{""Line1"": ""673 Hope St"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",2,true,MUR-118,false
vend_040,Thomas Horvath,Ferguson Waterworks,"{""Address"": ""thomas.novak@yahoo.com""}","{""FreeFormNumber"": ""401-555-0440""}","{""Line1"": ""635 Angell St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",3,true,MUR-118,false
vend_041,Ronald Tannenbaum,East Bay Tile,"{""Address"": ""ronald.oleary@verizon.net""}","{""FreeFormNumber"": ""401-555-0649""}","{""Line1"": ""845 Benevolent St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",1,true,MUR-118,false
vend_042,Gary Boucher,Bay State Plumbing Supply,"{""Address"": ""rocco.coletti@verizon.net""}","{""FreeFormNumber"": ""401-555-0623""}","{""Line1"": ""846 Atwells Ave"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",2,true,MUR-118,false
vend_043,Rosa Gallo,Coastline Insurance,"{""Address"": ""paul.tannenbaum@verizon.net""}","{""FreeFormNumber"": ""401-555-0413""}","{""Line1"": ""55 Oakwood Dr"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",2,true,MUR-220,false
vend_044,Angela OLeary,Apex Mechanical,"{""Address"": ""ronald.correia@yahoo.com""}","{""FreeFormNumber"": ""401-555-0302""}","{""Line1"": ""923 Larch St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",2,true,MUR-118,false
vend_045,Vincent Boucher,Apex Mechanical,"{""Address"": ""james.chen@comcast.net""}","{""FreeFormNumber"": ""401-555-0256""}","{""Line1"": ""529 Transit St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",3,true,MUR-220,false
vend_046,Gary OLeary,Bay State Plumbing Supply,"{""Address"": ""linda.boucher@cox.net""}","{""FreeFormNumber"": ""401-555-0171""}","{""Line1"": ""646 Benevolent St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,MUR-118,false
vend_047,Linda Tannenbaum,Rhody Rentals,"{""Address"": ""sal.kapoor@yahoo.com""}","{""FreeFormNumber"": ""401-555-0659""}","{""Line1"": ""573 Brook St"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",4,true,MUR-220,false
vend_048,Robert DeLuca,Slater Mill Restoration,"{""Address"": ""mary.lin@cox.net""}","{""FreeFormNumber"": ""401-555-0436""}","{""Line1"": ""582 Public St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",4,true,MUR-118,false
vend_049,Richard Novak,Providence Hardware Co,"{""Address"": ""david.coletti@gmail.com""}","{""FreeFormNumber"": ""401-555-0409""}","{""Line1"": ""180 Thayer St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",5,true,MUR-220,false
vend_050,Michelle Owen,Providence Hardware Co,"{""Address"": ""paul.almeida@yahoo.com""}","{""FreeFormNumber"": ""401-555-0886""}","{""Line1"": ""556 Broadway"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",3,true,MUR-220,false
vend_051,Susan Fontaine,Apex Mechanical,"{""Address"": ""thomas.correia@gmail.com""}","{""FreeFormNumber"": ""401-555-0607""}","{""Line1"": ""700 Chalkstone Ave"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",2,true,MUR-220,false
vend_052,Gina Gallo,Blackstone Valley Builders,"{""Address"": ""steven.botelho@gmail.com""}","{""FreeFormNumber"": ""401-555-0469""}","{""Line1"": ""619 Wickenden St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",1,true,MUR-220,false
vend_053,Rosa Flynn,Narragansett Supply,"{""Address"": ""michael.novak@comcast.net""}","{""FreeFormNumber"": ""401-555-0351""}","{""Line1"": ""827 Oakwood Dr"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",1,true,MUR-220,false
vend_054,Lisa Donovan,Ferguson Waterworks,"{""Address"": ""ronald.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0489""}","{""Line1"": ""515 Morris Ave"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",3,true,MUR-220,false
vend_055,Carol Ricci,Apex Mechanical,"{""Address"": ""anthony.kapoor@comcast.net""}","{""FreeFormNumber"": ""401-555-0805""}","{""Line1"": ""332 Cole Ave"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",2,true,MUR-220,false
vend_056,Barbara Gallo,Ferguson Waterworks,"{""Address"": ""james.fontaine@cox.net""}","{""FreeFormNumber"": ""401-555-0515""}","{""Line1"": ""858 Williams St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",4,true,MUR-220,false
vend_057,Robert Fontaine,Narragansett Supply,"{""Address"": ""paul.sullivan@verizon.net""}","{""FreeFormNumber"": ""401-555-0960""}","{""Line1"": ""703 Camp St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",4,true,MUR-220,false
vend_058,Gary Boucher,Coastline Insurance,"{""Address"": ""gina.almeida@comcast.net""}","{""FreeFormNumber"": ""401-555-0105""}","{""Line1"": ""50 Freeman St"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",4,true,MUR-220,false
vend_059,Nancy Kapoor,Providence Hardware Co,"{""Address"": ""rosa.kapoor@verizon.net""}","{""FreeFormNumber"": ""401-555-0517""}","{""Line1"": ""222 Pleasant St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",3,true,MUR-220,false
vend_060,John Novak,Coastline Insurance,"{""Address"": ""ruth.horvath@yahoo.com""}","{""FreeFormNumber"": ""401-555-0285""}","{""Line1"": ""499 Broadway"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",4,true,MUR-118,false
vend_061,Gary Owen,Ocean State Fixtures,"{""Address"": ""tony.ricci@gmail.com""}","{""FreeFormNumber"": ""401-555-0139""}","{""Line1"": ""582 College Hill Rd"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",3,true,MUR-118,false
vend_062,James Ferreira,Coastline Insurance,"{""Address"": ""joseph.greco@gmail.com""}","{""FreeFormNumber"": ""401-555-0796""}","{""Line1"": ""826 Hartford Ave"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",3,true,MUR-220,false
vend_063,Tony Kapoor,Bay State Plumbing Supply,"{""Address"": ""thomas.flynn@cox.net""}","{""FreeFormNumber"": ""401-555-0690""}","{""Line1"": ""516 Angell St"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",2,true,MUR-220,false
vend_064,Paul Marquez,Bay State Plumbing Supply,"{""Address"": ""rosa.horvath@gmail.com""}","{""FreeFormNumber"": ""401-555-0526""}","{""Line1"": ""195 Waterman St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",2,true,MUR-118,false
vend_065,Michael DeLuca,Bay State Plumbing Supply,"{""Address"": ""tony.hayashi@gmail.com""}","{""FreeFormNumber"": ""401-555-0591""}","{""Line1"": ""152 Oakwood Dr"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",5,true,MUR-220,false
vend_066,Betty Conti,Bay State Plumbing Supply,"{""Address"": ""susan.tannenbaum@verizon.net""}","{""FreeFormNumber"": ""401-555-0606""}","{""Line1"": ""410 Transit St"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",1,true,MUR-118,false
vend_067,Gary Greco,Providence Hardware Co,"{""Address"": ""lisa.ferreira@cox.net""}","{""FreeFormNumber"": ""401-555-0894""}","{""Line1"": ""445 Hope St"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",3,true,MUR-220,false
vend_068,Michelle Reilly,Apex Mechanical,"{""Address"": ""anthony.correia@verizon.net""}","{""FreeFormNumber"": ""401-555-0517""}","{""Line1"": ""85 Atwells Ave"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",0,true,MUR-118,false
vend_069,Sal Flynn,Apex Mechanical,"{""Address"": ""robert.flynn@yahoo.com""}","{""FreeFormNumber"": ""401-555-0878""}","{""Line1"": ""170 Transit St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",3,true,MUR-118,false
vend_070,Sandra Almeida,Slater Mill Restoration,"{""Address"": ""angela.westminster@gmail.com""}","{""FreeFormNumber"": ""401-555-0319""}","{""Line1"": ""476 Smith St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",5,true,MUR-118,false
vend_071,Rosa Ricci,Providence Hardware Co,"{""Address"": ""richard.almeida@comcast.net""}","{""FreeFormNumber"": ""401-555-0525""}","{""Line1"": ""286 Cole Ave"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",3,true,MUR-118,false
vend_072,Rocco Novak,East Bay Tile,"{""Address"": ""mark.brennan@comcast.net""}","{""FreeFormNumber"": ""401-555-0138""}","{""Line1"": ""712 Hartford Ave"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",0,true,MUR-118,false
vend_073,Patricia Lin,Narragansett Supply,"{""Address"": ""angela.lin@yahoo.com""}","{""FreeFormNumber"": ""401-555-0131""}","{""Line1"": ""829 Hartford Ave"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",0,true,MUR-118,false
vend_074,Tony Wessel,Ferguson Waterworks,"{""Address"": ""carol.cabral@comcast.net""}","{""FreeFormNumber"": ""401-555-0252""}","{""Line1"": ""497 Atwells Ave"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",0,true,MUR-220,false
vend_075,Gary Flynn,College Hill Property Mgmt,"{""Address"": ""joseph.volpicelli@yahoo.com""}","{""FreeFormNumber"": ""401-555-0809""}","{""Line1"": ""995 Thayer St"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",4,true,MUR-220,false
vend_076,Gary Flynn,Ocean State Fixtures,"{""Address"": ""robert.gagnon@yahoo.com""}","{""FreeFormNumber"": ""401-555-0482""}","{""Line1"": ""738 Hope St"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",3,true,MUR-220,false
vend_077,Maria Marino,Providence Hardware Co,"{""Address"": ""thomas.deluca@yahoo.com""}","{""FreeFormNumber"": ""401-555-0677""}","{""Line1"": ""745 Public St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",0,true,MUR-118,false
vend_078,Lisa Hayashi,Rhody Rentals,"{""Address"": ""mark.tannenbaum@cox.net""}","{""FreeFormNumber"": ""401-555-0684""}","{""Line1"": ""737 Transit St"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",3,true,MUR-220,false
vend_079,Ruth Coletti,Apex Mechanical,"{""Address"": ""paul.silva@yahoo.com""}","{""FreeFormNumber"": ""401-555-0528""}","{""Line1"": ""642 Thayer St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-220,false
vend_080,Ruth Lin,East Bay Tile,"{""Address"": ""maria.deluca@comcast.net""}","{""FreeFormNumber"": ""401-555-0579""}","{""Line1"": ""222 Governor St"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",4,true,MUR-118,false
vend_081,Michael Fontaine,College Hill Property Mgmt,"{""Address"": ""robert.horvath@yahoo.com""}","{""FreeFormNumber"": ""401-555-0472""}","{""Line1"": ""419 Camp St"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",5,true,MUR-118,false
vend_082,Carol Pacheco,Bay State Plumbing Supply,"{""Address"": ""jennifer.bianchi@verizon.net""}","{""FreeFormNumber"": ""401-555-0469""}","{""Line1"": ""184 Transit St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",1,true,MUR-220,false
vend_083,Barbara OLeary,Narragansett Supply,"{""Address"": ""diane.romano@comcast.net""}","{""FreeFormNumber"": ""401-555-0518""}","{""Line1"": ""896 Blackstone Blvd"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",0,true,MUR-220,false
vend_084,Richard OLeary,Apex Mechanical,"{""Address"": ""ronald.deluca@comcast.net""}","{""FreeFormNumber"": ""401-555-0646""}","{""Line1"": ""158 College Hill Rd"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",1,true,MUR-220,false
vend_085,Rocco Gallo,Rhody Rentals,"{""Address"": ""richard.murphy@yahoo.com""}","{""FreeFormNumber"": ""401-555-0993""}","{""Line1"": ""356 Pleasant St"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,MUR-118,false
vend_086,Donna Greco,Providence Hardware Co,"{""Address"": ""james.horvath@verizon.net""}","{""FreeFormNumber"": ""401-555-0406""}","{""Line1"": ""859 Atwells Ave"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",2,true,MUR-220,false
vend_087,David Cabral,Slater Mill Restoration,"{""Address"": ""karen.horvath@gmail.com""}","{""FreeFormNumber"": ""401-555-0894""}","{""Line1"": ""438 Freeman St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",1,true,MUR-220,false
vend_088,Angela Marquez,Apex Mechanical,"{""Address"": ""donna.esposito@cox.net""}","{""FreeFormNumber"": ""401-555-0782""}","{""Line1"": ""855 Atwells Ave"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",4,true,MUR-220,false
vend_089,Susan OLeary,Bay State Plumbing Supply,"{""Address"": ""sandra.murphy@yahoo.com""}","{""FreeFormNumber"": ""401-555-0905""}","{""Line1"": ""410 Elmwood Ave"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",2,true,MUR-220,false
vend_090,Robert Wessel,Ferguson Waterworks,"{""Address"": ""tony.correia@gmail.com""}","{""FreeFormNumber"": ""401-555-0362""}","{""Line1"": ""439 Smith St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",2,true,MUR-220,false
vend_091,Sandra Murphy,Rhody Rentals,"{""Address"": ""david.almeida@cox.net""}","{""FreeFormNumber"": ""401-555-0668""}","{""Line1"": ""240 Elmwood Ave"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",1,true,MUR-220,false
