Id,DisplayName,GivenName,FamilyName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr,Balance,Active,Job,Notes
cust_011,DiCenzo,DiCenzo,DiCenzo,,,,"{""Line1"": ""4 Manning St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_012,Park,Park,Park,,,,"{""Line1"": ""201 Hope St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_013,Reilly,Reilly,Reilly,,,,"{""Line1"": ""67 Larch St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Estimate sent Oct 28
cust_014,Tannenbaum,Tannenbaum,Tannenbaum,,,,"{""Line1"": ""38 Knight St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Frank Desmond carpentry sub
cust_015,Chen,Chen,Chen,,,,"{""Line1"": ""144 Power St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Estimate sent Nov 5
cust_016,Kowalczyk,Kowalczyk,Kowalczyk,,,,"{""Line1"": ""29 Methyl St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_017,Sullivan,Sullivan,Sullivan,,,,"{""Line1"": ""93 Brook St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Big spring job; College Hill referral
cust_018,Riccelli,Riccelli,Riccelli,,,,"{""Line1"": ""7 Pomona Ave"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_019,Adler,Adler,Adler,,,,"{""Line1"": ""52 Benefit St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Historic district
cust_020,Owen-Maxwell,Owen-Maxwell,Owen-Maxwell,,,,"{""Line1"": ""176 Doyle Ave"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Phase 1 closed in J-2026-006
cust_021,Lin,Lin,Lin,,,,"{""Line1"": ""4 Tobey St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Estimate sent Nov 8
cust_022,Patel,Patel,Patel,,,,"{""Line1"": ""71 Olney St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Deposit collected
cust_023,Trotta,Trotta,Trotta,,,,"{""Line1"": ""113 Wickenden St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Emergency callout
cust_024,Greco,Greco,Greco,,,,"{""Line1"": ""87 Hope St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Big job; Frank Desmond carpentry
cust_025,Velasquez,Velasquez,Velasquez,,,,"{""Line1"": ""28 Holland St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_026,Volpicelli Group,Volpicelli,Group,,,,"{""Line1"": ""156 Atwells Ave"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Atwells corridor expansion
cust_027,Brennan-2nd,Brennan-2nd,Brennan-2nd,,,,"{""Line1"": ""9 Hope St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_028,Mitsotakis,Mitsotakis,Mitsotakis,,,,"{""Line1"": ""201 Wickenden St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_029,Brassard-Annex,Brassard-Annex,Brassard-Annex,,,,"{""Line1"": ""44 Friendship St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,
cust_030,Carol Kapoor,Donna,Esposito,Ocean State Fixtures,"{""Address"": ""michael.henderson@comcast.net""}","{""FreeFormNumber"": ""401-555-0349""}","{""Line1"": ""274 Thayer St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",3,true,false,"Repeat client, Central Falls"
cust_031,Barbara Adler,Barbara,Wessel,East Bay Tile,"{""Address"": ""mark.hayashi@comcast.net""}","{""FreeFormNumber"": ""401-555-0139""}","{""Line1"": ""445 Governor St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,false,Punch list items outstanding
cust_032,Linda Chen,Tony,Correia,Coastline Insurance,"{""Address"": ""patricia.kowalski@comcast.net""}","{""FreeFormNumber"": ""401-555-0369""}","{""Line1"": ""270 Oakwood Dr"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",2,true,false,kitchen remodel; Estimate stage
cust_033,Paul Conti,Joseph,Greco,Slater Mill Restoration,"{""Address"": ""karen.kowalski@comcast.net""}","{""FreeFormNumber"": ""401-555-0557""}","{""Line1"": ""446 Waterman St"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",5,true,false,gas line install estimate sent
cust_034,Steven DeLuca,Anthony,Owen,East Bay Tile,"{""Address"": ""karen.greco@gmail.com""}","{""FreeFormNumber"": ""401-555-0821""}","{""Line1"": ""5 Academy Ave"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",3,true,false,Confirmed spring 2027 slot
cust_035,David Kapoor,Lisa,Westminster,Bay State Plumbing Supply,"{""Address"": ""anthony.chen@yahoo.com""}","{""FreeFormNumber"": ""401-555-0345""}","{""Line1"": ""54 Camp St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,false,Permit filed with City of Providence
cust_036,John Owen,Ruth,Romano,Slater Mill Restoration,"{""Address"": ""maria.patel@cox.net""}","{""FreeFormNumber"": ""401-555-0190""}","{""Line1"": ""299 Power St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",0,true,false,Materials via Atlantic Building Materials
cust_037,Betty Owen,Rocco,Ferrari,Blackstone Valley Builders,"{""Address"": ""jennifer.kapoor@cox.net""}","{""FreeFormNumber"": ""401-555-0207""}","{""Line1"": ""351 Hope St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,false,half bath addition; Punch list stage
cust_038,Anthony Greco,Joseph,Cabral,Apex Mechanical,"{""Address"": ""gina.brennan@verizon.net""}","{""FreeFormNumber"": ""401-555-0799""}","{""Line1"": ""687 Academy Ave"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,false,sewer line replacement estimate sent
cust_039,Anthony Horvath,David,Henderson,Coastline Insurance,"{""Address"": ""susan.bianchi@verizon.net""}","{""FreeFormNumber"": ""401-555-0868""}","{""Line1"": ""773 Thayer St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",2,true,false,"Deposit received, scheduling rough-in"
cust_040,Robert Murphy,Sandra,Conti,Apex Mechanical,"{""Address"": ""michelle.westminster@yahoo.com""}","{""FreeFormNumber"": ""401-555-0293""}","{""Line1"": ""188 Ives St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",0,true,false,Change order pending Mark review
cust_041,Kenneth Tannenbaum,Mary,Henderson,College Hill Property Mgmt,"{""Address"": ""diane.owen@gmail.com""}","{""FreeFormNumber"": ""401-555-0209""}","{""Line1"": ""952 Wickenden St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",3,true,false,Confirmed spring 2027 slot
cust_042,Patricia Botelho,Carol,Reilly,East Bay Tile,"{""Address"": ""joseph.hayashi@yahoo.com""}","{""FreeFormNumber"": ""401-555-0927""}","{""Line1"": ""466 Benefit St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,false,Crew lead Mike Russo
cust_043,Rosa Conti,Sal,Novak,Blackstone Valley Builders,"{""Address"": ""carol.marquez@gmail.com""}","{""FreeFormNumber"": ""401-555-0160""}","{""Line1"": ""347 Brook St"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",5,true,false,Crew lead Paulie DeStefano
cust_044,John Marino,Paul,Esposito,Providence Hardware Co,"{""Address"": ""linda.gagnon@gmail.com""}","{""FreeFormNumber"": ""401-555-0758""}","{""Line1"": ""990 Douglas Ave"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",4,true,false,Crew lead Danny Oliveira
cust_045,Joseph Kowalski,Kenneth,Novak,Slater Mill Restoration,"{""Address"": ""kenneth.nash@verizon.net""}","{""FreeFormNumber"": ""401-555-0572""}","{""Line1"": ""564 Thayer St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",2,true,false,Crew lead Paulie DeStefano
cust_046,Thomas Reilly,Thomas,Cabral,Providence Hardware Co,"{""Address"": ""paul.donovan@yahoo.com""}","{""FreeFormNumber"": ""401-555-0722""}","{""Line1"": ""285 Cole Ave"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",3,true,false,Permit filed with City of Providence
cust_047,Donna Esposito,Linda,Correia,Ferguson Waterworks,"{""Address"": ""richard.kapoor@yahoo.com""}","{""FreeFormNumber"": ""401-555-0551""}","{""Line1"": ""930 Larch St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",0,true,false,copper repipe estimate sent
cust_048,Sal Silva,Carol,Reilly,Bay State Plumbing Supply,"{""Address"": ""vincent.correia@verizon.net""}","{""FreeFormNumber"": ""401-555-0599""}","{""Line1"": ""962 Ivy St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",3,true,false,Change order pending Mark review
cust_049,James Henderson,Michelle,Donovan,Slater Mill Restoration,"{""Address"": ""joseph.cabral@verizon.net""}","{""FreeFormNumber"": ""401-555-0760""}","{""Line1"": ""223 Douglas Ave"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",3,true,false,Permit filed with City of Providence
cust_050,Gary Fontaine,Patricia,Sullivan,Apex Mechanical,"{""Address"": ""lisa.patel@cox.net""}","{""FreeFormNumber"": ""401-555-0700""}","{""Line1"": ""936 Public St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",0,true,false,Materials via Baxter's Plumbing Supply
cust_051,Barbara Sullivan,Jennifer,Westminster,Slater Mill Restoration,"{""Address"": ""rocco.chen@yahoo.com""}","{""FreeFormNumber"": ""401-555-0799""}","{""Line1"": ""833 Pleasant St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",1,true,false,"Repeat client, Pawtucket"
cust_052,Tony Almeida,Gary,Sullivan,Rhody Rentals,"{""Address"": ""john.conti@yahoo.com""}","{""FreeFormNumber"": ""401-555-0542""}","{""Line1"": ""948 Power St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",1,true,false,Change order pending Mark review
cust_053,Barbara Sullivan,Thomas,Gagnon,Narragansett Supply,"{""Address"": ""linda.coletti@cox.net""}","{""FreeFormNumber"": ""401-555-0573""}","{""Line1"": ""387 Morris Ave"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",0,true,false,Punch list items outstanding
cust_054,Jennifer Horvath,Michelle,Esposito,Narragansett Supply,"{""Address"": ""david.romano@comcast.net""}","{""FreeFormNumber"": ""401-555-0489""}","{""Line1"": ""708 College Hill Rd"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",3,true,false,Crew lead Paulie DeStefano
cust_055,David Adler,Betty,Owen,East Bay Tile,"{""Address"": ""frank.lin@gmail.com""}","{""FreeFormNumber"": ""401-555-0306""}","{""Line1"": ""677 Williams St"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",4,true,false,"Deposit received, scheduling rough-in"
cust_056,Sandra Nash,Rocco,Pacheco,Providence Hardware Co,"{""Address"": ""thomas.deluca@gmail.com""}","{""FreeFormNumber"": ""401-555-0958""}","{""Line1"": ""446 Wickenden St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",4,true,false,Sub electrical by Laura
cust_057,Gina Kapoor,Vincent,Owen,Ferguson Waterworks,"{""Address"": ""vincent.marino@yahoo.com""}","{""FreeFormNumber"": ""401-555-0379""}","{""Line1"": ""648 Atwells Ave"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",0,true,false,Permit filed with City of Providence
cust_058,Jennifer Ricci,Susan,Kowalski,Rhody Rentals,"{""Address"": ""ruth.hayashi@gmail.com""}","{""FreeFormNumber"": ""401-555-0208""}","{""Line1"": ""308 College Hill Rd"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",1,true,false,Materials via Atlantic Building Materials
cust_059,David Correia,Nancy,Novak,Narragansett Supply,"{""Address"": ""maria.murphy@yahoo.com""}","{""FreeFormNumber"": ""401-555-0117""}","{""Line1"": ""60 College Hill Rd"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",3,true,false,Confirmed spring 2027 slot
cust_060,Betty Esposito,Patricia,Gagnon,Rhody Rentals,"{""Address"": ""betty.deluca@comcast.net""}","{""FreeFormNumber"": ""401-555-0385""}","{""Line1"": ""275 Power St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",3,true,false,Confirmed spring 2027 slot
cust_061,Mary Correia,Mark,Silva,Narragansett Supply,"{""Address"": ""david.sullivan@comcast.net""}","{""FreeFormNumber"": ""401-555-0673""}","{""Line1"": ""42 Elmwood Ave"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",5,true,false,"Repeat client, West Warwick"
cust_062,Tony Gallo,Richard,Cabral,East Bay Tile,"{""Address"": ""maria.conti@yahoo.com""}","{""FreeFormNumber"": ""401-555-0586""}","{""Line1"": ""571 Benevolent St"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",4,true,false,copper repipe estimate sent
cust_063,Gina Ricci,Ruth,Almeida,Apex Mechanical,"{""Address"": ""ronald.romano@cox.net""}","{""FreeFormNumber"": ""401-555-0255""}","{""Line1"": ""293 Cole Ave"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",2,true,false,"Deposit received, scheduling rough-in"
cust_064,Nancy Tannenbaum,Carol,Marquez,Providence Hardware Co,"{""Address"": ""rosa.correia@cox.net""}","{""FreeFormNumber"": ""401-555-0286""}","{""Line1"": ""175 Morris Ave"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,false,Crew lead Paulie DeStefano
cust_065,David Greco,John,Reilly,Bay State Plumbing Supply,"{""Address"": ""mark.coletti@gmail.com""}","{""FreeFormNumber"": ""401-555-0476""}","{""Line1"": ""26 Camp St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",4,true,false,Warranty callback closed
cust_066,Richard Novak,Jennifer,Correia,Ferguson Waterworks,"{""Address"": ""maria.westminster@cox.net""}","{""FreeFormNumber"": ""401-555-0739""}","{""Line1"": ""739 Academy Ave"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",5,true,false,"Deposit received, scheduling rough-in"
cust_067,Anthony Silva,Gary,Henderson,East Bay Tile,"{""Address"": ""jennifer.kowalski@gmail.com""}","{""FreeFormNumber"": ""401-555-0238""}","{""Line1"": ""440 Larch St"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",3,true,false,Warranty callback closed
cust_068,Karen Tannenbaum,Barbara,Murphy,College Hill Property Mgmt,"{""Address"": ""diane.gagnon@cox.net""}","{""FreeFormNumber"": ""401-555-0639""}","{""Line1"": ""161 Broadway"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",0,true,false,Confirmed spring 2027 slot
cust_069,Tony Henderson,Frank,Adler,Coastline Insurance,"{""Address"": ""sandra.brennan@verizon.net""}","{""FreeFormNumber"": ""401-555-0821""}","{""Line1"": ""990 Benevolent St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",5,true,false,sewer line replacement; Lead stage
cust_070,Lisa Lin,Ruth,Boucher,Narragansett Supply,"{""Address"": ""patricia.gallo@comcast.net""}","{""FreeFormNumber"": ""401-555-0167""}","{""Line1"": ""414 Wickenden St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",1,true,false,Warranty callback closed
cust_071,Jennifer Gagnon,John,Cabral,East Bay Tile,"{""Address"": ""sandra.silva@comcast.net""}","{""FreeFormNumber"": ""401-555-0281""}","{""Line1"": ""510 Public St"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",3,true,false,Sub electrical by Laura
cust_072,Thomas Ricci,David,Horvath,Ocean State Fixtures,"{""Address"": ""anthony.cabral@gmail.com""}","{""FreeFormNumber"": ""401-555-0949""}","{""Line1"": ""856 Smith St"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",3,true,false,Punch list items outstanding
cust_073,Tony Adler,Thomas,Ferreira,Apex Mechanical,"{""Address"": ""gina.boucher@yahoo.com""}","{""FreeFormNumber"": ""401-555-0916""}","{""Line1"": ""540 Broadway"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",5,true,false,Warranty callback closed
cust_074,Jennifer Sullivan,Paul,Pacheco,East Bay Tile,"{""Address"": ""michael.botelho@yahoo.com""}","{""FreeFormNumber"": ""401-555-0445""}","{""Line1"": ""543 Larch St"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",4,true,false,Punch list items outstanding
cust_075,Robert DeLuca,Lisa,Greco,Ocean State Fixtures,"{""Address"": ""donna.gallo@comcast.net""}","{""FreeFormNumber"": ""401-555-0180""}","{""Line1"": ""583 Morris Ave"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",3,true,false,copper repipe; Punch list stage
cust_076,Paul OLeary,Karen,DeLuca,Apex Mechanical,"{""Address"": ""rosa.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0453""}","{""Line1"": ""343 Atwells Ave"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",4,true,false,Change order pending Mark review
cust_077,Mark Boucher,Donna,Gallo,Apex Mechanical,"{""Address"": ""lisa.sullivan@yahoo.com""}","{""FreeFormNumber"": ""401-555-0529""}","{""Line1"": ""637 Broad St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",4,true,false,Crew lead Danny Oliveira
cust_078,Donna Volpicelli,Jennifer,Ferreira,East Bay Tile,"{""Address"": ""thomas.boucher@yahoo.com""}","{""FreeFormNumber"": ""401-555-0710""}","{""Line1"": ""986 Transit St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",1,true,false,"Deposit received, scheduling rough-in"
cust_079,Patricia Flynn,Carol,Adler,Blackstone Valley Builders,"{""Address"": ""david.cabral@gmail.com""}","{""FreeFormNumber"": ""401-555-0184""}","{""Line1"": ""414 Public St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",2,true,false,Warranty callback closed
cust_080,Vincent Adler,Steven,Hayashi,Bay State Plumbing Supply,"{""Address"": ""sandra.marino@comcast.net""}","{""FreeFormNumber"": ""401-555-0890""}","{""Line1"": ""572 Elmgrove Ave"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",4,true,false,Confirmed spring 2027 slot
cust_081,Thomas Wessel,Barbara,Silva,Ferguson Waterworks,"{""Address"": ""linda.coletti@yahoo.com""}","{""FreeFormNumber"": ""401-555-0425""}","{""Line1"": ""661 Larch St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",3,true,false,Confirmed spring 2027 slot
cust_082,Lisa Esposito,Gary,Hayashi,East Bay Tile,"{""Address"": ""david.horvath@verizon.net""}","{""FreeFormNumber"": ""401-555-0523""}","{""Line1"": ""680 Pleasant St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",4,true,false,Crew lead Mike Russo
cust_083,Jennifer Patel,John,Westminster,Slater Mill Restoration,"{""Address"": ""richard.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0580""}","{""Line1"": ""77 Brook St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",1,true,false,Crew lead Paulie DeStefano
cust_084,Mary Conti,Anthony,Boucher,Rhody Rentals,"{""Address"": ""david.conti@gmail.com""}","{""FreeFormNumber"": ""401-555-0892""}","{""Line1"": ""92 Broad St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",3,true,false,Sub electrical by Laura
cust_085,Diane Marquez,Ronald,Brennan,Providence Hardware Co,"{""Address"": ""gary.silva@yahoo.com""}","{""FreeFormNumber"": ""401-555-0558""}","{""Line1"": ""135 Blackstone Blvd"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",3,true,false,Sub electrical by Laura
cust_086,Steven Reilly,Nancy,Fontaine,Apex Mechanical,"{""Address"": ""rosa.coletti@cox.net""}","{""FreeFormNumber"": ""401-555-0623""}","{""Line1"": ""824 Broad St"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",3,true,false,Sub electrical by Laura
cust_087,Joseph Horvath,Rocco,Cabral,Ferguson Waterworks,"{""Address"": ""richard.westminster@verizon.net""}","{""FreeFormNumber"": ""401-555-0614""}","{""Line1"": ""594 Public St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",1,true,false,Punch list items outstanding
cust_088,Mary Nash,David,Owen,College Hill Property Mgmt,"{""Address"": ""james.fontaine@gmail.com""}","{""FreeFormNumber"": ""401-555-0702""}","{""Line1"": ""350 Smith St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",2,true,false,Crew lead Danny Oliveira
cust_089,Kenneth Lin,Barbara,Conti,Narragansett Supply,"{""Address"": ""barbara.botelho@cox.net""}","{""FreeFormNumber"": ""401-555-0896""}","{""Line1"": ""579 Broadway"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",3,true,false,bath remodel estimate sent
cust_090,Rosa Kowalski,Joseph,Ferreira,Apex Mechanical,"{""Address"": ""kenneth.volpicelli@yahoo.com""}","{""FreeFormNumber"": ""401-555-0233""}","{""Line1"": ""194 Ives St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",5,true,false,Crew lead Mike Russo
cust_091,Patricia Lin,Joseph,Sullivan,Rhody Rentals,"{""Address"": ""linda.lin@cox.net""}","{""FreeFormNumber"": ""401-555-0855""}","{""Line1"": ""289 Waterman St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",2,true,false,Crew lead Danny Oliveira
cust_092,Sandra Kapoor,Gina,Boucher,Rhody Rentals,"{""Address"": ""joseph.tannenbaum@gmail.com""}","{""FreeFormNumber"": ""401-555-0380""}","{""Line1"": ""538 Hope St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",2,true,false,Change order pending Mark review
