id,company_id,first_name,last_name,email,department,job_title,rate,payment_unit,flsa_status,start_date,terminated
gemp-0038,comp-moonlight,Sofia,Okafor,sofia.okafor@moonlightclinic.example.com,Telehealth,Attending (Locum),89.23,Hour,Non-Exempt,2026-03-18,false
gemp-0039,comp-moonlight,Gabriel,Flores,gabriel.flores@moonlightclinic.example.com,Telehealth,Nurse Practitioner,98.88,Hour,Non-Exempt,2026-03-11,false
gemp-0040,comp-moonlight,Ximena,Nguyen,ximena.nguyen@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,130.76,Hour,Non-Exempt,2025-04-21,false
gemp-0041,comp-moonlight,Sofia,Nguyen,sofia.nguyen@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),92.22,Hour,Non-Exempt,2026-02-13,false
gemp-0042,comp-moonlight,Paola,Villalobos,paola.villalobos@moonlightclinic.example.com,Urgent Care,Medical Assistant,103.60,Hour,Non-Exempt,2025-11-07,false
gemp-0043,comp-moonlight,Ramon,Castillo,ramon.castillo@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,115.43,Hour,Non-Exempt,2025-11-22,true
gemp-0044,comp-moonlight,Hana,Peralta,hana.peralta@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),116.90,Hour,Non-Exempt,2026-05-29,false
gemp-0045,comp-moonlight,Ricardo,Solis,ricardo.solis@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),98.52,Hour,Non-Exempt,2025-12-20,true
gemp-0046,comp-moonlight,Rafael,Salazar,rafael.salazar@moonlightclinic.example.com,Telehealth,Nurse Practitioner,58.42,Hour,Non-Exempt,2025-09-03,false
gemp-0047,comp-moonlight,Hector,Zamora,hector.zamora@moonlightclinic.example.com,Telehealth,Medical Assistant,64.29,Hour,Non-Exempt,2025-12-03,true
gemp-0048,comp-moonlight,Andres,Kowalski,andres.kowalski@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),108.86,Hour,Non-Exempt,2025-10-15,false
gemp-0049,comp-moonlight,Nadia,Cho,nadia.cho@moonlightclinic.example.com,Urgent Care,Medical Assistant,78.81,Hour,Non-Exempt,2026-07-03,false
gemp-0050,comp-moonlight,Renata,Cortes,renata.cortes@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),84.13,Hour,Non-Exempt,2026-02-21,false
gemp-0051,comp-moonlight,Gabriel,Rangel,gabriel.rangel@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,96.34,Hour,Non-Exempt,2026-03-06,true
gemp-0052,comp-moonlight,Rosa,Solis,rosa.solis@moonlightclinic.example.com,Urgent Care,Attending (Locum),58.53,Hour,Non-Exempt,2025-02-14,true
gemp-0053,comp-moonlight,Adriana,Reyes,adriana.reyes@moonlightclinic.example.com,Telehealth,Attending (Locum),108.25,Hour,Non-Exempt,2025-03-27,true
gemp-0054,comp-moonlight,Pedro,Mendoza,pedro.mendoza@moonlightclinic.example.com,Telehealth,Medical Assistant,60.84,Hour,Non-Exempt,2025-04-18,false
gemp-0055,comp-moonlight,Sofia,Peralta,sofia.peralta@moonlightclinic.example.com,Telehealth,Attending (Locum),112.00,Hour,Non-Exempt,2025-12-29,false
gemp-0056,comp-moonlight,Natalia,Fuentes,natalia.fuentes@moonlightclinic.example.com,Telehealth,Medical Assistant,85.27,Hour,Non-Exempt,2026-01-16,true
gemp-0057,comp-moonlight,Fernando,Bautista,fernando.bautista@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),47.87,Hour,Non-Exempt,2026-01-10,true
gemp-0058,comp-moonlight,Daniel,Serrano,daniel.serrano@moonlightclinic.example.com,Telehealth,Nurse Practitioner,92.03,Hour,Non-Exempt,2026-08-17,true
gemp-0059,comp-moonlight,Miguel,Rojas,miguel.rojas@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),54.15,Hour,Non-Exempt,2026-03-25,false
gemp-0060,comp-moonlight,Tomas,Ramirez,tomas.ramirez@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),55.49,Hour,Non-Exempt,2026-08-16,false
gemp-0061,comp-moonlight,Ramon,Navarro,ramon.navarro@moonlightclinic.example.com,Urgent Care,Medical Assistant,119.40,Hour,Non-Exempt,2026-05-26,true
gemp-0062,comp-moonlight,Tomas,Serrano,tomas.serrano@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),95.61,Hour,Non-Exempt,2025-01-16,true
gemp-0063,comp-moonlight,Diego,Bautista,diego.bautista@moonlightclinic.example.com,Telehealth,Nurse Practitioner,126.83,Hour,Non-Exempt,2025-07-22,false
gemp-0064,comp-moonlight,Rachel,Delgado,rachel.delgado@moonlightclinic.example.com,Telehealth,Attending (Locum),65.81,Hour,Non-Exempt,2025-02-04,true
gemp-0065,comp-moonlight,Miguel,Navarro,miguel.navarro@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,123.23,Hour,Non-Exempt,2026-05-07,false
gemp-0066,comp-moonlight,Rafael,Peralta,rafael.peralta@moonlightclinic.example.com,Telehealth,Nurse Practitioner,112.30,Hour,Non-Exempt,2026-02-27,false
gemp-0067,comp-moonlight,Nina,Rangel,nina.rangel@moonlightclinic.example.com,Urgent Care,Medical Assistant,50.32,Hour,Non-Exempt,2025-11-02,true
gemp-0068,comp-moonlight,Rachel,Cohen,rachel.cohen@moonlightclinic.example.com,Telehealth,Attending (Locum),115.85,Hour,Non-Exempt,2026-06-03,false
gemp-0069,comp-moonlight,Sofia,Herrera,sofia.herrera@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),129.22,Hour,Non-Exempt,2025-01-12,false
gemp-0070,comp-moonlight,Diego,Morales,diego.morales@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),47.93,Hour,Non-Exempt,2025-07-19,false
gemp-0071,comp-moonlight,Sofia,Mendoza,sofia.mendoza@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),81.73,Hour,Non-Exempt,2026-03-13,true
gemp-0072,comp-moonlight,Nadia,Morales,nadia.morales@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,57.55,Hour,Non-Exempt,2025-06-17,false
gemp-0073,comp-moonlight,Andres,Cisneros,andres.cisneros@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),99.76,Hour,Non-Exempt,2025-03-08,true
gemp-0074,comp-moonlight,Beatriz,Villalobos,beatriz.villalobos@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),61.58,Hour,Non-Exempt,2025-02-17,true
gemp-0075,comp-moonlight,Nina,Villalobos,nina.villalobos@moonlightclinic.example.com,Telehealth,Attending (Locum),122.54,Hour,Non-Exempt,2025-04-19,false
gemp-0076,comp-moonlight,Carlos,Nair,carlos.nair@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,112.83,Hour,Non-Exempt,2026-07-30,false
gemp-0077,comp-moonlight,Leah,Park,leah.park@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),78.86,Hour,Non-Exempt,2025-10-28,false
gemp-0078,comp-moonlight,Camila,Okafor,camila.okafor@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,131.94,Hour,Non-Exempt,2025-04-16,false
gemp-0079,comp-moonlight,Marcus,Morales,marcus.morales@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),69.44,Hour,Non-Exempt,2025-04-07,true
gemp-0080,comp-moonlight,Lucia,Jimenez,lucia.jimenez@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),80.50,Hour,Non-Exempt,2025-08-14,false
gemp-0081,comp-moonlight,Ricardo,Serrano,ricardo.serrano@moonlightclinic.example.com,Telehealth,Medical Assistant,61.58,Hour,Non-Exempt,2026-06-23,false
gemp-0082,comp-moonlight,Daniel,Castillo,daniel.castillo@moonlightclinic.example.com,Telehealth,Nurse Practitioner,111.21,Hour,Non-Exempt,2026-04-30,false
gemp-0083,comp-moonlight,Emilio,Castillo,emilio.castillo@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,132.38,Hour,Non-Exempt,2025-08-26,false
gemp-0084,comp-moonlight,Jordan,Cho,jordan.cho@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,63.54,Hour,Non-Exempt,2025-10-27,false
gemp-0085,comp-moonlight,Nina,Ramirez,nina.ramirez@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,130.27,Hour,Non-Exempt,2026-02-11,false
gemp-0086,comp-moonlight,Nina,Escobar,nina.escobar@moonlightclinic.example.com,Telehealth,Attending (Locum),122.21,Hour,Non-Exempt,2026-05-21,false
gemp-0087,comp-moonlight,Nadia,Vega,nadia.vega@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),128.56,Hour,Non-Exempt,2026-07-18,false
gemp-0088,comp-moonlight,Hector,Cisneros,hector.cisneros@moonlightclinic.example.com,Telehealth,Nurse Practitioner,100.25,Hour,Non-Exempt,2026-07-14,true
gemp-0089,comp-moonlight,Valentina,Ramirez,valentina.ramirez@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),138.01,Hour,Non-Exempt,2025-11-10,true
gemp-0090,comp-moonlight,Ines,Park,ines.park@moonlightclinic.example.com,Telehealth,Medical Assistant,103.68,Hour,Non-Exempt,2025-10-29,false
gemp-0091,comp-moonlight,Adriana,Cho,adriana.cho@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,45.62,Hour,Non-Exempt,2025-04-14,true
gemp-0092,comp-moonlight,Paola,Reyes,paola.reyes@moonlightclinic.example.com,Urgent Care,Medical Assistant,133.83,Hour,Non-Exempt,2026-02-08,true
gemp-0093,comp-moonlight,Gabriel,Whitfield,gabriel.whitfield@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),48.22,Hour,Non-Exempt,2026-03-13,true
gemp-0094,comp-moonlight,Teresa,Beltran,teresa.beltran@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),60.78,Hour,Non-Exempt,2026-03-18,true
gemp-0095,comp-moonlight,Signal,Cardenas,signal.cardenas@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),112.99,Hour,Non-Exempt,2025-11-21,true
gemp-0096,comp-moonlight,Ximena,Herrera,ximena.herrera@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,133.88,Hour,Non-Exempt,2025-01-21,false
gemp-0097,comp-moonlight,Blessing,Whitfield,blessing.whitfield@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),117.47,Hour,Non-Exempt,2025-03-17,false
gemp-0098,comp-moonlight,Paola,Herrera,paola.herrera@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,83.76,Hour,Non-Exempt,2025-05-29,false
gemp-0099,comp-moonlight,Alejandro,Mendoza,alejandro.mendoza@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,106.43,Hour,Non-Exempt,2026-07-21,false
gemp-0100,comp-moonlight,Ricardo,Navarro,ricardo.navarro@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),78.72,Hour,Non-Exempt,2025-01-12,false
gemp-0101,comp-moonlight,Kevin,Flores,kevin.flores@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),57.28,Hour,Non-Exempt,2025-10-24,true
gemp-0102,comp-moonlight,Alejandro,Guzman,alejandro.guzman@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,54.36,Hour,Non-Exempt,2025-05-22,true
gemp-0103,comp-moonlight,Daniel,Herrera,daniel.herrera@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,55.43,Hour,Non-Exempt,2026-08-22,false
gemp-0104,comp-moonlight,Lorena,Cohen,lorena.cohen@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),51.71,Hour,Non-Exempt,2025-04-04,false
gemp-0105,comp-moonlight,Priya,Vega,priya.vega@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,69.77,Hour,Non-Exempt,2025-02-01,false
gemp-0106,comp-moonlight,Teresa,Rios,teresa.rios@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,75.70,Hour,Non-Exempt,2026-04-23,false
gemp-0107,comp-moonlight,Carlos,Escobar,carlos.escobar@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,123.85,Hour,Non-Exempt,2025-11-05,true
gemp-0108,comp-moonlight,Adriana,Mendoza,adriana.mendoza@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,76.36,Hour,Non-Exempt,2025-01-02,false
gemp-0109,comp-moonlight,Sergio,Solis,sergio.solis@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),55.62,Hour,Non-Exempt,2026-08-11,false
gemp-0110,comp-moonlight,Lorena,Jimenez,lorena.jimenez@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,91.01,Hour,Non-Exempt,2026-06-07,true
gemp-0111,comp-moonlight,Guillermo,Castillo,guillermo.castillo@moonlightclinic.example.com,Urgent Care,Medical Assistant,84.14,Hour,Non-Exempt,2025-11-24,true
gemp-0112,comp-moonlight,Hector,Reyes,hector.reyes@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),88.59,Hour,Non-Exempt,2025-03-24,false
gemp-0113,comp-moonlight,Elena,Rios,elena.rios@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),50.11,Hour,Non-Exempt,2026-01-19,false
gemp-0114,comp-moonlight,Daniel,Zamora,daniel.zamora@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),98.81,Hour,Non-Exempt,2025-08-24,false
gemp-0115,comp-moonlight,Gabriel,Nair,gabriel.nair@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,136.06,Hour,Non-Exempt,2025-05-26,false
gemp-0116,comp-moonlight,Natalia,Cisneros,natalia.cisneros@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,45.44,Hour,Non-Exempt,2026-05-15,true
gemp-0117,comp-moonlight,Lorena,Escobar,lorena.escobar@moonlightclinic.example.com,Urgent Care,Medical Assistant,138.02,Hour,Non-Exempt,2026-01-03,true
gemp-0118,comp-moonlight,Lucia,Peralta,lucia.peralta@moonlightclinic.example.com,Urgent Care,Attending (Locum),132.08,Hour,Non-Exempt,2025-07-07,false
gemp-0119,comp-moonlight,Tomas,Contreras,tomas.contreras@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,98.31,Hour,Non-Exempt,2025-06-27,true
gemp-0120,comp-moonlight,Tomas,Cisneros,tomas.cisneros@moonlightclinic.example.com,Urgent Care,Medical Assistant,105.96,Hour,Non-Exempt,2025-08-18,false
gemp-0121,comp-moonlight,Elena,Nguyen,elena.nguyen@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),129.61,Hour,Non-Exempt,2025-07-14,false
gemp-0122,comp-moonlight,Ricardo,Herrera,ricardo.herrera@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),133.14,Hour,Non-Exempt,2026-07-26,false
gemp-0123,comp-moonlight,Omar,Herrera,omar.herrera@moonlightclinic.example.com,Urgent Care,Attending (Locum),136.96,Hour,Non-Exempt,2025-08-06,false
gemp-0124,comp-moonlight,Priya,Salazar,priya.salazar@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),53.67,Hour,Non-Exempt,2026-01-21,false
gemp-0125,comp-moonlight,Renata,Zamora,renata.zamora@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),88.70,Hour,Non-Exempt,2025-09-18,false
gemp-0126,comp-moonlight,Adriana,Patel,adriana.patel@moonlightclinic.example.com,Urgent Care,Attending (Locum),115.05,Hour,Non-Exempt,2025-09-29,true
gemp-0127,comp-moonlight,Nina,Escobar,nina.escobar@moonlightclinic.example.com,Telehealth,Medical Assistant,102.76,Hour,Non-Exempt,2025-02-12,false
gemp-0128,comp-moonlight,Signal,Zamora,signal.zamora@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),53.30,Hour,Non-Exempt,2025-07-01,false
gemp-0129,comp-moonlight,Adriana,Cohen,adriana.cohen@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),50.04,Hour,Non-Exempt,2025-01-25,true
gemp-0130,comp-moonlight,Wei,Fuentes,wei.fuentes@moonlightclinic.example.com,Telehealth,Attending (Locum),116.64,Hour,Non-Exempt,2025-05-18,false
gemp-0131,comp-moonlight,Guillermo,Jimenez,guillermo.jimenez@moonlightclinic.example.com,Telehealth,Nurse Practitioner,49.28,Hour,Non-Exempt,2026-04-28,true
gemp-0132,comp-moonlight,Isabel,Vega,isabel.vega@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,117.53,Hour,Non-Exempt,2025-04-05,true
gemp-0133,comp-moonlight,Rachel,Contreras,rachel.contreras@moonlightclinic.example.com,Urgent Care,Attending (Locum),66.94,Hour,Non-Exempt,2025-12-06,false
gemp-0134,comp-moonlight,Gabriel,Reyes,gabriel.reyes@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,131.28,Hour,Non-Exempt,2025-03-19,true
gemp-0135,comp-moonlight,Carlos,Reyes,carlos.reyes@moonlightclinic.example.com,Urgent Care,Medical Assistant,135.98,Hour,Non-Exempt,2025-08-18,false
gemp-0136,comp-moonlight,Rosa,Cisneros,rosa.cisneros@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,109.46,Hour,Non-Exempt,2025-10-30,false
gemp-0137,comp-moonlight,Valentina,Zamora,valentina.zamora@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,116.72,Hour,Non-Exempt,2025-05-03,false
gemp-0138,comp-moonlight,Mariana,Nair,mariana.nair@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),49.27,Hour,Non-Exempt,2025-12-25,false
gemp-0139,comp-moonlight,Camila,Rios,camila.rios@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,127.36,Hour,Non-Exempt,2026-02-09,false
gemp-0140,comp-moonlight,Ricardo,Castillo,ricardo.castillo@moonlightclinic.example.com,Urgent Care,Attending (Locum),102.12,Hour,Non-Exempt,2025-01-08,false
gemp-0141,comp-moonlight,Rafael,Gutierrez,rafael.gutierrez@moonlightclinic.example.com,Urgent Care,Medical Assistant,46.91,Hour,Non-Exempt,2026-07-09,false
gemp-0142,comp-moonlight,Jordan,Contreras,jordan.contreras@moonlightclinic.example.com,Urgent Care,Attending (Locum),120.92,Hour,Non-Exempt,2026-01-03,false
gemp-0143,comp-moonlight,Isabel,Villalobos,isabel.villalobos@moonlightclinic.example.com,Urgent Care,Medical Assistant,67.45,Hour,Non-Exempt,2026-07-10,false
gemp-0144,comp-moonlight,Andres,Vega,andres.vega@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,75.77,Hour,Non-Exempt,2026-05-26,true
gemp-0145,comp-moonlight,Sofia,Rojas,sofia.rojas@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,74.77,Hour,Non-Exempt,2026-01-20,true
gemp-0146,comp-moonlight,Teresa,Flores,teresa.flores@moonlightclinic.example.com,Urgent Care,Medical Assistant,70.88,Hour,Non-Exempt,2025-12-10,true
gemp-0147,comp-moonlight,Ximena,Contreras,ximena.contreras@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),47.72,Hour,Non-Exempt,2026-08-02,true
gemp-0148,comp-moonlight,Lorena,Escobar,lorena.escobar@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),53.35,Hour,Non-Exempt,2025-07-28,false
gemp-0149,comp-moonlight,Natalia,Flores,natalia.flores@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),115.94,Hour,Non-Exempt,2025-12-26,false
gemp-0150,comp-moonlight,Javier,Patel,javier.patel@moonlightclinic.example.com,Telehealth,Nurse Practitioner,129.95,Hour,Non-Exempt,2025-02-15,false
gemp-0151,comp-moonlight,Rafael,Ramirez,rafael.ramirez@moonlightclinic.example.com,Urgent Care,Attending (Locum),99.95,Hour,Non-Exempt,2026-01-17,false
gemp-0152,comp-moonlight,Lorena,Campos,lorena.campos@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),119.89,Hour,Non-Exempt,2025-10-25,false
gemp-0153,comp-moonlight,Valentina,Herrera,valentina.herrera@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),128.45,Hour,Non-Exempt,2026-01-21,false
gemp-0154,comp-moonlight,Ines,Cisneros,ines.cisneros@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,73.00,Hour,Non-Exempt,2025-08-05,true
gemp-0155,comp-moonlight,Sergio,Rangel,sergio.rangel@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,114.22,Hour,Non-Exempt,2025-01-23,false
gemp-0156,comp-moonlight,Elena,Solis,elena.solis@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),97.75,Hour,Non-Exempt,2026-02-20,true
gemp-0157,comp-moonlight,Marcus,Peralta,marcus.peralta@moonlightclinic.example.com,Telehealth,Attending (Locum),49.63,Hour,Non-Exempt,2026-01-20,true
