id,username,full_name,email,initials
tr_mbr_020,amaka.nnamdi,Amaka Nnamdi,amaka.nnamdi@nnu-crop.edu.ng,AN
tr_mbr_021,tunde.nnamdi,Tunde Nnamdi,tunde.nnamdi@nnu-crop.edu.ng,TN
tr_mbr_022,bukola.nnamdi,Bukola Nnamdi,bukola.nnamdi@nnu-crop.edu.ng,BN
tr_mbr_023,segun.nnamdi,Segun Nnamdi,segun.nnamdi@nnu-crop.edu.ng,SN
tr_mbr_024,folake.nnamdi,Folake Nnamdi,folake.nnamdi@nnu-crop.edu.ng,FN
tr_mbr_025,rilwan.nnamdi,Rilwan Nnamdi,rilwan.nnamdi@nnu-crop.edu.ng,RN
tr_mbr_026,halima.nnamdi,Halima Nnamdi,halima.nnamdi@nnu-crop.edu.ng,HN
tr_mbr_027,musa.nnamdi,Musa Nnamdi,musa.nnamdi@nnu-crop.edu.ng,MN
tr_mbr_028,zainab.nnamdi,Zainab Nnamdi,zainab.nnamdi@nnu-crop.edu.ng,ZN
tr_mbr_029,aisha.nnamdi,Aisha Nnamdi,aisha.nnamdi@nnu-crop.edu.ng,AN
tr_mbr_030,chizoba.nnamdi,Chizoba Nnamdi,chizoba.nnamdi@nnu-crop.edu.ng,CN
tr_mbr_031,kelechi.uzo,Kelechi Uzo,kelechi.uzo@nnu-crop.edu.ng,KU
tr_mbr_032,onyeka.uzo,Onyeka Uzo,onyeka.uzo@nnu-crop.edu.ng,OU
tr_mbr_033,chinelo.uzo,Chinelo Uzo,chinelo.uzo@nnu-crop.edu.ng,CU
tr_mbr_034,ngozi.uzo,Ngozi Uzo,ngozi.uzo@nnu-crop.edu.ng,NU
tr_mbr_035,obinna.uzo,Obinna Uzo,obinna.uzo@nnu-crop.edu.ng,OU
tr_mbr_036,chidi.uzo,Chidi Uzo,chidi.uzo@nnu-crop.edu.ng,CU
tr_mbr_037,ifeoma.uzo,Ifeoma Uzo,ifeoma.uzo@nnu-crop.edu.ng,IU
tr_mbr_038,yetunde.uzo,Yetunde Uzo,yetunde.uzo@nnu-crop.edu.ng,YU
tr_mbr_039,chukwuma.uzo,Chukwuma Uzo,chukwuma.uzo@nnu-crop.edu.ng,CU
tr_mbr_040,amaka.uzo,Amaka Uzo,amaka.uzo@nnu-crop.edu.ng,AU
tr_mbr_041,tunde.uzo,Tunde Uzo,tunde.uzo@nnu-crop.edu.ng,TU
tr_mbr_042,bukola.uzo,Bukola Uzo,bukola.uzo@nnu-crop.edu.ng,BU
tr_mbr_043,segun.uzo,Segun Uzo,segun.uzo@nnu-crop.edu.ng,SU
tr_mbr_044,folake.uzo,Folake Uzo,folake.uzo@nnu-crop.edu.ng,FU
tr_mbr_045,rilwan.uzo,Rilwan Uzo,rilwan.uzo@nnu-crop.edu.ng,RU
tr_mbr_046,halima.uzo,Halima Uzo,halima.uzo@nnu-crop.edu.ng,HU
tr_mbr_047,musa.uzo,Musa Uzo,musa.uzo@nnu-crop.edu.ng,MU
tr_mbr_048,zainab.uzo,Zainab Uzo,zainab.uzo@nnu-crop.edu.ng,ZU
tr_mbr_049,aisha.uzo,Aisha Uzo,aisha.uzo@nnu-crop.edu.ng,AU
tr_mbr_050,chizoba.uzo,Chizoba Uzo,chizoba.uzo@nnu-crop.edu.ng,CU
tr_mbr_051,kelechi.nwosu,Kelechi Nwosu,kelechi.nwosu@nnu-crop.edu.ng,KN
tr_mbr_052,onyeka.nwosu,Onyeka Nwosu,onyeka.nwosu@nnu-crop.edu.ng,ON
tr_mbr_053,chinelo.nwosu,Chinelo Nwosu,chinelo.nwosu@nnu-crop.edu.ng,CN
tr_mbr_054,ngozi.nwosu,Ngozi Nwosu,ngozi.nwosu@nnu-crop.edu.ng,NN
tr_mbr_055,obinna.nwosu,Obinna Nwosu,obinna.nwosu@nnu-crop.edu.ng,ON
tr_mbr_056,chidi.nwosu,Chidi Nwosu,chidi.nwosu@nnu-crop.edu.ng,CN
tr_mbr_057,ifeoma.nwosu,Ifeoma Nwosu,ifeoma.nwosu@nnu-crop.edu.ng,IN
tr_mbr_058,yetunde.nwosu,Yetunde Nwosu,yetunde.nwosu@nnu-crop.edu.ng,YN
tr_mbr_059,chukwuma.nwosu,Chukwuma Nwosu,chukwuma.nwosu@nnu-crop.edu.ng,CN
tr_mbr_060,amaka.nwosu,Amaka Nwosu,amaka.nwosu@nnu-crop.edu.ng,AN
tr_mbr_061,tunde.nwosu,Tunde Nwosu,tunde.nwosu@nnu-crop.edu.ng,TN
tr_mbr_062,bukola.nwosu,Bukola Nwosu,bukola.nwosu@nnu-crop.edu.ng,BN
tr_mbr_063,segun.nwosu,Segun Nwosu,segun.nwosu@nnu-crop.edu.ng,SN
tr_mbr_064,folake.nwosu,Folake Nwosu,folake.nwosu@nnu-crop.edu.ng,FN
tr_mbr_065,rilwan.nwosu,Rilwan Nwosu,rilwan.nwosu@nnu-crop.edu.ng,RN
tr_mbr_066,halima.nwosu,Halima Nwosu,halima.nwosu@nnu-crop.edu.ng,HN
tr_mbr_067,musa.nwosu,Musa Nwosu,musa.nwosu@nnu-crop.edu.ng,MN
tr_mbr_068,zainab.nwosu,Zainab Nwosu,zainab.nwosu@nnu-crop.edu.ng,ZN
tr_mbr_069,aisha.nwosu,Aisha Nwosu,aisha.nwosu@nnu-crop.edu.ng,AN
tr_mbr_070,chizoba.nwosu,Chizoba Nwosu,chizoba.nwosu@nnu-crop.edu.ng,CN
tr_mbr_071,kelechi.ibe,Kelechi Ibe,kelechi.ibe@nnu-crop.edu.ng,KI
tr_mbr_072,onyeka.ibe,Onyeka Ibe,onyeka.ibe@nnu-crop.edu.ng,OI
tr_mbr_073,chinelo.ibe,Chinelo Ibe,chinelo.ibe@nnu-crop.edu.ng,CI
tr_mbr_074,ngozi.ibe,Ngozi Ibe,ngozi.ibe@nnu-crop.edu.ng,NI
tr_mbr_075,obinna.ibe,Obinna Ibe,obinna.ibe@nnu-crop.edu.ng,OI
tr_mbr_076,chidi.ibe,Chidi Ibe,chidi.ibe@nnu-crop.edu.ng,CI
tr_mbr_077,ifeoma.ibe,Ifeoma Ibe,ifeoma.ibe@nnu-crop.edu.ng,II
tr_mbr_078,yetunde.ibe,Yetunde Ibe,yetunde.ibe@nnu-crop.edu.ng,YI
tr_mbr_079,chukwuma.ibe,Chukwuma Ibe,chukwuma.ibe@nnu-crop.edu.ng,CI
tr_mbr_080,amaka.ibe,Amaka Ibe,amaka.ibe@nnu-crop.edu.ng,AI
tr_mbr_081,tunde.ibe,Tunde Ibe,tunde.ibe@nnu-crop.edu.ng,TI
tr_mbr_082,bukola.ibe,Bukola Ibe,bukola.ibe@nnu-crop.edu.ng,BI
tr_mbr_083,segun.ibe,Segun Ibe,segun.ibe@nnu-crop.edu.ng,SI
tr_mbr_084,folake.ibe,Folake Ibe,folake.ibe@nnu-crop.edu.ng,FI
tr_mbr_085,rilwan.ibe,Rilwan Ibe,rilwan.ibe@nnu-crop.edu.ng,RI
tr_mbr_086,halima.ibe,Halima Ibe,halima.ibe@nnu-crop.edu.ng,HI
tr_mbr_087,musa.ibe,Musa Ibe,musa.ibe@nnu-crop.edu.ng,MI
tr_mbr_088,zainab.ibe,Zainab Ibe,zainab.ibe@nnu-crop.edu.ng,ZI
tr_mbr_089,aisha.ibe,Aisha Ibe,aisha.ibe@nnu-crop.edu.ng,AI
tr_mbr_090,chizoba.ibe,Chizoba Ibe,chizoba.ibe@nnu-crop.edu.ng,CI
tr_mbr_091,kelechi.adebayo,Kelechi Adebayo,kelechi.adebayo@nnu-crop.edu.ng,KA
tr_mbr_092,onyeka.adebayo,Onyeka Adebayo,onyeka.adebayo@nnu-crop.edu.ng,OA
tr_mbr_093,chinelo.adebayo,Chinelo Adebayo,chinelo.adebayo@nnu-crop.edu.ng,CA
tr_mbr_094,ngozi.adebayo,Ngozi Adebayo,ngozi.adebayo@nnu-crop.edu.ng,NA
tr_mbr_095,obinna.adebayo,Obinna Adebayo,obinna.adebayo@nnu-crop.edu.ng,OA
tr_mbr_096,chidi.adebayo,Chidi Adebayo,chidi.adebayo@nnu-crop.edu.ng,CA
tr_mbr_097,ifeoma.adebayo,Ifeoma Adebayo,ifeoma.adebayo@nnu-crop.edu.ng,IA
tr_mbr_098,yetunde.adebayo,Yetunde Adebayo,yetunde.adebayo@nnu-crop.edu.ng,YA
tr_mbr_099,chukwuma.adebayo,Chukwuma Adebayo,chukwuma.adebayo@nnu-crop.edu.ng,CA
tr_mbr_100,amaka.adebayo,Amaka Adebayo,amaka.adebayo@nnu-crop.edu.ng,AA
tr_mbr_101,tunde.adebayo,Tunde Adebayo,tunde.adebayo@nnu-crop.edu.ng,TA
tr_mbr_102,bukola.adebayo,Bukola Adebayo,bukola.adebayo@nnu-crop.edu.ng,BA
tr_mbr_103,segun.adebayo,Segun Adebayo,segun.adebayo@nnu-crop.edu.ng,SA
tr_mbr_104,folake.adebayo,Folake Adebayo,folake.adebayo@nnu-crop.edu.ng,FA
tr_mbr_105,rilwan.adebayo,Rilwan Adebayo,rilwan.adebayo@nnu-crop.edu.ng,RA
