id,name,desc,closed,id_organization,url,member_ids
brd_auto_039,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_39,mem_self
brd_auto_040,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_40,mem_self
brd_auto_041,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_41,mem_self
brd_auto_042,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_42,mem_self
brd_auto_043,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_43,mem_self
brd_auto_044,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_44,mem_self
brd_auto_045,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_45,mem_self
brd_auto_046,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_46,mem_self
brd_auto_047,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_47,mem_self
brd_auto_048,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_48,mem_self
brd_auto_049,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_49,mem_self
brd_auto_050,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_50,mem_self
brd_auto_051,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_51,mem_self
brd_auto_052,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_52,mem_self
brd_auto_053,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_53,mem_self
brd_auto_054,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_54,mem_self
brd_auto_055,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_55,mem_self
brd_auto_056,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_56,mem_self
brd_auto_057,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_57,mem_self
brd_auto_058,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_58,mem_self
brd_auto_059,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_59,mem_self
brd_auto_060,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_60,mem_self
brd_auto_061,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_61,mem_self
brd_auto_062,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_62,mem_self
brd_auto_063,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_63,mem_self
brd_auto_064,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_64,mem_self
brd_auto_065,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_65,mem_self
brd_auto_066,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_66,mem_self
brd_auto_067,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_67,mem_self
brd_auto_068,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_68,mem_self
brd_auto_069,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_69,mem_self
brd_auto_070,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_70,mem_self
brd_auto_071,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_71,mem_self
brd_auto_072,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_72,mem_self
brd_auto_073,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_73,mem_self
brd_auto_074,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_74,mem_self
brd_auto_075,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_75,mem_self
brd_auto_076,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_76,mem_self
brd_auto_077,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_77,mem_self
brd_auto_078,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_78,mem_self
brd_auto_079,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_79,mem_self
brd_auto_080,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_80,mem_self
brd_auto_081,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_81,mem_self
brd_auto_082,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_82,mem_self
brd_auto_083,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_83,mem_self
brd_auto_084,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_84,mem_self
brd_auto_085,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_85,mem_self
brd_auto_086,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_86,mem_self
brd_auto_087,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_87,mem_self
brd_auto_088,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_88,mem_self
brd_auto_089,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_89,mem_self
brd_auto_090,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_90,mem_self
brd_auto_091,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_91,mem_self
brd_auto_092,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_92,mem_self
brd_auto_093,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_93,mem_self
brd_auto_094,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_94,mem_self
brd_auto_095,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_95,mem_self
brd_auto_096,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_96,mem_self
brd_auto_097,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_97,mem_self
brd_auto_098,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_98,mem_self
brd_auto_099,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_99,mem_self
brd_auto_100,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_100,mem_self
brd_auto_101,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_101,mem_self
brd_auto_102,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_102,mem_self
brd_auto_103,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_103,mem_self
brd_auto_104,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_104,mem_self
brd_auto_105,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_105,mem_self
brd_auto_106,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_106,mem_self
brd_auto_107,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_107,mem_self
brd_auto_108,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_108,mem_self
brd_auto_109,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_109,mem_self
brd_auto_110,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_110,mem_self
brd_auto_111,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_111,mem_self
brd_auto_112,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_112,mem_self
brd_auto_113,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_113,mem_self
brd_auto_114,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_114,mem_self
brd_auto_115,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_115,mem_self
brd_auto_116,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_116,mem_self
brd_auto_117,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_117,mem_self
brd_auto_118,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_118,mem_self
brd_auto_119,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_119,mem_self
brd_auto_120,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_120,mem_self
brd_auto_121,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_121,mem_self
brd_auto_122,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_122,mem_self
brd_auto_123,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_123,mem_self
brd_auto_124,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_124,mem_self
brd_auto_125,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_125,mem_self
brd_auto_126,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_126,mem_self
brd_auto_127,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_127,mem_self
brd_auto_128,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_128,mem_self
brd_auto_129,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_129,mem_self
brd_auto_130,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_130,mem_self
brd_auto_131,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_131,mem_self
brd_auto_132,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_132,mem_self
brd_auto_133,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_133,mem_self
brd_auto_134,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_134,mem_self
brd_auto_135,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_135,mem_self
brd_auto_136,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_136,mem_self
brd_auto_137,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_137,mem_self
brd_auto_138,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_138,mem_self
brd_auto_139,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_139,mem_self
brd_auto_140,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_140,mem_self
brd_auto_141,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_141,mem_self
brd_auto_142,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_142,mem_self
brd_auto_143,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_143,mem_self
brd_auto_144,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_144,mem_self
brd_auto_145,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_145,mem_self
brd_auto_146,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_146,mem_self
brd_auto_147,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_147,mem_self
brd_auto_148,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_148,mem_self
brd_auto_149,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_149,mem_self
brd_auto_150,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_150,mem_self
brd_auto_151,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_151,mem_self
brd_auto_152,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_152,mem_self
brd_auto_153,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_153,mem_self
brd_auto_154,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_154,mem_self
brd_auto_155,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_155,mem_self
brd_auto_156,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_156,mem_self
brd_auto_157,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_157,mem_self
brd_auto_158,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_158,mem_self
brd_auto_159,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_159,mem_self
brd_auto_160,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_160,mem_self
brd_auto_161,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_161,mem_self
brd_auto_162,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_162,mem_self
brd_auto_163,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_163,mem_self
brd_auto_164,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_164,mem_self
brd_auto_165,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_165,mem_self
brd_auto_166,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_166,mem_self
brd_auto_167,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_167,mem_self
brd_auto_168,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_168,mem_self
brd_auto_169,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_169,mem_self
brd_auto_170,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_170,mem_self
brd_auto_171,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_171,mem_self
brd_auto_172,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_172,mem_self
brd_auto_173,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_173,mem_self
brd_auto_174,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_174,mem_self
brd_auto_175,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_175,mem_self
brd_auto_176,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_176,mem_self
brd_auto_177,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_177,mem_self
brd_auto_178,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_178,mem_self
brd_auto_179,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_179,mem_self
brd_auto_180,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_180,mem_self
brd_auto_181,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_181,mem_self
brd_auto_182,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_182,mem_self
brd_auto_183,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_183,mem_self
brd_auto_184,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_184,mem_self
brd_auto_185,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_185,mem_self
brd_auto_186,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_186,mem_self
brd_auto_187,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_187,mem_self
brd_auto_188,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_188,mem_self
brd_auto_189,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_189,mem_self
brd_auto_190,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_190,mem_self
brd_auto_191,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_191,mem_self
brd_auto_192,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_192,mem_self
brd_auto_193,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_193,mem_self
brd_auto_194,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_194,mem_self
brd_auto_195,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_195,mem_self
brd_auto_196,Barn & Horses,"Hikari, Sage, Kaze care and training",false,org_midori_personal,https://trello.com/b/brd_auto_196,mem_self
brd_auto_197,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_197,mem_self
brd_auto_198,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_198,mem_self
brd_auto_199,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_199,mem_self
brd_auto_200,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_200,mem_self
brd_auto_201,Home Maintenance,Bailey Rd house and 3 acres,false,org_midori_personal,https://trello.com/b/brd_auto_201,mem_self
brd_auto_202,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_202,mem_self
brd_auto_203,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_203,mem_self
brd_auto_204,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_204,mem_self
brd_auto_205,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_205,mem_self
brd_auto_206,Leatherwork Orders,Etsy and custom tack repairs,false,org_midori_personal,https://trello.com/b/brd_auto_206,mem_self
brd_auto_207,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_207,mem_self
brd_auto_208,Budget & Bills,"Truck note, savings, expenses",false,org_midori_personal,https://trello.com/b/brd_auto_208,mem_self
brd_auto_209,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_209,mem_self
brd_auto_210,Rodeo Season 2026,"Entries, travel, results",false,org_midori_personal,https://trello.com/b/brd_auto_210,mem_self
brd_auto_211,DVM Application,School research and prereqs,false,org_midori_personal,https://trello.com/b/brd_auto_211,mem_self
