conversation_id,wa_id,started_at,last_message_at,origin,within_24h_window
conv-ref-044,15072845304,2024-06-12T09:00:00Z,2026-03-26T20:00:00Z,user_initiated,False
conv-ref-045,19047787252,2024-02-03T09:00:00Z,2026-07-17T18:00:00Z,user_initiated,True
conv-ref-046,13033882139,2024-07-17T09:00:00Z,2026-09-15T22:00:00Z,user_initiated,False
conv-ref-047,19048063340,2024-08-08T09:00:00Z,2026-06-08T18:00:00Z,user_initiated,False
conv-ref-048,19043213266,2024-03-21T09:00:00Z,2026-03-13T08:00:00Z,user_initiated,False
conv-ref-049,19044333286,2024-05-12T09:00:00Z,2026-06-07T14:00:00Z,user_initiated,False
conv-ref-050,19048078527,2024-06-15T09:00:00Z,2026-05-26T21:00:00Z,user_initiated,True
conv-ref-051,19046456514,2024-09-09T09:00:00Z,2026-03-13T17:00:00Z,user_initiated,True
conv-ref-052,19043216313,2024-08-11T09:00:00Z,2026-06-25T12:00:00Z,user_initiated,True
conv-ref-053,19043986168,2024-02-01T09:00:00Z,2026-01-13T22:00:00Z,user_initiated,False
conv-ref-054,19048064811,2024-01-07T09:00:00Z,2026-06-01T18:00:00Z,user_initiated,False
conv-ref-055,19047223621,2024-02-04T09:00:00Z,2026-06-03T13:00:00Z,user_initiated,False
conv-ref-056,19047247916,2024-01-28T09:00:00Z,2026-09-04T08:00:00Z,user_initiated,False
conv-ref-057,19043965552,2024-07-06T09:00:00Z,2026-07-25T08:00:00Z,user_initiated,True
conv-ref-058,19044337572,2024-02-10T09:00:00Z,2026-03-14T15:00:00Z,user_initiated,True
conv-ref-059,19048049669,2024-05-15T09:00:00Z,2026-04-10T10:00:00Z,user_initiated,False
conv-ref-060,19043896574,2024-02-23T09:00:00Z,2026-09-09T11:00:00Z,user_initiated,False
conv-ref-061,19047453664,2024-05-04T09:00:00Z,2026-04-05T13:00:00Z,user_initiated,False
conv-ref-062,19043962307,2024-02-16T09:00:00Z,2026-07-01T15:00:00Z,user_initiated,True
conv-ref-063,19043213615,2024-07-25T09:00:00Z,2026-07-10T08:00:00Z,user_initiated,True
conv-ref-064,13132774611,2024-01-06T09:00:00Z,2026-09-11T16:00:00Z,user_initiated,True
conv-ref-065,19043561409,2024-02-18T09:00:00Z,2026-05-13T20:00:00Z,user_initiated,True
conv-ref-066,19047986820,2024-06-01T09:00:00Z,2026-08-03T22:00:00Z,user_initiated,True
conv-ref-067,19048863045,2024-09-07T09:00:00Z,2026-01-02T21:00:00Z,user_initiated,True
conv-ref-068,13033226930,2024-05-23T09:00:00Z,2026-08-11T21:00:00Z,user_initiated,False
conv-ref-069,19048065374,2024-09-12T09:00:00Z,2026-03-09T22:00:00Z,user_initiated,False
conv-ref-070,15072843677,2024-06-04T09:00:00Z,2026-07-03T20:00:00Z,user_initiated,True
conv-ref-071,19047789179,2024-05-20T09:00:00Z,2026-02-10T09:00:00Z,user_initiated,False
conv-ref-072,19047452584,2024-05-05T09:00:00Z,2026-08-02T11:00:00Z,user_initiated,False
conv-ref-073,19043899085,2024-07-21T09:00:00Z,2026-09-18T16:00:00Z,user_initiated,True
conv-ref-074,19047397912,2024-03-02T09:00:00Z,2026-08-15T21:00:00Z,user_initiated,False
conv-ref-075,19047222084,2024-03-28T09:00:00Z,2026-03-28T17:00:00Z,user_initiated,False
conv-ref-076,13138827543,2024-02-08T09:00:00Z,2026-06-26T21:00:00Z,user_initiated,True
conv-ref-077,19043212824,2024-01-11T09:00:00Z,2026-05-06T14:00:00Z,user_initiated,True
conv-ref-078,19043965012,2024-04-25T09:00:00Z,2026-09-10T12:00:00Z,user_initiated,False
conv-ref-079,19048072169,2024-09-17T09:00:00Z,2026-08-03T21:00:00Z,user_initiated,True
conv-ref-080,19043569348,2024-04-22T09:00:00Z,2026-06-01T10:00:00Z,user_initiated,True
conv-ref-081,19048531434,2024-09-11T09:00:00Z,2026-03-05T10:00:00Z,user_initiated,False
conv-ref-082,19047396155,2024-03-18T09:00:00Z,2026-07-21T14:00:00Z,user_initiated,True
conv-ref-083,13033225422,2024-09-11T09:00:00Z,2026-08-23T17:00:00Z,user_initiated,False
conv-ref-084,19048044432,2024-07-17T09:00:00Z,2026-03-01T11:00:00Z,user_initiated,False
conv-ref-085,15072825010,2024-07-16T09:00:00Z,2026-08-27T15:00:00Z,user_initiated,True
conv-ref-086,13138827216,2024-06-01T09:00:00Z,2026-09-08T19:00:00Z,user_initiated,True
conv-ref-087,19048044582,2024-01-24T09:00:00Z,2026-07-13T17:00:00Z,user_initiated,False
conv-ref-088,19044334527,2024-05-15T09:00:00Z,2026-07-01T10:00:00Z,user_initiated,False
conv-ref-089,19043211750,2024-05-07T09:00:00Z,2026-06-25T10:00:00Z,user_initiated,False
conv-ref-090,13132778573,2024-05-06T09:00:00Z,2026-05-07T16:00:00Z,user_initiated,True
conv-ref-091,19048061711,2024-02-20T09:00:00Z,2026-05-06T08:00:00Z,user_initiated,True
conv-ref-092,13138828359,2024-09-08T09:00:00Z,2026-06-10T17:00:00Z,user_initiated,False
conv-ref-093,19046455386,2024-09-18T09:00:00Z,2026-08-13T22:00:00Z,user_initiated,True
conv-ref-094,19048048517,2024-05-28T09:00:00Z,2026-09-24T11:00:00Z,user_initiated,True
conv-ref-095,13138826925,2024-05-01T09:00:00Z,2026-08-23T19:00:00Z,user_initiated,True
conv-ref-096,13033224150,2024-09-16T09:00:00Z,2026-06-01T09:00:00Z,user_initiated,True
conv-ref-097,19047225554,2024-03-08T09:00:00Z,2026-08-14T18:00:00Z,user_initiated,False
conv-ref-098,19046452679,2024-05-27T09:00:00Z,2026-04-15T22:00:00Z,user_initiated,True
conv-ref-099,19047396977,2024-05-05T09:00:00Z,2026-06-26T16:00:00Z,user_initiated,False
conv-ref-100,19047988668,2024-05-28T09:00:00Z,2026-01-01T21:00:00Z,user_initiated,True
conv-ref-101,13033884593,2024-01-05T09:00:00Z,2026-04-28T11:00:00Z,user_initiated,True
conv-ref-102,19043984657,2024-05-25T09:00:00Z,2026-01-16T22:00:00Z,user_initiated,False
conv-ref-103,19047244456,2024-03-12T09:00:00Z,2026-09-15T18:00:00Z,user_initiated,True
conv-ref-104,15072829830,2024-09-23T09:00:00Z,2026-02-25T16:00:00Z,user_initiated,True
