id,name,email,description,currency,delinquent,balance,created,phone
cus_HistCong033,Miguel Yanez,miguel.yanez@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1712361600,+19155555349
cus_HistCong034,Miguel Zapata,miguel.zapata@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1712620800,+19155555974
cus_HistCong035,Miguel Aparicio,miguel.aparicio@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1712880000,+19155559511
cus_HistCong036,Miguel Bermudez,miguel.bermudez@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1713139200,+19155551979
cus_HistCong037,Miguel Contreras,miguel.contreras@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1713398400,+19155556428
cus_HistCong038,Miguel Duenas,miguel.duenas@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1713657600,+19155553160
cus_HistCong039,Miguel Escamilla,miguel.escamilla@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1713916800,+19155556624
cus_HistCong040,Miguel Fajardo,miguel.fajardo@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1714176000,+19155552956
cus_HistCong041,Miguel Galvan,miguel.galvan@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1714435200,+19155559543
cus_HistCong042,Miguel Higareda,miguel.higareda@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1714694400,+19155559434
cus_HistCong043,Miguel Iniguez,miguel.iniguez@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1714953600,+19155555551
cus_HistCong044,Miguel Jasso,miguel.jasso@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1715212800,+19155556102
cus_HistCong045,Miguel Klein,miguel.klein@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1715472000,+19155553767
cus_HistCong046,Miguel Ledesma,miguel.ledesma@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1715731200,+19155553548
cus_HistCong047,Miguel Mayorga,miguel.mayorga@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1715990400,+19155554982
cus_HistCong048,Miguel Navarette,miguel.navarette@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1716249600,+19155551140
cus_HistCong049,Miguel Olguin,miguel.olguin@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1716508800,+19155555551
cus_HistCong050,Miguel Portillo,miguel.portillo@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1716768000,+19155556353
cus_HistCong051,Miguel Quintanilla,miguel.quintanilla@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1717027200,+19155558892
cus_HistCong052,Miguel Ramos,miguel.ramos@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1717286400,+19155557717
cus_HistCong053,Miguel Saavedra,miguel.saavedra@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1717545600,+19155554016
cus_HistCong054,Miguel Tijerina,miguel.tijerina@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1717804800,+19155552546
cus_HistCong055,Miguel Ugalde,miguel.ugalde@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1718064000,+19155557035
cus_HistCong056,Miguel Vidal,miguel.vidal@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1718323200,+19155559562
cus_HistCong057,Miguel Wallace,miguel.wallace@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1718582400,+19155552600
cus_HistCong058,Miguel Xiong,miguel.xiong@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1718841600,+19155553840
cus_HistCong059,Miguel Yepez,miguel.yepez@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1719100800,+19155555439
cus_HistCong060,Miguel Zaragoza,miguel.zaragoza@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1719360000,+19155556609
cus_HistCong061,Miguel Alcaraz,miguel.alcaraz@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1719619200,+19155553492
cus_HistCong062,Miguel Buenrostro,miguel.buenrostro@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1719878400,+19155552488
cus_HistCong063,Miguel Camarena,miguel.camarena@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1720137600,+19155553979
cus_HistCong064,Miguel Delgadillo,miguel.delgadillo@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1720396800,+19155554048
cus_HistCong065,Miguel Enriquez,miguel.enriquez@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1720656000,+19155553853
cus_HistCong066,Miguel Fuentes,miguel.fuentes@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1720915200,+19155551260
cus_HistCong067,Miguel Gallardo,miguel.gallardo@gracechurchelpaso.org,Grace Community Church congregation - historical,usd,False,0,1721174400,+19155552572
cus_HistTopup001,Isabel Flores,isabel.flores@gracechurchelpaso.org,Grace Church member since 2018,usd,false,0,1700000000,+19155552000
cus_HistTopup002,Carlos Flores,carlos.flores@gracechurchelpaso.org,Grace Church member since 2023,usd,false,0,1700086400,+19155552001
cus_HistTopup003,Rosa Flores,rosa.flores@gracechurchelpaso.org,Grace Church member since 2016,usd,false,0,1700172800,+19155552002
cus_HistTopup004,Manuel Flores,manuel.flores@gracechurchelpaso.org,Grace Church member since 2015,usd,false,0,1700259200,+19155552003
cus_HistTopup005,Teresa Flores,teresa.flores@gracechurchelpaso.org,Grace Church member since 2023,usd,false,0,1700345600,+19155552004
cus_HistTopup006,Francisco Flores,francisco.flores@gracechurchelpaso.org,Grace Church member since 2018,usd,false,0,1700432000,+19155552005
cus_HistTopup007,Guadalupe Flores,guadalupe.flores@gracechurchelpaso.org,Grace Church member since 2023,usd,false,0,1700518400,+19155552006
cus_HistTopup008,Jose Flores,jose.flores@gracechurchelpaso.org,Grace Church member since 2025,usd,false,0,1700604800,+19155552007
cus_HistTopup009,Yolanda Flores,yolanda.flores@gracechurchelpaso.org,Grace Church member since 2015,usd,false,0,1700691200,+19155552008
cus_HistTopup010,Ricardo Flores,ricardo.flores@gracechurchelpaso.org,Grace Church member since 2022,usd,false,0,1700777600,+19155552009
cus_HistTopup011,Patricia Flores,patricia.flores@gracechurchelpaso.org,Grace Church member since 2016,usd,false,0,1700864000,+19155552010
cus_HistTopup012,Fernando Flores,fernando.flores@gracechurchelpaso.org,Grace Church member since 2020,usd,false,0,1700950400,+19155552011
cus_HistTopup013,Silvia Flores,silvia.flores@gracechurchelpaso.org,Grace Church member since 2017,usd,false,0,1701036800,+19155552012
cus_HistTopup014,Alejandro Flores,alejandro.flores@gracechurchelpaso.org,Grace Church member since 2021,usd,false,0,1701123200,+19155552013
cus_HistTopup015,Beatriz Flores,beatriz.flores@gracechurchelpaso.org,Grace Church member since 2015,usd,false,0,1701209600,+19155552014
cus_HistTopup016,Enrique Flores,enrique.flores@gracechurchelpaso.org,Grace Church member since 2017,usd,false,0,1701296000,+19155552015
cus_HistTopup017,Adriana Flores,adriana.flores@gracechurchelpaso.org,Grace Church member since 2018,usd,false,0,1701382400,+19155552016
cus_HistTopup018,Ramon Flores,ramon.flores@gracechurchelpaso.org,Grace Church member since 2020,usd,false,0,1701468800,+19155552017
cus_HistTopup019,Lucia Flores,lucia.flores@gracechurchelpaso.org,Grace Church member since 2016,usd,false,0,1701555200,+19155552018
cus_HistCong068,Salvador Flores,salvador.flores@gracechurchelpaso.org,Grace Church member since 2017,usd,false,0,1701641600,+19155552019
