id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
in_Hist0042,cus_HK0108Matt,sub_MonthlyTithe0021,10000,10000,usd,paid,GCC-INV-2025-0042,ch_HistInv0042,1746297000,1747593000
in_Hist0043,cus_HistCong034,sub_MonthlyTithe0082,7500,7500,usd,paid,GCC-INV-2025-0043,ch_HistInv0043,1746556200,1747852200
in_Hist0044,cus_HistCong087,sub_MonthlyTithe0073,5000,5000,usd,paid,GCC-INV-2025-0044,ch_HistInv0044,1746815400,1748111400
in_Hist0045,cus_HistCong045,sub_MonthlyTithe0030,7500,7500,usd,paid,GCC-INV-2025-0045,ch_HistInv0045,1747074600,1748370600
in_Hist0046,cus_HistCong021,sub_MonthlyTithe0090,20000,20000,usd,paid,GCC-INV-2025-0046,ch_HistInv0046,1747333800,1748629800
in_Hist0047,cus_HistCong029,sub_MonthlyTithe0065,2500,2500,usd,paid,GCC-INV-2025-0047,ch_HistInv0047,1747593000,1748889000
in_Hist0048,cus_HK0108Matt,sub_MonthlyTithe0074,20000,20000,usd,paid,GCC-INV-2025-0048,ch_HistInv0048,1747852200,1749148200
in_Hist0049,cus_HK0109Matt,sub_MonthlyTithe0063,20000,20000,usd,paid,GCC-INV-2025-0049,ch_HistInv0049,1748111400,1749407400
in_Hist0050,cus_HistCong009,sub_MonthlyTithe0043,5000,5000,usd,paid,GCC-INV-2025-0050,ch_HistInv0050,1748370600,1749666600
in_Hist0051,cus_HistCong084,sub_MonthlyTithe0045,7500,7500,usd,paid,GCC-INV-2025-0051,ch_HistInv0051,1748629800,1749925800
in_Hist0052,cus_HistCong006,sub_MonthlyTithe0017,5000,5000,usd,paid,GCC-INV-2025-0052,ch_HistInv0052,1748889000,1750185000
in_Hist0053,cus_HistCong052,sub_MonthlyTithe0018,2500,2500,usd,paid,GCC-INV-2025-0053,ch_HistInv0053,1749148200,1750444200
in_Hist0054,cus_HistCong063,sub_MonthlyTithe0020,20000,20000,usd,paid,GCC-INV-2025-0054,ch_HistInv0054,1749407400,1750703400
in_Hist0055,cus_HK0105Matt,sub_MonthlyTithe0077,10000,10000,usd,paid,GCC-INV-2025-0055,ch_HistInv0055,1749666600,1750962600
in_Hist0056,cus_HistCong049,sub_MonthlyTithe0022,10000,10000,usd,paid,GCC-INV-2025-0056,ch_HistInv0056,1749925800,1751221800
in_Hist0057,cus_HistCong053,sub_MonthlyTithe0026,10000,10000,usd,paid,GCC-INV-2025-0057,ch_HistInv0057,1750185000,1751481000
in_Hist0058,cus_HistCong036,sub_MonthlyTithe0071,20000,20000,usd,paid,GCC-INV-2025-0058,ch_HistInv0058,1750444200,1751740200
in_Hist0059,cus_HistCong014,sub_MonthlyTithe0088,20000,20000,usd,paid,GCC-INV-2025-0059,ch_HistInv0059,1750703400,1751999400
in_Hist0060,cus_HistCong089,sub_MonthlyTithe0003,7500,7500,usd,paid,GCC-INV-2025-0060,ch_HistInv0060,1750962600,1752258600
in_Hist0061,cus_HK9999Church,sub_MonthlyTithe0050,15000,15000,usd,paid,GCC-INV-2025-0061,ch_HistInv0061,1751221800,1752517800
in_Hist0062,cus_HK0103Matt,sub_MonthlyTithe0018,5000,5000,usd,paid,GCC-INV-2025-0062,ch_HistInv0062,1751481000,1752777000
in_Hist0063,cus_HistCong025,sub_MonthlyTithe0008,7500,7500,usd,paid,GCC-INV-2025-0063,ch_HistInv0063,1751740200,1753036200
in_Hist0064,cus_HK0103Matt,sub_MonthlyTithe0083,10000,10000,usd,paid,GCC-INV-2025-0064,ch_HistInv0064,1751999400,1753295400
in_Hist0065,cus_HistCong088,sub_MonthlyTithe0042,5000,5000,usd,paid,GCC-INV-2025-0065,ch_HistInv0065,1752258600,1753554600
in_Hist0066,cus_HistCong018,sub_MonthlyTithe0001,10000,10000,usd,paid,GCC-INV-2025-0066,ch_HistInv0066,1752517800,1753813800
in_Hist0067,cus_HK0102Matt,sub_MonthlyTithe0050,15000,15000,usd,paid,GCC-INV-2025-0067,ch_HistInv0067,1752777000,1754073000
in_Hist0068,cus_HistCong039,sub_MonthlyTithe0024,15000,15000,usd,paid,GCC-INV-2025-0068,ch_HistInv0068,1753036200,1754332200
in_Hist0069,cus_HistCong010,sub_MonthlyTithe0077,20000,20000,usd,paid,GCC-INV-2025-0069,ch_HistInv0069,1753295400,1754591400
in_Hist0070,cus_HK0105Matt,sub_MonthlyTithe0051,10000,10000,usd,paid,GCC-INV-2025-0070,ch_HistInv0070,1753554600,1754850600
in_Hist0071,cus_HistCong004,sub_MonthlyTithe0074,7500,7500,usd,paid,GCC-INV-2025-0071,ch_HistInv0071,1753813800,1755109800
in_Hist0072,cus_HK0103Matt,sub_MonthlyTithe0035,15000,15000,usd,paid,GCC-INV-2025-0072,ch_HistInv0072,1754073000,1755369000
in_Hist0073,cus_HistCong025,sub_MonthlyTithe0062,5000,5000,usd,paid,GCC-INV-2025-0073,ch_HistInv0073,1754332200,1755628200
in_Hist0074,cus_HistCong095,sub_MonthlyTithe0083,15000,15000,usd,paid,GCC-INV-2025-0074,ch_HistInv0074,1754591400,1755887400
in_Hist0075,cus_HistCong020,sub_MonthlyTithe0056,7500,7500,usd,paid,GCC-INV-2025-0075,ch_HistInv0075,1754850600,1756146600
in_Hist0076,cus_HistCong017,sub_MonthlyTithe0059,20000,20000,usd,paid,GCC-INV-2025-0076,ch_HistInv0076,1755109800,1756405800
in_Hist0077,cus_HistCong023,sub_MonthlyTithe0036,5000,5000,usd,paid,GCC-INV-2025-0077,ch_HistInv0077,1755369000,1756665000
in_Hist0078,cus_HistCong054,sub_MonthlyTithe0074,20000,20000,usd,paid,GCC-INV-2025-0078,ch_HistInv0078,1755628200,1756924200
in_Hist0079,cus_HK0112Matt,sub_MonthlyTithe0030,5000,5000,usd,paid,GCC-INV-2025-0079,ch_HistInv0079,1755887400,1757183400
in_Hist0080,cus_HistCong060,sub_MonthlyTithe0059,7500,7500,usd,paid,GCC-INV-2025-0080,ch_HistInv0080,1756146600,1757442600
in_Hist0081,cus_HistCong010,sub_MonthlyTithe0014,2500,2500,usd,paid,GCC-INV-2025-0081,ch_HistInv0081,1756405800,1757701800
in_Hist0082,cus_HistCong027,sub_MonthlyTithe0031,5000,5000,usd,paid,GCC-INV-2025-0082,ch_HistInv0082,1756665000,1757961000
in_Hist0083,cus_HistCong067,sub_MonthlyTithe0057,5000,5000,usd,paid,GCC-INV-2025-0083,ch_HistInv0083,1756924200,1758220200
in_Hist0084,cus_HistCong018,sub_MonthlyTithe0051,7500,7500,usd,paid,GCC-INV-2025-0084,ch_HistInv0084,1757183400,1758479400
in_Hist0085,cus_HistCong035,sub_MonthlyTithe0055,20000,20000,usd,paid,GCC-INV-2025-0085,ch_HistInv0085,1757442600,1758738600
in_Hist0086,cus_HistCong058,sub_MonthlyTithe0008,2500,2500,usd,paid,GCC-INV-2025-0086,ch_HistInv0086,1757701800,1758997800
in_Hist0087,cus_HistCong060,sub_MonthlyTithe0096,10000,10000,usd,paid,GCC-INV-2025-0087,ch_HistInv0087,1757961000,1759257000
in_Hist0088,cus_HistCong033,sub_MonthlyTithe0022,10000,10000,usd,paid,GCC-INV-2025-0088,ch_HistInv0088,1758220200,1759516200
in_Hist0089,cus_HistCong046,sub_MonthlyTithe0059,2500,2500,usd,paid,GCC-INV-2025-0089,ch_HistInv0089,1758479400,1759775400
in_Hist0090,cus_HistCong087,sub_MonthlyTithe0003,2500,2500,usd,paid,GCC-INV-2025-0090,ch_HistInv0090,1758738600,1760034600
in_Hist0091,cus_HK0101Matt,sub_MonthlyTithe0050,5000,5000,usd,paid,GCC-INV-2025-0091,ch_HistInv0091,1758997800,1760293800
in_Hist0092,cus_HistCong087,sub_MonthlyTithe0087,20000,20000,usd,paid,GCC-INV-2025-0092,ch_HistInv0092,1759257000,1760553000
in_Hist0093,cus_HistCong003,sub_MonthlyTithe0026,15000,15000,usd,paid,GCC-INV-2025-0093,ch_HistInv0093,1759516200,1760812200
in_Hist0094,cus_HistCong062,sub_MonthlyTithe0093,7500,7500,usd,paid,GCC-INV-2025-0094,ch_HistInv0094,1759775400,1761071400
in_Hist0095,cus_HistCong018,sub_MonthlyTithe0072,2500,2500,usd,paid,GCC-INV-2025-0095,ch_HistInv0095,1760034600,1761330600
in_Hist0096,cus_HistCong060,sub_MonthlyTithe0095,15000,15000,usd,paid,GCC-INV-2025-0096,ch_HistInv0096,1760293800,1761589800
in_Hist0097,cus_HistCong029,sub_MonthlyTithe0089,2500,2500,usd,paid,GCC-INV-2025-0097,ch_HistInv0097,1760553000,1761849000
in_Hist0098,cus_HistCong065,sub_MonthlyTithe0067,2500,2500,usd,paid,GCC-INV-2025-0098,ch_HistInv0098,1760812200,1762108200
in_Hist0099,cus_HistCong018,sub_MonthlyTithe0085,5000,5000,usd,paid,GCC-INV-2025-0099,ch_HistInv0099,1761071400,1762367400
