request_id,product_id,status,rider_id,driver_name,vehicle,license_plate,start_latitude,start_longitude,start_address,end_latitude,end_longitude,end_address,distance_miles,duration_minutes,fare,surge_multiplier,requested_at,completed_at
trip_00021,prod_001,completed,rider_001,Driver_21,Toyota Camry,XX-0021,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.5,34,30.98,1.0,2026-01-25T00:00:00-04:00,
trip_00022,prod_001,completed,rider_001,Driver_22,Toyota Camry,XX-0022,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.3,24,41.11,1.0,2026-02-17T00:00:00-04:00,
trip_00023,prod_001,completed,rider_001,Driver_23,Toyota Camry,XX-0023,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.5,22,43.73,1.0,2026-08-29T00:00:00-04:00,
trip_00024,prod_001,completed,rider_001,Driver_24,Toyota Camry,XX-0024,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.3,20,33.06,1.0,2026-01-03T00:00:00-04:00,
trip_00025,prod_001,completed,rider_001,Driver_25,Toyota Camry,XX-0025,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.7,21,11.49,1.0,2026-09-03T00:00:00-04:00,
trip_00026,prod_001,completed,rider_001,Driver_26,Toyota Camry,XX-0026,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.3,35,15.49,1.0,2026-09-28T00:00:00-04:00,
trip_00027,prod_001,completed,rider_001,Driver_27,Toyota Camry,XX-0027,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.6,27,16.39,1.0,2026-07-09T00:00:00-04:00,
trip_00028,prod_001,completed,rider_001,Driver_28,Toyota Camry,XX-0028,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.7,35,43.63,1.0,2026-09-20T00:00:00-04:00,
trip_00029,prod_001,completed,rider_001,Driver_29,Toyota Camry,XX-0029,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.7,23,23.28,1.0,2026-08-23T00:00:00-04:00,
trip_00030,prod_001,completed,rider_001,Driver_30,Toyota Camry,XX-0030,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.5,24,13.49,1.0,2026-03-28T00:00:00-04:00,
trip_00031,prod_001,completed,rider_001,Driver_31,Toyota Camry,XX-0031,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.6,5,22.22,1.0,2026-06-27T00:00:00-04:00,
trip_00032,prod_001,completed,rider_001,Driver_32,Toyota Camry,XX-0032,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.5,5,11.76,1.0,2026-09-28T00:00:00-04:00,
trip_00033,prod_001,completed,rider_001,Driver_33,Toyota Camry,XX-0033,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.1,20,12.78,1.0,2026-02-04T00:00:00-04:00,
trip_00034,prod_001,completed,rider_001,Driver_34,Toyota Camry,XX-0034,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.6,20,44.89,1.0,2026-05-15T00:00:00-04:00,
trip_00035,prod_001,completed,rider_001,Driver_35,Toyota Camry,XX-0035,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.6,26,39.32,1.0,2026-06-29T00:00:00-04:00,
trip_00036,prod_001,completed,rider_001,Driver_36,Toyota Camry,XX-0036,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.1,8,11.38,1.0,2026-07-07T00:00:00-04:00,
trip_00037,prod_001,completed,rider_001,Driver_37,Toyota Camry,XX-0037,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.0,25,33.47,1.0,2026-02-23T00:00:00-04:00,
trip_00038,prod_001,completed,rider_001,Driver_38,Toyota Camry,XX-0038,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.4,18,22.70,1.0,2026-01-13T00:00:00-04:00,
trip_00039,prod_001,completed,rider_001,Driver_39,Toyota Camry,XX-0039,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.2,21,26.61,1.0,2026-04-29T00:00:00-04:00,
trip_00040,prod_001,completed,rider_001,Driver_40,Toyota Camry,XX-0040,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.1,29,39.04,1.0,2026-01-24T00:00:00-04:00,
trip_00041,prod_001,completed,rider_001,Driver_41,Toyota Camry,XX-0041,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.5,15,10.78,1.0,2026-07-16T00:00:00-04:00,
trip_00042,prod_001,completed,rider_001,Driver_42,Toyota Camry,XX-0042,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.5,23,20.04,1.0,2026-07-08T00:00:00-04:00,
trip_00043,prod_001,completed,rider_001,Driver_43,Toyota Camry,XX-0043,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.7,27,26.25,1.0,2026-09-08T00:00:00-04:00,
trip_00044,prod_001,completed,rider_001,Driver_44,Toyota Camry,XX-0044,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.7,26,43.30,1.0,2026-01-28T00:00:00-04:00,
trip_00045,prod_001,completed,rider_001,Driver_45,Toyota Camry,XX-0045,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.9,19,33.53,1.0,2026-03-13T00:00:00-04:00,
trip_00046,prod_001,completed,rider_001,Driver_46,Toyota Camry,XX-0046,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.3,26,37.84,1.0,2026-08-02T00:00:00-04:00,
trip_00047,prod_001,completed,rider_001,Driver_47,Toyota Camry,XX-0047,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.0,22,25.44,1.0,2026-08-05T00:00:00-04:00,
trip_00048,prod_001,completed,rider_001,Driver_48,Toyota Camry,XX-0048,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.8,21,21.64,1.0,2026-06-04T00:00:00-04:00,
trip_00049,prod_001,completed,rider_001,Driver_49,Toyota Camry,XX-0049,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.0,10,19.01,1.0,2026-01-16T00:00:00-04:00,
trip_00050,prod_001,completed,rider_001,Driver_0,Toyota Camry,XX-0050,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.9,34,34.95,1.0,2026-01-15T00:00:00-04:00,
trip_00051,prod_001,completed,rider_001,Driver_1,Toyota Camry,XX-0051,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.3,18,36.35,1.0,2026-10-05T00:00:00-04:00,
trip_00052,prod_001,completed,rider_001,Driver_2,Toyota Camry,XX-0052,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,26,17.06,1.0,2026-09-18T00:00:00-04:00,
trip_00053,prod_001,completed,rider_001,Driver_3,Toyota Camry,XX-0053,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.3,20,9.48,1.0,2026-10-04T00:00:00-04:00,
trip_00054,prod_001,completed,rider_001,Driver_4,Toyota Camry,XX-0054,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.5,32,10.49,1.0,2026-03-15T00:00:00-04:00,
trip_00055,prod_001,completed,rider_001,Driver_5,Toyota Camry,XX-0055,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.4,23,35.81,1.0,2026-05-03T00:00:00-04:00,
trip_00056,prod_001,completed,rider_001,Driver_6,Toyota Camry,XX-0056,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.3,31,28.85,1.0,2026-09-08T00:00:00-04:00,
trip_00057,prod_001,completed,rider_001,Driver_7,Toyota Camry,XX-0057,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.1,33,20.27,1.0,2026-04-04T00:00:00-04:00,
trip_00058,prod_001,completed,rider_001,Driver_8,Toyota Camry,XX-0058,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.1,19,19.89,1.0,2026-07-15T00:00:00-04:00,
trip_00059,prod_001,completed,rider_001,Driver_9,Toyota Camry,XX-0059,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,25,44.24,1.0,2026-07-25T00:00:00-04:00,
trip_00060,prod_001,completed,rider_001,Driver_10,Toyota Camry,XX-0060,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.4,26,37.37,1.0,2026-05-23T00:00:00-04:00,
trip_00061,prod_001,completed,rider_001,Driver_11,Toyota Camry,XX-0061,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.5,29,39.10,1.0,2026-08-15T00:00:00-04:00,
trip_00062,prod_001,completed,rider_001,Driver_12,Toyota Camry,XX-0062,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.2,6,40.65,1.0,2026-04-24T00:00:00-04:00,
trip_00063,prod_001,completed,rider_001,Driver_13,Toyota Camry,XX-0063,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.2,10,13.14,1.0,2026-06-10T00:00:00-04:00,
trip_00064,prod_001,completed,rider_001,Driver_14,Toyota Camry,XX-0064,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.2,29,32.26,1.0,2026-04-24T00:00:00-04:00,
trip_00065,prod_001,completed,rider_001,Driver_15,Toyota Camry,XX-0065,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.7,32,41.24,1.0,2026-01-13T00:00:00-04:00,
trip_00066,prod_001,completed,rider_001,Driver_16,Toyota Camry,XX-0066,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.9,16,19.30,1.0,2026-08-19T00:00:00-04:00,
trip_00067,prod_001,completed,rider_001,Driver_17,Toyota Camry,XX-0067,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.3,30,35.24,1.0,2026-01-14T00:00:00-04:00,
trip_00068,prod_001,completed,rider_001,Driver_18,Toyota Camry,XX-0068,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.6,14,14.20,1.0,2026-09-29T00:00:00-04:00,
trip_00069,prod_001,completed,rider_001,Driver_19,Toyota Camry,XX-0069,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.7,7,34.24,1.0,2026-06-04T00:00:00-04:00,
trip_00070,prod_001,completed,rider_001,Driver_20,Toyota Camry,XX-0070,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,35,33.15,1.0,2026-03-13T00:00:00-04:00,
trip_00071,prod_001,completed,rider_001,Driver_21,Toyota Camry,XX-0071,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.1,33,35.13,1.0,2026-04-01T00:00:00-04:00,
trip_00072,prod_001,completed,rider_001,Driver_22,Toyota Camry,XX-0072,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.8,31,18.48,1.0,2026-05-11T00:00:00-04:00,
trip_00073,prod_001,completed,rider_001,Driver_23,Toyota Camry,XX-0073,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,23,44.69,1.0,2026-05-03T00:00:00-04:00,
trip_00074,prod_001,completed,rider_001,Driver_24,Toyota Camry,XX-0074,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.6,22,40.09,1.0,2026-03-09T00:00:00-04:00,
trip_00075,prod_001,completed,rider_001,Driver_25,Toyota Camry,XX-0075,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.8,16,12.21,1.0,2026-01-11T00:00:00-04:00,
trip_00076,prod_001,completed,rider_001,Driver_26,Toyota Camry,XX-0076,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.5,14,40.90,1.0,2026-02-03T00:00:00-04:00,
trip_00077,prod_001,completed,rider_001,Driver_27,Toyota Camry,XX-0077,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.6,18,41.14,1.0,2026-01-02T00:00:00-04:00,
trip_00078,prod_001,completed,rider_001,Driver_28,Toyota Camry,XX-0078,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,29,42.71,1.0,2026-01-08T00:00:00-04:00,
trip_00079,prod_001,completed,rider_001,Driver_29,Toyota Camry,XX-0079,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.6,14,35.49,1.0,2026-09-13T00:00:00-04:00,
trip_00080,prod_001,completed,rider_001,Driver_30,Toyota Camry,XX-0080,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.3,28,23.12,1.0,2026-07-31T00:00:00-04:00,
trip_00081,prod_001,completed,rider_001,Driver_31,Toyota Camry,XX-0081,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.8,7,38.05,1.0,2026-06-23T00:00:00-04:00,
trip_00082,prod_001,completed,rider_001,Driver_32,Toyota Camry,XX-0082,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.7,35,18.54,1.0,2026-02-12T00:00:00-04:00,
trip_00083,prod_001,completed,rider_001,Driver_33,Toyota Camry,XX-0083,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.2,8,22.50,1.0,2026-06-07T00:00:00-04:00,
trip_00084,prod_001,completed,rider_001,Driver_34,Toyota Camry,XX-0084,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.5,12,12.90,1.0,2026-01-14T00:00:00-04:00,
trip_00085,prod_001,completed,rider_001,Driver_35,Toyota Camry,XX-0085,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.4,33,32.58,1.0,2026-02-17T00:00:00-04:00,
trip_00086,prod_001,completed,rider_001,Driver_36,Toyota Camry,XX-0086,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.6,5,30.76,1.0,2026-08-13T00:00:00-04:00,
trip_00087,prod_001,completed,rider_001,Driver_37,Toyota Camry,XX-0087,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.5,15,21.16,1.0,2026-01-30T00:00:00-04:00,
trip_00088,prod_001,completed,rider_001,Driver_38,Toyota Camry,XX-0088,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.6,31,44.18,1.0,2026-02-03T00:00:00-04:00,
trip_00089,prod_001,completed,rider_001,Driver_39,Toyota Camry,XX-0089,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.4,9,12.47,1.0,2026-09-23T00:00:00-04:00,
trip_00090,prod_001,completed,rider_001,Driver_40,Toyota Camry,XX-0090,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.1,30,41.98,1.0,2026-02-24T00:00:00-04:00,
trip_00091,prod_001,completed,rider_001,Driver_41,Toyota Camry,XX-0091,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.6,15,18.50,1.0,2026-02-10T00:00:00-04:00,
trip_00092,prod_001,completed,rider_001,Driver_42,Toyota Camry,XX-0092,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.8,21,43.89,1.0,2026-10-02T00:00:00-04:00,
trip_00093,prod_001,completed,rider_001,Driver_43,Toyota Camry,XX-0093,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.7,28,32.29,1.0,2026-07-01T00:00:00-04:00,
trip_00094,prod_001,completed,rider_001,Driver_44,Toyota Camry,XX-0094,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.9,14,32.09,1.0,2026-02-01T00:00:00-04:00,
trip_00095,prod_001,completed,rider_001,Driver_45,Toyota Camry,XX-0095,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.4,9,14.21,1.0,2026-06-17T00:00:00-04:00,
trip_00096,prod_001,completed,rider_001,Driver_46,Toyota Camry,XX-0096,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.2,15,12.11,1.0,2026-03-24T00:00:00-04:00,
trip_00097,prod_001,completed,rider_001,Driver_47,Toyota Camry,XX-0097,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,26,33.37,1.0,2026-05-09T00:00:00-04:00,
trip_00098,prod_001,completed,rider_001,Driver_48,Toyota Camry,XX-0098,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.1,35,13.39,1.0,2026-07-04T00:00:00-04:00,
trip_00099,prod_001,completed,rider_001,Driver_49,Toyota Camry,XX-0099,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.7,25,20.84,1.0,2026-03-18T00:00:00-04:00,
trip_00100,prod_001,completed,rider_001,Driver_0,Toyota Camry,XX-0100,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.6,18,36.50,1.0,2026-03-01T00:00:00-04:00,
trip_00101,prod_001,completed,rider_001,Driver_1,Toyota Camry,XX-0101,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.1,30,28.91,1.0,2026-04-02T00:00:00-04:00,
trip_00102,prod_001,completed,rider_001,Driver_2,Toyota Camry,XX-0102,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.7,35,11.25,1.0,2026-03-21T00:00:00-04:00,
trip_00103,prod_001,completed,rider_001,Driver_3,Toyota Camry,XX-0103,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.2,33,20.61,1.0,2026-07-28T00:00:00-04:00,
trip_00104,prod_001,completed,rider_001,Driver_4,Toyota Camry,XX-0104,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.8,12,30.71,1.0,2026-03-13T00:00:00-04:00,
trip_00105,prod_001,completed,rider_001,Driver_5,Toyota Camry,XX-0105,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.0,34,16.17,1.0,2026-08-28T00:00:00-04:00,
trip_00106,prod_001,completed,rider_001,Driver_6,Toyota Camry,XX-0106,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.7,5,44.34,1.0,2026-04-20T00:00:00-04:00,
trip_00107,prod_001,completed,rider_001,Driver_7,Toyota Camry,XX-0107,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.8,14,8.99,1.0,2026-04-15T00:00:00-04:00,
trip_00108,prod_001,completed,rider_001,Driver_8,Toyota Camry,XX-0108,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.0,17,39.57,1.0,2026-09-11T00:00:00-04:00,
trip_00109,prod_001,completed,rider_001,Driver_9,Toyota Camry,XX-0109,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.9,31,19.49,1.0,2026-07-10T00:00:00-04:00,
trip_00110,prod_001,completed,rider_001,Driver_10,Toyota Camry,XX-0110,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.2,18,33.24,1.0,2026-07-01T00:00:00-04:00,
trip_00111,prod_001,completed,rider_001,Driver_11,Toyota Camry,XX-0111,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.4,23,25.35,1.0,2026-06-27T00:00:00-04:00,
trip_00112,prod_001,completed,rider_001,Driver_12,Toyota Camry,XX-0112,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.3,19,32.61,1.0,2026-05-14T00:00:00-04:00,
trip_00113,prod_001,completed,rider_001,Driver_13,Toyota Camry,XX-0113,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.9,30,27.71,1.0,2026-10-02T00:00:00-04:00,
trip_00114,prod_001,completed,rider_001,Driver_14,Toyota Camry,XX-0114,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.8,9,43.71,1.0,2026-07-24T00:00:00-04:00,
trip_00115,prod_001,completed,rider_001,Driver_15,Toyota Camry,XX-0115,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.7,30,21.40,1.0,2026-02-08T00:00:00-04:00,
trip_00116,prod_001,completed,rider_001,Driver_16,Toyota Camry,XX-0116,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.4,25,30.34,1.0,2026-02-03T00:00:00-04:00,
trip_00117,prod_001,completed,rider_001,Driver_17,Toyota Camry,XX-0117,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.7,16,21.27,1.0,2026-03-04T00:00:00-04:00,
trip_00118,prod_001,completed,rider_001,Driver_18,Toyota Camry,XX-0118,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.4,27,35.96,1.0,2026-05-20T00:00:00-04:00,
trip_00119,prod_001,completed,rider_001,Driver_19,Toyota Camry,XX-0119,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.3,35,12.82,1.0,2026-09-25T00:00:00-04:00,
trip_00120,prod_001,completed,rider_001,Driver_20,Toyota Camry,XX-0120,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.4,21,40.43,1.0,2026-05-03T00:00:00-04:00,
trip_00121,prod_001,completed,rider_001,Driver_21,Toyota Camry,XX-0121,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.8,16,16.98,1.0,2026-07-23T00:00:00-04:00,
trip_00122,prod_001,completed,rider_001,Driver_22,Toyota Camry,XX-0122,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.6,23,44.70,1.0,2026-01-23T00:00:00-04:00,
trip_00123,prod_001,completed,rider_001,Driver_23,Toyota Camry,XX-0123,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.7,6,22.53,1.0,2026-09-18T00:00:00-04:00,
trip_00124,prod_001,completed,rider_001,Driver_24,Toyota Camry,XX-0124,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.7,19,41.99,1.0,2026-08-06T00:00:00-04:00,
trip_00125,prod_001,completed,rider_001,Driver_25,Toyota Camry,XX-0125,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.5,19,23.81,1.0,2026-10-04T00:00:00-04:00,
trip_00126,prod_001,completed,rider_001,Driver_26,Toyota Camry,XX-0126,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.2,29,32.66,1.0,2026-06-09T00:00:00-04:00,
trip_00127,prod_001,completed,rider_001,Driver_27,Toyota Camry,XX-0127,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.8,12,43.45,1.0,2026-02-19T00:00:00-04:00,
trip_00128,prod_001,completed,rider_001,Driver_28,Toyota Camry,XX-0128,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.5,21,19.14,1.0,2026-09-02T00:00:00-04:00,
trip_00129,prod_001,completed,rider_001,Driver_29,Toyota Camry,XX-0129,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.7,35,12.57,1.0,2026-03-13T00:00:00-04:00,
trip_00130,prod_001,completed,rider_001,Driver_30,Toyota Camry,XX-0130,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.1,12,33.35,1.0,2026-07-13T00:00:00-04:00,
trip_00131,prod_001,completed,rider_001,Driver_31,Toyota Camry,XX-0131,39.28,-76.61,Downtown,39.29,-76.62,Destination,12.0,32,8.46,1.0,2026-09-20T00:00:00-04:00,
trip_00132,prod_001,completed,rider_001,Driver_32,Toyota Camry,XX-0132,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.8,30,34.74,1.0,2026-05-23T00:00:00-04:00,
trip_00133,prod_001,completed,rider_001,Driver_33,Toyota Camry,XX-0133,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.5,31,40.60,1.0,2026-08-20T00:00:00-04:00,
trip_00134,prod_001,completed,rider_001,Driver_34,Toyota Camry,XX-0134,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.2,22,10.05,1.0,2026-01-24T00:00:00-04:00,
trip_00135,prod_001,completed,rider_001,Driver_35,Toyota Camry,XX-0135,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.9,22,31.05,1.0,2026-06-10T00:00:00-04:00,
trip_00136,prod_001,completed,rider_001,Driver_36,Toyota Camry,XX-0136,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.1,26,44.27,1.0,2026-09-07T00:00:00-04:00,
trip_00137,prod_001,completed,rider_001,Driver_37,Toyota Camry,XX-0137,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.0,30,36.81,1.0,2026-05-30T00:00:00-04:00,
trip_00138,prod_001,completed,rider_001,Driver_38,Toyota Camry,XX-0138,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.4,17,11.99,1.0,2026-02-03T00:00:00-04:00,
trip_00139,prod_001,completed,rider_001,Driver_39,Toyota Camry,XX-0139,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.6,28,43.58,1.0,2026-08-27T00:00:00-04:00,
trip_00140,prod_001,completed,rider_001,Driver_40,Toyota Camry,XX-0140,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.5,33,33.41,1.0,2026-05-13T00:00:00-04:00,
