id,customer,price,status,quantity,current_period_start,current_period_end,cancel_at_period_end,created
sub_23kd40k6,cus_z9en6v7w,price_5sz1i0,canceled,1,2025-07-16T05:28:00,2026-07-01T19:45:00,false,2025-02-24T15:24:00
sub_z5gpobh2,cus_l09yuld9,price_s99zyc,active,1,2026-07-31T19:46:00,2025-09-12T07:31:00,false,2026-02-07T19:27:00
sub_inqg8vow,cus_ywxb3dnw,price_orp6vx,canceled,1,2026-01-08T22:31:00,2025-10-13T01:55:00,false,2025-03-04T17:59:00
sub_ys8hjui9,cus_u7r92b09,price_15fkot,active,1,2025-03-30T21:07:00,2025-04-14T19:05:00,false,2025-10-05T19:20:00
sub_tmzs0xhp,cus_yvq0rqi2,price_rkews4,active,1,2025-08-27T22:13:00,2026-03-10T00:03:00,false,2025-01-01T19:41:00
sub_fkmviv6v,cus_j199ep8p,price_ue7eil,canceled,1,2025-11-12T01:22:00,2026-02-22T23:48:00,false,2026-08-15T01:07:00
sub_cq0sbz1e,cus_0lzfkz70,price_ojkyt0,active,1,2025-08-19T16:33:00,2026-02-28T12:09:00,false,2026-06-26T22:02:00
sub_s42vxxkw,cus_okkzbwdu,price_a53c9o,canceled,1,2026-05-07T21:59:00,2026-01-17T07:33:00,false,2025-03-18T21:58:00
sub_x7rnz24p,cus_mqy4yd7x,price_3mc5vs,active,1,2026-04-03T09:46:00,2026-01-24T08:43:00,false,2026-01-26T11:38:00
sub_gm49opc1,cus_2z0jooet,price_5byi3v,active,1,2025-04-04T02:37:00,2026-04-11T00:57:00,false,2026-01-14T09:26:00
sub_mvcaimoi,cus_ndi4cn2v,price_ub43gm,canceled,1,2025-12-11T10:24:00,2025-02-26T09:28:00,false,2026-03-09T14:28:00
sub_yqkgs4nd,cus_3licquxn,price_v53kxg,active,1,2025-09-04T05:25:00,2026-07-12T02:41:00,false,2026-05-07T07:46:00
sub_xy73equf,cus_z3xn8kps,price_w1ole9,canceled,1,2026-06-30T16:04:00,2025-06-01T21:32:00,false,2025-03-26T01:58:00
sub_o4w0s9c4,cus_8t8ivl28,price_kf6bsb,canceled,1,2025-05-26T19:02:00,2025-03-19T08:01:00,false,2025-03-01T12:31:00
sub_t324x857,cus_1qi81zy2,price_hmytdp,active,1,2025-06-13T22:22:00,2026-09-29T01:16:00,false,2026-05-25T01:54:00
sub_xjn5be0s,cus_amy37sha,price_rtrqbj,canceled,1,2025-05-18T03:21:00,2026-01-02T15:00:00,false,2025-05-09T06:24:00
sub_h4eeezhb,cus_4i9jfw3p,price_evjolw,active,1,2026-05-01T15:57:00,2026-01-07T17:37:00,false,2026-05-17T14:06:00
sub_9bvuoz38,cus_islcn2g2,price_rp8wde,canceled,1,2025-08-24T01:16:00,2026-01-19T17:50:00,false,2025-03-13T02:26:00
sub_avynnwlq,cus_5glz9yly,price_e3ej3q,active,1,2026-07-20T04:18:00,2026-03-06T12:42:00,false,2025-08-03T01:50:00
sub_91c5vgv4,cus_y7tatyeb,price_fvuu8l,canceled,1,2025-01-03T06:26:00,2025-12-22T16:34:00,false,2025-02-09T14:57:00
sub_mvncp6rk,cus_95s93dad,price_x954x4,canceled,1,2026-06-06T10:03:00,2025-12-03T04:03:00,false,2025-08-01T09:43:00
sub_6mtde5nt,cus_gdkgq4j2,price_48gqc8,active,1,2026-09-18T03:33:00,2025-06-27T03:20:00,false,2025-03-28T06:57:00
sub_gehv5b64,cus_j0ih9hxf,price_iu47eh,canceled,1,2026-04-12T22:05:00,2025-10-16T17:03:00,false,2025-01-14T15:41:00
sub_gal0aixr,cus_57i9tnuv,price_vgz04c,active,1,2025-03-02T07:41:00,2025-09-26T05:27:00,false,2026-09-25T06:31:00
sub_benbh7yr,cus_ryka37g0,price_5usn8d,canceled,1,2026-04-04T04:27:00,2026-06-05T01:12:00,false,2026-06-11T06:22:00
sub_lvugty87,cus_4vgxp7lw,price_9ea9q5,active,1,2026-03-05T12:14:00,2025-09-26T06:39:00,false,2025-04-10T09:10:00
sub_d14sgdfq,cus_lnyvwgto,price_2i3ynz,canceled,1,2025-09-03T01:21:00,2026-09-24T12:01:00,false,2025-03-29T16:36:00
sub_1y18177z,cus_xved1egh,price_ag9uy8,active,1,2025-04-07T17:21:00,2026-08-06T02:26:00,false,2025-03-04T06:36:00
sub_7mk5l31l,cus_znoaiqgr,price_91cbda,canceled,1,2026-08-31T03:17:00,2025-12-02T07:43:00,false,2025-01-13T04:40:00
sub_fmirv40m,cus_zcackm7p,price_3ppuqu,active,1,2025-02-16T00:34:00,2025-03-23T19:28:00,false,2025-12-12T02:05:00
sub_2wu5v9oj,cus_rmqfsc33,price_zccn2o,canceled,1,2025-10-11T10:52:00,2025-12-26T10:35:00,false,2025-01-05T04:03:00
sub_jkb4lyqi,cus_ga5am0gf,price_l7p1vj,canceled,1,2025-06-25T04:35:00,2026-01-09T15:03:00,false,2025-05-13T19:48:00
sub_hbmprbuv,cus_03cphbl5,price_zydgr5,canceled,1,2026-04-29T10:30:00,2025-03-18T22:53:00,false,2025-09-09T03:16:00
sub_44mjyksi,cus_mxpizthy,price_4b1zkl,canceled,1,2025-02-27T01:55:00,2025-07-29T06:00:00,false,2026-07-02T17:24:00
sub_bspy66n6,cus_d5d2b8me,price_q406t9,canceled,1,2025-05-08T10:02:00,2026-05-01T16:59:00,false,2025-07-06T09:47:00
sub_df9yzhi5,cus_q1dlj21k,price_avtxn6,canceled,1,2025-06-02T22:04:00,2026-08-13T20:18:00,false,2026-07-06T04:46:00
sub_iv0bxp9h,cus_shvgeaca,price_u4epwd,canceled,1,2026-08-08T19:07:00,2025-08-07T08:09:00,false,2026-03-07T07:21:00
sub_ks0jm6jm,cus_n0wpbok8,price_nk6p8z,canceled,1,2026-06-30T05:34:00,2026-06-02T02:47:00,false,2025-08-23T19:24:00
sub_ycjs7osv,cus_0ckhvezp,price_ctn9uy,canceled,1,2026-08-12T15:55:00,2026-01-05T04:56:00,false,2026-01-07T12:26:00
sub_vm0t0cms,cus_jzjarkdg,price_ixacqy,canceled,1,2026-01-17T11:15:00,2025-01-05T06:00:00,false,2026-04-07T19:12:00
sub_99t3a7mu,cus_5plgiyb0,price_6uhvgx,canceled,1,2025-01-16T01:36:00,2026-09-22T23:29:00,false,2026-03-25T10:59:00
sub_g5dla44m,cus_az6pre3x,price_id7vx3,canceled,1,2025-01-15T04:26:00,2025-10-06T12:40:00,false,2026-03-17T07:12:00
sub_xznaf5e8,cus_nvmmf9jm,price_2mtxsr,active,1,2026-09-09T11:46:00,2026-07-12T11:39:00,false,2026-09-05T15:52:00
sub_tv9eoec0,cus_svy827b8,price_i6g464,canceled,1,2025-05-06T10:37:00,2026-07-03T22:11:00,false,2025-03-17T22:05:00
sub_b9sg9v7s,cus_jp0div7p,price_y57xd2,active,1,2026-04-08T07:01:00,2026-01-16T19:20:00,false,2026-05-12T19:27:00
sub_jequ130g,cus_kqzse5no,price_ucu83s,active,1,2025-09-22T20:14:00,2026-08-19T18:40:00,false,2026-07-25T09:59:00
sub_wcvdd0n8,cus_q4to0qdt,price_r4sobw,active,1,2026-03-16T05:03:00,2026-06-30T02:02:00,false,2026-07-20T19:56:00
sub_bsv8l10d,cus_74inomw0,price_1ieyuu,active,1,2026-02-25T14:15:00,2025-08-08T15:34:00,false,2025-12-16T05:19:00
sub_o5kdbq58,cus_45260odk,price_kbconc,canceled,1,2026-07-08T19:26:00,2026-08-24T14:25:00,false,2025-07-25T17:12:00
sub_7etwlcqq,cus_okz023bm,price_qdm6m1,canceled,1,2026-03-20T17:03:00,2025-03-21T17:50:00,false,2025-06-27T14:13:00
sub_xu8b1j5p,cus_i5tbufvj,price_94kk2w,canceled,1,2026-01-15T11:20:00,2026-03-03T15:23:00,false,2025-07-03T21:35:00
sub_99l25n9g,cus_ymhiagj3,price_jmsh83,active,1,2025-12-07T00:00:00,2026-05-31T07:23:00,false,2025-03-28T00:03:00
sub_af1b57cg,cus_cg0lcvwb,price_w0bz1o,canceled,1,2026-03-25T01:33:00,2025-03-29T11:13:00,false,2025-09-08T10:50:00
sub_5n9yx2gu,cus_u0ld8c48,price_1io8qh,canceled,1,2025-12-30T21:43:00,2026-09-02T19:36:00,false,2026-03-23T22:37:00
sub_40c08lvy,cus_d8sj2wip,price_iebigf,canceled,1,2026-03-31T23:14:00,2026-03-25T17:11:00,false,2026-06-07T21:15:00
sub_sjgovoex,cus_xvcf33qy,price_3n0jx3,active,1,2026-05-28T08:01:00,2025-03-08T11:33:00,false,2025-01-05T01:31:00
sub_44ko7e3p,cus_rj3r8kwp,price_e6pwll,active,1,2025-07-09T22:33:00,2025-05-25T08:15:00,false,2025-08-05T16:49:00
sub_5t6nopmf,cus_y2tmq8e7,price_5pdqnq,canceled,1,2026-06-11T23:23:00,2025-08-10T19:23:00,false,2025-08-24T09:52:00
sub_7bv6z8is,cus_vcyjlaxb,price_5yivnl,canceled,1,2025-01-31T17:13:00,2026-03-24T11:19:00,false,2025-11-22T11:39:00
sub_8md1fbuo,cus_ezva8732,price_jb6pul,active,1,2026-09-19T04:12:00,2025-06-27T10:33:00,false,2026-07-10T21:50:00
sub_hlfr9ch7,cus_pyr7ua5o,price_66l1x9,active,1,2026-06-09T10:48:00,2026-01-03T05:30:00,false,2025-06-07T14:32:00
sub_y6lht9xk,cus_trma7rb9,price_43nih8,canceled,1,2025-02-12T03:06:00,2026-06-25T05:45:00,false,2026-04-06T14:49:00
sub_0n2yrycs,cus_xd63d7rd,price_zs94c3,canceled,1,2025-12-28T07:07:00,2026-08-16T13:48:00,false,2025-01-08T23:14:00
sub_vico8rus,cus_6xc975gv,price_ly2y1o,active,1,2026-05-20T03:59:00,2025-08-19T21:47:00,false,2025-11-15T01:22:00
sub_xjrsgkpm,cus_06jf7sk6,price_gpz0yk,active,1,2025-01-04T23:37:00,2025-02-02T05:39:00,false,2025-08-31T11:15:00
sub_gv766xo5,cus_86h928cl,price_ztnhwb,canceled,1,2026-03-14T17:35:00,2026-07-22T02:39:00,false,2025-06-10T05:43:00
sub_1jkd1rjm,cus_rvwqq8i7,price_9m3d7n,canceled,1,2026-09-10T22:08:00,2026-01-20T02:26:00,false,2025-09-27T22:14:00
sub_5n6gbrka,cus_t8lxx6ro,price_ildh6e,active,1,2026-06-17T20:48:00,2026-07-19T03:30:00,false,2025-09-09T18:34:00
