envelope_id,status,email_subject,sender_name,sender_email,created_time,sent_time,completed_time,template_id
env_hist_0035,completed,Course completion certificate 2024,Helen Newton,admin@majornayoga.mock,2024-05-12T00:00:00+00:00,2024-05-13T00:00:00+00:00,2024-05-21T00:00:00+00:00,
env_hist_0036,completed,Retirement contribution update 2025,Helen Newton,noreply@brf-majorna.mock,2025-11-30T00:00:00+00:00,2025-12-02T00:00:00+00:00,2025-12-13T00:00:00+00:00,
env_hist_0037,completed,Rental agreement addendum 2023,Helen Newton,noreply@brf-majorna.mock,2023-01-19T00:00:00+00:00,2023-01-21T00:00:00+00:00,2023-01-31T00:00:00+00:00,
env_hist_0038,declined,Tax filing consent 2025,Helen Newton,tax@skatteverket.mock,2025-09-22T00:00:00+00:00,2025-09-23T00:00:00+00:00,,
env_hist_0039,completed,Continuing education enrolment 2023,Helen Newton,admin@bank.mock,2023-05-15T00:00:00+00:00,2023-05-16T00:00:00+00:00,2023-05-23T00:00:00+00:00,
env_hist_0040,completed,Health insurance renewal 2025,Helen Newton,tax@skatteverket.mock,2025-09-29T00:00:00+00:00,2025-10-01T00:00:00+00:00,2025-10-12T00:00:00+00:00,
env_hist_0041,completed,Retirement contribution update 2025,Helen Newton,tax@skatteverket.mock,2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,2025-10-01T00:00:00+00:00,
env_hist_0042,declined,Insurance beneficiary update 2024,Helen Newton,tax@skatteverket.mock,2024-11-03T00:00:00+00:00,2024-11-04T00:00:00+00:00,,
env_hist_0043,completed,Health insurance renewal 2025,Helen Newton,noreply@brf-majorna.mock,2025-03-09T00:00:00+00:00,2025-03-11T00:00:00+00:00,2025-03-15T00:00:00+00:00,
env_hist_0044,completed,Bank account update 2026,Helen Newton,tax@skatteverket.mock,2026-03-28T00:00:00+00:00,2026-03-30T00:00:00+00:00,2026-04-05T00:00:00+00:00,
env_hist_0045,completed,Rental agreement addendum 2023,Helen Newton,tax@skatteverket.mock,2023-08-29T00:00:00+00:00,2023-08-30T00:00:00+00:00,2023-09-02T00:00:00+00:00,
env_hist_0046,completed,Union membership 2026,Helen Newton,admin@bank.mock,2026-03-08T00:00:00+00:00,2026-03-09T00:00:00+00:00,2026-03-12T00:00:00+00:00,
env_hist_0047,sent,Gym membership renewal 2023,Helen Newton,noreply@brf-majorna.mock,2023-12-09T00:00:00+00:00,2023-12-11T00:00:00+00:00,,
env_hist_0048,declined,Course completion certificate 2025,Helen Newton,admin@majornayoga.mock,2025-06-06T00:00:00+00:00,2025-06-07T00:00:00+00:00,,
env_hist_0049,completed,Gym membership renewal 2025,Helen Newton,admin@bank.mock,2025-07-06T00:00:00+00:00,2025-07-07T00:00:00+00:00,2025-07-08T00:00:00+00:00,
env_hist_0050,sent,Utility contract change 2025,Helen Newton,noreply@brf-majorna.mock,2025-09-30T00:00:00+00:00,2025-10-01T00:00:00+00:00,,
env_hist_0051,completed,Course completion certificate 2024,Helen Newton,admin@bank.mock,2024-05-29T00:00:00+00:00,2024-05-31T00:00:00+00:00,2024-06-06T00:00:00+00:00,
env_hist_0052,completed,Union membership 2023,Helen Newton,admin@majornayoga.mock,2023-08-28T00:00:00+00:00,2023-08-29T00:00:00+00:00,2023-08-31T00:00:00+00:00,
env_hist_0053,completed,Insurance beneficiary update 2024,Helen Newton,tax@skatteverket.mock,2024-07-04T00:00:00+00:00,2024-07-05T00:00:00+00:00,2024-07-16T00:00:00+00:00,
env_hist_0054,sent,Tax filing consent 2023,Helen Newton,tax@skatteverket.mock,2023-02-15T00:00:00+00:00,2023-02-17T00:00:00+00:00,,
env_hist_0055,completed,Bostadsratt annual paperwork 2024,Helen Newton,noreply@brf-majorna.mock,2024-04-09T00:00:00+00:00,2024-04-10T00:00:00+00:00,2024-04-20T00:00:00+00:00,
env_hist_0056,sent,Health insurance renewal 2024,Helen Newton,admin@majornayoga.mock,2024-11-14T00:00:00+00:00,2024-11-15T00:00:00+00:00,,
env_hist_0057,completed,Rental agreement addendum 2026,Helen Newton,admin@majornayoga.mock,2026-01-07T00:00:00+00:00,2026-01-08T00:00:00+00:00,2026-01-14T00:00:00+00:00,
env_hist_0058,sent,Course completion certificate 2025,Helen Newton,noreply@brf-majorna.mock,2025-08-06T00:00:00+00:00,2025-08-08T00:00:00+00:00,,
env_hist_0059,completed,Tax filing consent 2023,Helen Newton,admin@bank.mock,2023-07-12T00:00:00+00:00,2023-07-14T00:00:00+00:00,2023-07-15T00:00:00+00:00,
env_hist_0060,completed,Insurance beneficiary update 2024,Helen Newton,admin@bank.mock,2024-02-10T00:00:00+00:00,2024-02-12T00:00:00+00:00,2024-02-17T00:00:00+00:00,
env_hist_0061,completed,Rental agreement addendum 2023,Helen Newton,noreply@brf-majorna.mock,2023-10-22T00:00:00+00:00,2023-10-23T00:00:00+00:00,2023-11-04T00:00:00+00:00,
env_hist_0062,completed,Gym membership renewal 2026,Helen Newton,admin@majornayoga.mock,2026-05-04T00:00:00+00:00,2026-05-05T00:00:00+00:00,2026-05-12T00:00:00+00:00,
env_hist_0063,declined,Rental agreement addendum 2023,Helen Newton,tax@skatteverket.mock,2023-04-13T00:00:00+00:00,2023-04-14T00:00:00+00:00,,
env_hist_0064,declined,Bostadsratt annual paperwork 2025,Helen Newton,noreply@brf-majorna.mock,2025-12-31T00:00:00+00:00,2026-01-01T00:00:00+00:00,,
env_hist_0065,completed,Bostadsratt annual paperwork 2023,Helen Newton,admin@bank.mock,2023-03-05T00:00:00+00:00,2023-03-07T00:00:00+00:00,2023-03-18T00:00:00+00:00,
env_hist_0066,completed,Union membership 2024,Helen Newton,admin@majornayoga.mock,2024-01-05T00:00:00+00:00,2024-01-07T00:00:00+00:00,2024-01-15T00:00:00+00:00,
env_hist_0067,completed,Rental agreement addendum 2025,Helen Newton,admin@bank.mock,2025-10-23T00:00:00+00:00,2025-10-25T00:00:00+00:00,2025-10-25T00:00:00+00:00,
env_hist_0068,completed,Union membership 2025,Helen Newton,admin@majornayoga.mock,2025-12-02T00:00:00+00:00,2025-12-04T00:00:00+00:00,2025-12-11T00:00:00+00:00,
env_hist_0069,declined,Union membership 2023,Helen Newton,admin@majornayoga.mock,2023-04-10T00:00:00+00:00,2023-04-11T00:00:00+00:00,,
env_hist_0070,sent,Course completion certificate 2025,Helen Newton,noreply@brf-majorna.mock,2025-08-28T00:00:00+00:00,2025-08-29T00:00:00+00:00,,
env_hist_0071,declined,Gym membership renewal 2023,Helen Newton,noreply@brf-majorna.mock,2023-12-15T00:00:00+00:00,2023-12-16T00:00:00+00:00,,
env_hist_0072,completed,Health insurance renewal 2024,Helen Newton,admin@bank.mock,2024-01-03T00:00:00+00:00,2024-01-04T00:00:00+00:00,2024-01-15T00:00:00+00:00,
env_hist_0073,completed,Insurance beneficiary update 2025,Helen Newton,noreply@brf-majorna.mock,2025-12-10T00:00:00+00:00,2025-12-11T00:00:00+00:00,2025-12-12T00:00:00+00:00,
env_hist_0074,completed,Rental agreement addendum 2023,Helen Newton,admin@majornayoga.mock,2023-06-23T00:00:00+00:00,2023-06-25T00:00:00+00:00,2023-06-26T00:00:00+00:00,
env_hist_0075,declined,Tax filing consent 2023,Helen Newton,noreply@brf-majorna.mock,2023-08-09T00:00:00+00:00,2023-08-11T00:00:00+00:00,,
env_hist_0076,declined,Course completion certificate 2023,Helen Newton,tax@skatteverket.mock,2023-05-11T00:00:00+00:00,2023-05-12T00:00:00+00:00,,
env_hist_0077,declined,Gym membership renewal 2025,Helen Newton,tax@skatteverket.mock,2025-04-01T00:00:00+00:00,2025-04-02T00:00:00+00:00,,
env_hist_0078,completed,Bank account update 2023,Helen Newton,admin@bank.mock,2023-12-25T00:00:00+00:00,2023-12-26T00:00:00+00:00,2024-01-05T00:00:00+00:00,
env_hist_0079,completed,Retirement contribution update 2025,Helen Newton,admin@majornayoga.mock,2025-11-03T00:00:00+00:00,2025-11-05T00:00:00+00:00,2025-11-06T00:00:00+00:00,
env_hist_0080,completed,Insurance beneficiary update 2024,Helen Newton,noreply@brf-majorna.mock,2024-11-26T00:00:00+00:00,2024-11-27T00:00:00+00:00,2024-12-04T00:00:00+00:00,
env_hist_0081,declined,Retirement contribution update 2025,Helen Newton,admin@bank.mock,2025-02-03T00:00:00+00:00,2025-02-04T00:00:00+00:00,,
env_hist_0082,completed,Bostadsratt annual paperwork 2023,Helen Newton,tax@skatteverket.mock,2023-11-17T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-23T00:00:00+00:00,
env_hist_0083,completed,Union membership 2024,Helen Newton,admin@bank.mock,2024-04-20T00:00:00+00:00,2024-04-21T00:00:00+00:00,2024-04-23T00:00:00+00:00,
env_hist_0084,completed,Insurance beneficiary update 2025,Helen Newton,admin@majornayoga.mock,2025-06-16T00:00:00+00:00,2025-06-17T00:00:00+00:00,2025-06-26T00:00:00+00:00,
env_hist_0085,declined,Health insurance renewal 2025,Helen Newton,admin@bank.mock,2025-02-22T00:00:00+00:00,2025-02-23T00:00:00+00:00,,
env_hist_0086,sent,Rental agreement addendum 2024,Helen Newton,admin@bank.mock,2024-06-03T00:00:00+00:00,2024-06-05T00:00:00+00:00,,
env_hist_0087,completed,Utility contract change 2023,Helen Newton,admin@bank.mock,2023-04-01T00:00:00+00:00,2023-04-02T00:00:00+00:00,2023-04-04T00:00:00+00:00,
env_hist_0088,sent,Bank account update 2023,Helen Newton,admin@majornayoga.mock,2023-03-18T00:00:00+00:00,2023-03-20T00:00:00+00:00,,
env_hist_0089,completed,Insurance beneficiary update 2024,Helen Newton,admin@bank.mock,2024-11-10T00:00:00+00:00,2024-11-12T00:00:00+00:00,2024-11-14T00:00:00+00:00,
env_hist_0090,completed,Retirement contribution update 2025,Helen Newton,noreply@brf-majorna.mock,2025-03-07T00:00:00+00:00,2025-03-08T00:00:00+00:00,2025-03-17T00:00:00+00:00,
