sid,from_number,to_number,body,status,direction,num_segments,price,price_unit,error_code,date_sent,date_created
sms_0043,+14065551234,+14065550100,Lab results ready,delivered,inbound,1,-0.0075,USD,,2026-11-12T15:03:00Z,2026-11-12T13:52:00Z
sms_0044,+14065551234,+14065550100,Tyler staying through Monday,delivered,inbound,1,-0.0075,USD,,2026-09-14T10:30:00Z,2026-09-14T11:05:00Z
sms_0045,+14065551234,+14065550100,Gate sensor triggered,delivered,inbound,1,-0.0075,USD,,2026-07-28T15:51:00Z,2026-07-28T16:43:00Z
sms_0046,(406) 555-0244,+14065550100,Coffee tomorrow?,delivered,inbound,1,-0.0075,USD,,2026-10-05T09:13:00Z,2026-10-05T19:12:00Z
sms_0047,(406) 555-0138,+14065550100,Elaine checking in,delivered,inbound,1,-0.0075,USD,,2026-03-02T13:12:00Z,2026-03-02T17:09:00Z
sms_0048,(406) 555-0138,+14065550100,Fence section needs checking,delivered,inbound,1,-0.0075,USD,,2026-10-09T13:35:00Z,2026-10-09T13:35:00Z
sms_0049,+14065551234,+14065550100,Mentee session confirmed,delivered,inbound,1,-0.0075,USD,,2026-06-28T07:50:00Z,2026-06-28T18:39:00Z
sms_0050,(406) 555-0138,+14065550100,Council agenda attached,delivered,inbound,1,-0.0075,USD,,2026-10-17T09:09:00Z,2026-10-17T16:37:00Z
sms_0051,(406) 555-0138,+14065550100,Gate sensor triggered,delivered,inbound,1,-0.0075,USD,,2027-03-25T19:06:00Z,2027-03-25T19:18:00Z
sms_0052,(406) 555-0208,+14065550100,Council agenda attached,delivered,inbound,1,-0.0075,USD,,2027-03-12T17:31:00Z,2027-03-12T16:38:00Z
sms_0053,(406) 555-0208,+14065550100,Council agenda attached,delivered,outbound-api,1,-0.0075,USD,,2027-02-02T09:39:00Z,2027-02-02T16:43:00Z
sms_0054,(406) 555-0244,+14065550100,Tyler staying through Monday,delivered,inbound,1,-0.0075,USD,,2027-03-13T12:44:00Z,2027-03-13T10:03:00Z
sms_0055,(406) 555-0208,+14065550100,Tyler's on his way,delivered,inbound,1,-0.0075,USD,,2027-03-16T12:52:00Z,2027-03-16T19:19:00Z
sms_0056,(406) 555-0138,+14065550100,Feed delivery rescheduled,delivered,inbound,1,-0.0075,USD,,2027-02-09T10:08:00Z,2027-02-09T11:47:00Z
sms_0057,(406) 555-0208,+14065550100,James says hello,delivered,inbound,1,-0.0075,USD,,2027-02-25T13:38:00Z,2027-02-25T17:05:00Z
sms_0058,(406) 555-0244,+14065550100,James says hello,delivered,outbound-api,1,-0.0075,USD,,2027-01-15T14:48:00Z,2027-01-15T15:55:00Z
sms_0059,+14065551234,+14065550100,Vet confirmed Thursday 2pm,delivered,inbound,1,-0.0075,USD,,2027-02-27T09:04:00Z,2027-02-27T11:45:00Z
sms_0060,+14065551234,+14065550100,Tyler staying through Monday,delivered,outbound-api,1,-0.0075,USD,,2027-03-13T16:01:00Z,2027-03-13T09:12:00Z
sms_0061,(406) 555-0219,+14065550100,Tyler's on his way,delivered,inbound,1,-0.0075,USD,,2027-01-27T14:03:00Z,2027-01-27T12:45:00Z
sms_0062,(406) 555-0244,+14065550100,Propane delivery Thursday,delivered,inbound,1,-0.0075,USD,,2027-01-09T13:40:00Z,2027-01-09T08:43:00Z
sms_0063,(406) 555-0244,+14065550100,Gate sensor triggered,delivered,inbound,1,-0.0075,USD,,2027-01-08T14:11:00Z,2027-01-08T14:37:00Z
sms_0064,(406) 555-0219,+14065550100,Feed delivery rescheduled,delivered,inbound,1,-0.0075,USD,,2027-03-12T11:47:00Z,2027-03-12T18:05:00Z
sms_0065,(406) 555-0138,+14065550100,Coffee tomorrow?,delivered,inbound,1,-0.0075,USD,,2027-02-01T16:49:00Z,2027-02-01T10:54:00Z
sms_0066,(406) 555-0219,+14065550100,Prescription refill reminder,delivered,outbound-api,1,-0.0075,USD,,2027-01-21T17:26:00Z,2027-01-21T15:01:00Z
sms_0067,(406) 555-0219,+14065550100,Elaine checking in,delivered,inbound,1,-0.0075,USD,,2027-03-01T09:38:00Z,2027-03-01T19:00:00Z
sms_0068,(406) 555-0208,+14065550100,Council agenda attached,delivered,inbound,1,-0.0075,USD,,2027-01-09T13:54:00Z,2027-01-09T12:29:00Z
sms_0069,(406) 555-0208,+14065550100,Elaine checking in,delivered,inbound,1,-0.0075,USD,,2027-02-07T15:52:00Z,2027-02-07T16:25:00Z
sms_0070,+14065551234,+14065550100,Elaine checking in,delivered,inbound,1,-0.0075,USD,,2027-03-04T12:35:00Z,2027-03-04T17:38:00Z
sms_0071,(406) 555-0138,+14065550100,Mentee session confirmed,delivered,inbound,1,-0.0075,USD,,2027-03-10T08:21:00Z,2027-03-10T11:40:00Z
sms_0072,(406) 555-0208,+14065550100,Elaine checking in,delivered,inbound,1,-0.0075,USD,,2027-02-28T18:57:00Z,2027-02-28T17:19:00Z
sms_0073,(406) 555-0138,+14065550100,Vet confirmed Thursday 2pm,delivered,outbound-api,1,-0.0075,USD,,2027-01-05T19:51:00Z,2027-01-05T16:25:00Z
sms_0074,(406) 555-0138,+14065550100,Elaine checking in,delivered,outbound-api,1,-0.0075,USD,,2027-03-11T14:18:00Z,2027-03-11T11:58:00Z
sms_0075,(406) 555-0138,+14065550100,Gate sensor triggered,delivered,inbound,1,-0.0075,USD,,2027-02-13T18:36:00Z,2027-02-13T10:21:00Z
sms_0076,+14065551234,+14065550100,Elaine checking in,delivered,outbound-api,1,-0.0075,USD,,2027-03-23T19:30:00Z,2027-03-23T17:22:00Z
sms_0077,+14065551234,+14065550100,Coffee tomorrow?,delivered,outbound-api,1,-0.0075,USD,,2027-03-10T11:06:00Z,2027-03-10T14:08:00Z
sms_0078,(406) 555-0208,+14065550100,Elaine checking in,delivered,outbound-api,1,-0.0075,USD,,2027-03-09T08:14:00Z,2027-03-09T12:14:00Z
sms_0079,(406) 555-0244,+14065550100,Vet confirmed Thursday 2pm,delivered,inbound,1,-0.0075,USD,,2027-03-28T12:23:00Z,2027-03-28T11:37:00Z
sms_0080,(406) 555-0244,+14065550100,Tyler's on his way,delivered,inbound,1,-0.0075,USD,,2027-02-15T17:37:00Z,2027-02-15T16:39:00Z
sms_0081,+14065551234,+14065550100,Fence section needs checking,delivered,outbound-api,1,-0.0075,USD,,2027-01-16T17:24:00Z,2027-01-16T15:19:00Z
sms_0082,(406) 555-0219,+14065550100,Lab results ready,delivered,outbound-api,1,-0.0075,USD,,2027-02-02T12:26:00Z,2027-02-02T16:57:00Z
sms_0083,(406) 555-0219,+14065550100,Vet confirmed Thursday 2pm,delivered,inbound,1,-0.0075,USD,,2027-02-05T08:31:00Z,2027-02-05T12:40:00Z
sms_0084,(406) 555-0138,+14065550100,Mentee session confirmed,delivered,inbound,1,-0.0075,USD,,2027-01-11T11:13:00Z,2027-01-11T19:49:00Z
sms_0085,+14065559876,+14065550100,"Rx refill ready: Metformin 500mg tabs, 60ct. Pick up at Cut Bank Pharmacy.",delivered,inbound,1,-0.0075,USD,,2027-03-20T19:49:00Z,2027-03-20T08:08:00Z
sms_0086,(406) 555-0244,+14065550100,Council agenda attached,delivered,inbound,1,-0.0075,USD,,2027-03-14T14:24:00Z,2027-03-14T07:02:00Z
sms_0087,(406) 555-0138,+14065550100,Tyler staying through Monday,delivered,inbound,1,-0.0075,USD,,2027-03-07T12:48:00Z,2027-03-07T15:12:00Z
sms_0088,(406) 555-0219,+14065550100,Lab results ready,delivered,inbound,1,-0.0075,USD,,2027-01-22T18:56:00Z,2027-01-22T12:19:00Z
sms_0089,+14065551234,+14065550100,Gate sensor triggered,delivered,inbound,1,-0.0075,USD,,2027-01-04T11:10:00Z,2027-01-04T08:52:00Z
sms_0090,+14065550244,+14065550100,Dr. Walker: Your lab results are available in the patient portal. Please review before your next appointment.,delivered,inbound,1,-0.0075,USD,,2027-03-19T15:38:00Z,2027-03-19T15:21:00Z
sms_0091,(406) 555-0208,+14065550100,Tyler staying through Monday,delivered,outbound-api,1,-0.0075,USD,,2027-02-22T14:22:00Z,2027-02-22T19:12:00Z
sms_0092,(406) 555-0138,+14065550100,Lab results ready,delivered,inbound,1,-0.0075,USD,,2027-01-26T10:46:00Z,2027-01-26T09:13:00Z
sms_0093,(406) 555-0138,+14065550100,Weather warning for tonight,delivered,outbound-api,1,-0.0075,USD,,2027-03-01T18:41:00Z,2027-03-01T19:02:00Z
sms_0094,+14065551234,+14065550100,Gate sensor triggered,delivered,inbound,1,-0.0075,USD,,2027-02-21T07:38:00Z,2027-02-21T07:42:00Z
sms_0095,(406) 555-0138,+14065550100,James says hello,delivered,inbound,1,-0.0075,USD,,2027-01-21T08:26:00Z,2027-01-21T14:24:00Z
sms_0096,(406) 555-0244,+14065550100,James says hello,delivered,inbound,1,-0.0075,USD,,2027-01-18T09:13:00Z,2027-01-18T18:43:00Z
sms_0097,(406) 555-0244,+14065550100,Elaine checking in,delivered,inbound,1,-0.0075,USD,,2027-03-01T08:42:00Z,2027-03-01T15:17:00Z
sms_0098,(406) 555-0244,+14065550100,Feed delivery rescheduled,delivered,outbound-api,1,-0.0075,USD,,2027-03-20T08:32:00Z,2027-03-20T18:39:00Z
sms_0099,(406) 555-0138,+14065550100,Mentee session confirmed,delivered,inbound,1,-0.0075,USD,,2027-01-10T10:38:00Z,2027-01-10T10:49:00Z
sms_0100,(406) 555-0208,+14065550100,James says hello,delivered,outbound-api,1,-0.0075,USD,,2027-02-27T13:18:00Z,2027-02-27T09:02:00Z
sms_0101,(406) 555-0244,+14065550100,Weather warning for tonight,delivered,outbound-api,1,-0.0075,USD,,2027-03-16T10:00:00Z,2027-03-16T07:42:00Z
sms_0102,(406) 555-0219,+14065550100,Fence section needs checking,delivered,inbound,1,-0.0075,USD,,2027-01-04T19:32:00Z,2027-01-04T08:46:00Z
sms_0103,(406) 555-0219,+14065550100,Mentee session confirmed,delivered,inbound,1,-0.0075,USD,,2027-03-04T11:16:00Z,2027-03-04T14:03:00Z
sms_0104,(406) 555-0138,+14065550100,Feed delivery rescheduled,delivered,outbound-api,1,-0.0075,USD,,2027-01-27T11:23:00Z,2027-01-27T19:43:00Z
