list_id,email_address,full_name,status,timestamp_signup,member_rating
list-009,member79@familymail.ca,Grace Adeyemi,cleaned,2025-08-19T00:00:00Z,2
list-000,member80@familymail.ca,Daniel Petrov,subscribed,2025-08-20T00:00:00Z,1
list-001,member81@familymail.ca,Chloe Sullivan,subscribed,2025-08-21T00:00:00Z,3
list-002,member82@familymail.ca,Marcus Mensah,cleaned,2025-08-22T00:00:00Z,3
list-003,member83@familymail.ca,Nadia Rivera,unsubscribed,2025-08-23T00:00:00Z,2
list-004,member84@familymail.ca,Omar Cohen,unsubscribed,2025-08-24T00:00:00Z,5
list-005,member85@familymail.ca,Leah Park,subscribed,2025-08-25T00:00:00Z,2
list-006,member86@familymail.ca,Kwame Boateng,subscribed,2025-08-26T00:00:00Z,2
list-007,member87@familymail.ca,Yuki Hernandez,subscribed,2025-08-27T00:00:00Z,5
list-008,member88@familymail.ca,Ravi Vidal,unsubscribed,2025-08-28T00:00:00Z,2
list-009,member89@familymail.ca,Elena Okonkwo,unsubscribed,2025-08-29T00:00:00Z,4
list-000,member90@familymail.ca,Tariq Lindqvist,subscribed,2025-08-30T00:00:00Z,3
list-001,member91@familymail.ca,Ingrid Antoine,unsubscribed,2025-08-31T00:00:00Z,4
list-002,member92@familymail.ca,Carlos Yamada,subscribed,2025-09-01T00:00:00Z,4
list-003,member93@familymail.ca,Rosa Bello,unsubscribed,2025-09-02T00:00:00Z,1
list-004,member94@familymail.ca,Eduardo Dupont,cleaned,2025-09-03T00:00:00Z,2
list-005,member95@familymail.ca,Lucia Serrano,unsubscribed,2025-09-04T00:00:00Z,4
list-006,member96@familymail.ca,Patricia Vasquez,subscribed,2025-09-05T00:00:00Z,1
list-007,member97@familymail.ca,James Nguyen,cleaned,2025-09-06T00:00:00Z,4
list-008,member98@familymail.ca,Grace Okafor,subscribed,2025-09-07T00:00:00Z,1
list-009,member99@familymail.ca,Bianca Patel,subscribed,2025-09-08T00:00:00Z,2
list-000,member100@familymail.ca,Simon Chen,subscribed,2025-09-09T00:00:00Z,4
list-001,member101@familymail.ca,Deepa Rossi,cleaned,2025-09-10T00:00:00Z,3
list-002,member102@familymail.ca,Anton Kowalski,unsubscribed,2025-09-11T00:00:00Z,2
list-003,member103@familymail.ca,Marisol Silva,cleaned,2025-09-12T00:00:00Z,1
list-004,member104@familymail.ca,Hiro Ahmed,cleaned,2025-09-13T00:00:00Z,2
list-005,member105@familymail.ca,Nina Murphy,unsubscribed,2025-09-14T00:00:00Z,4
list-006,member106@familymail.ca,Kofi Dubois,unsubscribed,2025-09-15T00:00:00Z,2
list-007,member107@familymail.ca,Zara Santos,cleaned,2025-09-16T00:00:00Z,4
list-008,member108@familymail.ca,Victor Kim,unsubscribed,2025-09-17T00:00:00Z,3
list-009,member109@familymail.ca,Lena Reyes,cleaned,2025-09-18T00:00:00Z,5
list-000,member110@familymail.ca,Sam Haddad,unsubscribed,2025-09-19T00:00:00Z,3
list-001,member111@familymail.ca,Farah Sharma,unsubscribed,2025-09-20T00:00:00Z,2
list-002,member112@familymail.ca,Owen Zhang,cleaned,2025-09-21T00:00:00Z,2
list-003,member113@familymail.ca,Talia Ali,cleaned,2025-09-22T00:00:00Z,4
list-004,member114@familymail.ca,Bruno Osei,subscribed,2025-09-23T00:00:00Z,1
list-005,member115@familymail.ca,Cora Thompson,subscribed,2025-09-24T00:00:00Z,3
list-006,member116@familymail.ca,Idris Ferreira,subscribed,2025-09-25T00:00:00Z,2
list-007,member117@familymail.ca,Maya Larsson,subscribed,2025-09-26T00:00:00Z,5
list-008,member118@familymail.ca,Reza Novak,unsubscribed,2025-09-27T00:00:00Z,1
list-009,member119@familymail.ca,Sinead Mbeki,unsubscribed,2025-09-28T00:00:00Z,2
list-000,member120@familymail.ca,Aisha Costa,subscribed,2025-09-29T00:00:00Z,2
list-001,member121@familymail.ca,Liam Bauer,cleaned,2025-09-30T00:00:00Z,4
list-002,member122@familymail.ca,Sofia Ivanov,cleaned,2025-10-01T00:00:00Z,1
list-003,member123@familymail.ca,Noah Tremblay,subscribed,2025-10-02T00:00:00Z,2
list-004,member124@familymail.ca,Emma Bianchi,unsubscribed,2025-10-03T00:00:00Z,2
list-005,member125@familymail.ca,Mateo Wallace,subscribed,2025-10-04T00:00:00Z,5
list-006,member126@familymail.ca,Olivia Fernandez,unsubscribed,2025-10-05T00:00:00Z,3
list-007,member127@familymail.ca,Lucas Adeyemi,subscribed,2025-10-06T00:00:00Z,3
list-008,member128@familymail.ca,Ava Petrov,subscribed,2025-10-07T00:00:00Z,2
list-009,member129@familymail.ca,Ethan Sullivan,subscribed,2025-10-08T00:00:00Z,1
list-000,member130@familymail.ca,Isabella Mensah,cleaned,2025-10-09T00:00:00Z,3
list-001,member131@familymail.ca,Diego Rivera,cleaned,2025-10-10T00:00:00Z,3
list-002,member132@familymail.ca,Mia Cohen,cleaned,2025-10-11T00:00:00Z,3
list-003,member133@familymail.ca,Jayden Park,unsubscribed,2025-10-12T00:00:00Z,4
list-004,member134@familymail.ca,Amara Boateng,subscribed,2025-10-13T00:00:00Z,3
list-005,member135@familymail.ca,Priya Hernandez,subscribed,2025-10-14T00:00:00Z,4
list-006,member136@familymail.ca,Wei Vidal,unsubscribed,2025-10-15T00:00:00Z,5
list-007,member137@familymail.ca,Fatima Okonkwo,subscribed,2025-10-16T00:00:00Z,1
list-008,member138@familymail.ca,Hassan Lindqvist,cleaned,2025-10-17T00:00:00Z,1
list-009,member139@familymail.ca,Grace Antoine,subscribed,2025-10-18T00:00:00Z,2
list-000,member140@familymail.ca,Daniel Yamada,cleaned,2025-10-19T00:00:00Z,5
list-001,member141@familymail.ca,Chloe Bello,subscribed,2025-10-20T00:00:00Z,5
list-002,member142@familymail.ca,Marcus Dupont,unsubscribed,2025-10-21T00:00:00Z,4
list-003,member143@familymail.ca,Nadia Serrano,cleaned,2025-10-22T00:00:00Z,1
list-004,member144@familymail.ca,Omar Vasquez,unsubscribed,2025-10-23T00:00:00Z,4
list-005,member145@familymail.ca,Leah Nguyen,cleaned,2025-10-24T00:00:00Z,5
list-006,member146@familymail.ca,Kwame Okafor,unsubscribed,2025-10-25T00:00:00Z,1
list-007,member147@familymail.ca,Yuki Patel,cleaned,2025-10-26T00:00:00Z,5
list-008,member148@familymail.ca,Ravi Chen,subscribed,2025-10-27T00:00:00Z,4
list-009,member149@familymail.ca,Elena Rossi,unsubscribed,2025-10-28T00:00:00Z,3
